Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1999,,,,,0.47895,0.549924,3.187754,3.588165,0.157479,0.895099,1.292921,3.96875,2350.530282,
09/30/1999,,1928.681566,2481.82103,1761.306654,0.410542,0.430577,11.696119,18.035375,0.197157,1.157114,1.656882,3.375,2482.009919,
12/31/1999,6.077586,1927.32269,2685.228702,1276.079956,0.266725,,2.106023,2.265456,,1.973913,2.976465,2.203125,2637.14775,
03/31/2000,4.927536,2735.471606,3000.414944,2078.334007,0.252487,,1.148519,1.184396,,2.085804,3.003558,2.125,2027.40197,
06/30/2000,7.760417,2852.095241,3517.627567,2191.917383,0.408972,,4.945507,5.507672,,3.021809,4.96594,3.492188,3481.123648,
09/30/2000,8.6,3895.970724,4413.693358,3211.258442,0.466911,,1.662902,1.718204,,2.7687,4.540984,4.03125,3192.311518,
12/31/2000,12.279597,3737.076378,4903.130454,3141.159909,0.585191,0.610062,8.565422,9.564093,0.512015,2.959735,4.530272,6.09375,4140.66872,
03/31/2001,13.421053,4684.291889,5333.134512,3835.648043,0.675177,0.737766,2549.491416,,0.648468,3.538317,5.419741,7.0125,4953.643328,
06/30/2001,12.437358,5049.20519,5483.501646,4533.222762,0.646542,0.747407,7.983979,8.767364,0.61349,3.145109,4.783256,6.825,4472.344653,
09/30/2001,12.585903,4405.329445,4866.609683,3972.859704,0.667814,0.825358,7.694274,8.353891,0.591027,2.828399,4.307497,7.1425,4036.124979,
12/31/2001,12.566964,4113.723903,4845.618134,3817.4677,0.661037,0.871036,9.050783,10.333748,0.758093,3.37295,5.177001,7.0375,4752.486803,
03/31/2002,12.240076,5347.154006,5953.484005,4930.96041,0.797718,0.971032,10.041855,11.567474,0.932692,4.150543,5.797714,8.09375,5902.072588,
06/30/2002,8.504747,6078.035582,6470.789151,4751.936943,0.648589,0.785825,10.605923,13.23645,0.752467,3.307197,4.240751,6.71875,4762.363888,
09/30/2002,6.136986,4765.586348,5248.325705,3074.603521,0.481439,0.58098,7.470623,9.47631,0.484554,2.273065,2.746535,5.04,3045.907759,
12/31/2002,6.960331,3068.204869,4030.975611,2607.159315,0.53953,0.601796,7.973463,10.474752,0.634436,3.283734,3.878426,5.26375,3940.481133,
03/31/2003,6.32549,3815.085809,4456.085144,3165.401131,0.409829,0.475126,9.336715,13.985548,0.556144,3.117568,3.851328,4.0325,3289.034221,
06/30/2003,10.194521,3374.825571,3911.387075,2948.182833,0.473012,0.563291,,,0.693443,4.469733,5.776982,4.65125,3911.016599,
09/30/2003,11.210661,3757.682142,4136.442439,3406.775678,1.078759,0.612062,251.793564,,0.628665,3.907782,5.01365,4.9425,3419.30961,
12/31/2003,14.725247,4349.817023,5113.580813,3472.540601,1.618841,0.923892,8.35419,9.495294,0.958002,5.779837,6.988639,7.26875,5045.797383,
03/31/2004,12.739524,5133.29265,5449.866629,4901.462269,1.65937,0.961868,8.82375,10.089143,1.034616,5.929622,6.820179,7.5625,5449.322681,
06/30/2004,11.536098,5450.231404,6243.601846,4872.923172,1.809774,1.094414,10.710043,12.642103,1.203764,6.444922,7.253344,8.44875,6245.129263,
