Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,8.349,,8.693,8.693,,,,,,,
06/30/1990,,,8.566,,8.98,8.98,,,,,,,
09/30/1990,,,8.826,,9.193,9.193,,,,,,,
12/31/1990,,,0.0,,9.01,9.01,,,,,,,
03/31/1991,,,9.399,,11.341,11.341,,,,,,,
06/30/1991,,,9.879,,11.725,11.725,,,,,,,
09/30/1991,,,10.472,,12.646,12.646,,,,,,,
12/31/1991,,,0.0,,12.857,12.857,,,,,,,
03/31/1992,,,11.598,,14.023,14.023,,,,,,,
06/30/1992,,,12.698,,15.184,15.184,,,,,,,
09/30/1992,,,13.737,,16.153999,16.153999,,,,,,,
12/31/1992,,,0.0,,15.815,15.815,,,,,,,
03/31/1993,,,16.466999,,16.466999,16.466999,,,,,,,
06/30/1993,,,17.853001,,17.852999,17.852999,,,,,,,
09/30/1993,,,19.027,,16.115,16.115,,,,,,,
12/31/1993,,,0.0,,20.711,20.711,,,,,,,
03/31/1994,,,18.844,,20.419001,20.419001,,,,,,,
06/30/1994,,,20.728001,,22.598,22.598,,,,,,,
09/30/1994,,,22.316,,24.683001,24.683001,,,,,,,
12/31/1994,,,-0.36,,21.752001,21.752001,,,,,,,
03/31/1995,,,24.07,,24.07,24.07,,,,,,,
06/30/1995,,,26.6,,26.6,26.6,,,,,,,
09/30/1995,,,30.278999,,30.278999,30.278999,,,,,,,
12/31/1995,,,0.0,,33.633999,33.633999,,,,,,,
03/31/1996,,,29.627001,,29.627001,29.627001,,,,,,,
06/30/1996,,,33.108002,,33.108002,33.108002,,,,,,,
09/30/1996,,,38.004002,,35.208,35.208,,,,,,,
12/31/1996,,,0.0,,41.660999,41.660999,,,,,,,
03/31/1997,,,35.806999,,35.806999,35.806999,,,,,,,
06/30/1997,,,39.321999,,39.321999,39.321999,,,,,,,
09/30/1997,,,43.101002,,43.101002,43.101002,,,,,,,
12/31/1997,,,0.0,,47.006001,47.006001,,,,,,,
03/31/1998,,,41.213001,,41.213001,41.213001,,,,,,,
06/30/1998,,,46.833,,44.212002,44.212002,,,,,,,
09/30/1998,,,47.438,,49.608002,49.608002,,,,,,,
12/31/1998,,,0.0,,56.215,56.215,,,,,,,
03/31/1999,,,50.733002,,50.733002,50.733002,,,,,,,
06/30/1999,,,53.313,,53.313,53.313,,,,,,,
09/30/1999,,,58.005001,,58.005001,58.005001,,,,,,,
12/31/1999,,,59.756001,,63.256001,63.256001,,,,,,,
03/31/2000,,,61.391998,,61.391998,61.391998,,,,,,,
06/30/2000,,,61.751999,,61.752,61.752,,,,,,,
09/30/2000,,,64.731003,,64.731003,64.731003,,-1.10565110565109,,,,,
12/31/2000,,,68.251999,,74.681999,74.681999,,-4.90253987005316,,,,,
03/31/2001,,,71.885002,,71.885002,71.885002,,1.09768919699595,,,,,
06/30/2001,,,75.614998,,75.614998,75.614998,,0.719479800774767,,,,,
09/30/2001,,,78.904999,,78.904999,78.904999,,5.29100529174486e-05,,,,,
12/31/2001,,,85.210999,,85.211,85.211,,3.57147959183673,,,,,
03/31/2002,,,82.751999,,82.751999,82.751999,,-3.44822660098521,,,,,
06/30/2002,,,85.894997,,85.894997,85.894997,,-1.0238420282789,,,,,
09/30/2002,,,92.272003,,92.272003,92.272003,,4.60829493151971e-05,,,,,
12/31/2002,,,104.428001,,104.428,104.428,,7.12728465238303,,,,,
03/31/2003,,,89.918999,,89.918999,89.918999,,-5.06324593128392,,,,,
06/30/2003,,,96.366997,,96.366997,96.366997,,2.89393661001377,,,,,
09/30/2003,,,100.0,,100.0,100.0,,0.609799651567961,,,,,
12/31/2003,,,102.639,,102.639,102.639,,-1.03945945945945,,,,,
03/31/2004,,,94.461998,,104.162,104.162,,-7.46264392324094,,,,,
06/30/2004,,,105.140999,,105.141,105.141,,-0.667737896494152,,,,,
09/30/2004,,,109.008003,,109.008003,109.008003,,-1.68535313001606,,,,,
12/31/2004,,,118.722,,118.722,118.722,,0.529138321995462,,,,,
03/31/2005,,,116.734001,,116.734,116.734,,-2.88710161229846,,,,,
06/30/2005,,,128.460007,,128.46,128.46,,2.75692803437163,,,,,
09/30/2005,,136.0,133.992004,,133.992,133.992,,1.31272298889262,,,,-1.47646764705882,
12/31/2005,,140.5,137.259995,,137.26,137.26,,0.456653620352263,,,,-2.30605338078292,
03/31/2006,,141.5,134.505997,3.04794726775956,134.506,134.506,,-1.14939244663383,,,,-4.94275830388692,
06/30/2006,,145.4,152.796997,6.10135856706566,152.797,152.797,,8.04600985221676,,,,5.0873431911967,
09/30/2006,,151.6,154.065994,20.2698447783071,154.066,154.066,,0.642428877332519,,,,1.62664511873351,
12/31/2006,,168.2,142.546997,3.16409107899327,175.548,175.548,,-6.58171064604185,,,,-15.2514881093936,
03/31/2007,,153.333,146.753006,4.52598636221751,146.753,146.753,,-1.5932208684786,,,,-4.29130976371688,
06/30/2007,,161.2,158.550003,1.23490893098783,162.75,162.75,,2.97619047660648e-05,,,,-1.64391873449131,
09/30/2007,,160.0,147.697006,7.39717767325181,134.943,134.943,,-7.57039319248826,,,,-7.68937125000001,
12/31/2007,,132.25,122.005997,-51.2287539200809,81.859,81.859,,-12.647521079258,,,,-7.74593799621929,
03/31/2008,,84.58,44.612999,10.948396432111,80.994,80.994,,-37.6285126799178,,,,-47.2534890044928,
06/30/2008,,53.5,31.599001,-0.34645908943532,12.099,12.099,,-24.892703862661,,,,-40.936446728972,
09/30/2008,,25.381,-21.037001,-1.38331050601595,-40.121,-40.121,,,,,,,
12/31/2008,,-158.273,-194.996994,-4.05180221581187,-637.467,-637.467,,-21.4706176470588,,,,-23.2029430161809,
03/31/2009,,-107.175,-132.539,-3.58548265777605,-150.864,-146.7313,,-17.4059262020127,,-32.3171218532553,,-23.6659668766037,
06/30/2009,,-163.5,-586.672,5.66194185847611,-601.155,-590.10695,,-240.277884615385,,-177.211739077716,,-258.820795107034,
09/30/2009,,-199.0,-277.322,-0.417115330121842,-453.805,-456.717,,-31.5789915966386,,-79.8688231348289,,-39.3577889447236,
12/31/2009,,-263.25,-283.564,11.6783982480838,-264.194,-257.1998,,-1.81213638531235,,4.67362807346339,,-7.71661918328586,
03/31/2010,,-222.286,-258.634,46.5622098694339,-229.798,-272.959,,-15.8392730496454,,-27.0622567195054,,-16.3519070026902,
06/30/2010,,-200.067,-228.194,0.791224599892095,-242.554,-242.554,,-18.0881443298969,,-18.0335157145961,,-14.0587903052477,
09/30/2010,,-164.231,-179.806,2.29745994529113,-195.838,-193.615,,-12.7577963917526,,-6.85722162952663,,-9.48359323148493,
12/31/2010,,-134.308,-183.097,1.66591383618198,,,,-16.5821868211441,,-10.4187919463087,,-36.3262054382464,
03/31/2011,,-92.537,-77.579,-3.17881219903691,-93.654,-77.83755,,20.7248018120045,,37.4554736245037,,16.1643450727817,
06/30/2011,,-40.574,-50.398,-1.49889404233297,-53.504,-51.4851,,4.76190476190477,,-14.3009755137612,,-24.2125499088086,
09/30/2011,,-20.136,31.89,21.0106871964245,15.667,17.34855,,,,,,,
12/31/2011,,12.946,13.194,1.75018192279704,12.779,13.19435,,133.333333333333,,23.4379190131403,,1.91564962150472,
03/31/2012,,23.817,36.551,6.33667576337409,21.369,21.9267,,64.7058823529412,,-9.0270390619202,,53.4660116723349,
06/30/2012,,26.836,25.708,1.83335382885653,24.803,25.70845,,46.8531468531469,,12.3549883990719,,-4.20330898792667,
09/30/2012,,35.136,31.5,1.9,16.03,16.8048,,-19.5402298850575,,-11.8347144207775,,-10.3483606557377,
12/31/2012,,-82.937,30.826,3.23705107770071,712.76,714.03985,,,,,,,
03/31/2013,,31.167,32.726,-2.90690205722044,14.798,17.9505,,-4.76190476190475,,3.99150313574752,,5.00208553919209,
06/30/2013,,33.617,32.356,-0.546092109769369,30.717,31.8597,,13.5135135135135,,27.1694232293089,,-3.75107832346728,
09/30/2013,,44.392,37.635,-0.926148353739898,37.188,37.63455,,-3.78006872852232,,-2.66743679277481,,-15.2212110290142,
12/31/2013,,45.383,45.319,-1.2093370681606,35.849,44.262,,6.06060606060605,,-0.921702014138992,,-0.141021968578543,
03/31/2014,,44.55,47.9266,2.71338860536152,45.857,47.6692,,9.37499999999999,,8.79586206896551,,7.57934904601572,
06/30/2014,,49.345,49.56,0.931681681681692,44.313,49.3284,,1.69491525423729,,-0.819830713422004,,0.435707771810727,
09/30/2014,,51.055,51.266,-0.767736021998165,44.229,52.7817,,0.817438692098093,,3.46847377725399,,0.413279796298107,
12/31/2014,,50.292,53.213,-0.0150504557351402,50.612,53.024,,6.26702997275205,,2.22175799058703,,5.80808080808081,
03/31/2015,,49.385,51.578,0.173234200743497,51.404,51.5782,,4.97237569060774,,6.43059385007232,,4.44061962134252,
06/30/2015,,52.293,55.922,-0.379775494255903,53.233,56.15435,,7.14285714285713,,11.8604382929642,,6.93974336909337,
09/30/2015,,55.39,55.633,-0.175787137756839,55.369,55.5988,,0.478468899521531,,3.27372162975117,,0.438707347896736,
12/31/2015,,56.657,57.479,0.369371672144844,55.839,57.55545,,2.08816705336427,,0.326663944467132,,1.45083573080114,
03/31/2016,,57.392,55.409,-0.424612686762415,49.972,55.73675,,-2.71493212669683,,1.41842419201262,,-3.45518539169223,
06/30/2016,,59.769,61.601,0.470330341162921,57.898,61.92865,,4.47761194029851,,1.4791791112776,,3.06513409961686,
09/30/2016,,62.317,63.703,0.0363469606128124,62.686,63.9626,,3.58565737051793,,0.926006476245709,,2.22411220052314,
12/31/2016,,64.66,65.964,2.67203831300067,65.991,69.7896,,1.50375939849624,,0.887212006313217,,2.01670275286112,
03/31/2017,,63.177,73.705,3.20452403393025,69.298,73.524342,,17.2093933463796,,8.83055816248536,,16.6642923848869,
06/30/2017,,72.064,73.45245,0.805572876317163,73.444,73.45245,,1.02250423011845,,1.74287046793222,,1.92669016429841,
09/30/2017,,79.791,78.719,-2.50603136308806,95.448,72.0233,,0.619195046439629,,22.5023923444976,,-1.34350991966513,
12/31/2017,,80.321,85.963,0.158378862331538,27.046,86.596467,,6.98365527488855,,-2.91772635783495,,7.02431493631802,
03/31/2018,,94.367,102.243,-0.328399076395842,100.607,99.6847,,9.55414012738853,,5.92683994745851,,8.34613795076668,
06/30/2018,,104.692,110.046,0.424319420255707,108.622,107.021717,,4.42678774120318,,2.71308164181337,,5.11404882894587,
09/30/2018,,109.167,111.727,-1.4733304923497,99.33,104.62695,,2.92524377031418,,-8.35850340136055,,2.34503100753891,
12/31/2018,,108.818,107.225,-0.595871576979806,101.919,105.087124,,-1.18152524167562,,1.52610169491526,,-1.46391222040472,
03/31/2019,,149.222,160.155,2.8246112949929,117.036,161.356665,,7.69230769230769,,-18.9838546922301,,7.32666764954229,
06/30/2019,,157.75,158.892,1.11502590673575,153.034,159.036573,,1.31712259371834,,3.39487422876128,,0.723930269413626,
09/30/2019,,155.688,149.732,0.611692307692313,127.435,145.410928,,-2.61044176706828,,-12.3235193442961,,-3.82559991778428,
12/31/2019,,147.429,140.069,1.20250954921901,143.394,143.650376,,-3.09278350515464,,0.901428808609965,,-4.99223354970868,
03/31/2020,,94.864,30.708,5.35127068370672,30.23,34.027321,,-60.8208955223881,,-68.5560698820367,,-67.6294484736043,
06/30/2020,,-0.262,34.015,5.93469084130242,84.901,90.489452,,1177.77777777778,,39.9311711335906,,,
09/30/2020,,75.709,,,,,,,,,,,
12/31/2020,,85.091,,,,,,,,,,,
