Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
06/30/1997,,-12.209,0.631,0.344,-11.11,-22.344,14.112,0.0,-10.729,0.0,0.0,24.841,4.244,0.0,0.0,3.945,0.0,0.299,0.0,0.0,-3.988,,
09/30/1997,,-13.657,0.62,0.277,-12.967,-25.726999,24.723,0.0,-9.727,0.0,0.0,34.450001,2.488,0.0,0.0,0.0,0.0,2.638,0.0,-0.15,1.484,,
12/31/1997,,3.293,1.005,-3.233,10.713,11.778,3.353,0.0,-3.33,0.0,0.0,6.683,11.368,0.0,0.0,10.867,-0.53,1.187,0.0,-0.156,26.499001,,
03/31/1998,,13.068,0.632,,,10.798,-69.291,0.0,-1.114,0.0,0.0,-68.177002,73.260002,0.0,0.0,0.0,-0.516,73.776001,0.0,0.0,14.767,,
06/30/1998,,-21.704,0.79,,,-3.174,-6.996,0.0,-0.925,0.0,0.0,-6.071,0.943,0.0,0.0,0.0,0.0,0.841,0.0,0.102,-9.227,,
09/30/1998,,-13.508,0.709,,,-28.059,14.003,0.0,-1.664,0.0,0.0,15.667,0.954,0.0,0.0,0.0,-0.462,1.518,0.0,-0.102,-13.102,,
12/31/1998,,69.33,2.214,,,33.126,-23.634,0.0,-6.419,0.0,0.0,-17.215,6.045,0.0,0.0,0.613,-1.392,6.83,0.0,-0.006,15.537,,
03/31/1999,,25.713,1.087,29.655,0.0,56.455,-77.935,0.0,-1.719,0.0,0.0,-76.216,25.855,0.0,0.0,0.0,-2.543,28.513,0.0,-0.115,4.375,,
06/30/1999,,30.719,1.238,-41.473,-4.76,-14.276,-20.795,0.0,-3.179,0.0,0.0,-17.615999,7.053,0.0,0.0,0.0,-0.817,7.929,0.0,-0.059,-28.018,,
09/30/1999,,2.788,1.326,-28.309999,-3.697,-27.893,21.323999,0.0,-5.548,0.0,0.0,26.872,3.695,0.0,0.0,0.0,-3.393,7.096,0.0,-0.008,-2.874,,
12/31/1999,,34.151,1.341,,,34.477,-52.619,0.0,-2.653992,0.0,0.0,-49.965,38.575,0.0,0.0,0.0,-9.672,48.518,0.0,-0.271,20.433,,
03/31/2000,,28.577,1.691,99.963997,1.143,131.375,-114.279999,0.0,-2.109,0.0,0.0,-112.170998,50.629002,0.0,0.0,0.0,-0.143,50.786999,0.0,-0.015,67.723999,,
06/30/2000,,-5.303,1.941,-60.037998,56.734001,-6.666,14.497,0.0,-3.353,0.0,0.0,17.85,6.034,0.0,0.0,0.0,-0.939,7.454,0.0,-0.481,13.865,,
09/30/2000,,8.44,1.792,-1.691,-50.064999,-41.523998,-19.41,0.0,-1.624,-112.107002,0.0,94.320999,11.419,0.0,0.0,0.0,-0.156,11.394,0.0,0.181,-49.514999,,
12/31/2000,,79.442,1.898,95.875,-87.432,89.783,-80.087,0.0,-1.207,0.0,0.0,-78.88,6.634002,0.0,0.0,0.0,-0.267,6.651004,0.0,0.25,16.33,,
03/31/2001,,78.651001,2.288,42.848,6.769,130.556,-26.525,0.0,-2.076,0.0,0.0,-24.448999,8.909,0.0,0.0,0.0,-0.244,9.299,0.0,-0.146,112.940002,,
06/30/2001,,-9.223,2.284,-24.285999,69.857002,38.632,-175.619003,0.0,-1.47,0.0,0.0,-174.149002,6.941,0.0,0.0,0.0,-0.195,7.145,0.0,-0.009,-130.046005,,
09/30/2001,,-18.974001,2.266,-20.450001,-17.771,-54.929001,11.142,0.0,-6.401,0.0,0.0,17.542999,2.258,0.0,0.0,0.0,-0.137,2.286,0.0,0.109,-41.528999,,
12/31/2001,,98.505997,2.286,67.291,-31.427,136.656006,2.84,0.0,-8.311,0.0,0.0,11.151,5.42,0.0,0.0,0.0,-0.166,5.609,0.0,-0.023,144.916,,
03/31/2002,,-1116.858,16.433,1235.162,13.921,148.658,-40.23,0.0,-23.132,0.0,0.0,-17.098,18.15,0.0,0.0,0.0,-0.191,18.171,0.0,0.17,126.578,,
06/30/2002,,-1146.314,16.415,1285.075,49.084,155.176,-274.731,0.0,-37.987,0.0,0.0,-236.744,37.856,0.0,0.0,0.0,-0.389,38.146,0.0,0.099,-81.699,,
09/30/2002,,-1182.606,25.723,1206.375,-6.322,43.17,-132.527,0.0,-48.431,0.0,0.0,-84.096,36.702,0.0,0.0,0.0,-4.434,40.936,0.0,0.2,-52.655,,
12/31/2002,,84.591,15.911,113.837,6.033,220.372,-214.515,0.0,-32.44,0.0,0.0,-182.075,5.599,0.0,0.0,0.0,-0.205,5.728,0.0,0.076,11.456,,
03/31/2003,,109.521004,12.377,85.355003,16.583,223.835999,-128.718994,0.0,-21.792999,0.0,0.0,-106.926003,7.922,0.0,0.0,0.0,-0.206,8.182,0.0,-0.054,103.039001,,
06/30/2003,,13.454,8.786,-42.981998,-8.511,-29.253,-110.200996,0.0,-21.780001,0.0,0.0,-88.420998,11.882,0.0,0.0,0.0,-0.209,12.09,0.0,0.001,-127.571999,,
09/30/2003,,-16.37,4.989,-86.469,0.727,-97.123,74.842,0.0,-31.287,0.0,0.0,106.129,268.084,0.0,0.0,500.0,-18.169,15.717,-218.939,-10.525,245.803,,
12/31/2003,,76.6,15.548,250.891,-82.999,260.04,-74.222,0.0,-38.04,0.0,0.0,-36.182,-21.688,0.0,0.0,0.0,-19.216,8.411,-10.861,-0.022,164.13,,
03/31/2004,,111.0,10.6,51.0,62.700001,235.300003,-278.899994,0.0,-14.5,0.0,0.0,-264.399994,-171.507996,0.0,0.0,0.0,-172.899994,1.4,0.0,-0.008,-215.108002,,
06/30/2004,,-100.313004,9.493,-12.44,-28.129,-131.389008,16.181999,0.0,-19.993,0.0,0.0,36.174999,8.263,0.0,0.0,0.0,-0.223,8.483,0.0,0.003,-106.944,,
09/30/2004,,-65.036003,8.433,13.055,-87.247002,-130.794998,-32.056,0.0,-19.767,0.0,0.0,-12.289,-12.996,0.0,0.0,0.0,-0.227,2.229,-15.017,0.019,-175.847,,
12/31/2004,,50.5,13.29,106.847,0.99,171.627,-6.119,0.0,-25.568,0.0,0.0,19.449,-11.786,0.0,0.0,0.0,-4.053,7.364,-14.983,-0.114,153.722,,
03/31/2005,,114.099998,8.2,107.699997,10.0,240.0,-77.5,0.0,-14.5,0.0,0.0,-63.0,-15.7,0.0,0.0,0.0,-0.2,1.9,-17.4,0.0,146.800003,,
06/30/2005,,-44.200001,8.1,-63.599998,48.299999,-51.400002,2.8,0.0,-22.5,0.0,0.0,25.299999,-41.5,0.0,0.0,0.0,-0.3,8.9,-50.099998,0.0,-90.099998,,
09/30/2005,,-64.099998,12.8,-32.400002,-129.199997,-212.899994,25.799999,0.0,-27.299999,0.0,0.0,53.099998,-33.400002,0.0,0.0,0.0,-4.0,8.9,-38.400002,0.1,-220.5,,
12/31/2005,,-22.4,49.6,161.5,-53.7,135.0,-11.0,0.0,-27.2,0.0,0.0,16.2,21.9,0.0,0.0,0.0,-0.3,22.2,0.0,0.0,145.9,,
03/31/2006,,47.0,52.900002,81.199997,-19.0,162.100006,-210.0,0.0,-28.200001,0.0,0.0,-181.800003,42.5,0.0,0.0,0.0,-0.2,42.599998,0.0,0.1,-5.4,,
06/30/2006,,-63.200001,11.7,-81.0,62.200001,-70.300003,394.100006,0.0,-31.9,0.0,0.0,426.0,717.400024,0.0,0.0,1129.900024,-0.2,186.100006,-281.799988,-316.600006,1041.199951,,
09/30/2006,,-55.799999,14.6,-39.200001,-134.600006,-215.0,-194.399994,0.0,-45.599998,0.0,0.0,-148.800003,-495.600006,0.0,0.0,,-489.200012,2.9,-7.8,-1.5,-905.0,,
12/31/2006,,120.699997,57.400002,-218.899994,36.400002,-4.4,97.800003,0.0,-36.5,0.0,0.0,134.300003,-18.200001,0.0,0.0,0.0,-1.8,11.4,-29.200001,1.4,75.199997,,
03/31/2007,,160.0,43.900002,40.700001,-59.700001,184.899994,-25.4,0.0,-31.6,0.0,0.0,6.2,-55.599998,0.0,0.0,0.0,-0.2,15.3,-70.800003,0.1,103.900002,,
