Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
12/31/1996,20.806,15.383,3.155,0.0,-0.824,3.092,,0.0,-3.363,0.0,5.244,0.0,0.0,0.0,0.0,1.881,45.240002,-14.999,0.0,-10.185,,,74.350998,0.0,-3.927,67.927002,
03/31/1997,19.753,9.69,3.228,0.0,5.504,1.331,,0.0,-0.365,0.0,0.0,0.0,0.082,0.0,0.0,-0.283,-16.739,-16.691,0.0,-0.19,,,0.0,0.0,0.142,2.731,
06/30/1997,31.236,13.788,5.749,0.0,7.053,4.646,,0.0,-370.578003,-29.434,-3.436,0.0,-226.082001,0.0,0.0,-629.530029,705.692993,-16.993999,-4.557,452.908,,,276.192993,0.0,-1.857,107.399002,
09/30/1997,13.028,15.626,7.035,0.0,4.876,-14.509,,0.0,-181.229996,1.863,0.0,0.0,158.337006,-19.912001,0.0,-40.942001,-113.544998,-16.996,-4.949,-90.673002,,,0.254,0.0,-1.181,-141.459,
12/31/1997,46.737,21.919001,8.448,0.0,-2.17,18.540001,,0.0,-359.039001,0.492,-4.942,0.0,-4.0,-26.24,0.0,-393.729004,644.578979,-26.780001,-6.043,-1.678,,,688.857971,0.0,-9.778,297.587006,
03/31/1998,33.573002,31.487,11.171,0.0,-7.325,-1.76,,0.0,-524.312012,-0.34,1.287,0.0,-2.5,0.0,-18.0,-543.86499,390.994995,-28.504999,-5.423,428.477997,,,0.39,0.0,-3.945,-119.296997,
06/30/1998,48.638,36.316002,15.663,0.0,-3.44,0.099,,0.0,-204.524994,0.93,-8.804,0.0,57.287998,-165.632996,-115.071999,-435.81601,408.105011,-32.965,-5.422,4.118988,,,444.960999,0.0,-2.588,20.927,
09/30/1998,17.674,45.082001,14.771,0.0,-20.023001,-22.156,,0.0,-194.354996,-6.723,-51.353001,0.0,6.313,-143.167007,184.207001,-205.078003,70.672997,-32.959999,-5.423,108.313007,,,0.743,0.0,0.0,-116.731003,
12/31/1998,89.521004,39.969002,17.622,0.0,-10.431,42.361,,0.0,0.0,-61.952,11.136,0.0,-10.121,0.8,-12.471,-72.608002,10.042,-60.009998,-13.777,3.436005,,,85.278,0.0,-4.885,26.955,
03/31/1999,20.34,48.928001,19.292,0.0,-17.608999,-30.271,,0.0,-45.0,-61.228001,0.18,0.0,-60.567001,9.569,15.954,-141.091995,33.083,-37.047001,-9.963,1.037,,,82.559998,0.0,-3.504,-87.667999,
06/30/1999,66.455002,52.026001,19.584999,0.0,-19.021999,13.866,,0.0,0.0,-25.503,2.873,0.0,19.367001,0.0,2.035,-1.228,-83.852997,-37.384998,-14.918,-142.526993,,,110.722,0.0,0.255,-18.625999,
09/30/1999,41.037998,55.046001,21.438,0.0,-5.246,-30.200001,,0.0,-137.399994,-27.214001,5.506,0.0,1.82,-45.414001,-15.986,-195.919006,234.119995,-37.958,-20.218,-48.485001,,,345.554993,0.0,-4.774,79.238998,
12/31/1999,49.062,48.77,23.27,0.0,-18.676001,-4.302,,0.0,-42.254002,-57.194,-17.674999,0.0,0.344,-42.856998,26.440001,-155.964996,78.780998,-49.179001,-29.608999,-23.982,,,181.587006,0.0,-0.036,-28.122999,
03/31/2000,45.249001,57.195999,23.253,0.0,-15.62,-19.58,,23.992001,-6.66,-20.608,-7.427,0.0,-6.0,-11.074,-1.055,-28.832001,-24.341,-41.465,-8.47,42.493999,,,1.096,0.0,-17.996,-7.924,
06/30/2000,59.301998,56.952999,24.687,0.0,-7.249,-15.089,,0.0,-0.01,-53.162998,-16.985001,0.0,-1.595,-16.671,-3.61,-92.033997,27.153,-40.585999,-56.581001,-71.938004,,,196.257996,0.0,0.0,-5.579,
09/30/2000,40.597,68.119003,25.025999,0.0,-9.737,-42.811001,,22.84,-20.690001,-32.807999,-1.449,0.0,-130.434006,-32.078999,-187.938995,-382.55899,407.118988,-42.450001,-6.404,447.588989,,,8.707,0.0,-0.323,65.156998,
12/31/2000,104.773003,51.723,26.879999,0.0,-10.523,36.693001,,1.113,-172.5,-65.203003,-0.67,0.0,-184.761993,28.649,197.423004,-195.949997,63.882,-44.187,-44.757,124.862999,,,9.644,0.0,18.319,-27.295,
03/31/2001,84.376999,56.508999,31.865,0.0,-9.328,5.331,,0.0,0.0,-67.737999,-4.258,0.0,-9.069,3.785,30.570999,-46.709,-62.674,-45.191002,-36.262001,17.646999,,,1.132,0.0,0.0,-25.006001,
06/30/2001,108.488998,66.112,30.086,0.0,-4.02,16.311001,,0.0,0.0,-56.444,-3.971,0.0,-15.641,64.026001,-1.227,-13.257,-87.294998,-45.800999,-35.374001,-10.542,,,4.422,0.0,0.0,7.937,
09/30/2001,68.369003,76.779999,29.275,0.0,-10.97,-26.716,,146.197006,-11.574,-7.657,0.212,0.0,-3.064,-33.551998,-12.871,77.691002,-78.101997,-52.551998,-34.626999,-47.570999,,,56.647999,0.0,0.0,67.958,
12/31/2001,126.449997,64.336998,32.636002,0.0,-0.194,29.671,,15.848,0.0,-81.068001,-4.378,0.0,8.101,-29.372999,-6.577,-97.446999,48.702999,-58.269001,-27.878,-240.675998,,,378.920013,0.0,-3.394,77.706001,
03/31/2002,94.862,51.527,48.148998,0.0,37.292,-42.105999,,0.0,-39.293999,0.0,0.0,0.0,-52.736,38.867001,-8.432,-61.595001,-127.651001,-99.084,-49.076,-45.09,,,65.598999,0.0,0.0,-94.384003,
06/30/2002,152.436005,70.448997,49.563,0.0,24.153,8.271,,0.0,-60.84,-20.0,53.445,0.0,111.995003,6.603,-105.399002,-14.196,374.743011,-70.753998,-33.733002,467.243011,,,14.787,0.0,-2.8,512.982971,
09/30/2002,100.203003,64.942001,52.011002,0.0,6.036,-22.785999,,0.0,6.446,-27.351,18.538,0.0,-0.35,19.646999,114.535004,131.464996,-601.487976,-70.963997,-43.389999,-487.540985,,,1.577,0.0,-1.17,-369.820007,
12/31/2002,152.324005,45.985001,56.103001,0.0,155.076996,-104.841003,,0.0,-25.995001,-16.268,15.913,0.0,-12.815,-39.922001,-0.704,-79.791,-178.695999,-73.616997,-43.326,-37.514999,,,0.762,-25.0,0.0,-106.163002,
03/31/2003,120.254997,91.741997,52.583,0.0,-7.51,-16.559999,,4.752,-31.618999,0.0,0.0,0.0,23.392,-7.308,-10.438,-21.221001,-130.343002,-74.224998,-44.466,-12.442,,,0.79,0.0,0.0,-31.309,
06/30/2003,144.233,87.757,53.014,0.0,4.406,-0.944,,0.0,-54.313,-19.295,0.0,0.0,2.7,4.736,89.866,23.694,-171.619,-75.95,-55.932,-63.564,,,23.827,0.0,0.0,-3.692,
09/30/2003,161.119995,76.059998,52.735001,0.0,6.519,25.806,,0.684,-5.315,-102.253998,-10.419,0.0,-7.3,87.626999,-30.075001,-67.052002,-143.408997,-76.903999,-27.575001,-68.787003,,,29.857,0.0,0.0,-49.341,
12/31/2003,103.343002,205.143997,61.578999,0.0,-123.341003,-40.039001,,294.415985,-227.412003,-21.181999,1.015,0.0,-219.746002,99.494003,7.702,-65.712997,159.054001,-100.797997,-50.908001,204.858002,,,210.645004,-103.242996,-1.5,196.684006,
03/31/2004,153.320999,82.439003,58.465,0.0,10.016,2.401,,0.0,-108.234001,0.0,0.0,0.0,38.5,142.292007,-3.944,68.613998,-251.459,-103.692001,-45.550999,-9.756,,,20.007,-112.467003,0.0,-29.524,
06/30/2004,141.296005,162.001007,60.062,0.0,-53.167999,-27.599001,,220.447006,-71.685997,0.0,0.0,0.0,-105.552002,8.345,-104.158997,-52.605,-154.274002,-89.260002,-34.612,-78.601997,,,48.200001,0.0,0.0,-65.583,
09/30/2004,191.777,108.523,50.207,0.0,7.21,25.837,,12.9,-183.69,0.0,-45.509,-207.505,67.052,-2.635,63.454,-295.933,90.795,-89.779,-33.292,121.219,,,92.647,0.0,0.0,-13.361,
12/31/2004,197.442,239.954,59.026,0.0,-27.582,21.574,,0.0,-40.984,0.0,-14.205,0.0,51.68,-0.173,-86.266,-89.948,279.714,-96.749,-39.607,9.571,,,411.52,0.0,-5.021,387.208,
03/31/2005,134.023,199.819,79.181,,-81.982,-62.995,,1.98,-9.879,-32.404,-22.854,122.711,,-108.66,42.257,-6.849,247.874,-103.747,-37.679,575.655,,575.655,8.645,-195.0,,375.048,
06/30/2005,170.834,181.082,82.594,0.0,-59.602,-33.24,,124.604,-264.558,0.0,-80.39,-39.711,0.0,-71.952,-7.002,-339.009,35.943,-98.844,-35.189,33.664,,,141.109,0.0,-4.797,-132.232,
09/30/2005,182.397,38.742,81.662,0.0,64.42,-2.427,,0.0,-506.238,0.0,-33.786,12.0,0.0,-590.759,-3.822,-1122.605,492.571,-99.844,-43.797,78.118,,,1148.792,-587.0,-3.698,-447.637,
12/31/2005,275.424,119.961,89.541,,5.634,60.288,,0.0,-144.733,0.0,10.387,102.184,76.0,-136.407,-190.252,-282.821,-92.56,-246.137,-39.618,224.236,,,5.898,-30.0,-6.939,-99.957,
03/31/2006,190.469,149.212,89.373,,-59.034,10.918,,71.887,-189.904,-58.033,93.945,-51.903,,-20.337,-10.723,-165.068,260.025,-113.024,-32.171,409.453,,409.453,3.309,,-7.542,285.426,
06/30/2006,359.241,312.381,191.882,,-133.068,-11.954,,110.388,-335.381,-112.65,74.906,-240.419,,-104.044,94.276,-512.924,514.168,-226.31,-70.118,614.772,,614.772,43.302,160.599,-8.077,360.485,
12/31/2006,206.652,119.776,102.037,,-161.787,146.626,,0.0,-782.373,-175.459,80.476,200.695,-190.929,-93.984,-185.622,-1147.196,2655.801,-197.454,-137.098,2141.531,,,1072.714,-201.866,-22.026,1715.257,
03/31/2007,81.263,166.931,98.951,0.0,-65.563,-119.056,,,-1042.217,-49.438,-41.468,-93.465,0.0,-88.225,9.117,-1305.696,1918.774,-128.812,-33.778,2129.966,,2129.966,1.835,0.0,-50.437,694.341,
06/30/2007,218.175,165.92,115.986,0.0,-81.688,17.957,,0.0,-1760.128,-90.815,-73.303,3.842,0.0,-90.08,9.356,-1910.313,-498.468,-129.131,-36.796,-421.275,,,3.469,0.0,85.265,-2190.606,
09/30/2007,187.655,130.841,118.831,0.0,-43.32,-18.697,,217.941,-82.572,-231.575,19.429,6.31,0.0,-31.043,202.524,101.014,-197.901,-129.325,-34.535,-28.408,,,0.0,-0.56,-5.073,90.768,
12/31/2007,210.232,105.214,128.867,,1.981,-25.83,,79.293,-92.687,-127.173,-39.094,85.313,108.081,231.889,-247.769,-2.147,69.252,-137.451,-33.192,297.067,,,29.779,-42.836,-44.115,277.337,
03/31/2008,221.575,403.838,133.691,0.0,-327.816,11.862,,199.331,-55.712,-106.688,-0.656,14.467,0.0,-52.389,-0.757,-2.404,167.308,-138.03,-42.6,351.157,,351.157,10.307,0.0,-13.526,386.479,
06/30/2008,171.346,131.132,108.869,0.0,-70.683,2.028,,151.26,-74.576,-146.471,6.854,29.087,,96.181,-24.768,37.567,-98.55,-138.448,-33.05,70.744,,,1.833,0.0,0.371,110.363,
09/30/2008,187.553,37.007,121.352,0.0,25.955,3.239,,1.92,-64.712,-160.788,33.49,1.081,,12.432,2.851,-173.726,-203.387,-138.691,-33.116,-41.177,,,9.841,0.0,-0.244,-189.56,
12/31/2008,866.614,359.297,481.162,0.0,66.049,-39.894,,390.468,-250.527,-598.688,-113.701,45.073,,62.14,12.004,-453.231,7.677,-561.981,-142.531,728.309,,728.309,29.377,-31.198,-14.299,421.06,
03/31/2009,169.812,140.11,118.196,,-63.968,-24.526,,20.858,-38.916,-132.529,-2.047,3.593,0.0,-2.078,-27.307,-178.426,107.211,-59.115,-24.783,215.565,,215.565,0.0,-24.362,-0.094,98.597,
06/30/2009,209.627,-37.635,122.068,,105.257,19.937,,23.015,-45.834,-134.595,-0.435,41.879,0.0,-13.998,89.084,-40.884,274.305,-67.059,-24.688,-339.439,,-339.439,710.226,-0.491,-4.244,443.048,
09/30/2009,110.048,140.617,117.163,,-72.048,-75.684,,247.779,-61.231,-117.531,50.758,0.867,,0.45,20.418,141.51,239.955,-67.913,-23.629,335.86,,335.86,0.545,,-4.908,491.513,
12/31/2009,144.092,-136.923,129.145,,217.464,-65.594,,76.046,-70.688,-80.55,-114.01,1.058,,-5.85,29.593,-164.401,-2004.223,-68.31,-26.427,-1860.251,,-1860.251,1.75,-32.225,-18.76,-2024.532,
03/31/2010,288.048,214.552,124.343,,-124.018,73.171,,38.879,-37.598,-30.247,11.368,72.966,0.0,-29.124,-18.902,7.342,-41.929,-117.958,-27.349,135.089,0.0,135.089,0.963,-29.323,-3.351,253.461,
06/30/2010,244.317,72.106,123.506,,33.761,14.944,,10.665,-38.678,-30.901,137.671,-16.244,0.0,-0.158,137.662,200.017,-581.153,-118.321,-28.849,-431.574,,-431.574,0.0,-0.036,-2.373,-136.819,
09/30/2010,27.379,104.252,122.645,,-29.661,-169.857,,,-30.41,-18.372,3.059,-22.825,0.0,-84.158,-3.556,-156.262,288.039,-118.658,-26.957,437.192,,437.192,0.0,-33.671,30.133,159.156,
12/31/2010,176.365,256.973,119.616,,-114.026,-86.198,,78.738,-231.336,-57.986,-323.232,-48.471,0.0,-0.053,10.882,-571.458,239.628,-119.362,-26.356,336.458,,336.458,14.801,-30.355,64.442,-155.465,
03/31/2011,196.102,412.663,119.968,,-317.536,-18.993,,127.199,-10.994,-30.281,15.162,70.767,0.0,-123.606,12.174,60.421,-328.951,-126.936,-37.198,-259.794,0.0,-259.794,15.47,-0.57,80.077,-72.428,
06/30/2011,8.392,108.581,120.308,,-27.548,-192.949,,3.59,-75.95,-2.208,0.0,0.0,0.0,-31.395,78.953,-37.164,-53.62,-127.163,-52.03,-92.856,0.0,-92.856,220.398,-8.178,6.209,-82.392,
09/30/2011,362.177,53.762,124.728,,115.347,68.34,,39.101,0.0,-77.474,0.0,0.0,0.0,-11.581,25.186,-24.932,-288.031,-127.283,-31.777,-129.793,,-129.793,26.116,-19.999,-5.295,49.214,
12/31/2011,135.828,87.296,152.942,,33.171,-137.581,,16.897,-169.594,-29.704,0.0,0.0,0.0,-86.374,22.567,-163.086,48.628,-127.363,-56.969,155.013,,155.013,2.365,-0.217,75.799,21.37,
03/31/2012,307.103,251.522,131.491,,-170.914,95.004,,306.022,-65.106,-20.614,0.0,13.677,0.0,-42.529,-19.355,172.095,-471.392,-127.973,-51.881,-259.679,0.0,-259.679,7.997,-30.034,-9.822,7.806,
06/30/2012,-43.239,38.297,127.669,,68.588,-277.793,,64.015,-41.7,-14.017,58.46,-11.828,0.0,3.255,-59.386,-1.201,-98.556,-128.146,-53.062,-22.541,0.0,-22.541,1.67,0.0,103.523,-142.996,
09/30/2012,246.782,241.306,120.154,,-70.229,-44.449,,38.819,-54.692,-48.433,0.0,0.53,0.0,-50.325,-22.781,-136.882,-115.379,-128.234,-30.085,-15.075,0.0,-15.075,291.687,-243.3,9.628,-5.479,
12/31/2012,314.403,86.135,124.215,,188.568,-84.515,,36.827,-668.207,-50.371,1.798,-57.99,0.0,99.107,-37.438,-676.274,856.306,-314.965,-43.396,1142.601,0.0,1142.601,1.47,-0.134,70.73,494.435,
03/31/2013,414.927,262.922,132.103,,-45.108,65.01,,499.369,-57.46,-35.334,160.3,0.631,0.0,-34.348,-5.473,527.685,-1317.108,-136.342,-195.303,-1030.461,0.0,-1030.461,292.319,-262.807,15.486,-374.496,
06/30/2013,80.005,158.194,112.214,,42.683,-233.086,,148.798,-109.592,-50.216,0.415,47.182,0.0,256.867,249.546,543.0,-377.041,-136.483,-28.658,-186.623,0.0,-186.623,2.689,-36.927,8.961,245.964,
09/30/2013,294.66,103.374,117.776,,-0.905,74.415,,86.26,-3.372,-63.46,217.961,1.249,0.0,-147.199,-141.724,-50.285,-203.839,-136.507,-39.526,-33.979,0.0,-33.979,0.587,0.0,5.586,40.536,
12/31/2013,251.197,-48.519,130.214,,137.129,32.373,,293.181,-283.336,-320.407,0.033,1.117,0.0,-15.216,26.304,-298.324,-241.906,-136.581,-34.948,-66.792,0.0,-66.792,2.478,-0.111,-5.952,-289.033,
03/31/2014,309.131,82.717,141.725,,22.113,62.576,,120.27,-53.103,-90.653,0.0,69.347,0.0,-15.356,52.256,82.761,181.545,-136.761,-30.842,366.802,,366.802,3.676,-0.578,-20.752,573.437,
06/30/2014,138.512,97.008,111.694,,184.413,-254.603,,4.767,-52.013,-123.962,0.0,96.159,0.0,-45.747,40.868,-149.275,225.262,-136.933,-159.839,718.039,0.0,718.039,6.449,-0.059,-202.395,214.499,
09/30/2014,380.926,151.524,125.733,,38.255,65.414,,210.452,-66.544,-153.956,0.0,-80.382,0.0,-22.464,-87.078,-130.625,61.615,-137.03,-79.194,285.09,,285.09,3.613,0.0,-10.864,311.916,
12/31/2014,306.741,533.603,145.326,,-402.659,30.471,,53.287,-318.9,-175.616,0.0,-18.386,0.0,-11.129,93.418,-377.326,-414.08,-137.107,-32.488,-253.904,0.0,-253.904,5.507,-3.174,7.086,-484.665,
03/31/2015,194.516,104.077,118.358,,46.561,-74.48,,334.725,-104.344,-88.052,0.0,16.763,0.0,-10.503,1.282,149.871,-475.296,-118.447,-79.771,-107.431,0.0,-107.431,12.018,-2.939,-178.726,-130.909,
06/30/2015,-9.9,186.016,128.452,,-70.394,-253.974,,0.0,-414.185,-112.918,0.0,0.009,0.0,-97.296,-0.083,-624.473,83.142,-118.713,-37.525,246.317,,246.317,1.665,0.0,-8.602,-551.231,
09/30/2015,258.909,219.234,127.766,,-131.148,43.057,,41.125,-77.881,-138.616,0.0,0.009,0.0,-5.269,174.851,-5.781,18.672,-118.785,-36.655,197.897,,197.897,1.59,-1.961,-23.414,271.8,
12/31/2015,228.566,251.107,112.578,,-156.554,21.435,,411.074,-263.487,-136.233,0.0,0.009,0.0,-86.354,-177.05,-252.041,992.341,-118.806,-29.493,1195.511,0.0,1195.511,1.506,-2.573,-53.804,968.866,
03/31/2016,271.532,-93.799,133.141,,172.851,59.339,,2.867,-78.181,-127.283,0.0,0.011,0.0,-32.551,0.0,-235.137,-197.188,-118.867,-41.838,-22.117,0.0,-22.117,2.523,-0.185,-16.704,-160.793,
06/30/2016,47.273,240.826,136.589,,-109.452,-220.69,,157.021,-183.184,-149.931,0.0,0.011,0.0,34.357,-59.7,-205.805,114.514,-118.965,-82.155,315.248,0.0,315.248,1.287,-0.001,-0.9,-44.018,
09/30/2016,253.609,92.58,134.634,,-2.89,29.285,,7.785,-91.706,-149.427,0.0,0.011,0.0,-11.767,0.0,-245.104,-282.562,-119.031,-35.068,115.919,0.0,115.919,3.21,-246.25,-1.342,-274.057,
12/31/2016,422.666,667.31,137.704,,-438.452,56.104,,15.5,-125.577,-179.924,0.0,0.012,0.0,78.988,3.937,-207.064,-80.918,-119.098,-51.666,99.858,0.0,99.858,247.499,0.0,-257.511,134.684,
03/31/2017,301.285,63.881,134.427,,32.938,70.039,,5.18,-68.534,-98.227,0.0,0.014,0.0,4.913,0.0,-156.654,-160.948,-134.332,-30.41,-4.458,0.0,-4.458,8.484,-0.264,0.032,-16.317,
06/30/2017,14.932,132.101,131.08,,-5.61,-242.639,,0.0,-82.918,-92.846,0.0,0.015,0.0,80.874,0.0,-94.875,54.627,-134.485,-27.465,217.416,0.0,217.416,1.142,-0.021,-1.96,-25.316,
09/30/2017,345.408,-12.898,106.586,,159.951,91.769,,4.363,-68.148,-83.643,0.0,-0.029,0.0,228.411,116.28,197.234,-714.557,-113.735,-38.84,-161.025,0.0,-161.025,15.385,-0.133,-416.209,-171.915,
12/31/2017,198.517,44.332,110.943,,64.264,-21.022,,0.0,-82.315,-81.136,0.0,116.289,,11.42,-116.28,-152.022,482.534,-113.938,-77.498,372.258,,372.258,314.31,0.0,-12.598,529.029,
03/31/2018,265.418,9.68,104.756,,77.234,73.748,,0.0,-98.379,-86.808,0.0,0.0,0.0,-5.433,0.0,-190.62,-571.542,-119.764,-29.894,40.879,0.0,40.879,3.769,-470.784,4.252,-496.744,
06/30/2018,-24.158,124.068,107.885,,0.242,-256.353,,44.599,-71.421,-98.231,0.0,0.0,0.0,60.767,0.0,-64.286,-117.665,-119.83,-49.491,-0.245,0.0,-0.245,0.702,0.0,51.199,-206.109,
09/30/2018,246.778,203.179,109.64,,-170.722,104.681,,175.132,-493.971,-89.108,0.0,0.0,0.0,10.547,0.0,-397.4,-141.527,-119.862,-26.307,7.647,0.0,7.647,469.973,0.0,-472.978,-292.149,
12/31/2018,314.603,113.027,111.931,,-35.564,125.209,,0.0,-145.643,-144.039,0.0,25.757,0.0,-2.834,41.343,-225.416,-292.092,-119.892,-25.572,-206.78,0.0,-206.78,457.815,0.0,-855.478,-202.905,
03/31/2019,64.118,194.022,116.61,,-160.404,-86.11,,108.512,-55.759,-143.302,167.755,0.204,0.0,23.933,301.951,403.294,-274.683,-125.876,-28.786,-229.814,,-229.814,1.511,-9.585,117.867,192.729,
06/30/2019,228.734,2412.727,113.088,,-2335.785,38.704,,0.0,-67.561,-146.23,,,,-14.641,1938.649,1710.217,-1772.568,-125.927,-45.42,-1254.388,,-1254.388,0.535,0.0,-347.368,166.383,
09/30/2019,105.119,335.438,96.692,,-256.002,-71.009,,147.022,-69.519,-158.749,0.0,1.395,0.0,-0.892,195.78,115.037,-51.51,-125.947,-28.476,-42.974,,-42.974,0.357,0.0,145.53,168.646,
12/31/2019,264.568,205.75,92.713,,-127.144,93.249,,68.667,-110.526,-200.775,0.0,0.0,0.0,-1.777,479.139,234.728,-136.828,-126.035,-27.643,-83.655,,-83.655,5.393,0.0,95.112,362.468,
03/31/2020,51.448,17.494,92.707,,74.684,-133.437,,0.0,-49.251,-169.845,28.375,0.0,0.0,-1.04,92.422,-99.339,108.068,-498.486,-52.576,550.912,,550.912,4.899,-0.137,103.456,60.177,
06/30/2020,216.267,-185.22,91.807,,250.677,59.003,,0.0,-36.001,-149.449,-28.375,0.0,0.0,-1.027,190.134,-24.718,4.484,-126.141,-39.457,-7.962,,-7.962,0.368,0.0,177.676,196.033,
