Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/28/1992,1437.76001,194.485992,194.485992,0.0,264.125,,,275.954987,,,,,112.939003,,,,,847.505005,370.527008,658.921021,-288.394012,0.0,219.727997,,,,219.727997,590.255005,,96.863998,96.863998,,,,43.521,,,,,78.122998,,,78.122998,218.507996,255.710999,,,,98.495003,,,,98.495003,354.206002,572.713998,0.0,277.048004,,,-28.524,,616.521986,865.04599,0.0,865.04599,1437.759988,
05/31/1992,1434.45105,149.395004,149.395004,0.0,263.138,,,288.122009,,,,,123.086998,,,,,823.742004,370.321991,669.531006,-299.209015,0.0,240.386993,,,,240.386993,610.708984,,73.304001,73.304001,,,,151.988007,,,,,71.365982,,,71.365982,296.65799,15.226,,,,97.678001,,,,97.678001,112.904001,409.561991,0.0,,,,,,886.888977,886.888977,0.0,886.888977,1296.450968,
08/31/1992,1475.141968,149.179993,149.179993,0.0,284.475006,,,302.798004,,,,,116.627998,,,,,853.080994,376.536987,687.059021,-310.522003,0.0,245.524002,,,,245.524002,622.060989,,90.526001,90.526001,,,,147.779999,,,,,60.593994,,,60.593994,298.899994,176.326996,,,,96.991997,,,,96.991997,273.318993,572.218987,0.0,,,,,,902.922974,902.922974,0.0,902.922974,1475.14196,
11/30/1992,1496.998047,70.612,70.612,0.0,457.377991,,,240.878998,,,,,126.647003,,,,,895.515991,367.665985,681.10498,-313.438995,0.0,233.815994,,,,233.815994,601.481979,,73.681,73.681,,,,148.087006,,,,,90.781006,,,90.781006,312.549011,162.858994,,,,95.856003,,,,95.856003,258.714996,571.264008,0.0,,,,,,925.734009,925.734009,0.0,925.734009,1496.998016,
02/28/1993,1548.400024,235.186005,235.186005,0.0,276.932007,,,228.123001,,,,,171.615997,,,,,911.856995,387.552002,708.241028,-320.688995,0.0,248.990997,,,,248.990997,636.542999,,113.683998,113.683998,,,,113.986,,,,,102.535996,,,102.535996,330.205994,169.380997,,,,96.278,,,,96.278,265.658997,595.864991,0.0,295.544006,,,-28.152,,685.143028,952.535034,0.0,952.535034,1548.400025,
05/31/1993,1424.828979,83.509003,83.509003,0.0,301.36499,,,249.037003,,,,,136.453003,,,,,770.364014,386.854004,720.145996,-333.291992,0.0,267.610992,,,,267.610992,654.464996,,96.427002,96.427002,,,,124.431999,,,,,83.976997,,,83.976997,304.835999,71.882004,,,,82.724998,,,,82.724998,154.607002,459.443001,0.0,,,,,,965.385986,965.385986,0.0,965.385986,1424.828987,
08/31/1993,1447.187012,37.542,37.542,0.0,336.669006,,,272.419006,,,,,137.356995,,,,,783.987,393.20401,734.84198,-341.638,0.0,269.996002,,,,269.996002,663.200012,,116.336998,116.336998,,,,113.146004,,,,,71.510986,,,71.510986,300.993988,85.748001,,,,82.426003,,,,82.426003,168.174004,469.167992,0.0,,,,,,978.018982,978.018982,0.0,978.018982,1447.186974,
11/30/1993,1681.541992,64.751999,64.751999,0.0,568.93103,,,236.901001,,,,,157.917007,,,,,1028.500977,405.609985,757.094971,-351.484985,0.0,247.431,,,,247.431,653.040985,,124.280998,124.280998,,,,256.420013,,,,,107.579994,,,107.579994,488.281006,87.128998,,,,82.855003,,,,82.855003,169.984001,658.265007,0.0,,,,,,1023.276978,1023.276978,0.0,1023.276978,1681.541985,
02/28/1994,1565.234009,101.066002,101.066002,0.0,322.674988,,,243.356995,,,,,183.097,,,,,850.195007,428.921997,793.965027,-365.042999,0.0,286.117004,,,,286.117004,715.039001,,127.792,127.792,,,,132.035995,,,,,116.087014,,,116.087014,375.915009,54.207001,,,,81.669998,,,,81.669998,135.876999,511.792008,0.0,323.311005,,,-28.24,,758.370981,1053.441986,0.0,1053.441986,1565.233994,
05/31/1994,1574.134033,70.186996,70.186996,0.0,348.894012,,,275.873993,,,,,176.492996,,,,,871.447998,428.536987,812.893982,-384.356995,0.0,274.148987,,,,274.148987,702.685974,,120.869003,120.869003,,,,148.153,,,,,80.203003,,,80.203003,349.225006,64.910004,,,,80.427002,,,,80.427002,145.337006,494.562012,0.0,,,,,,1079.572021,1079.572021,0.0,1079.572021,1574.134033,
08/31/1994,1557.764038,36.493999,36.493999,0.0,355.377014,,,306.916992,,,,,169.335999,,,,,868.124023,424.423004,812.064026,-387.640991,0.0,265.21701,,,,265.21701,689.640015,,91.140999,91.140999,,,,163.856995,,,,,68.145012,,,68.145012,323.143005,67.443001,,,,80.843002,,,,80.843002,148.286003,471.429008,0.0,,,,,,1086.334961,1086.334961,0.0,1086.334961,1557.763969,
11/30/1994,1737.541016,36.472,36.472,0.0,557.685974,,,267.315002,,,,,180.397995,,,,,1041.870972,427.502014,833.232971,-405.730988,0.0,268.167999,,,,268.167999,695.670013,,101.521004,101.521004,,,,217.179001,,,,,121.97599,,,121.97599,440.675995,80.171997,,,,81.245003,,,,81.245003,161.417,602.092995,0.0,,,,,,1135.447998,1135.447998,0.0,1135.447998,1737.540993,
02/28/1995,1761.750977,87.151001,87.151001,0.0,324.32901,,,279.269989,,,,,202.699005,,,,,893.448975,448.825012,861.979004,-413.153992,0.0,419.47699,,,,419.47699,868.302002,,140.660004,140.660004,,,,123.406998,,,,,98.182998,,,98.182998,362.25,74.480003,,,,165.479996,,,,165.479996,239.959999,602.209999,0.0,329.324005,,,-30.584999,,860.801979,1159.540985,0.0,1159.540985,1761.750984,
05/31/1995,1796.587036,39.445999,39.445999,0.0,333.513,,,333.467987,,,,,209.871994,,,,,916.299011,447.588013,865.801025,-418.213013,0.0,432.700012,,,,432.700012,880.288025,,124.247002,124.247002,,,,153.828995,,,,,149.290001,,,149.290001,427.365997,72.246002,,,,108.106003,,,,108.106003,180.352005,607.718002,0.0,,,,,,1188.869019,1188.869019,0.0,1188.869019,1796.587021,
08/31/1995,1844.380005,35.32,35.32,0.0,366.669006,,,380.070007,,,,,207.412003,,,,,989.471008,436.951996,871.677979,-434.726013,0.0,417.957001,,,,417.957001,854.908997,,118.408997,118.408997,,,,215.565994,,,,,129.577011,,,129.577011,463.552002,77.175003,,,,107.741997,,,,107.741997,184.917,648.469002,0.0,,,,,,1195.911011,1195.911011,0.0,1195.911011,1844.380013,
11/30/1995,2032.124023,52.182999,52.182999,0.0,582.129028,,,322.437988,,,,,226.477997,,,,,1183.228027,394.364014,794.004028,-399.640015,0.0,454.532013,,,,454.532013,848.896027,,114.723999,114.723999,,,,360.057007,,,,,175.055969,,,175.055969,649.836975,89.886002,,,,92.263,,,,92.263,182.149002,831.985977,0.0,,,,,,1200.137939,1200.137939,0.0,1200.137939,2032.123917,
02/28/1996,2005.832031,30.129999,30.129999,0.0,353.67099,,,335.074005,,,,,251.317993,,,,,970.192993,440.269989,851.143005,-410.872986,0.0,595.369019,,,,595.369019,1035.639008,,144.242004,144.242004,,,,119.174004,,,,,190.430977,,,190.430977,453.846985,231.072998,,,,85.889999,,,,85.889999,316.962997,770.809982,0.0,340.095001,,,-32.834999,,927.762001,1235.022003,0.0,1235.022003,2005.831985,
05/31/1996,2075.566895,42.970001,42.970001,0.0,352.69101,,,376.471008,,,,,244.938995,,,,,1017.070984,446.56601,867.846008,-421.279999,0.0,611.929993,,,,611.929993,1058.496002,,132.182999,132.182999,,,,228.994003,,,,,136.084991,,,136.084991,497.261993,235.223999,,,,91.675003,,,,91.675003,326.899002,824.160995,0.0,,,,0.0,,1251.406006,1251.406006,0.0,1251.406006,2075.567001,
08/31/1996,2138.450928,26.565001,26.565001,0.0,389.622986,,,390.112,,,,,255.546997,,,,,1061.847046,445.282013,878.606018,-433.324005,0.0,631.322021,,,,631.322021,1076.604034,,132.050995,132.050995,,,,283.488007,,,,,138.921021,,,138.921021,554.460022,236.123993,,,,96.510002,,,,96.510002,332.633995,887.094017,0.0,,,,0.0,,1251.357056,1251.357056,0.0,1251.357056,2138.451073,
11/30/1996,2318.958984,35.830002,35.830002,0.0,621.942017,,,338.299988,,,,,280.386993,,,,,1276.458984,441.024994,888.55603,-447.531006,0.0,601.474976,,,,601.474976,1042.499969,,129.615005,129.615005,,,,340.677002,,,,,181.64299,,,181.64299,651.934998,255.25,,,,92.244003,,,,92.244003,347.494003,999.429001,0.0,,,,0.0,,1319.530029,1319.530029,0.0,1319.530029,2318.95903,
02/28/1997,2135.120117,35.049999,35.049999,0.0,375.324005,,,303.610992,,,,,290.906006,,,,,1004.890991,462.786987,920.19397,-457.407013,0.0,667.442017,,,,667.442017,1130.229004,,157.628006,157.628006,,,,133.171005,,,,,151.944,,,151.944,442.743011,219.639008,,,,111.083,,,,111.083,330.722008,773.465019,0.0,347.243988,,,-34.849998,,1049.261009,1361.654999,0.0,1361.654999,2135.120018,
05/31/1997,2127.305908,53.263,53.263,0.0,351.112,,,340.747009,,,,,278.740997,,,,,1023.862976,457.203003,925.284973,-468.082001,0.0,646.23999,,,,646.23999,1103.442993,,157.166,157.166,,,,170.537994,,,,,93.533005,,,93.533005,421.237,215.837997,,,,105.615997,,,,105.615997,321.453995,742.690994,0.0,,,,,,1384.61499,1384.61499,0.0,1384.61499,2127.305984,
08/31/1997,2059.655029,38.605999,38.605999,0.0,367.184998,,,339.562988,,,,,270.161011,,,,,1015.515015,441.890015,915.025024,-473.13501,0.0,602.25,,,,602.25,1044.140015,,159.927002,159.927002,,,,159.371994,,,,,91.389999,,,91.389999,410.688995,211.005005,,,,99.220001,,,,99.220001,310.225006,720.914001,0.0,,,,,,1338.740967,1338.740967,0.0,1338.740967,2059.654968,
11/30/1997,2306.219971,31.219999,31.219999,0.0,581.763,,,283.113007,,,,,309.161987,,,,,1205.258057,435.269012,917.395996,-482.127014,0.0,665.692993,,,,665.692993,1100.962006,,136.845001,136.845001,,,,286.105988,,,,,157.522034,,,157.522034,580.473022,214.134003,,,,140.673004,,,,140.673004,354.807007,935.280029,0.0,,,,,,1370.939941,1370.939941,0.0,1370.939941,2306.219971,
02/28/1998,2145.89209,47.623001,47.623001,0.0,373.593994,,,271.204987,42.640999,37.203999,240.845001,,330.822998,,,,,1023.244995,447.631989,938.742981,-491.110992,0.0,675.015015,84.740997,,,590.274017,1122.647003,,145.554001,145.554001,,,,199.639999,,,,,172.022003,,,172.022003,517.216003,148.800003,,,,134.658997,,,,134.658997,283.459,800.675003,0.0,362.002014,,,-200.380005,,1183.595032,1345.217041,0.0,1345.217041,2145.892044,
05/31/1998,2179.27002,43.497002,43.497002,0.0,357.658997,357.658997,,296.007996,41.653999,41.792,212.561996,91.169998,311.069,,,,,1008.232971,441.023987,945.906982,-504.882996,0.0,730.013,134.125,134.125,0.0,595.888,1171.036987,,130.470001,130.470001,,,,276.468994,,,,,147.479034,,,147.479034,554.41803,148.712006,,,,130.444,,,,130.444,279.156006,833.574036,0.0,1365.964966,,,,,-20.268999,1345.695967,0.0,1345.695967,2179.270002,
08/31/1998,2257.444092,76.483002,76.483002,0.0,392.884003,,,336.664001,39.040001,38.320999,308.735992,,320.368011,,,,,1126.399048,430.697998,943.453003,-512.755005,0.0,700.346985,132.175995,,,568.17099,1131.044983,,178.654007,178.654007,,,,27.312,,,,,136.846004,,,136.846004,342.812012,457.506012,,,,131.315002,,,,131.315002,588.821014,931.633026,0.0,,,,,,1325.811035,1325.811035,0.0,1325.811035,2257.444061,
11/30/1998,2468.284912,38.318001,38.318001,0.0,555.343018,,,301.084991,84.693001,27.202999,189.188995,,334.476013,,,,,1229.222046,427.152008,954.770996,-527.619019,0.0,811.911011,136.063995,,,675.847015,1239.063019,,176.912994,176.912994,,,,67.837997,,,,,226.590012,,,226.590012,471.341003,482.578003,,,,160.018005,,,,160.018005,642.596008,1113.937012,0.0,,,,,,1354.348022,1354.348022,0.0,1354.348022,2468.285034,
02/28/1999,2419.327881,144.554993,144.554993,0.0,390.73999,,,251.289001,37.744999,25.523001,229.220001,,359.234009,,,,,1145.817993,434.806,958.622986,-523.817017,0.0,838.703979,135.516006,,,703.187973,1273.509979,,175.365997,175.365997,,,,17.777,,,,,224.531013,,,224.531013,417.674011,463.246002,,,,191.796997,,,,191.796997,655.042999,1072.71701,0.0,373.178986,,,-320.492004,,1293.924011,1346.610992,0.0,1346.610992,2419.328003,
05/31/1999,2320.843994,130.106995,130.106995,0.0,335.108002,,,257.755005,34.771999,28.424,244.550995,-49.992001,352.205994,,,,,1075.176025,426.109009,965.125,-539.013977,0.0,819.557007,138.740997,,,680.81601,1245.666016,,158.554993,158.554993,,,,35.902,,,,,165.316994,,,165.316994,359.773987,455.074005,,,,177.839005,,,,177.839005,632.91301,992.686996,0.0,,,,,,1328.156982,1328.156982,0.0,1328.156982,2320.843979,
08/31/1999,2354.183105,28.525,28.525,0.0,394.126007,,,289.519012,38.258999,29.833,271.363007,-49.936001,391.398987,,,,,1103.56897,424.287994,973.577026,-549.289001,0.0,826.325989,134.509003,,,691.816986,1250.613983,,214.740997,214.740997,,,,144.904007,,,,,190.776993,,,190.776993,550.421997,439.48999,,,,164.878998,,,,164.878998,604.368988,1154.790985,0.0,,,,,,1199.391968,1199.391968,0.0,1199.391968,2354.182953,
11/30/1999,2567.043945,31.103001,31.103001,0.0,594.638977,,,255.106995,37.620998,23.591,244.787003,-50.891998,397.763,,,,,1278.612061,447.308014,1013.189026,-565.880981,0.0,841.124023,146.774994,,,694.34903,1288.432037,,211.912003,211.912003,,,,289.252014,,,,,228.358994,,,228.358994,729.52301,446.13501,,,,149.537003,,,,149.537003,595.672012,1325.195023,0.0,,,,,,1241.848999,1241.848999,0.0,1241.848999,2567.044022,
02/29/2000,2517.98291,61.009998,61.009998,0.0,430.825012,,,249.432999,38.217999,27.099001,229.886993,-45.771,359.415985,,,,,1100.68396,447.415009,1019.120972,-571.705994,0.0,969.883972,149.436996,,,820.446976,1417.298981,,213.179993,213.179993,,,,109.694,,,,,259.613983,,,259.613983,582.487976,442.10199,,,,240.981995,,,,240.981995,683.083984,1265.57196,0.0,369.466003,,,-445.757996,,1328.703003,1252.411011,0.0,1252.411011,2517.982971,
05/31/2000,2768.087891,71.292999,71.292999,0.0,428.630005,,,312.123993,49.116001,37.735001,274.915985,-49.643002,437.622009,,,,,1249.668945,449.734009,1037.553955,-587.820007,0.0,1068.685059,177.438995,,,891.246063,1518.419067,,272.979004,272.979004,,,,310.283997,,,,,259.965027,,,259.965027,843.228027,414.119995,,,,270.815002,,,,270.815002,684.934998,1528.163025,0.0,,,,,,1239.925049,1239.925049,0.0,1239.925049,2768.088074,
08/31/2000,2844.85498,66.147003,66.147003,0.0,363.690002,,,434.213013,54.264999,42.675999,381.019012,-43.747002,459.195007,,,,,1323.244995,472.02301,1064.651001,-592.627991,0.0,1049.587036,211.593002,,,837.994034,1521.610046,,292.519012,292.519012,,,,509.757996,,,,,220.347015,,,220.347015,1022.624023,398.902008,,,,264.128998,,,,264.128998,663.031006,1685.655029,0.0,,,,,,1159.199951,1159.199951,0.0,1159.199951,2844.85498,
11/30/2000,2960.824951,78.846001,78.846001,0.0,612.98999,,,344.980988,89.461998,20.166,328.882996,-93.529999,451.787994,,,,,1488.60498,472.106995,1078.215942,-606.109009,0.0,1000.112976,211.949005,,,788.163971,1472.219971,,247.322006,247.322006,,,,647.71698,,,,,265.408035,,,265.408035,1160.447021,423.263,,,,202.391998,,,,202.391998,625.654999,1786.10202,0.0,,,,,,1174.723022,1174.723022,0.0,1174.723022,2960.825043,
02/28/2001,2712.073975,51.691002,51.691002,0.0,387.533997,,,365.221008,49.408001,33.369999,330.664001,-48.221001,401.290009,,,,,1205.735962,477.187988,1086.093994,-608.906006,0.0,1029.150024,229.802002,229.802002,0.0,799.348022,1506.338013,,304.062988,304.062988,,,,378.903992,378.903992,0.0,0.0,,428.314026,,,428.314026,1111.281006,380.123993,380.123993,0.0,0.0,173.479004,,,,173.479004,553.602997,1664.884003,0.0,349.542999,,,-447.127014,,1144.773987,1047.189972,0.0,1047.189972,2712.073975,
05/31/2001,2750.958984,115.012001,115.012001,0.0,352.21701,,,358.884003,65.143997,62.355999,276.957001,-45.573002,395.341003,,,,,1221.453979,469.674011,1091.921021,-622.247009,0.0,1059.831055,227.957001,227.957001,0.0,831.874054,1529.505066,,314.188995,314.188995,,,,507.481995,507.481995,0.0,0.0,,371.777008,,,371.777008,1193.447998,367.415985,367.415985,0.0,0.0,222.317001,,,,222.317001,589.732986,1783.180984,0.0,,,,,,967.778015,967.778015,0.0,967.778015,2750.959,
08/31/2001,2842.385986,74.883003,74.883003,0.0,369.544006,,,429.657013,73.263,45.171001,351.897003,-40.674,380.221985,,,,,1254.30603,454.587006,1077.386963,-622.799988,0.0,1133.493042,227.201996,227.201996,0.0,906.291046,1588.080048,,152.574005,152.574005,,,,141.311005,,,,,551.690979,,,551.690979,845.575989,850.25,,,,222.589996,,,,222.589996,1072.839996,1918.415985,0.0,349.557007,,,,,574.413025,923.970032,0.0,923.970032,2842.386017,
11/30/2001,2880.303955,45.353001,45.353001,0.0,538.546021,,,341.962006,60.827,38.532001,289.376007,-46.772999,358.790009,,,,,1284.651001,438.333008,1069.519043,-631.185974,0.0,1157.319946,256.259003,256.259003,0.0,901.060944,1595.652954,,119.169998,119.169998,,,,35.056,,,,,593.901016,,,593.901016,748.127014,995.239014,,,,221.608994,,,,221.608994,1216.848007,1964.975021,0.0,352.197998,,,,,563.130981,915.328979,0.0,915.328979,2880.304001,
02/28/2002,2614.995117,100.978996,100.978996,0.0,288.985992,,,290.803986,55.949001,34.157001,240.201996,-39.504002,385.412994,,,,,1066.182007,416.484985,1034.21106,-617.726013,0.0,1132.328003,199.195007,199.195007,0.0,933.132996,1548.812988,,130.600998,130.600998,,,,11.72,11.72,0.0,0.0,,573.71898,,,573.71898,716.039978,853.112976,853.112976,0.0,0.0,143.423004,,,,143.423004,996.53598,1712.575958,0.0,349.919006,,,-438.824005,,991.324005,902.419006,0.0,902.419006,2614.994965,
05/31/2002,2716.894043,178.084,178.084,0.0,335.303986,,,304.410004,56.922001,40.453999,251.147003,-44.112999,405.057007,,,,,1222.85498,404.834015,1037.404053,-632.570007,0.0,1089.204956,202.927994,202.927994,0.0,886.276962,1494.038971,,100.780998,100.780998,,,,12.932,12.932,0.0,0.0,,622.448989,,,622.448989,736.161987,847.598999,847.598999,0.0,0.0,158.733002,,,,158.733002,1006.332001,1742.493988,0.0,375.375,,,-438.80899,,1037.834015,974.400024,0.0,974.400024,2716.894012,
08/31/2002,2669.649,174.174,174.174,0.0,337.817,337.817,,353.348,58.263,41.081,301.776,-47.772,375.138,,,,,1240.477,394.845,1036.755,-641.91,0.0,1034.327,205.998,205.998,0.0,828.329,1429.172,,159.117,159.117,,,,15.145,15.145,0.0,0.0,,523.284,,,523.284,697.546,845.985,845.985,0.0,0.0,154.704,,,,154.704,1000.689,1698.235,0.0,376.106995,,,-438.786011,,1410.200011,1347.520995,0.0,1347.520995,3045.755995,
11/30/2002,2612.59,21.801,21.801,0.0,513.922,513.922,,295.224,55.457,31.921,255.77,-47.924,420.172,,,,,1251.119,387.748,1040.496,-652.748,0.0,973.723,207.106,207.106,0.0,766.617,1361.471,,162.153,162.153,,,,37.274,,,,,412.034,,,412.034,611.461,844.341,,,,134.528,,,,134.528,978.869,1590.33,0.0,376.299988,,,-438.756012,,1461.016012,1398.559988,0.0,1398.559988,2988.889988,
02/28/2003,2584.120117,208.462997,208.462997,0.0,309.96701,,,278.807007,58.557999,29.790001,236.113998,-45.654999,437.251007,,,,,1234.488037,391.428009,1049.688965,-658.260986,0.0,958.203979,209.664001,209.664001,0.0,748.539978,1349.631989,,167.195007,167.195007,,,,133.179993,133.179993,0.0,0.0,,399.021973,,,399.021973,699.396973,726.531006,726.531006,0.0,0.0,80.727997,,,,80.727997,807.259003,1506.655975,0.0,376.770996,,,-438.70401,1181.890991,-42.493988,1077.463989,0.0,1077.463989,2584.119965,
05/31/2003,2482.169922,113.274002,113.274002,0.0,293.730011,,,312.362,62.797001,35.278,256.88501,-42.598,398.052002,,,,,1117.417969,382.847992,1054.543945,-671.695984,0.0,981.903992,213.501007,213.501007,0.0,768.402985,1364.751984,,135.136002,135.136002,,,,5.352,5.352,0.0,0.0,,377.288976,,,377.288976,517.776978,726.929993,726.929993,0.0,0.0,117.828003,,,,117.828003,844.757996,1362.534973,0.0,377.623993,,,-438.726013,,1180.737,1119.634979,0.0,1119.634979,2482.169952,
08/31/2003,2418.188965,40.493999,40.493999,0.0,287.431,,,370.992004,57.238998,35.964001,317.920013,-40.131001,398.838989,,,,,1097.755981,376.579987,1056.475952,-679.895996,0.0,943.853027,214.423996,214.423996,0.0,729.429031,1320.433014,,145.524002,145.524002,,,,13.082,13.082,0.0,0.0,,303.784013,,,303.784013,462.390015,727.330994,727.330994,0.0,0.0,122.361,,,,122.361,849.691994,1312.082008,0.0,384.140991,,,-438.71701,1191.821045,-31.138031,1106.106995,0.0,1106.106995,2418.189003,
