Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/31/1983,4.90625,,5.166667,5.177083,4.84375,,,,
03/31/1984,4.770833,-2.760085,4.916667,5.5,4.729167,,,,
06/30/1984,4.65625,-2.401747,4.75,5.041667,4.583333,,,,
09/30/1984,5.385417,15.659955,4.645833,5.5,4.625,,,,
12/31/1984,5.895833,9.477756,5.385417,5.958333,5.270833,,,,
03/31/1985,6.229167,5.65371,5.895833,6.291667,5.697917,,,,
06/30/1985,7.0,12.374582,6.229167,7.0,6.0625,,,,
09/30/1985,6.5,-7.142857,7.041667,7.375,6.416667,,,,
12/31/1985,7.125,9.615385,6.5,7.177083,6.291667,,,,
03/31/1986,7.739583,8.625731,7.145833,7.947917,6.583333,,,,
06/30/1986,9.125,17.900404,7.708333,9.145833,7.354167,,,,
09/30/1986,8.833333,-3.196347,8.770833,9.697917,8.302083,,,,
12/31/1986,9.354167,5.896226,8.864583,9.6875,8.6875,,,,
03/31/1987,9.760417,4.342984,9.364583,10.229167,9.1875,,,,
06/30/1987,9.71875,-0.426894,9.739583,10.03125,8.302083,,,,
09/30/1987,10.96875,12.861736,9.75,11.375,8.71875,,,,
12/31/1987,8.59375,-21.652422,11.0,11.28125,7.0625,,,,
03/31/1988,9.0625,5.454545,8.40625,9.78125,8.25,,,,
06/30/1988,9.90625,9.310345,8.9375,10.09375,8.40625,,,,
09/30/1988,10.09375,1.892744,9.8125,10.21875,9.09375,,,,
12/31/1988,10.09375,0.0,10.15625,10.65625,9.875,,,,
03/31/1989,11.21875,11.145511,9.96875,11.5,9.71875,,,,
06/30/1989,12.75,13.649025,11.21875,13.59375,10.78125,,,,
09/30/1989,14.21875,11.519608,12.84375,14.4375,12.59375,,,,
12/31/1989,15.96875,12.307692,14.1875,16.15625,13.25,,,,
03/31/1990,14.125,-11.545988,15.8125,16.1875,12.6875,,,,
06/30/1990,13.46875,-4.646018,14.03125,14.875,13.15625,,,,
09/30/1990,13.09375,-2.784223,13.46875,13.8125,11.8125,,,,
12/31/1990,14.0,6.921241,13.15625,14.375,12.90625,,,,
03/31/1991,14.03125,0.223214,13.96875,14.3125,12.5625,,,,
06/30/1991,13.375,-4.67706,14.0,14.03125,12.25,,,,
09/30/1991,13.96875,4.439252,13.40625,14.4375,12.84375,,,,
12/31/1991,16.15625,15.659955,14.0,16.46875,13.4375,,,,
03/31/1992,14.375,-11.025145,16.0625,16.5,14.25,,,,
06/30/1992,15.25,6.086957,14.34375,15.96875,14.15625,,,,
09/30/1992,17.125,12.295082,15.25,17.25,15.21875,,,,
12/31/1992,18.5,8.029197,17.09375,18.6875,15.875,,,,
03/31/1993,19.53125,5.574324,18.3125,19.53125,17.09375,,,,
06/30/1993,19.375,-0.8,19.5,20.375,18.5,,,,
09/30/1993,21.5,10.967742,19.5,23.5,19.3125,,,,
03/31/1994,20.1875,-6.104651,21.375,22.625,18.375,24242.839775,,,
06/30/1994,21.75,7.739938,19.375,22.1875,19.25,26178.924964,,,
