Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
06/30/2014,17.71,,15.0,17.98,15.0,7420.49,422.739227,422.7392,
09/30/2014,17.71,0.0,17.79,18.28,16.76,7261.1,419.438446,419.4384,
12/31/2014,21.61,22.021457,17.71,22.71,16.98,8687.22,410.219238,410.2172,
03/31/2015,20.33,-5.923184,21.71,22.405,17.16,7908.805977,401.46048,399.6595,
06/30/2015,18.21,-10.427939,20.25,20.95,18.09,6810.54,389.021454,387.2096,
09/30/2015,11.24,-38.275673,18.36,19.0,10.945,4068.88,374.032776,372.1806,
12/31/2015,11.45,1.868327,11.24,13.925,10.62,3996.05,362.308655,360.454,
03/31/2016,11.97,4.541485,11.34,12.5965,8.2,3950.1,342.817017,339.9799,
06/30/2016,11.95,-0.167084,11.85,13.995,11.01,3800.1,330.513824,327.6359,
09/30/2016,14.47,21.087866,11.94,14.82,11.53,4384.41,317.03302,314.1654,
12/31/2016,16.43,13.545266,14.37,17.95,12.66,4778.897459,303.09848,300.2368,
03/31/2017,14.76,-10.164334,16.64,17.05,13.67,4206.6,291.008514,287.6451,
06/30/2017,16.65,12.804878,14.83,16.97,13.36,4562.1,278.749714,275.29837,
09/30/2017,15.02,-9.78979,16.8,16.93,13.09,3950.26,274.104268,270.6698,
12/31/2017,13.32,-11.318242,15.01,15.1,11.481,3503.833619,263.012203,259.711578,
03/31/2018,13.12,-1.501502,13.45,14.87,12.6,3476.8,263.388482,259.353333,
06/30/2018,13.03,-0.685976,13.12,15.025,12.38,3452.95,264.606504,260.594025,
09/30/2018,13.48,3.453569,12.91,14.48,12.91,3477.84,264.627306,260.668762,
12/31/2018,8.81,-34.643917,13.55,13.91,8.23,2179.922375,257.966088,254.007553,
03/31/2019,11.57,31.328036,8.68,12.9,8.64,2777.215224,244.507321,239.847931,
06/30/2019,13.65,17.977528,11.71,14.01,11.69,3139.5,239.307852,235.35463,
09/30/2019,12.8,-6.227106,13.82,15.67,12.24,2828.8,230.0,226.050903,
12/31/2019,13.68,6.875,12.85,14.64,11.31,2941.2,221.036735,217.060364,
03/31/2020,7.58,-44.590643,13.77,15.5,4.07,1473.297562,193.333131,188.814362,
06/30/2020,7.03,-7.255937,7.15,9.34,5.92,1363.82,193.83208,189.630295,
09/12/2020,8.41,,8.62,8.7,8.38,1630.92669234,193.9271,189.6248,
