Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,28.851,,28.851,28.851,,,,,,,,,,,,,
06/30/1990,,,32.09,,32.09,32.09,,,,,,,,,,,,,
09/30/1990,,,31.518999,,31.518999,31.518999,,,,,,,,,,,,,
12/31/1990,,,0.0,,34.314999,34.314999,,,,,,,,,,,,,
03/31/1991,,,28.285,,28.285,28.285,,,,,,,,,,,,,
06/30/1991,,,33.106998,,33.106998,33.106998,,,,,,,,,,,,,
09/30/1991,,,31.584999,,31.584999,31.584999,,,,,,,,,,,,,
12/31/1991,,,0.0,,34.759998,34.759998,,,,,,,,,,,,,
03/31/1992,,,28.271,,28.271,28.271,,,,,,,,,,,,,
06/30/1992,,,36.014999,,36.014999,36.014999,,,,,,,,,,,,,
09/30/1992,,,37.081001,,37.081001,37.081001,,,,,,,,,,,,,
12/31/1992,,,0.0,,35.875,35.875,,,,,,,,,,,,,
03/31/1993,,,34.185001,,33.365002,33.365002,,,,,,,,,,,,,
06/30/1993,,,35.445,,35.445,35.445,,,,,,,,,,,,,
09/30/1993,,,38.714001,,38.714001,38.714001,,,,,,,,,,,,,
12/31/1993,,,0.0,,40.923,40.923,,,,,,,,,,,,,
03/31/1994,,,41.537998,,41.537998,41.537998,,,,,,,,,,,,,
06/30/1994,,,42.324001,,42.324001,42.324001,,,,,,,,,,,,,
09/30/1994,,,43.044998,,43.044998,43.044998,,,,,,,,,,,,,
12/31/1994,,,0.0,,0.967,0.967,,,,,,,,,,,,,
03/31/1995,,,46.868999,,46.868999,46.868999,,,,,,,,,,,,,
06/30/1995,,,39.484001,,39.484001,39.484001,,,,,,,,,,,,,
09/30/1995,,,49.134998,,49.134998,49.134998,,,,,,,,,,,,,
12/31/1995,,,0.0,,51.176998,51.176998,,,,,,,,,,,,,
03/31/1996,,,50.124001,,50.124001,50.124001,,,,,,,,,,,,,
06/30/1996,,,49.547001,,49.547001,49.547001,,,,,,,,,,,,,
09/30/1996,,,52.271999,,52.271999,52.271999,,,,,,,,,,,,,
12/31/1996,,,0.0,,56.583,56.583,,,,,,,,,,,,,
03/31/1997,,,54.609001,,54.609,54.609,,,,,,,,,,,,,
06/30/1997,,,57.558998,,57.558998,57.558998,,,,,,,,,,,,,
09/30/1997,,,56.48,,56.48,56.48,,,,,,,,,,,,,
12/31/1997,,,0.0,,63.185,63.185,,,,,,,,,,,,,
03/31/1998,,,57.172001,,57.172,57.172,,,,,,,,,,,,,
06/30/1998,,,59.25,,59.25,59.25,,,,,,,,,,,,,
09/30/1998,,,56.089001,,56.089001,56.089001,,,,,,,,,,,,,
12/31/1998,,,0.0,,65.993,65.993,,,,,,,,,,,,,
03/31/1999,,,56.263,,56.263,56.263,,,,,,,,,,,,,
06/30/1999,,,50.553001,,50.553,50.553,,,,,,,,,,,,,
