Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
05/31/2008,522.395,757.208,0.0,1279.603,,-0.089,,-0.089,52.693029,76.378187,0.0,129.071216,24.441293,35.427488,0.0,59.868781,
08/31/2008,717.732,635.433,0.0,1353.165,,0.031,,0.031,67.54686,59.801575,0.0,127.348436,32.397605,28.682722,0.0,61.080326,
11/30/2008,435.42,556.87,0.0,992.29,,0.103,,0.103,40.321109,51.567719,0.0,91.888828,22.164655,28.346956,0.0,50.511611,
02/28/2009,440.817,333.698,,774.515,,0.064,,0.064,39.854962,30.170164,0.0,70.025125,25.137315,19.02892,0.0,44.166235,
05/31/2009,426.399,379.489,0.0,805.888,,,,,38.993251,34.703435,0.0,73.696686,24.147324,21.490772,0.0,45.638096,
08/31/2009,397.463,437.422,,834.885,,,,,36.214516,39.855347,,76.069863,22.166595,24.395116,,46.561711,
11/30/2009,287.433,583.396,,870.829,,0.02,,0.02,25.96035,52.691113,,78.651463,15.488119,31.43587,,46.923989,
02/28/2010,230.605,677.261,,907.866,,0.004,,0.004,20.755554,60.956733,,81.712287,12.32607,36.200285,,48.526356,
05/31/2010,234.411,664.222,,898.633,,0.141,,0.141,21.285091,60.312978,,81.598068,12.796282,36.259272,,49.055554,
08/31/2010,321.099,552.751,,873.85,,0.077,,0.077,27.16592,46.764361,,73.93028,16.52088,28.439618,,44.960498,
11/30/2010,479.306,504.316,,983.622,,0.194,,0.194,39.613507,41.680524,,81.294031,23.626112,24.858913,,48.485025,
02/28/2011,535.214,549.137,,1084.351,,0.096,,0.096,41.466988,42.545706,,84.012694,24.335409,24.968468,,49.303876,
05/31/2011,467.094,558.895,0.0,1025.989,0.0,0.254,0.0,0.254,35.106572,42.006294,0.0,77.112866,20.779673,24.863636,0.0,45.643308,
08/31/2011,513.815,574.488,,1088.303,,0.118,,0.118,37.748013,42.205425,,79.953437,22.257237,24.885447,,47.142684,
11/30/2011,339.83,695.73,,1035.56,,0.157,,0.157,24.145994,49.433813,,73.579807,14.276928,29.228988,,43.505916,
02/29/2012,323.732,739.873,,1063.605,,0.473,,0.473,23.14327,52.892766,0.0,76.036036,12.995549,29.700666,0.0,42.696216,
05/31/2012,349.462,820.678,,1170.14,,0.248,,0.248,24.684383,57.968908,0.0,82.653291,14.065019,33.030349,0.0,47.095368,
08/31/2012,396.336,820.117,0.0,1216.453,0.0,0.087,0.0,0.087,26.712984,55.275756,0.0,81.98874,15.210691,31.474674,0.0,46.685365,
11/30/2012,394.705,773.403,,1168.108,,0.078,,0.078,26.647255,52.213848,,78.861103,14.827948,29.054558,,43.882506,
02/28/2013,143.954,877.834,0.0,1021.788,0.0,0.219,0.0,0.219,9.469655,57.74612,0.0,67.215775,5.116254,31.199008,0.0,36.315262,
05/31/2013,183.694,657.278,,840.972,,0.128,,0.128,13.184029,47.173954,0.0,60.357983,6.918969,24.756858,0.0,31.675828,
08/31/2013,189.345,739.478,0.0,928.823,0.0,0.114,0.0,0.114,13.134328,51.295501,0.0,64.42983,6.911458,26.992376,0.0,33.903834,
11/30/2013,249.311,688.596,0.0,937.907,,0.278,,0.278,16.946064,46.804962,0.0,63.751026,8.743557,24.149671,0.0,32.893229,
02/28/2014,178.28,866.12,,1044.4,,0.015,,0.015,11.493297,55.836742,0.0,67.330039,5.738715,27.879827,0.0,33.618542,
05/31/2014,147.383,860.973,,1008.356,0.0,0.083,0.0,0.083,9.665708,56.46454,0.0,66.130248,4.800734,28.044632,0.0,32.845365,
08/31/2014,179.519,731.578,0.0,911.097,0.0,0.143,0.0,0.143,11.85213,48.299944,0.0,60.152074,5.852664,23.850848,0.0,29.703512,
11/30/2014,263.986,789.538,0.0,1053.524,0.0,0.411,0.0,0.411,21.396053,63.992018,0.0,85.388071,7.440688,22.253853,0.0,29.694541,
02/28/2015,369.926,791.338,0.0,1161.264,0.0,0.738,0.0,0.738,28.713428,61.423167,0.0,90.136595,9.774587,20.909594,0.0,30.684181,
05/31/2015,268.72,977.638,0.0,1246.358,0.0,0.293,0.0,0.293,19.913696,72.448595,0.0,92.362291,7.146276,25.999075,0.0,33.145351,
08/31/2015,236.105,1004.486,0.0,1240.591,0.0,0.067,0.0,0.067,17.258507,73.424656,0.0,90.683162,6.210885,26.423613,0.0,32.634499,
11/30/2015,261.399,929.477,0.0,1190.876,0.0,0.424,0.0,0.424,19.437861,69.116734,0.0,88.554595,6.703905,23.837603,0.0,30.541508,
02/29/2016,221.97,1068.178,0.0,1290.148,0.0,0.452,0.0,0.452,16.634044,80.047391,0.0,96.681434,5.342111,25.707643,0.0,31.049754,
05/31/2016,284.422,1088.357,0.0,1372.779,0.0,0.437,0.0,0.437,21.078679,80.658769,0.0,101.737448,6.916405,26.466017,0.0,33.382422,
08/31/2016,196.182,1072.127,0.0,1268.309,0.0,0.089,0.0,0.089,14.880355,81.320559,0.0,96.200914,4.784045,26.144618,0.0,30.928663,
11/30/2016,169.6,1054.824,0.0,1224.424,0.0,0.902,0.0,0.902,13.335409,82.939325,0.0,96.274735,4.15168,25.821297,0.0,29.972977,
02/28/2017,258.188,1042.558,0.0,1300.746,0.0,0.16,0.0,0.16,20.69942,83.583844,0.0,104.283263,5.692998,22.988213,0.0,28.681211,
05/31/2017,326.35,1079.402,0.0,1405.752,0.0,0.137,0.0,0.137,24.997243,82.678332,0.0,107.675574,7.232236,23.920605,0.0,31.152841,
08/31/2017,256.92,1269.082,0.0,1526.002,,0.057,,0.057,18.346881,90.626252,0.0,108.973133,5.537804,27.354537,0.0,32.892341,
11/30/2017,218.177,1240.23,0.0,1458.407,0.0,0.174,0.0,0.174,15.223705,86.539347,0.0,101.763052,4.584047,26.058077,0.0,30.642124,
02/28/2018,335.831,1366.247,0.0,1702.078,0.0,0.312,0.0,0.312,22.720083,92.431149,0.0,115.151232,6.134468,24.956594,0.0,31.091062,
05/31/2018,349.062,1358.598,0.0,1707.66,0.0,-0.79,0.0,-0.79,24.376791,94.877872,0.0,119.254664,6.723642,26.169354,0.0,32.892997,
08/31/2018,310.203,935.014,0.0,1245.217,0.0,0.083,0.0,0.083,24.050398,72.49272,0.0,96.543118,6.453329,19.451626,0.0,25.904955,
11/30/2018,456.111,1026.385,0.0,1482.496,0.0,0.152,0.0,0.152,32.038569,72.096281,0.0,104.13485,8.938071,20.11331,0.0,29.05138,
02/28/2019,398.056,1083.65,0.0,1481.706,0.0,0.245,0.0,0.245,24.66374,67.143473,0.0,91.807214,7.123039,19.391445,0.0,26.514484,
