Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/27/2004,7802.965228,-445.342987,0.0,35.347,16.799,7409.768241,725.774021,2.314632,0.002267,6.101201,17.430894,19.29602,8042.79196,7649.594973,19.728133,,
07/03/2004,8739.49362,-434.443,0.0,40.198,5.234,8350.48262,827.718,0.632341,0.000627,6.320827,17.034258,18.787717,8973.99954,8584.98854,22.019224,,
10/02/2004,8130.430667,-441.888,0.0,43.118999,26.519001,7758.180667,859.708984,3.084649,0.003418,5.514787,14.836693,16.388318,8393.552695,8021.302694,20.563338,,
01/01/2005,10771.99552,-526.628998,0.0,49.491001,53.881,10348.738523,1090.834007,4.939432,0.005207,6.776984,17.928648,19.742606,11012.466614,10589.209617,27.091956,,
04/02/2005,10467.675787,-495.69101,0.0,53.731998,24.735,10050.451776,991.969013,2.493525,0.002461,6.166269,16.527141,18.087738,10882.814354,10465.590343,26.682337,,
07/02/2005,12696.31677,-383.051,0.0,0.0,15.712,12328.97777,1071.632,1.466175,0.001274,7.208146,19.790867,21.532963,13055.3115,12687.9725,32.579307,,
10/01/2005,11933.734668,-447.629997,0.0,0.0,8.137,11494.241671,1174.889014,0.692576,0.000708,6.331838,17.18372,18.625769,12229.521445,11790.028448,30.205081,,
12/31/2005,12757.988988,-746.012,0.0,0.0,16.507,12028.483988,1376.483,1.199216,0.001372,6.219852,16.347802,17.700218,13023.2708,12293.7658,31.43361,,
04/01/2006,13308.830328,-838.357,0.0,0.0,5.106,12475.579328,1519.952,0.335932,0.000409,6.245081,16.397027,17.799194,13536.44474,12703.19374,32.414985,,
07/01/2006,11057.944089,-537.565,0.0,0.0,3.27,10523.649089,1192.004,0.274328,0.000311,5.058041,12.928157,14.052236,11488.477,10954.182,28.455299,,
09/30/2006,12618.550139,-456.333,0.0,0.0,10.48,12172.697139,1202.592,0.871451,0.000861,5.632775,14.247104,15.517691,12854.3168,12408.4638,33.18454,,
12/30/2006,15855.786176,-819.923,0.0,0.0,17.409,15053.272176,1500.307,1.160363,0.001156,6.498802,16.297893,17.684495,16131.30816,15328.79416,40.785652,,
03/31/2007,18571.512209,-936.174,,,3.1,17638.438209,1708.546,0.181441,0.000176,7.164563,17.624339,19.085831,18983.41445,18050.34045,47.535377,,
06/30/2007,17653.775498,-1185.816,0.0,0.0,3.1,16471.059498,1913.454,0.162011,0.000188,6.304818,15.332913,16.580541,18030.09418,16847.37818,44.215103,,
09/29/2007,17609.490689,-1235.356,,,2.865,16376.999689,2008.698,0.14263,0.000175,5.934227,14.388963,15.574878,17928.80195,16696.31095,43.961565,,
12/29/2007,10734.895786,-891.261,0.0,0.0,17.065,9860.699786,1598.918,1.067284,0.001731,3.362939,8.184342,8.852816,11169.35743,10295.16143,27.988676,,
03/29/2008,9962.743532,-616.202,0.0,0.0,13.944,9360.485532,1472.397,0.947027,0.00149,3.067618,7.548328,8.182858,10266.5156,9664.2576,27.43483,,
06/28/2008,9862.788046,-698.905,,,2.865,9166.748046,1493.24,0.191865,0.000313,2.881939,7.346516,7.991035,10063.72181,9367.68181,27.222936,,
09/27/2008,8496.504814,-409.51,0.0,0.0,2.58,8089.574814,1353.616,0.190601,0.000319,2.48408,6.479311,7.084578,8681.25777,8274.32777,24.74524,,
12/27/2008,6535.727685,-424.153,0.0,0.0,27.475,6139.049685,1493.486,1.839656,0.004475,1.895466,5.116668,5.646884,6620.42048,6223.74248,19.124275,,
03/28/2009,5550.490335,-551.267,0.0,0.0,27.476,5026.699335,1569.39,1.750744,0.005466,1.554221,4.43498,4.948308,5617.2854,5093.4944,15.83044,,
06/27/2009,8563.914129,-800.362,0.0,0.0,33.076,7796.628129,1729.118,1.912883,0.004242,2.413467,7.120683,8.02194,8631.38816,7864.10216,24.5172,,
09/26/2009,10091.632104,-994.68,0.0,0.0,25.133,9122.085104,1866.114,1.346809,0.002755,2.816001,8.389073,9.485631,10169.71205,9200.16505,28.627325,,
12/26/2009,11664.506083,-1103.177,0.0,0.0,25.076,10586.405083,1890.642,1.326322,0.002369,3.165673,9.473268,10.648721,11939.30415,10861.20315,33.716383,,
03/27/2010,12261.121844,-907.656,0.0,0.0,24.987,11378.452844,1688.38,1.479939,0.002196,3.312644,9.617531,10.755769,12655.7276,11773.0586,37.408113,,
07/03/2010,10618.941425,-696.398,0.0,0.0,24.901,9947.444425,1530.194,1.62731,0.002503,2.75733,7.790217,8.648666,11002.10083,10330.60383,33.508056,,
10/02/2010,12749.599182,-711.963,0.0,0.0,24.814,12062.450182,1607.487,1.543652,0.002057,3.209919,9.013944,9.947723,12989.85688,12302.70788,40.796016,,
01/01/2011,16358.291462,-939.832,0.0,0.0,51.459,15469.918462,1789.917,2.874938,0.003326,3.909191,10.941527,12.038079,16850.46805,15962.09505,52.306269,,
04/02/2011,15454.62809,-886.159,0.0,0.0,24.245,14592.71409,1766.903,1.372175,0.001661,3.578964,10.302831,11.313962,15895.374,15033.46,49.760889,,
07/02/2011,19039.073769,-702.038,0.0,0.0,24.155,18361.190769,1636.724,1.475814,0.001316,4.415332,12.839724,14.070697,19712.66478,19034.78178,63.640437,,
10/01/2011,15098.647471,-847.975,0.0,0.0,24.064,14274.736471,1840.567,1.307423,0.001686,3.321872,9.736278,10.643019,15345.20444,14521.29344,49.001713,,
12/31/2011,17550.006061,-1085.595,0.0,0.0,23.969,16488.380061,1892.695,1.266395,0.001454,3.679301,10.879793,11.872428,18037.86936,16976.24336,57.3476,,
03/31/2012,22207.078636,-929.67,0.0,0.0,23.454,21300.862636,1962.356,1.195196,0.001101,4.591036,13.292759,14.466262,22681.37088,21775.15488,74.126394,,
06/30/2012,16673.729178,-917.215,0.0,0.0,23.36,15779.874178,2016.291,1.158563,0.00148,3.312886,9.593224,10.436501,17063.17744,16169.32244,55.34497,,
09/29/2012,15889.597558,-760.755,0.0,0.0,23.264,15152.106558,2017.357,1.153192,0.001535,3.108653,9.134934,9.957093,16161.60194,15424.11094,53.419919,,
12/29/2012,15238.209,-858.657,0.0,0.0,22.71,14402.262,2105.042,1.078838,0.001577,2.921769,8.511351,9.307298,15541.9089,14705.9619,51.321177,,
03/30/2013,14043.99064,-928.495,0.0,0.0,22.607,13138.10264,2266.572,0.997409,0.001721,2.623479,7.690931,8.430415,14228.35376,13322.46576,46.765465,,
06/29/2013,16093.78518,-1134.891,0.0,0.0,0.985,14959.87918,2410.143,0.040869,6.6e-05,2.947533,8.864898,9.81271,16288.74753,15154.84153,53.067659,,
09/28/2013,15210.14352,-854.745,0.0,0.0,0.985,14356.38352,2379.556,0.041394,6.9e-05,2.834519,8.51344,9.479765,15431.28,14577.52,51.195457,,
12/28/2013,15617.85104,-798.835,0.0,0.0,0.485,14819.50104,2431.212,0.019949,3.3e-05,2.975406,9.245627,10.408071,15840.005,15041.655,53.393602,,
03/29/2014,13617.12984,-774.904,0.0,0.0,210.485,13052.71084,2599.764,8.096312,0.016126,2.6678,8.567649,9.754996,13847.996,13283.577,47.611219,,
06/28/2014,9458.568,-868.6,0.0,0.0,140.5,8730.468,2561.1,5.485924,0.016093,1.816501,6.667024,7.794365,9527.508,8799.408,31.816574,,
09/27/2014,10012.548,-907.5,0.0,0.0,170.0,9275.048,2610.1,6.51316,0.018329,1.975853,7.954587,9.480781,10041.612,9304.112,33.65402,,
12/27/2014,10233.984,-1064.9,0.0,0.0,20.0,9189.084,2538.0,0.788022,0.002176,2.044745,9.152474,11.23772,10263.68,9218.78,33.330011,,
03/28/2015,11405.691,-2021.2,0.0,0.0,896.7,10281.191,3437.0,26.089613,0.087218,2.377869,11.851517,15.141666,11459.394,10334.894,37.2372,,
06/27/2015,9990.792,-1525.8,0.0,0.0,890.4,9355.392,3380.3,26.340857,0.095175,2.231938,11.552719,15.138175,10059.42,9424.02,33.82282,,
09/26/2015,7903.2,-1276.2,0.0,0.0,890.6,7517.6,3364.1,26.473648,0.118469,1.797136,9.607157,12.970324,7925.984,7540.384,27.09045,,
12/26/2015,9066.905,-1337.1,0.0,0.0,887.0,8616.805,3454.3,25.67814,0.102938,2.033464,11.12851,15.245586,9089.76,8639.66,31.029186,,
03/26/2016,10749.172,-1282.4,0.0,0.0,883.5,10350.272,3508.9,25.178831,0.08536,2.384141,13.156568,17.984834,10811.06,10412.16,37.244592,,
07/02/2016,11343.305,-1319.4,0.0,0.0,876.2,10900.105,3559.1,24.618583,0.080385,2.426667,12.614402,16.679579,11449.203,11006.003,39.138618,,
10/01/2016,10247.768,-1533.2,0.0,0.0,591.4,9305.968,3319.9,17.81379,0.063551,2.068407,10.497426,13.725617,10306.264,9364.464,33.200029,,
12/31/2016,9826.612,-1835.9,0.0,0.0,591.6,8582.312,3402.7,17.386193,0.068932,1.887467,9.556076,12.35932,9868.636,8624.336,30.585574,,
04/01/2017,11617.863,-1891.9,0.0,0.0,591.8,10317.763,3483.7,16.987686,0.057357,2.288209,11.289816,14.507541,11692.257,10392.157,36.704956,,
07/01/2017,13345.146,-3083.6,0.0,0.0,1579.5,11841.046,4581.4,34.476361,0.133392,2.638203,11.838678,15.038158,13477.698,11973.598,42.00442,,
09/30/2017,11447.576,-1670.9,0.0,0.0,2688.8,12465.476,5628.8,47.768619,0.2157,2.630069,15.096858,20.786186,11548.276,12566.176,43.861633,,
12/30/2017,12596.704,-2091.8,0.0,0.0,2688.1,13193.004,5637.5,47.682483,0.203752,2.535702,13.557706,19.729332,12667.472,13263.772,46.32375,,
03/31/2018,15141.158,-1038.3,0.0,0.0,1600.2,15703.058,4738.2,33.772319,0.101904,2.839561,15.785141,23.208776,15262.161,15824.061,54.562397,,
06/30/2018,13452.48,-1250.0,0.0,0.0,1600.6,13803.08,4845.2,33.034756,0.11596,2.347463,13.850171,20.577042,13606.623,13957.223,47.927361,,
09/29/2018,14568.246,-1063.2,0.0,0.0,1601.2,15106.246,4910.8,32.605685,0.105996,2.529385,12.843263,17.670191,14678.84,15216.84,52.126453,,
12/29/2018,9804.9,-1495.2,0.0,0.0,1601.7,9911.4,5090.1,31.466965,0.161602,1.655183,8.622358,11.146424,9838.71,9945.21,34.177241,,
03/30/2019,9425.349,-1337.3,0.0,0.0,1602.2,9690.249,5133.4,31.211283,0.165341,1.615822,8.797321,11.536011,9451.341,9716.241,33.403133,,
06/29/2019,9100.164,-1233.8,0.0,0.0,1602.7,9469.064,5116.1,31.326596,0.169256,1.571081,8.67051,11.492977,9195.354,9564.254,33.016262,,
09/28/2019,7170.641,-788.4,0.0,0.0,3892.4,10274.641,6979.3,55.770636,0.378836,1.711356,7.285946,12.874053,7425.343,10529.343,37.240453,,
12/28/2019,7418.88,-1166.7,0.0,0.0,3829.8,10081.98,7152.2,53.54716,0.379866,1.675026,7.328618,12.945993,7437.696,10100.796,36.528913,,
03/28/2020,3840.551,-898.2,0.0,0.0,3850.2,6792.551,6403.3,60.128371,0.566827,1.179201,11.588747,,3847.506,6799.506,24.601778,,
06/27/2020,3466.31,-1434.4,0.0,0.0,4488.9,6520.81,6765.3,66.351825,0.688396,1.314308,61.750095,,3466.31,6520.81,23.609015,,
09/13/2020,4461.2949601,-1434.4,0.0,0.0,4488.9,7515.7949601,6765.3,66.3518247527826,0.597262169049417,1.5148536622929,71.1723007585227,,4460.62989463806,7515.12989463806,23.6090152063722,,
09/30/2020,,,,,,,,,,1.48760430389759,5.42158479121505,10.8397501425677,,,,,
12/31/2020,,,,,,,,,,1.45234436729701,5.17002620341615,9.80567502628922,,,,,
