Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,18.739305,,18.739305,14.736642,14.736642,11.437536,,21.359717,73.067335,,
06/30/1990,,,,,,19.687641,,19.687641,15.573406,15.573404,12.039268,,20.897551,69.903629,,
09/30/1990,,,,,,11.75554,,11.75554,8.760388,8.760386,5.349722,,25.478643,152.588985,,
12/31/1990,,,,,,-1.641679,,-1.641679,0.309909,0.309909,-2.965072,,,,,
03/31/1991,,3.280983,0.341985,4.663805,,0.700998,,0.700998,1.258201,1.258201,-2.282735,,,,,
06/30/1991,,2.71436,0.290717,4.274231,,15.726415,,15.726415,12.084425,12.084424,8.958184,,23.158425,39.946856,1.630059,
09/30/1991,,4.046934,0.335496,5.149413,,18.592768,86.215818,18.592768,12.429246,12.429245,9.339622,,33.150105,37.962963,2.510598,
12/31/1991,,10.479372,0.605091,9.420425,,18.343857,91.424196,23.671402,18.304394,18.304394,15.719547,,22.672965,19.623431,8.42296,
03/31/1992,,14.978713,0.756063,12.458995,,21.358033,105.061916,21.358033,15.194983,15.194981,12.354932,,28.855889,28.529754,10.705323,
06/30/1992,,13.762928,0.74446,11.888685,,20.23888,42.532328,20.23888,14.167876,14.167875,11.5745,,29.996741,28.335236,9.86317,
09/30/1992,,15.300269,0.792816,13.072797,,22.610641,33.482227,22.610641,15.573158,15.573157,13.311519,,31.124651,29.193618,10.833567,
12/31/1992,,15.122693,0.806697,13.013146,,26.100116,85.779352,26.100116,17.747381,17.747381,15.459837,,32.002676,24.736446,11.381876,
03/31/1993,,16.454928,0.800653,9.698903,,25.90897,38.762219,25.90897,16.81661,16.816607,14.719189,,35.093485,28.788425,11.717813,
06/30/1993,,16.283896,0.847792,9.054334,,26.536971,42.380474,26.536971,16.800452,16.800452,14.944753,,36.690393,25.244868,12.173048,
09/30/1993,,16.324381,0.808818,8.592746,,26.47774,39.438251,26.47774,16.548034,16.548035,14.806137,,37.502089,26.097344,12.064151,
12/31/1993,,17.203237,0.845222,8.314228,,27.520724,30.860814,27.520724,16.968187,16.968187,15.363253,,38.343968,21.02605,13.586076,
03/31/1994,,18.49493,0.846205,5.304411,,29.157485,39.038208,29.157485,18.576979,18.57698,17.002524,,36.287443,24.929312,13.884271,
06/30/1994,,20.004309,0.906008,5.16592,,31.043728,47.882842,31.043728,19.701256,19.701258,18.237353,,36.53708,23.325165,15.338271,
09/30/1994,,19.974427,0.935404,5.675955,,30.361785,45.376861,30.361785,19.374781,19.37478,18.879522,,36.186951,24.651164,15.050498,
12/31/1994,,19.908518,0.94254,5.689651,,27.847143,30.266335,27.847143,17.757546,17.757546,17.228598,,36.232071,29.40685,14.05405,
03/31/1995,,17.622096,0.92983,5.502258,,29.982167,38.176792,29.982167,19.084194,19.084192,18.570961,,36.348182,29.223832,12.472244,
06/30/1995,,17.602878,0.925521,6.061597,,32.215234,51.569217,32.215234,20.427802,20.427802,19.936074,,36.58962,31.060606,12.135317,
09/30/1995,,16.985607,0.959735,6.891334,,33.478292,125.518802,33.478292,21.325679,21.325678,20.846641,,36.299978,28.715774,12.108058,
12/31/1995,,17.06617,0.997836,7.310142,,30.648549,52.078201,30.648549,19.567846,19.567846,19.119145,,36.154086,0.0,17.06617,
03/31/1996,,16.525718,1.06883,10.058622,,30.650505,32.750135,30.650505,19.771936,19.771936,18.996079,,35.492299,32.601746,11.138046,
06/30/1996,,17.110048,1.088536,11.684727,,30.560596,25.623558,30.560596,19.756398,19.756399,19.019809,,35.353362,33.236517,11.423264,
09/30/1996,,16.96261,1.092897,13.781713,,27.643602,11.127134,27.643602,17.910222,17.910222,17.556235,,35.210246,36.121839,10.835403,
12/31/1996,,15.239196,1.000346,11.538241,,23.958663,7.408282,23.958663,14.605901,14.605901,14.288628,,39.037079,43.172086,8.660117,
03/31/1997,,16.694331,1.049571,13.771711,,30.756091,31.097618,30.756091,19.896657,19.896657,19.599283,,35.308236,35.058645,10.841525,
06/30/1997,,17.280036,1.064941,10.226599,,31.168416,33.091915,31.168416,20.057971,20.057972,19.778112,,35.646486,33.232263,11.537489,
09/30/1997,,17.952777,1.106757,9.966426,,30.393325,38.736969,30.393325,19.594405,19.594404,19.32816,,35.530564,32.415004,12.133383,
12/31/1997,,17.814795,1.12465,9.408924,,28.912502,50.795892,28.912502,19.366166,19.366165,19.105608,,33.018023,37.053874,11.213724,
03/31/1998,,18.265828,1.161269,13.712072,,29.898682,27.726414,29.898682,19.174352,19.174353,19.174353,,35.868907,35.212937,11.833894,
06/30/1998,,18.71821,1.167617,9.903563,,29.526328,25.553726,29.526328,19.01758,19.017581,19.017581,,35.59111,36.48669,11.888555,
09/30/1998,,19.170666,1.201296,11.061492,,28.174841,22.94615,28.174841,18.559177,18.559175,18.559175,,34.12855,63.390235,7.018336,
12/31/1998,,14.814607,0.900466,8.527001,,8.041843,,8.041843,2.581474,2.581473,2.581473,,67.899477,232.93942,-19.694453,
03/31/1999,,14.799172,0.918193,9.653349,,28.045588,20.744716,28.045588,18.670928,18.670928,18.670928,,33.426507,32.77566,9.948646,
06/30/1999,,15.508943,0.916649,7.852198,,27.514034,18.936522,27.514034,18.348035,18.348036,18.348036,,33.313904,37.899602,9.631115,
09/30/1999,,15.824264,0.927624,9.140767,,27.210534,22.601691,27.210534,18.462685,18.462685,18.462685,,32.148757,32.66627,10.655067,
12/31/1999,,19.391218,1.093866,9.242982,,25.808072,99.878107,25.808072,18.066162,18.066162,18.066162,,29.998015,34.148558,12.769396,
03/31/2000,,19.62174,1.095071,10.445888,,26.487777,20.321749,26.487777,17.61455,17.61455,17.61455,,33.499326,38.480459,12.071204,
06/30/2000,,19.920799,1.077949,9.390784,,26.450814,22.180814,26.450814,17.774823,17.774823,17.774823,,32.800471,38.552042,12.240924,
09/30/2000,,19.480107,1.085093,11.700801,,27.445872,28.419759,27.445872,18.534772,18.534771,18.534771,,32.467908,36.015435,12.464262,
12/31/2000,,18.857216,1.072132,8.645383,,25.479225,24.142811,25.479225,17.591113,17.591114,17.591114,,30.958994,35.576654,12.14845,
03/31/2001,,18.797883,1.072755,11.726253,,26.866027,28.377908,26.866027,18.02184,18.02184,18.02184,,32.919595,37.378746,11.77147,
06/30/2001,,19.055906,1.081339,11.038332,,25.816618,23.768474,25.816618,17.586004,17.586004,17.586004,,31.88107,35.109519,12.365469,
09/30/2001,,17.8444,1.05864,13.620855,,24.95938,18.130225,24.95938,17.011786,17.011787,17.011787,,31.842113,33.743011,11.823162,
12/31/2001,,18.253447,1.048025,11.209844,,24.21175,21.097002,24.21175,16.507612,16.507613,16.507613,,31.81983,31.771167,12.454114,
03/31/2002,,18.712437,1.03923,13.107721,,26.197844,24.46679,26.197844,17.641927,17.641927,17.641927,,32.658862,31.011024,12.909519,
06/30/2002,,18.162737,1.049322,12.639405,,26.235931,27.275886,26.235931,17.370167,17.370167,17.370167,,33.792449,28.578819,12.972042,
09/30/2002,,17.572023,1.028414,13.145942,,26.049795,28.613835,26.049795,17.116893,17.116892,17.116892,,34.291642,26.591313,12.899391,
12/31/2002,,18.630743,1.043047,11.625769,,26.481971,33.095969,26.481971,17.663064,17.663064,17.663064,,33.30155,24.885394,13.99441,
03/31/2003,,19.448052,1.029992,13.707317,,26.448366,27.159213,26.448366,17.621562,17.621562,17.621562,,33.373721,26.155281,14.361359,
06/30/2003,,18.672206,0.991885,11.612658,,25.924149,24.921773,25.924149,17.252184,17.252184,17.252184,,33.451303,25.047994,13.995193,
09/30/2003,,16.931291,0.970533,12.714586,,26.750387,29.361388,26.750387,17.715663,17.715663,17.715663,,33.774179,23.232405,12.997745,
12/31/2003,,17.700285,0.993385,11.780506,,28.357998,34.237421,28.357998,18.681356,18.681355,18.681355,,34.123149,22.015333,13.803508,
03/31/2004,,17.735795,0.998153,13.974576,,29.924411,41.506388,29.924411,19.584824,19.584824,19.584824,,34.552349,23.472368,13.572784,
06/30/2004,,20.036731,1.006055,11.181639,,29.67771,42.93881,29.67771,19.652904,19.652903,19.652903,,33.778904,22.296367,15.569268,
09/30/2004,,18.311022,1.023911,14.541614,,29.597937,38.928518,29.241279,19.229345,19.229343,19.229343,,34.239043,21.218432,14.42571,
12/31/2004,,18.580947,1.02762,12.670858,,30.286508,38.415521,30.286508,20.037184,20.037183,20.037183,,33.841222,24.056816,14.110963,
03/31/2005,,18.273143,1.015676,15.058662,,30.825165,35.134395,30.825165,20.161791,20.161792,20.161792,,34.593079,23.042121,14.062624,
06/30/2005,,18.992536,1.004146,11.859087,,29.969811,31.437256,29.969811,19.650343,19.650342,19.650342,,34.432875,22.596935,14.700805,
09/30/2005,,16.982571,0.961356,13.146632,,29.253942,26.623021,29.253942,19.278035,19.278036,19.278036,,34.10107,23.967025,12.912354,
12/31/2005,,14.236361,0.820497,9.522532,,22.773525,,17.91846,11.807619,11.807619,11.807619,,34.103608,45.681536,7.732973,
03/31/2006,,13.728488,0.780292,10.622333,,26.67771,,26.67771,17.610246,17.610245,17.610245,,33.988914,28.512102,9.814207,
06/30/2006,,12.944225,0.737533,7.344998,,26.111892,,26.111892,17.216109,17.216108,17.216108,,34.067939,27.990442,9.321079,
09/30/2006,,11.736659,0.712147,10.030313,,25.302046,,25.302046,16.8602,16.8602,16.8602,,33.36428,28.177836,8.429522,
12/31/2006,,12.333944,0.752704,9.011829,,24.158608,29.967505,20.941929,15.978379,15.978379,15.978379,,23.701491,31.153147,8.491533,
03/31/2007,,11.917675,0.717178,10.037813,,24.293319,4.721834,24.293319,15.827558,15.827557,15.827557,,34.848105,31.847925,8.122143,
06/30/2007,,11.558079,0.683691,7.34037,,23.88385,5.987409,22.901942,14.806208,14.806208,14.806208,,35.349552,32.60601,7.78945,
09/30/2007,,6.566134,0.397848,6.211725,,11.907653,-63.906215,-22.698171,-13.657329,-13.657328,-13.657328,,,,,
12/31/2007,,5.023692,0.29682,4.340988,,8.742266,,9.975183,5.875732,5.875732,5.875732,,41.096495,75.945564,1.208421,
