Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
12/31/1982,,,,,,,,,1.679621,,,
03/31/1983,,,,,,,,,2.485839,,,
06/30/1983,,,,,,,,,2.463444,,,
09/30/1983,,,,,,,,,2.418654,,,
12/31/1983,,,,,,,,,5.822686,,,
03/31/1984,,,,,,,,,3.135293,,,
06/30/1984,,,,,,,,,3.941511,,,
09/30/1984,,,,,,,,,4.03109,,,
12/31/1984,,,,,,,,,3.493612,,,
03/31/1985,,,,,,,,,5.419577,,,
06/30/1985,,,,,,,,,6.718484,,,
09/30/1985,,,,,,,,,7.659072,,,
12/31/1985,,,,,,,,,7.793442,,,
03/31/1986,,,,,,,,,8.062181,,,
06/30/1986,,,,,,,,,9.674617,,,
09/30/1986,,,,,,,,,9.674617,,,
12/31/1986,,,,,,,,,8.868399,,,
03/31/1987,,,,,,,,,9.674617,,,
06/30/1987,,,,,,,,,8.666844,,,
09/30/1987,,,,,,,,,9.271508,,,
12/31/1987,,,,,,,,,6.550522,,,
03/31/1988,,,,,,,,,8.062181,,,
06/30/1988,,,,,,,,,7.659072,,,
09/30/1988,,,,,,,,,8.263735,,,
12/31/1988,,,,,,,,,7.255963,,,
03/31/1989,,,,,,,,,8.314124,,,
06/30/1989,,,,,,,,,9.069954,,,
09/30/1989,,,,,,,,,9.7502,,,
12/31/1989,,,,,,,,,9.901366,,,
03/31/1990,,0.266476,0.266476,0.266476,3.038141,,,,11.413025,632.331365,0.280113,
06/30/1990,,0.229872,0.261182,0.210004,2.803229,,,,10.808361,598.84823,0.252764,
09/30/1990,,0.220455,0.245686,0.178922,2.005042,,,,7.936209,439.858131,0.178986,
12/31/1990,14.320389,0.186629,0.207897,0.172111,2.181055,,1.261365,,8.918788,512.356,0.194836,
03/31/1991,14.761905,0.189566,0.202005,0.172046,2.218889,,1.380176,,9.372285,545.351971,0.202286,
06/30/1991,14.12037,0.19149,0.201694,0.176963,2.102668,,1.421077,,9.221119,544.664689,0.188882,
09/30/1991,16.216216,0.194762,0.221148,0.171161,2.33903,,1.776776,,10.883944,678.257996,0.198215,
12/31/1991,15.859031,0.186614,0.19701,0.152141,2.130344,,1.940885,,10.883944,795.204018,0.188189,
03/31/1992,16.808511,0.160453,0.2115,0.150517,2.450775,,1.896592,,11.942105,745.844348,0.211917,
06/30/1992,18.927126,0.226797,0.250225,0.200791,2.822776,,2.042809,,14.134011,883.071447,0.250812,
09/30/1992,16.858237,0.247434,0.264125,0.228011,2.568551,,1.768915,,13.302599,831.313972,0.239277,
12/31/1992,16.757246,0.247289,0.252872,0.198349,2.464883,,1.719697,,13.982845,1025.408727,0.232758,
