Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
03/31/1991,39.013672,,18.676758,43.164062,18.261719,8453.701874,,
06/30/1991,34.863281,-10.638298,39.013672,41.918945,32.788086,8928.8638,143.892798,
09/30/1991,39.013672,11.904762,34.863281,41.503906,34.033203,10084.907242,170.073596,
12/31/1991,35.693359,-8.510638,38.598633,39.428711,29.882812,12057.834873,171.657996,
03/31/1992,31.542969,-11.627907,36.108398,39.013672,30.712891,10775.744934,171.657996,
06/30/1992,29.052734,-7.894737,31.542969,34.033203,27.807617,9924.871216,226.857788,
09/30/1992,29.882812,2.857143,29.052734,32.788086,26.5625,10210.661499,226.854199,
12/31/1992,28.637695,-4.166667,29.882812,30.712891,26.147461,9786.348039,226.903589,
03/31/1993,26.977539,-5.797101,28.637695,30.712891,25.317383,9218.056488,226.92981,
06/30/1993,18.676758,-30.769231,26.5625,26.977539,17.016602,6393.194962,226.906006,
09/30/1993,14.941406,-20.0,18.676758,19.506836,14.941406,5118.052368,227.313599,
12/31/1993,21.166992,41.666667,14.941406,24.487305,14.526367,7254.820036,227.468994,
03/31/1994,19.091797,-9.803922,21.582031,26.977539,18.676758,6546.881073,227.602197,
06/30/1994,20.129395,5.434783,18.261719,23.242188,17.63916,6922.489899,227.717603,
09/30/1994,22.827148,13.402062,20.336914,23.657227,18.676758,7890.079651,228.370801,
12/31/1994,18.261719,-20.0,22.827148,24.072266,17.84668,7489.113401,229.52959,
03/31/1995,19.506836,6.818182,18.261719,21.582031,17.84668,8003.324173,272.331396,
06/30/1995,18.427734,-5.531915,19.921875,20.751953,16.767578,7561.209366,272.453613,
09/30/1995,21.582031,17.117117,18.510742,22.080078,17.514648,8862.555008,272.476013,
12/31/1995,20.419922,-5.384615,21.499023,22.163086,18.842773,8388.84643,272.694,
03/31/1996,20.087891,-1.626016,20.419922,23.408203,19.257812,8261.093323,272.808014,
06/30/1996,21.083984,4.958678,20.087891,22.910156,19.257812,8639.429054,273.093994,
09/30/1996,17.348633,-17.716535,21.083984,21.499023,16.68457,7051.738483,272.108002,
12/31/1996,22.578125,30.143541,17.431641,22.993164,17.099609,9186.697694,269.923004,
03/31/1997,21.416016,-5.147059,22.578125,25.81543,20.336914,8724.753868,270.196991,
06/30/1997,21.914062,2.325581,21.582031,24.238281,17.929688,10682.693573,270.535004,
09/30/1997,22.827148,4.166667,21.99707,23.989258,19.631348,11129.283905,323.717987,
12/31/1997,24.902344,9.090909,22.827148,25.192871,19.838867,12141.787725,323.760986,
03/31/1998,20.793457,-16.5,24.902344,25.275879,19.921875,10171.051661,323.781006,
06/30/1998,15.771484,-24.151697,20.751953,20.793457,15.605469,7714.546204,324.824005,
09/30/1998,16.726074,6.052632,15.895996,18.178711,14.152832,8181.4293,324.822998,
12/31/1998,19.714355,17.866005,16.601562,21.208496,15.9375,9648.67487,324.821014,
03/31/1999,16.601562,-15.789474,19.257812,20.585938,16.560059,8133.799744,325.007996,
06/30/1999,19.5625,17.835294,16.809082,22.287598,15.9375,6379.487783,325.35199,
09/30/1999,15.0,-23.322684,19.875,20.8125,14.6875,4892.205048,326.108002,
12/31/1999,10.625,-29.166667,15.0,15.75,9.75,3465.311909,326.147003,
03/31/2000,11.75,10.588235,10.75,12.0625,8.1875,3835.693336,326.147003,
06/30/2000,25.9375,120.744681,11.875,27.5625,11.8125,8464.886923,326.442291,
09/30/2000,28.5,9.879518,26.0625,28.625,25.0,9303.511368,326.357086,
