Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,13053.999767,,,,
03/31/1990,13462.75,-35284.599609,,,31026.199219,9204.349609,44069.39917,70.403046,3.370819,,,,,,13454.899521,9196.49913,26.834839,,
06/30/1990,12523.150223,-36890.699951,,,31908.399414,7540.849686,44856.199219,71.134871,4.231406,,,,,,12519.5,7537.199463,21.978576,,
09/30/1990,8706.162655,-38480.70166,,,34524.201172,4749.662167,47033.701416,73.403113,7.26877,0.085441,,,,,8706.162655,4749.662167,13.843375,,
12/31/1990,8706.162652,-41036.198487,,,35833.300782,3503.264947,48657.100587,73.644546,10.228544,0.06259,0.697736,0.841342,,,8706.162652,3503.264947,10.210623,,
03/31/1991,12026.000214,-42877.399902,,,35415.899414,4564.499725,48471.599121,73.065259,7.758988,0.081147,0.880752,1.068894,,,12015.499573,4553.999084,13.284341,,
06/30/1991,13029.0,-45184.200684,,,35951.0,3795.799316,49054.100342,73.288471,9.471259,0.067197,0.721224,0.869679,,,13021.424538,3788.223854,11.0343,,
09/30/1991,13244.0,-47690.699219,,,37624.798828,3178.099609,50804.69873,74.057715,11.838773,0.055922,0.59778,0.722838,,,13244.0,3178.099609,9.238662,,
12/31/1991,13032.787727,-41111.299317,325.0,,19800.0,-7953.51159,33988.199707,58.255513,,,,,,,13030.893296,,,,
03/31/1992,15468.413048,-43325.699219,1561.300049,,19900.500732,-6395.48539,33445.801025,59.500745,,,,,,,15894.725548,,,,
07/01/1992,13629.040558,-42456.398438,1561.300049,281.200012,18398.600342,-8586.257477,32362.399963,56.85178,,,,,,,14855.950241,,,,
10/01/1992,15365.40538,-42560.398438,1561.300049,296.0,18629.400146,-6708.292862,31568.699951,59.01225,,,,,,,16634.099457,,,,
12/31/1992,15733.899454,-42315.898438,1561.300049,,18343.0,-6677.698935,29116.200195,62.999292,,,,,,,17233.670681,,,,
03/31/1993,19063.950668,-43434.10083,1561.300049,,18998.200195,-3810.649918,30239.200195,62.826398,,,,,,,20750.25,,,,
06/30/1993,19247.280884,-44973.300781,1561.599976,2042.0,17763.0,-4359.419922,29530.599976,60.151165,,,,,,,20900.0,,,,
09/30/1993,18892.928997,-45729.601562,1561.300049,2097.199951,17375.199951,-5802.972614,29488.499756,58.921953,,,,,,,20903.5,,,,
12/31/1993,18548.549365,-49572.0,1561.0,2334.0,16276.0,-10852.450634,30274.0,53.762304,,,,,,,20356.875,,,,
04/02/1994,15147.872086,-35668.198486,1561.300049,2032.900024,18159.600586,1233.474258,30714.400513,59.12406,14.722318,0.023508,0.592561,0.833429,0.442457,,16689.375,2774.977173,3.51162,,
07/02/1994,16959.054832,-46855.701538,1561.300049,2025.199951,18474.400391,-7835.746315,31088.000244,59.426146,,,,,,,18807.849411,,,,
10/01/1994,16896.0,-779.0,1561.0,0.0,16588.0,34266.0,27276.0,60.815369,0.484095,0.796125,17.174218,21.469925,140.245512,,18720.0,36090.0,97.346591,,
12/31/1994,16178.200552,-548.0,1561.0,944.0,16175.0,34310.200552,27920.0,57.933381,0.471434,0.783302,15.094677,20.520455,-1248.343932,,17940.0,36072.0,97.555301,,
04/01/1995,20709.5,-457.0,325.0,902.0,15731.0,37210.5,28431.0,55.330449,0.422757,0.958416,11.6029,14.361443,46.789263,,20810.912174,37311.912174,95.903351,,
06/30/1995,23174.298523,-492.0,325.0,902.0,16044.0,39953.298523,21087.0,76.084792,0.401569,1.018723,12.259374,15.122369,35.175424,,23353.75,40132.75,102.580074,,
09/30/1995,14375.718975,-469.0,325.0,0.0,16768.0,30999.718975,21069.0,79.586122,0.540908,0.780201,9.152559,11.401147,31.114222,,14602.5,31226.5,79.517041,,
12/31/1995,15229.5,-606.0,325.0,1269.0,17123.0,33340.5,22777.0,75.176713,0.51358,0.953648,8.831921,10.807293,28.35484,-4650.660639,15502.5,33613.5,85.379001,,
03/31/1996,19121.992607,-823.0,325.0,,17692.0,36315.992607,22184.0,79.751172,0.487168,1.023187,9.398549,11.565603,57.667407,-54.344839,19475.625,36669.625,92.584736,,
06/30/1996,19033.13797,-514.0,325.0,1287.0,17518.0,37649.13797,23441.0,74.732307,0.465296,1.033721,9.353823,11.699546,50.399155,-92.73626,19454.862797,38070.862797,96.184315,,
09/30/1996,17520.564575,-649.0,325.0,1195.0,18394.0,36785.564575,24376.0,75.459468,0.500033,0.992916,8.881112,11.235664,38.037227,-152.065375,17828.399727,37093.399727,93.955535,,
12/31/1996,18004.399724,-660.0,0.0,1354.0,18440.0,37138.399724,24739.0,74.538179,0.496521,0.975683,8.7964,10.770998,18.428816,-9864.668588,18358.600276,37492.600276,94.886051,,
03/31/1997,19648.097481,-248.0,0.0,1369.0,18443.0,39212.097481,24954.0,73.907991,0.47034,1.010595,9.066381,11.023924,21.703943,-262.605953,19979.825306,39543.825306,100.035456,,
06/30/1997,21048.930092,-247.0,0.0,,18378.0,39179.930092,23516.0,78.151046,0.469067,0.995197,8.733823,10.518102,24.020745,-131.074789,21376.375656,39507.375656,100.04885,,
09/27/1997,22344.057404,-247.0,0.0,,18938.0,41035.057404,24343.0,77.796492,0.461508,1.023727,8.817159,10.595161,29.049166,-70.82423,22714.5,41405.5,104.681,,
12/31/1997,17688.224724,-358.0,0.0,1413.0,20840.0,39583.224724,28115.0,74.124133,0.526486,0.958524,8.653963,10.207123,157.096699,-36.786264,17941.625,39836.625,101.261769,,
03/31/1998,22461.107206,-344.0,0.0,1418.0,20979.0,44514.107206,28308.0,74.109792,0.471289,1.065007,9.907435,11.816859,57.824916,-65.060881,22659.09375,44712.09375,113.831389,,
07/04/1998,24347.117992,-4752.0,0.0,1434.0,19710.0,40739.117992,27329.0,72.12119,0.48381,0.960579,9.045097,10.843524,16.149113,40.75197,24539.512121,40931.512121,103.84685,,
09/27/1998,16592.975395,-4904.0,0.0,1403.0,20604.0,33695.975395,27679.0,74.439105,0.611468,0.794117,7.796385,9.239368,13.779208,37.21578,16952.512236,34055.512236,87.956313,,
01/02/1999,16299.089813,-495.0,0.0,1523.0,19669.0,36996.089813,27258.0,72.158632,0.531651,0.889864,8.295087,10.19176,9.403888,13.590876,16388.000259,37085.000259,96.467584,,
04/03/1999,17023.390007,-371.0,0.0,1512.0,18895.0,37059.390007,26510.0,71.274991,0.509857,0.903932,8.36744,10.262916,7.802548,10.428536,17209.156523,37245.156523,97.283296,,
07/03/1999,18139.848824,-397.0,0.0,1593.0,18468.0,37803.848824,26344.0,70.103249,0.488522,0.937595,8.704547,10.616077,9.977043,14.22222,18292.925291,37956.925291,99.381812,,
10/02/1999,12377.993828,-281.0,0.0,1594.0,18031.0,31721.993828,25954.0,69.472914,0.568407,0.791961,7.336261,9.094608,6.718132,8.643954,12494.125,31838.125,83.93083,,
01/01/2000,11211.412685,-729.0,0.0,1350.0,18038.0,29870.412685,26227.0,68.776452,0.603875,0.740577,6.451493,8.025366,6.584062,8.525207,11357.212315,30016.212315,80.927695,,
04/01/2000,10796.996651,-449.0,0.0,1362.0,18085.0,29794.996651,25961.0,69.662186,0.606981,0.733813,6.258138,7.761135,7.827571,10.329644,11025.0,30023.0,84.511629,,
07/01/2000,11185.644733,-345.0,0.0,1343.0,17140.0,29323.644733,24932.0,68.746992,0.584511,0.715002,6.052352,7.528535,6.697768,8.318477,11366.549801,29504.549801,85.527829,,
