Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1990,1.429952,1.410036,1.410036,,345.381236,54.608532,40.424498,5.419649,5.032531,,5.419649,5.032531,5.032531,,-44.679708,,34.266873,-997.935254,,
06/30/1990,1.43282,1.426904,1.426904,,339.896651,60.270334,46.954795,0.774235,-0.774235,,0.774235,-0.774235,-0.774235,,26.631078,,27.916978,-993.844422,,
09/30/1990,1.424579,1.423856,1.423856,,344.135887,55.483133,42.139088,-7.742355,-8.903708,,-7.742355,-8.903708,-8.903708,,3.511591,,67.388309,-1003.805024,,
12/31/1990,1.423288,1.423934,1.423934,,318.132789,33.007155,20.366117,-62.325958,-33.679244,,-62.325958,-33.679244,-33.679244,,6.320519,,122.954747,-1066.54461,,
03/31/1991,1.449843,1.427499,1.427499,,291.418866,34.32578,22.416836,-25.549773,-24.775535,,-25.549773,-24.775535,-24.775535,,-7.705787,,106.218391,-1075.288776,,
06/30/1991,1.449843,1.442042,1.442042,,300.96213,38.140362,25.658062,-34.066362,-21.678594,,-34.066362,-21.678594,-21.678594,,-3.467306,,104.149201,-1109.775266,,
09/30/1991,1.443798,1.442404,1.442404,,308.512832,38.130799,26.344916,-22.839946,-22.065711,,-22.839946,-22.065711,-22.065711,,-3.466436,,123.978529,-1134.507432,,
12/31/1991,1.440673,1.442236,1.442236,,289.134447,29.121455,18.027567,-30.195183,-30.195183,,-30.195183,-30.195183,-30.195183,,36.055135,,107.588624,-1166.121857,,
03/31/1992,1.440699,1.441034,1.441034,,295.620977,25.676,13.878919,-34.453479,-34.453479,,-34.453479,-34.453479,-34.453479,,4.857622,,111.057234,-1204.276884,,
06/30/1992,1.441629,1.440673,1.440673,,306.106988,30.541287,19.435364,-33.679244,-33.679244,,-33.679244,-33.679244,-33.679244,,4.858841,,103.355336,-1235.408417,,
09/30/1992,1.440569,1.441138,1.441138,,328.906789,38.858186,27.061951,-22.839946,-22.839946,,-22.839946,-22.839946,-22.839946,,20.122989,,113.149704,-1257.835968,,
12/31/1992,1.440311,1.44044,1.44044,,302.685226,19.438501,8.330786,-41.421601,-41.421601,,-41.421601,-41.421601,-41.421601,,32.628912,,124.972999,-1305.273545,,
03/31/1993,1.439614,1.440259,1.440259,,302.723228,31.24437,18.746622,-193.946002,-89.811315,,-193.946002,-89.811315,-89.811315,,-35.410286,,84.050329,-1499.70793,,
06/30/1993,47.99186,,,,,,,,,,,,,,,,1.854481,-0.458411,,
09/30/1993,47.993151,47.99186,47.99186,,10.71015,0.479248,0.125021,-0.510995,-0.510995,,-0.510995,-0.510995,-0.510995,,1.625276,,3.2713,-1.083488,,
12/31/1993,47.993151,47.991859,47.991859,,10.335086,0.229206,-0.083347,-1.726545,-1.285231,-1.285231,-1.726545,-1.285231,-1.285231,0.0,1.187701,,4.396461,-2.792065,,
03/31/1994,58.196761,50.545343,50.545343,,10.010813,0.573742,0.217626,-0.673585,-0.673585,,-0.673585,-0.673585,-0.673585,,-0.019784,,5.739151,0.876337,,
06/30/1994,58.198052,58.196761,58.196761,,9.656895,0.841971,0.549859,-0.294209,-0.294209,,-0.294209,-0.294209,-0.294209,,0.773239,,4.158215,0.584212,,
09/30/1994,58.229053,58.205803,58.205803,,10.669039,1.099547,0.80748,-0.100651,-0.100651,,-0.100651,-0.100651,-0.100651,,1.391614,,4.447951,0.566727,,
12/31/1994,58.229053,58.229053,58.229053,,10.321308,0.789984,0.24043,-0.611646,-0.611646,-0.611646,-0.611646,-0.611646,-0.611646,0.0,1.25367,,3.383191,-0.137388,,
03/31/1995,58.236804,58.232926,58.232926,,10.269104,1.150552,0.858621,-0.038712,-0.038712,,-0.038712,-0.038712,-0.038712,,0.240414,-0.171724,1.6141,-0.034343,,
06/30/1995,58.241967,58.235513,58.235513,,10.560566,1.081814,0.807068,-0.054196,-0.054196,,-0.054196,-0.054196,-0.054196,,1.184844,0.635351,1.768484,-0.034339,,
09/30/1995,58.342715,58.261345,58.261345,,10.796181,1.115663,0.823874,-0.030969,-0.030969,,-0.030969,-0.030969,-0.030969,,1.132827,0.480593,1.096966,-0.06856,,
12/31/1995,58.46154,58.368548,58.368548,,10.313774,1.062216,0.770963,-0.42583,-0.42583,-0.42583,-0.42583,-0.42583,-0.42583,0.0,1.490529,0.582505,1.197368,-0.632895,,
03/31/1996,58.771522,59.719555,58.684988,,10.25816,0.647525,0.374883,-0.247755,-0.247755,0.480026,-0.247755,-0.247755,0.472284,,0.323763,-0.391923,0.476421,-0.850752,,
06/30/1996,58.785731,61.031816,58.775399,,10.922937,1.190974,0.901738,0.069681,0.069681,0.797463,0.069681,0.069681,0.774235,,1.548267,1.020835,0.91859,-0.850547,,
09/30/1996,58.997555,62.403492,58.830937,,11.524549,1.410822,1.138857,0.209044,0.209044,0.936825,0.201301,0.201301,0.890371,,1.376827,1.002874,0.762743,-0.593245,,
12/31/1996,59.058256,61.624663,59.010469,,11.320025,1.389584,1.118446,0.216786,0.216786,0.92134,0.201301,0.201301,0.890371,0.0,1.62683,1.203176,0.745027,-0.389446,,
03/31/1997,59.5284,62.276916,59.3437,,11.340715,1.449185,1.162718,0.255498,0.255498,0.960052,0.247755,0.247755,0.929083,,0.758294,0.353871,0.755942,-0.218383,,
06/30/1997,59.945583,62.329872,59.533564,,12.14441,1.763711,1.478158,0.441314,0.441314,1.145869,0.42583,0.42583,1.099414,,0.940646,0.403134,0.700635,0.233545,,
09/30/1997,60.166448,63.171993,59.91846,,12.633836,1.902586,1.618867,0.572934,0.572934,1.292973,0.541965,0.541965,1.21555,,2.119547,1.451973,1.429368,1.163439,,
