Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,865.099976,,-218.5,,646.599976,,-445.200012,,,,201.399994,4.699999,,16.1,,,,-20.799999,206.099993,-55.700001,150.399994,,,,150.399992,,150.399994,,,150.399994,150.399994,,1811.119995,0.083062,0.083125,,1811.119995,0.083062,0.083125,0.083125,
06/30/1990,864.0,,-211.699997,,652.300003,,-470.700012,,,,181.600006,15.699999,,28.6,,,,-44.299999,197.300005,-53.200001,144.100006,,,,144.100004,,144.100006,,,144.100006,144.100006,,1801.248047,0.08,0.08,,1801.248047,0.08,0.08,0.08,
09/30/1990,793.799988,,-184.399994,,609.399994,,-429.799988,,,,179.600006,9.6,,20.299999,,,,-29.9,189.200006,-49.200001,140.0,,,,140.000006,,140.0,,,140.0,140.0,,1806.407959,0.0775,0.0775,,1806.407959,0.0775,0.0775,0.0775,
12/31/1990,800.0,,-186.800003,,613.199997,,-452.799988,,,,160.399994,15.899999,,17.4,,0.5,,-33.799999,176.299993,-45.700001,130.600006,,,,130.599992,,130.600006,,,130.600006,130.600006,,1795.692016,0.0725,0.0725,0.0725,1795.692016,0.0725,0.0725,0.0725,
03/31/1991,949.299988,,-220.899994,,728.399994,,-494.700012,,,,233.699997,-2.8,,18.5,,,,-15.7,230.899997,-57.700001,173.199997,,,,173.199996,,173.199997,,,173.199997,173.199997,,1759.23999,0.09875,0.09875,,1759.23999,0.09875,0.09875,0.09875,
06/30/1991,912.900024,,-210.899994,,702.000031,,-479.899994,,,,222.100006,1.099998,,17.700001,,,,-18.799999,223.200005,-55.799999,167.399994,,,,167.400005,,167.399994,,,167.399994,167.399994,,1739.223999,0.09625,0.09625,,1739.223999,0.09625,0.09625,0.09625,
09/30/1991,887.799988,,-192.699997,,695.099991,,-491.799988,,,,203.300003,4.799999,,16.0,,,,-20.799999,208.100002,-52.099998,156.0,,,,156.000004,,156.0,,,156.0,156.0,,1686.488037,0.0925,0.0925,,1686.488037,0.0925,0.0925,0.0925,
12/31/1991,865.599976,,-191.899994,,673.699982,,-463.0,,,,210.699997,-12.1,,13.1,,8.4,,-9.4,198.599997,-49.599998,149.0,,,,148.999999,,149.0,,,149.0,149.0,,1654.656008,0.08875,0.08875,0.08875,1654.656008,0.08875,0.08875,0.08875,
03/31/1992,1021.900024,,-225.399994,,796.500031,,-527.099976,,,,269.399994,-12.2,,21.0,,,,-8.8,257.199994,-64.300003,192.899994,-0.4,,,193.299991,,193.300003,,,193.300003,193.300003,,1612.063965,0.12,0.12,,1612.063965,0.12,0.12,0.12,
06/30/1992,1019.599976,,-228.0,,791.599976,,-535.099976,,,,256.5,-9.9,,13.7,,,,-3.8,246.6,-61.700001,184.899994,,,,184.899999,,184.899994,,,184.899994,184.899994,,1607.823975,0.115,0.115,,1607.823975,0.115,0.115,0.115,
09/30/1992,1019.799988,,-230.699997,,789.099991,,-543.900024,,,,245.199997,-15.7,,11.2,,,,4.5,229.499997,-55.0,174.5,,,,174.499997,,174.5,,,174.5,174.5,,1586.359985,0.11,0.11,,1586.359985,0.11,0.11,0.11,
12/31/1992,994.400024,,-216.5,,777.900024,,-545.200012,,,,232.699997,-12.1,,9.5,,21.5,,-18.9,220.599997,-52.900002,167.699997,0.0,,,167.699995,,167.699997,,,167.699997,167.699997,,1594.239992,0.105,0.105,0.105,1594.239992,0.105,0.105,0.105,
03/31/1993,1089.599976,,-234.199997,,855.399979,,-560.700012,,,,294.700012,-2.6,,7.8,,0.0,,-5.2,292.100012,-68.599998,223.5,94.199997,,,129.300016,0.0,129.300003,0.0,,129.300003,129.300003,,1584.255981,0.08125,0.14125,,1584.255981,0.08125,0.14125,0.14125,
06/30/1993,1123.400024,,-236.699997,,886.700027,,-600.900024,,,,285.799988,-7.0,,12.5,,0.0,,-5.5,278.799988,-65.599998,213.199997,0.0,,,213.199989,0.0,213.199997,0.0,,213.199997,213.199997,,1573.33606,0.13625,0.13625,,1573.33606,0.13625,0.13625,0.13625,
09/30/1993,1061.900024,,-211.800003,,850.100021,,-575.099976,,,,275.0,-14.4,,14.3,,0.0,,0.1,260.6,-61.200001,199.399994,0.0,,,199.399999,0.0,199.399994,0.0,,199.399994,199.399994,,1565.079956,0.12875,0.12875,,1565.079956,0.12875,0.12875,0.12875,
