Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1996,85.313004,,-32.113998,,53.199005,,-39.028,,,,14.171,-3.954,,3.954,,0.0,,0.0,10.217,-2.042,8.175,0.0,,,8.174999,0.0,8.175,-0.229,,7.946,7.946,,115.183998,0.07,0.07,0.07,123.699997,0.065,0.065,0.065,
06/30/1996,95.964996,,-37.639,,58.325996,,-61.768002,,,,-3.442,-3.48,,3.48,,0.0,,0.0,-6.922,-2.932,-9.854,22.264,,,-32.118,0.0,-32.118,-0.229,,-32.347,-32.347,,115.292,-0.28,-0.0875,0.1,115.292,-0.28,-0.0875,0.1,
09/30/1996,98.414001,,-40.291,,58.123001,,-45.519001,,,,12.604,-3.706,,3.706,,0.0,,0.0,8.898,-2.502,6.396,0.0,,,6.396,0.0,6.396,-0.231,,6.165,6.165,,115.372002,0.0525,0.0525,0.085,127.552002,0.0475,0.0475,0.0775,
12/31/1996,111.420998,,-35.209999,,76.210999,,-28.315001,,,,47.896,-29.0,,3.6,,0.0,,25.4,18.896,-3.754,15.142,0.0,,,15.142,0.0,15.142,-0.232,,14.91,14.91,,115.612,0.13,0.13,0.13,127.676004,0.1175,0.1175,0.1175,
03/31/1997,102.431,,-37.764999,,64.666,,-46.219002,,,,18.447001,-3.024,,3.024,,0.0,,0.0,15.423001,-3.085,12.338,0.0,,,12.338001,0.0,12.338,-0.239,,12.099,12.099,,115.708,0.105,0.105,0.105,127.468002,0.095,0.095,0.095,
06/30/1997,106.239998,,-38.702999,,67.536999,,-46.130001,,,,21.407,-2.959,,2.959,,0.0,,0.0,18.447999,-3.689,14.759,0.0,,,14.759,0.0,14.759,-0.234,,14.525,14.525,,115.828003,0.125,0.125,0.125,126.239998,0.115,0.115,0.115,
09/30/1997,105.043999,,-38.598,,66.445999,,-46.710999,,,,19.735001,-57.334,,2.334,,0.0,,55.0,-37.599,-3.48,-41.078999,0.0,,,-41.079,0.0,-41.078999,-0.237,,-41.315999,-41.315999,,116.295998,-0.355,-0.355,0.105,116.295998,-0.355,-0.355,0.105,
12/31/1997,151.755005,,-74.709,,77.046005,,-60.448002,,,,16.598,-5.403,,5.403,,0.0,,0.0,11.195,-5.501,5.694,0.0,,,5.694,0.0,5.694,-0.232,,5.462,5.462,,118.204002,0.045,0.045,0.185,131.744003,0.0425,0.0425,0.1675,
03/31/1998,138.725006,,-68.419998,,70.305008,,-60.634998,,,,9.67,-5.063,,5.063,,0.0,,0.0,4.607,-4.363,0.244,0.0,,,0.244,0.0,0.244,-0.239,,0.005,0.005,,118.832001,0.0,0.0,0.125,132.643997,0.0,0.0,0.125,
06/30/1998,149.311005,,-55.848,,93.463005,,-62.429001,,,,31.034,-4.888,,4.888,,0.0,,0.0,26.146,-6.033,20.113001,0.0,,,20.113,0.0,20.113001,-0.24,,19.873001,19.873001,,119.508003,0.165,0.165,0.165,134.076004,0.15,0.15,0.15,
09/30/1998,151.792999,,-57.832001,,93.960999,,-60.325001,,,,33.636002,-4.416,,4.416,,0.0,,0.0,29.220002,-7.264,21.955999,0.0,,,21.956002,0.0,21.955999,-0.240997,,21.715002,21.715002,,120.056,0.18,0.18,0.18,129.643997,0.165,0.165,0.165,
12/31/1998,178.983994,,-66.897003,,112.08699,,-66.601997,,,,45.485001,-3.911,,3.911,,0.0,,0.0,41.574001,-9.488,32.085999,0.0,,,32.086001,0.0,32.085999,-0.243,,31.842999,31.842999,,120.660004,0.265,0.265,0.265,130.455994,0.245,0.245,0.245,
03/31/1999,160.362,,-60.622002,,99.739998,,-65.235001,,,,34.505001,-3.033,,3.033,,0.0,,0.0,31.472001,-8.498,22.974001,0.0,,,22.974001,0.0,22.974001,-0.244,,22.730001,22.730001,,243.576004,0.0925,0.0925,0.0925,263.359984,0.0875,0.0875,0.0875,
06/30/1999,172.28,,-63.712,,108.568,,-66.592,,,,41.976,-2.379,,2.4,,0.0,,-0.021,39.597,-10.691,28.906,0.0,,,28.906,0.0,28.906,-0.245,,28.661,28.661,,122.444,0.235,0.235,0.235,132.334,0.215,0.215,0.215,
