Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/2013,29.440723,16908.666161,19892.99949,15784.999527,23.554302,3.813656,22.598106,26.72,4.542818,21.073093,26.846154,33.4,19893.0,
06/30/2013,27.132597,19193.044222,20322.999477,6222.858981,19.30625,3.511025,23.652374,30.584158,4.26256,20.605495,26.409859,30.89,18751.0,
09/29/2013,26.478526,18619.015873,19666.0,17881.0,18.475682,3.474236,22.474747,30.184109,4.207227,20.863938,26.602257,31.15,18861.0,
12/31/2013,23.090251,19223.627809,19896.0,18806.0,17.388556,3.583658,24.001615,32.887555,4.256576,19.356174,24.451187,32.69,19414.242821,
03/30/2014,20.151571,18355.208964,19339.222441,17634.199131,13.494903,3.175715,38.474143,85.309521,3.876535,17.026933,21.283666,29.01,17708.01,
06/29/2014,22.189724,18512.030653,19652.504279,17394.715845,12.875876,3.512523,29.56014,45.375534,4.189637,18.092326,22.468144,32.38,19322.60377,
09/28/2014,23.958511,20195.254368,21743.394104,19026.383734,13.45953,3.886294,34.144387,51.070279,4.542869,18.937984,23.226217,36.63,21437.798344,
12/31/2014,27.371572,23358.14397,25603.524572,20655.852184,16.454709,4.50611,34.468172,48.393785,5.088218,21.208296,25.791444,43.03,24347.123358,
03/29/2015,28.827395,25348.016654,26567.428914,24146.477465,18.096237,4.83704,32.68479,43.808969,5.478077,22.877062,27.767186,46.22,26239.990657,
06/28/2015,29.297646,26977.069632,30801.024316,25352.531546,20.644457,5.06828,36.266403,49.947107,5.701452,30.01849,38.492811,48.62,27406.881482,
09/27/2015,24.509974,26451.309895,28137.215534,24277.101667,17.236891,4.422642,27.534425,36.764756,5.040769,25.854093,32.727584,42.51,24251.139486,
12/31/2015,27.702016,25486.240791,27597.348979,22850.12235,22.317803,5.024665,36.024057,54.347843,5.786446,29.054176,36.763218,47.92,27572.413415,
04/03/2016,25.038721,24875.185007,27647.141027,23320.212132,19.170637,4.650638,34.264552,52.080421,5.419439,25.022768,31.24109,44.99,26148.792237,
07/03/2016,25.523157,27283.301669,27969.808359,26352.511285,17.322212,4.862232,35.274639,53.972302,5.626027,19.139525,22.587803,47.45,27331.24136,
10/02/2016,27.866839,28924.482467,29834.59606,27394.612198,16.217958,5.2893,36.648995,55.200844,6.045949,19.520465,23.055787,52.01,29534.462968,
12/31/2016,28.08358,28956.762038,30387.314542,27219.81488,17.742128,5.428129,37.167514,53.296486,6.16521,18.465407,21.649098,53.53,30135.544048,
04/02/2017,27.334705,30388.852411,31397.746152,29586.032281,16.297204,5.323454,33.791816,46.461394,6.069639,18.12482,21.26304,53.37,30087.200924,
07/02/2017,31.398849,32865.788286,35035.508642,29695.131426,17.810472,6.129502,37.35146,50.132836,6.863284,20.672245,24.219381,62.38,34439.960296,
10/01/2017,30.007332,34569.61659,35882.903283,33109.640109,15.638094,6.116074,30.580106,38.038568,6.802336,19.917239,23.113507,63.76,34855.168511,
12/31/2017,30.799592,37256.248713,39225.584236,34682.422074,19.785784,6.648472,26.161915,31.376924,7.240595,19.72579,22.523938,72.04,38425.83841,
03/31/2018,32.571029,41707.323835,44501.136954,38250.9824,20.652715,7.491802,25.210385,29.497595,8.047468,21.499422,24.370797,83.51,43794.3217,
06/30/2018,29.175737,44200.660453,46475.797426,41975.848816,20.855989,7.416831,24.356307,28.6909,7.962652,20.831132,23.517599,85.19,44495.298219,
09/30/2018,29.804493,46240.628215,49165.787403,43811.764407,20.792523,7.757653,24.473637,28.998924,8.580417,22.747249,26.000298,91.56,49088.56286,
12/31/2018,26.719335,48360.662121,50822.555528,43140.145925,18.774261,7.092384,23.064834,28.437073,7.857985,21.580746,25.246973,85.54,45772.761366,
03/31/2019,30.214146,48293.449194,53015.968683,43936.573936,20.812925,8.195664,27.067704,33.598351,8.968811,24.567646,29.743827,100.67,53041.547521,
06/30/2019,33.853793,54964.095854,59518.829279,51772.252883,22.491886,9.014614,29.62047,37.279198,9.774882,26.609157,32.676132,113.49,59098.937067,
09/30/2019,35.814712,62567.186705,66203.766491,58753.327196,22.179895,9.707647,33.229196,43.748037,10.4424,27.331859,33.554798,124.59,64220.757852,
12/31/2019,36.625435,64074.728942,68289.875062,60192.787812,23.240827,10.107821,35.237555,47.384386,10.806415,27.96534,34.269162,132.35,67648.158594,
03/31/2020,32.239057,67332.985942,73548.925988,48719.379344,20.300364,8.858569,30.949004,42.432222,9.558432,23.854686,29.115027,117.69,60590.903395,
06/30/2020,37.593531,66706.989779,72397.308233,57858.607124,21.82895,10.294983,33.753113,44.832228,10.977276,26.933409,32.905876,137.04,69595.928465,
09/19/2020,44.1307003735178,,,,25.6248033891773,12.085185573336,39.6224685684242,52.6281404695443,12.7663294215268,31.3229599583901,38.2688078167754,160.87,80938.52853248,
09/30/2020,42.5244514935237,,,,24.4297646165528,11.4384348864762,,,12.1121419370831,28.604617046658,31.9662434962401,,,
12/31/2020,40.9859872611465,,,,23.4333576110706,11.2414132527633,,,11.9035160179,28.319550679019,30.9946968512967,,,
