Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1994,1889.910078,-67.251999,0.0,7.132,1026.436005,2856.226084,1947.681019,52.700416,0.359368,,,,,,1930.829945,2897.14595,62.341234,,
06/30/1994,2187.940215,-45.712002,0.0,0.0,929.417,3071.645213,1862.019009,49.914474,0.30258,,,,,,2229.802485,3113.507483,66.860649,,
09/30/1994,2532.118702,-57.611,0.0,0.0,616.170975,3090.678677,1852.351006,33.264266,0.199364,,,,,,2059.006238,2617.566213,53.400811,,
12/31/1994,1991.303087,-42.094002,0.0,0.0,605.680984,2554.890069,1854.005951,32.668772,0.237067,1.179716,6.724174,13.460392,7.071343,,2022.908087,2586.495069,48.273786,,
03/31/1995,2286.271849,-57.974998,0.0,0.0,631.28698,2859.58383,1900.076035,33.224301,0.220762,1.317265,7.398148,15.015116,9.056298,,2315.984938,2889.296919,53.939147,,
06/30/1995,2356.090679,-60.647999,0.0,0.0,562.841972,2858.284653,1858.969955,30.277088,0.196916,1.310388,7.196718,14.578771,14.343736,,2391.280022,2893.473995,53.833404,,
09/30/1995,2520.065762,-79.629997,0.0,0.0,569.942028,3010.377792,1898.371059,30.022688,0.189326,1.37409,7.442367,14.944884,14.45102,,2555.881286,3046.193317,56.592431,,
12/31/1995,2691.1955,-116.714996,0.0,0.0,559.139998,3133.620502,1915.986983,29.18287,0.178433,1.407876,7.538849,15.004958,11.157226,36.902951,2728.717,3171.142002,58.802059,,
03/31/1996,3205.19989,-131.490997,0.0,0.0,568.626987,3642.33588,1953.255054,29.111763,0.156116,1.795202,9.079305,19.023309,13.519219,51.453338,3254.699936,3691.835926,68.183003,,
06/30/1996,3121.093325,-47.424,0.0,0.0,564.797005,3638.46633,1984.627953,28.458584,0.155229,1.993247,9.303447,20.517128,13.706139,77.885587,3169.615585,3686.98859,67.905904,,
09/30/1996,3338.467566,-51.909,0.0,0.0,564.716011,3851.274577,2022.634987,27.919818,0.146631,2.379482,10.111358,23.587657,12.765059,126.680825,3390.69536,3903.502371,71.811943,,
12/31/1996,3806.342017,-16.296,0.0,0.0,503.643989,4293.690006,2006.581947,25.099597,0.117299,3.027759,11.355844,29.120425,12.379792,99.306963,3875.090554,4362.438543,79.949536,,
03/31/1997,3259.685094,-15.133,0.0,0.0,776.889008,4021.441102,2305.892944,33.69146,0.193187,2.700739,10.046746,25.763441,8.805985,54.406747,3318.24882,4080.004827,74.79246,,
06/30/1997,3950.372522,-18.707001,0.0,0.0,971.066986,4902.732508,2344.427979,41.42021,0.198066,3.173119,12.300714,29.516575,9.879547,68.686176,4024.721228,4977.081213,90.909187,,
09/30/1997,4796.879852,-16.195,0.0,0.0,1059.570984,5840.255836,2479.672958,42.730271,0.181425,3.643951,14.010483,32.656135,13.556031,290.582666,4868.600067,5911.976051,107.141002,,
12/31/1997,4039.512093,-33.504002,0.0,0.0,808.122032,4814.130123,1694.989006,47.677125,0.167865,2.903314,8.252191,23.996382,7.156163,19.451102,4155.543869,4930.1619,88.190262,,
03/31/1998,4240.382234,-16.464001,0.0,0.0,751.168018,4975.086251,1675.539036,44.831425,0.150986,2.812453,7.666777,21.385527,6.796561,14.287909,4338.803184,5073.507202,90.781273,,
06/30/1998,,,,,,,,,,,,,,,4791.703109,,,,
09/19/2020,,-16.4640007019043,0.0,0.0,751.168018341064,,,,,,,,,,,,,,
