Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,37.440342,20.232141,,16.807301,11.587951,11.58795,11.58795,,31.054064,70.378908,,
06/30/1990,,,,,,,40.11268,23.110217,,19.487353,13.144543,13.144541,13.144541,,32.548342,59.778595,,
09/30/1990,,,,,,,37.793683,20.616781,,17.000788,11.661109,11.661109,11.661109,,31.408419,66.966577,,
12/31/1990,,,,,,,35.238449,18.166636,,14.633513,10.643904,10.643904,10.643904,,27.263505,76.708507,,
03/31/1991,,16.025,5.868665,11.429345,10.760974,,37.222752,18.839643,,15.560206,10.766597,10.766597,10.766597,,30.806845,79.399289,3.301264,
06/30/1991,,15.330077,5.641978,11.124059,10.385121,,37.405636,19.886217,,15.976805,11.082746,11.082746,11.082746,,30.632275,74.136231,3.964936,
09/30/1991,,15.928157,5.785612,11.355839,10.073829,,37.315638,20.01996,,19.398957,14.024322,14.024322,14.024322,,27.705792,59.462312,6.456907,
12/31/1991,,14.725763,5.297149,10.49453,7.935368,,32.200547,14.581586,,9.979945,6.869644,7.263446,7.263446,,31.165512,125.159248,-3.704891,
03/31/1992,,15.131775,5.544492,10.854509,9.623775,,39.20767,20.923145,108.828146,18.526088,12.524156,12.524156,12.524156,,32.397192,69.614246,4.597904,
06/30/1992,,15.408064,5.695615,10.944298,9.73513,,39.976479,21.779108,103.135093,18.115399,12.224241,12.224242,12.224242,,32.520168,68.629743,4.833549,
09/30/1992,,14.518375,5.471725,10.489125,9.85783,,39.407081,21.242712,51.899954,17.307692,11.748187,11.748187,11.748187,,32.121586,71.376704,4.155637,
12/31/1992,,-5.307107,-1.775319,-0.397917,10.006043,,38.338432,20.129435,171.371596,16.791529,11.709049,-49.625408,-49.625408,,30.26812,71.132475,-1.532031,
03/31/1993,,-5.663272,-1.942312,-0.697525,11.145572,,40.375468,21.240837,29.328301,16.27749,10.727695,10.727695,10.727695,,34.094903,82.866668,-0.970307,
06/30/1993,,-4.947744,-1.725226,-0.408892,11.291789,,40.344991,21.983869,25.948929,18.910126,13.2032,13.203199,13.203199,,30.17921,64.040038,-1.779207,
09/30/1993,,-3.656941,-1.308231,0.222356,11.521163,,39.520837,21.053346,17.065892,20.598616,14.422425,14.422424,14.422424,,29.983524,58.894115,-1.503218,
12/31/1993,,20.392538,6.542489,12.955455,11.379953,,40.98067,23.044789,70.900706,19.968172,13.201604,13.201605,13.201605,,33.88677,66.499248,6.831653,
03/31/1994,,16.862134,5.47587,11.121151,12.618191,,40.723652,22.435127,39.659651,2.294008,1.464688,1.464687,1.464687,,36.151591,599.086441,-84.156627,
06/30/1994,,17.08448,5.652518,11.155036,12.603649,,41.106646,23.414144,41.481175,21.065193,14.02462,14.024621,14.024621,,33.42278,58.88939,7.023534,
09/30/1994,,14.531937,4.912962,10.038114,11.797832,,31.835074,13.852759,,11.539694,8.03806,8.03806,8.03806,,30.344255,105.021927,-0.729783,
12/31/1994,,-15.303928,-4.904264,-5.741992,9.148378,,21.547427,5.448011,,19.382116,12.958657,-54.507293,-54.507293,,33.141164,64.670237,-5.406842,
03/31/1995,,-7.438738,-2.454167,-1.739639,10.295074,,40.022889,23.292114,39.793927,28.759895,18.4029,18.4029,18.4029,,36.011936,47.624806,-3.896053,
06/30/1995,,-6.392929,-2.152186,-1.236319,10.437311,,41.402239,25.515747,61.788618,23.013446,14.945531,14.945532,14.945532,,35.057397,54.89573,-2.883484,
09/30/1995,,-2.798265,-0.943595,0.624736,11.889821,,39.329865,23.442954,138.57693,23.543504,15.156445,15.156445,15.156445,,35.623666,54.068293,-1.285291,
12/31/1995,,30.721675,9.585241,17.737781,16.121495,,42.36933,25.992411,334.512474,17.498159,11.685259,11.68526,11.68526,,33.220065,71.456263,8.769114,
03/31/1996,,27.717692,8.910729,16.149816,16.086104,,39.136529,23.044575,21.196292,20.998038,13.400617,13.400617,13.400617,,36.181575,61.506276,10.669572,
06/30/1996,,27.850303,9.05837,16.205717,15.976386,,41.025641,25.267094,23.033858,23.798077,15.144231,15.144231,15.144231,,36.363636,51.675485,13.458524,
09/30/1996,,27.49063,8.898823,15.994672,15.991143,,39.575497,23.455132,23.576032,21.950564,13.944116,13.944116,13.944116,,36.474908,56.454721,11.970872,
12/31/1996,,29.031051,9.34948,17.030349,15.017108,,37.718847,22.245108,,22.142122,14.675592,14.675592,14.675592,,33.72093,54.210526,13.293166,
03/31/1997,,28.933474,9.485482,17.012357,15.534379,,39.466183,23.633066,30.821918,22.078259,13.889609,13.889609,13.889609,,37.089202,58.022388,12.145581,
06/30/1997,,28.039686,9.214115,16.503939,15.415083,,41.620672,26.116407,39.256198,22.679378,13.472153,13.472153,13.472153,,40.597345,57.914339,11.800687,
09/30/1997,,29.2607,9.4,16.584248,15.3108,,39.515726,24.013979,31.338028,24.113829,15.302047,15.302047,15.302047,,36.542443,50.734095,14.415549,
12/31/1997,,28.708972,9.362639,16.717792,14.068346,,37.496986,21.316614,7.604563,23.197492,14.709429,14.709429,14.709429,,36.590437,53.606557,13.31908,
03/31/1998,,27.468439,8.764692,15.582618,13.642666,,37.938543,21.896927,,18.896685,11.904186,11.904186,11.904186,,37.003841,66.869919,9.100316,
06/30/1998,,37.812155,12.960648,22.768907,14.345946,,42.807181,27.139193,40.594059,61.622756,39.799487,39.799487,39.799487,,35.414302,20.386643,30.103526,
09/30/1998,,36.764236,12.696429,22.124714,14.251454,,40.792541,24.778555,35.56338,23.449883,15.034965,15.034965,15.034965,,35.884692,48.837209,18.809609,
12/31/1998,,37.552721,12.962364,22.821583,14.137159,,39.531742,23.885637,60.0,27.172445,17.154435,17.154435,17.154435,,36.868268,45.800525,20.353377,
03/31/1999,,41.503806,13.974268,23.949752,14.763162,,41.083521,25.056433,69.023569,25.530474,16.117381,20.790068,20.790068,,36.870027,48.879552,21.216932,
06/30/1999,,29.209207,10.104675,17.542812,14.122773,,44.023324,28.654727,41.325536,27.092878,17.055394,17.055394,17.055394,,37.048424,42.612943,16.762305,
