Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1993,,172.800003,0,141.300003,23.5,60.200001,397.799988,0,97.300003,,,211.600006,308.900009,706.700012,,222.600006,2.8,106.099998,331.5,4.3,61.599998,65.899999,397.399999,49.299999,0.0,255.899994,4.1,309.299993,706.699992,
03/31/1994,,181.899994,0,135.399994,25.0,49.799999,392.100006,0,84.0,,,201.600006,285.600006,677.700012,,198.399994,4.0,99.199997,301.600006,2.5,59.5,62.0,363.600006,51.200001,0.0,255.899994,7.0,314.099995,677.700001,
06/30/1994,,189.399994,0,128.5,27.6,37.299999,382.799988,0,79.599998,105.300003,-25.700001,223.600006,303.200005,686.0,,209.300003,3.6,75.199997,288.100006,2.0,78.5,80.5,368.600006,53.200001,0.0,255.899994,8.3,317.399995,686.000001,
09/30/1994,,184.199997,0,129.100006,26.4,37.599998,377.299988,0,78.800003,113.5,-34.700001,218.800003,297.600006,674.900024,,198.600006,9.4,74.199997,282.200012,2.0,70.199997,72.199997,354.400009,55.200001,0.0,255.899994,9.4,320.499994,674.900003,
12/31/1994,,174.300003,0,148.100006,24.6,31.299999,378.299988,0,76.699997,116.599998,-39.900002,215.399994,292.099991,670.400024,,200.300003,6.4,69.199997,275.899994,2.0,65.599998,67.599998,343.499992,57.299999,0.0,256.899994,12.7,326.899993,670.399985,
03/31/1995,,93.0,0,196.899994,30.5,39.0,359.399994,0,164.399994,217.600006,-53.200001,293.100006,457.5,816.900024,,321.100006,2.9,108.199997,432.200012,24.799999,84.900002,109.700001,541.900013,59.400002,0.0,280.0,-64.400002,275.0,816.900013,
06/30/1995,,182.399994,0,182.5,24.4,37.200001,426.5,0,134.399994,195.699997,-61.299999,299.799988,434.199982,860.700012,,62.299999,3.0,317.5,382.799988,23.0,89.800003,112.800003,495.599991,145.600006,0.0,281.399994,-61.900002,365.099998,860.699989,
09/30/1995,,153.899994,0,198.399994,28.1,36.0,416.399994,0,124.300003,198.0,-73.699997,287.399994,411.699997,828.099976,,263.5,2.0,101.0,366.5,22.799999,93.300003,116.100002,482.600002,147.899994,0.0,281.700012,-84.099998,345.500008,828.10001,
12/31/1995,,130.0,0,230.399994,26.0,38.0,424.399994,0,122.199997,211.5,-89.300003,295.200012,417.400009,841.799988,,279.399994,2.9,92.400002,374.700012,24.1,94.099998,118.199999,492.900011,148.300003,0.0,277.600006,-77.0,348.900009,841.80002,
03/31/1996,,210.100006,0,212.300003,24.0,39.0,485.399994,0,114.699997,215.899994,-101.199997,286.299988,400.999985,886.400024,,253.600006,22.0,101.800003,377.399994,0.0,86.300003,86.300003,463.699997,222.899994,0.0,271.700012,-71.900002,422.700005,886.400002,
06/30/1996,,175.300003,0,166.100006,47.900002,48.700001,438.0,0,137.300003,228.899994,-91.599998,288.799988,426.099991,864.099976,,54.299999,21.9,279.0,355.200012,0.0,77.400002,77.400002,432.600014,223.100006,0.0,269.0,-60.599998,431.500008,864.100022,
09/30/1996,,211.600006,0,260.899994,18.1,44.599998,535.200012,0,124.800003,249.600006,-124.800003,366.0,490.800003,1026.0,,56.900002,62.299999,325.899994,445.100006,0.0,82.599998,82.599998,527.700005,223.600006,0.0,280.600006,-5.9,498.300012,1026.000017,
12/31/1996,,242.199997,0,208.300003,50.5,53.599998,554.599976,0,123.0,254.699997,-131.699997,357.200012,480.200012,1034.800049,,64.400002,63.299999,300.799988,428.5,0.0,98.0,98.0,526.5,223.800003,0.0,291.799988,-7.3,508.299991,1034.799991,
03/31/1997,,177.800003,0,199.699997,81.900002,62.400002,521.799988,0,115.900002,259.899994,-144.0,348.299988,464.199989,986.0,,66.900002,29.200001,285.100006,381.200012,0.0,88.0,88.0,469.200012,223.899994,0.0,290.200012,2.7,516.800006,986.000018,
06/30/1997,,159.5,0,307.899994,16.200001,52.099998,535.700012,0,124.900002,269.5,-144.600006,358.899994,483.799995,1019.5,,319.600006,1.3,85.099998,406.0,0.0,85.5,85.5,491.5,224.100006,0.0,297.600006,6.3,528.000012,1019.500012,
03/31/1998,,238.699997,0,790.799988,188.699997,200.899994,1419.099976,0,292.100006,453.799988,-161.699997,527.400024,819.500031,2238.600098,,381.5,120.300003,770.400024,1272.199951,0.0,291.299988,291.299988,1563.499939,224.300003,6.7,484.5,-40.400002,675.100001,2238.59994,
06/30/1998,,225.0,0,795.400024,211.600006,202.699997,1434.699951,0,214.100006,369.799988,-155.699997,540.400024,754.500031,2189.199951,,451.5,26.299999,917.599976,1395.400024,116.900002,272.600006,389.500008,1784.900032,224.5,6.6,484.600006,-311.399994,404.300012,2189.200044,
09/30/1998,,178.100006,0,847.5,173.699997,201.0,1400.300049,0,234.5,394.0,-159.5,523.599976,758.099976,2158.399902,,410.700012,36.400002,832.599976,1279.699951,233.199997,258.399994,491.599991,1771.299942,224.699997,7.0,482.0,-326.600006,387.099991,2158.399933,
12/31/1998,,301.299988,0,829.0,221.199997,156.800003,1508.300049,0,236.0,380.899994,-144.899994,625.5,861.5,2369.800049,,538.099976,34.900002,834.700012,1407.699951,250.699997,266.0,516.699997,1924.399948,224.800003,10.7,523.0,-313.100006,445.399997,2369.799945,
03/31/1999,,182.0,0,870.200012,155.399994,157.600006,1365.199951,0,235.600006,397.799988,-162.199997,594.400024,830.00003,2195.199951,,421.700012,29.700001,764.0,1215.400024,599.0,,599.0,1814.400024,225.0,3.7,525.400024,-373.299988,380.800036,2195.20006,
