Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,736.0,2434.0,111.0,3281.0,566.0,3363.0,47.0,3976.0,-29.0,13.433108,44.424165,2.025917,59.88319,3.509107,11.604844,0.529227,15.643177,
06/30/2008,1746.0,5590.0,244.0,7580.0,1642.0,8049.0,283.0,9974.0,-113.0,35.258481,112.883683,4.927302,153.069467,6.517601,20.866774,0.910822,28.295196,
09/30/2008,2337.0,2967.0,52.0,5356.0,2153.0,3023.0,4.0,5180.0,-22.0,35.425193,44.974989,0.788237,81.188419,9.867838,12.527974,0.219567,22.615378,
03/31/2009,3742.0,4046.0,177.0,7965.0,2151.0,2529.0,17.0,4697.0,15.0,48.509204,52.450091,2.294529,103.253824,15.464088,16.72039,0.731465,32.915943,
06/30/2009,4262.0,4495.0,166.0,8923.0,1511.0,3984.0,75.0,5570.0,-28.0,52.604295,55.480128,2.048877,110.1333,15.608863,16.462186,0.607947,32.678997,
09/30/2009,4215.0,3284.0,151.0,7650.0,1249.0,2747.0,173.0,4169.0,-101.0,52.172299,40.648595,1.869043,94.689937,16.240271,12.653156,0.581799,29.475225,
12/31/2009,3552.0,1885.0,109.0,5546.0,678.0,1283.0,76.0,2037.0,-86.0,44.712991,23.7286,1.372105,69.813696,15.193772,8.063136,0.46625,23.723159,
03/31/2010,4087.0,2715.0,157.0,6959.0,1628.0,1538.0,136.0,3302.0,32.0,49.431543,32.837446,1.898887,84.167876,16.628692,11.046464,0.638783,28.313939,
06/30/2010,5022.0,2127.0,118.0,7267.0,991.0,1084.0,152.0,2227.0,-67.0,60.666828,25.694612,1.425465,87.786905,20.005577,8.473091,0.470063,28.948731,
09/30/2010,7158.0,2314.0,111.0,9583.0,1804.0,1113.0,112.0,3029.0,25.0,84.520014,27.323179,1.310662,113.153855,26.105985,8.439403,0.404829,34.950217,
12/31/2010,5894.0,2172.0,71.0,8137.0,1068.0,1339.0,51.0,2458.0,34.0,70.841346,26.105769,0.853365,97.800481,21.914039,8.07555,0.26398,30.253569,
03/31/2011,5455.0,1820.0,104.0,7379.0,983.0,1014.0,66.0,2063.0,11.0,69.499299,23.187667,1.32501,94.011976,21.782534,7.2675,0.415286,29.46532,
06/30/2011,4866.0,1677.0,137.0,6680.0,967.0,832.0,113.0,1912.0,10.0,56.739739,19.554571,1.597481,77.891791,19.205873,6.61904,0.540733,26.365646,
09/30/2011,3896.0,1698.0,80.0,5674.0,1823.0,887.0,46.0,2756.0,-9.0,47.628362,20.757946,0.977995,69.364303,15.735057,6.857835,0.323102,22.915994,
12/31/2011,3124.0,2095.0,124.0,5343.0,3033.0,1388.0,67.0,4488.0,21.0,39.454408,26.458702,1.566052,67.479161,11.613383,7.788104,0.460967,19.862454,
03/31/2012,3640.0,2395.0,230.0,6265.0,3457.0,1942.0,133.0,5532.0,22.0,46.181172,30.385689,2.918041,79.484902,12.7585,8.394672,0.806169,21.959341,
06/30/2012,1871.0,1954.0,866.0,4691.0,1483.0,1828.0,643.0,3954.0,-14.0,22.951423,23.969578,10.62316,57.544161,6.716686,7.014647,3.108845,16.840178,
09/30/2012,2012.0,1372.0,84.0,3468.0,1601.0,1397.0,25.0,3023.0,-4.0,24.720482,16.857108,1.032068,42.609657,7.391624,5.040411,0.308597,12.740632,
12/31/2012,,,,,,,,,,16.695189,17.722,1.844457,36.261647,5.019581,5.328302,0.554555,10.902438,
03/31/2013,2058.0,1707.0,162.0,3927.0,1606.0,1270.0,94.0,2970.0,-23.0,19.703207,16.342748,1.550981,37.596936,5.818326,4.825987,0.458002,11.102315,
06/30/2013,1003.0,1758.0,243.0,3004.0,598.0,1144.0,190.0,1932.0,,9.505307,16.660349,2.302881,28.468537,2.907921,5.096834,0.704511,8.709266,
09/30/2013,807.0,1484.0,181.0,2472.0,344.0,974.0,118.0,1436.0,,7.250674,13.333333,1.626235,22.210243,2.314775,4.256662,0.519175,7.090612,
12/31/2013,728.0,1299.0,229.0,2256.0,216.0,900.0,134.0,1250.0,2.0,6.792312,12.119798,2.136593,21.048703,2.147366,3.831632,0.675476,6.654475,
03/31/2014,715.0,1603.0,205.0,2523.0,257.0,1407.0,97.0,1761.0,19.0,6.718031,15.061543,1.926149,23.705722,2.045136,4.585109,0.586368,7.216613,
06/30/2014,683.0,1632.0,440.0,2755.0,235.0,1490.0,365.0,2090.0,,6.084091,14.53768,3.919473,24.541244,1.815089,4.33708,1.169311,7.321481,
09/30/2014,753.0,1363.0,370.0,2486.0,240.0,1193.0,258.0,1691.0,,6.292304,11.389655,3.091836,20.773795,1.879258,3.401632,0.923407,6.204298,
12/31/2014,,,,,,,,,,12.347739,14.183214,3.262139,29.793092,3.657391,4.201058,0.966243,8.824692,
03/31/2015,1391.0,1542.0,347.0,3280.0,964.0,1340.0,230.0,2534.0,-53.0,11.900077,13.19189,2.968603,28.06057,3.449045,3.823456,0.860402,8.132904,
06/30/2015,1031.0,1521.0,379.0,2931.0,595.0,1308.0,257.0,2160.0,-34.0,8.350883,12.31978,3.06982,23.740483,2.554193,3.768116,0.938932,7.261241,
09/30/2015,1081.0,1332.0,288.0,2701.0,815.0,1032.0,188.0,2035.0,-23.0,8.884688,10.947645,2.367058,22.199392,2.703311,3.330999,0.720216,6.754526,
12/31/2015,,,,,,,,,,17.103209,28.031223,3.816132,48.950564,2.998601,4.914543,0.669059,8.582203,
03/31/2016,1010.0,1953.0,233.0,3196.0,902.0,1491.0,181.0,2574.0,-19.0,17.694464,34.215137,4.08199,55.991591,3.090575,5.976132,0.712974,9.779682,
06/30/2016,995.0,1178.0,283.0,2456.0,529.0,1174.0,209.0,1912.0,23.0,19.342924,22.900467,5.501555,47.744946,3.166571,3.748966,0.900643,7.81618,
09/30/2016,705.0,980.0,178.0,1863.0,375.0,936.0,133.0,1444.0,5.0,12.790276,17.77939,3.229318,33.798984,2.238735,3.112,0.565241,5.915976,
12/31/2016,,,,,,,,,,21.371327,17.030276,2.382012,40.783615,3.12887,2.493319,0.348739,5.970928,
03/31/2017,638.0,773.0,155.0,1566.0,307.0,618.0,137.0,1062.0,-47.0,15.725906,19.053488,3.820557,38.599951,2.168593,2.627464,0.526852,5.32291,
06/30/2017,566.0,775.0,189.0,1530.0,292.0,591.0,121.0,1004.0,56.0,16.015846,21.929825,5.348048,43.293718,2.245586,3.074787,0.749851,6.070224,
09/30/2017,545.0,649.0,182.0,1376.0,494.0,724.0,158.0,1376.0,57.0,14.437086,17.192053,4.821192,36.450331,2.139772,2.548096,0.714566,5.402434,
12/31/2017,,,,,,,,,,30.107527,37.536657,3.079179,70.723363,2.637551,3.288375,0.26975,6.195675,
03/31/2018,576.0,1366.0,68.0,2010.0,224.0,759.0,71.0,1054.0,-20.0,24.636441,58.426005,2.908469,85.970915,2.425059,5.751095,0.286292,8.462445,
06/30/2018,601.0,809.0,519.0,1929.0,236.0,411.0,347.0,994.0,,28.084112,37.803738,24.252336,90.140187,2.619079,3.525515,2.261734,8.406328,
09/30/2018,643.0,1019.0,88.0,1750.0,271.0,554.0,82.0,907.0,,-70.119956,-111.123228,-9.59651,-190.839695,5.615721,8.899563,0.768559,15.283843,
12/31/2018,,,,,,,,,,-42.55144,-88.477366,-10.534979,-141.563786,4.864509,10.114791,1.204366,16.183666,
03/31/2019,466.0,1045.0,133.0,1644.0,107.0,615.0,117.0,839.0,-12.0,-30.657895,-68.75,-8.75,-108.157895,4.889822,10.965373,1.395593,17.250787,
06/30/2019,580.0,1098.0,394.0,2072.0,245.0,629.0,278.0,1152.0,71.0,-35.604665,-67.403315,-24.186618,-127.194598,6.324283,11.972522,4.296151,22.592956,
09/30/2019,536.0,1138.0,207.0,1881.0,151.0,771.0,110.0,1032.0,,-34.536082,-73.324742,-13.337629,-121.198454,5.626115,11.944998,2.172772,19.743886,
12/31/2019,,,,,,,,,,33.253874,68.891538,11.501788,113.647199,4.452957,9.225122,1.54018,15.218259,
03/31/2020,497.0,1285.0,192.0,1974.0,193.0,890.0,119.0,1202.0,63.0,32.356771,83.658854,12.5,128.515625,3.87615,10.021837,1.497426,15.395414,
06/30/2020,532.0,971.0,466.0,1969.0,151.0,562.0,314.0,1027.0,,30.4,55.485714,26.628571,112.514286,4.312231,7.870633,3.777255,15.96012,
