Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2008,2.2,0.0,0.0,2.2,0,25.3,0.0,25.3,,0.336186,0.0,0.0,0.336186,0.076354,0.0,0.0,0.076354,
03/31/2009,2.0,0.0,3.7,5.7,0,24.0,3.6,27.6,0.2,0.292269,0.0,0.540699,0.832968,0.070584,0.0,0.130581,0.201165,
06/30/2009,2.4,0.7,3.1,6.2,0,19.0,2.8,21.8,0.4,0.303183,0.088428,0.391612,0.783224,0.083884,0.024466,0.10835,0.2167,
09/30/2009,2.9,0.5,3.0,6.4,0,18.3,2.4,20.7,1.1,0.364964,0.062925,0.377548,0.805437,0.100541,0.017335,0.104008,0.221883,
12/31/2009,3.6,1.0,2.1,6.7,0,16.6,1.8,18.4,0.1,0.42338,0.117606,0.246972,0.787957,0.127452,0.035403,0.074347,0.237202,
03/31/2010,3.9,0.9,2.3,7.1,0,15.5,1.3,16.8,1.0,0.438745,0.101249,0.258747,0.79874,0.138529,0.031968,0.081696,0.252193,
06/30/2010,3.7,0.0,1.7,5.4,0,14.0,1.3,15.3,0.2,0.399525,0.0,0.183565,0.58309,0.132898,0.0,0.061061,0.193959,
09/30/2010,4.0,0.0,1.4,5.4,0,13.2,0.4,13.6,0.6,0.393159,0.0,0.137606,0.530765,0.137226,0.0,0.048029,0.185255,
12/31/2010,5.0,0.1,1.7,6.8,0,9.6,0.8,10.4,,0.465419,0.009308,0.158243,0.63297,0.174886,0.003498,0.059461,0.237845,
03/31/2011,5.4,0.2,1.8,7.4,0,7.6,1.2,8.8,0.2,0.48474,0.017953,0.16158,0.664273,0.18535,0.006865,0.061783,0.253999,
06/30/2011,5.6,0.0,23.5,29.1,0,6.1,1.0,7.1,0.4,0.158138,0.0,0.663617,0.821755,0.052023,0.0,0.218312,0.270336,
09/30/2011,5.0,0.0,23.3,28.3,0,6.0,0.6,6.6,0.6,0.148267,0.0,0.690923,0.83919,0.047322,0.0,0.220519,0.26784,
