Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/04/1993,2278.899902,60.200001,60.200001,0.0,428.600006,,,462.600006,,,,,133.5,,,,1084.900024,924.799988,2156.699951,-1231.900024,0.0,269.200012,,,,,,,269.200012,1194.0,,265.799988,265.799988,,,,46.0,,,,,,419.299988,,,419.299988,731.099976,318.0,,,,,640.900024,,,640.900024,958.900024,1690.0,114.900002,744.200012,,,-67.300003,,-208.599991,583.20002,5.7,588.90002,2278.90002,
10/03/1993,2305.600098,55.700001,55.700001,0.0,439.700012,,,458.100006,,,,,130.699997,,,,1084.199951,920.599976,2141.899902,-1221.300049,0.0,300.799988,,,,,,,300.799988,1221.399963,,252.5,252.5,,,,59.599998,,,,,,382.199989,,,382.199989,694.299988,336.5,,,,,652.599976,,,652.599976,989.099976,1683.399963,114.900002,745.599976,,,-67.300003,,-172.099991,621.099983,1.1,622.199983,2305.599947,
12/31/1993,2390.600098,77.300003,77.300003,0.0,426.299988,,,440.200012,,,,,127.900002,,,,1071.699951,958.200012,2180.5,-1222.300049,0.0,360.700012,,,,,,,360.700012,1318.900024,,267.5,267.5,,,,46.0,,,,,,386.799988,,,386.799988,700.299988,189.600006,,,,,679.599976,,,679.599976,869.199982,1569.49997,112.199997,924.299988,,,-67.300003,,-148.099991,821.099991,,821.099991,2390.599961,
04/03/1994,2518.0,94.900002,94.900002,0.0,472.700012,,,485.600006,,,,,131.600006,,,,1184.800049,962.599976,2212.699951,-1250.099976,0.0,370.600006,,,,,,,370.600006,1333.199982,,284.899994,284.899994,,,,70.0,,,,,,417.699982,,,417.699982,772.599976,188.300003,,,,,684.099976,,,684.099976,872.399979,1644.999954,0.0,1031.5,,,-67.300003,,-91.199997,873.0,,873.0,2517.999954,
07/03/1994,2611.399902,150.100006,150.100006,0.0,482.399994,,,508.899994,,,,,136.300003,,,,1277.699951,977.299988,2240.399902,-1263.099976,0.0,356.399994,,,,,,,356.399994,1333.699982,,301.100006,301.100006,,,,43.700001,,,,,,440.499981,,,440.499981,785.299988,188.399994,,,,,687.700012,,,687.700012,876.100006,1661.399994,0.0,1032.099976,,,-67.300003,,-14.799995,949.999977,0.0,949.999977,2611.399971,
10/02/1994,2712.0,167.600006,167.600006,0.0,495.799988,,,541.799988,,,,,141.800003,,,,1347.0,997.900024,2278.899902,-1281.0,197.600006,169.5,,,,,,,169.5,1365.000031,,308.899994,308.899994,,,,70.0,,,,,,453.100006,,,453.100006,832.0,184.199997,,,,,686.700012,,,686.700012,870.900009,1702.900009,0.0,1033.699951,,,-67.300003,,42.700003,1009.099951,0.0,1009.099951,2711.99996,
12/31/1994,2706.300049,146.899994,146.899994,0.0,504.299988,,,514.400024,,,,,132.199997,,,,1297.800049,1089.900024,2369.100098,-1279.199951,0.0,318.600006,,,,,,,318.600006,1408.50003,,321.899994,321.899994,,,,77.800003,,,,,,440.300003,,,440.300003,840.0,154.899994,,,,,638.799988,,,638.799988,793.699982,1633.699982,0.0,1036.599976,,,-71.599998,,107.599998,1072.599976,,1072.599976,2706.299958,
04/02/1995,2809.0,95.0,95.0,0.0,612.0,,,555.0,,,,,133.0,,,,1395.0,1102.0,2410.0,-1308.0,0.0,312.0,,,,,,,312.0,1414.0,,351.0,351.0,,,,77.0,,,,,,477.0,,,477.0,905.0,153.0,,,,,648.0,,,648.0,801.0,1706.0,0.0,1033.0,,,-109.0,,179.0,1103.0,0.0,1103.0,2809.0,
07/02/1995,2879.0,93.0,93.0,0.0,613.0,,,580.0,,,,,131.0,,,,1417.0,1113.0,2443.0,-1330.0,0.0,349.0,,,,,,,349.0,1462.0,,357.0,357.0,,,,62.0,,,,,,513.0,,,513.0,932.0,154.0,,,,,651.0,,,651.0,805.0,1737.0,0.0,1032.0,,,-119.0,,229.0,1142.0,0.0,1142.0,2879.0,
10/01/1995,2878.0,77.0,77.0,0.0,579.0,,,569.0,,,,,138.0,,,,1363.0,1123.0,2474.0,-1351.0,0.0,392.0,,,,,,,392.0,1515.0,,296.0,296.0,,,,120.0,,,,,,504.0,,,504.0,920.0,148.0,,,,,651.0,,,651.0,799.0,1719.0,0.0,1032.0,,,-135.0,,262.0,1159.0,0.0,1159.0,2878.0,
12/31/1995,3056.0,60.0,60.0,0.0,597.0,,,513.0,,,,,218.0,,,,1388.0,1148.0,2475.0,-1327.0,0.0,520.0,,,,,,,520.0,1668.0,,376.0,376.0,,,,102.0,,,,,,575.0,,,575.0,1053.0,117.0,,,,,703.0,,,703.0,820.0,1873.0,0.0,1036.0,,,-135.0,,282.0,1183.0,,1183.0,3056.0,
03/31/1996,3136.0,153.0,153.0,0.0,602.0,,,542.0,,,,,219.0,,,,1516.0,1134.0,2461.0,-1327.0,0.0,486.0,,,,,,,486.0,1620.0,,379.0,379.0,,,,67.0,,,,,,548.0,,,548.0,994.0,222.0,,,,,710.0,,,710.0,932.0,1926.0,0.0,1036.0,,,-139.0,,313.0,1210.0,,1210.0,3136.0,
06/30/1996,3270.0,169.0,169.0,0.0,699.0,,,575.0,,,,,214.0,,,,1657.0,1138.0,2485.0,-1347.0,0.0,475.0,,,,,,,475.0,1613.0,,414.0,414.0,,,,65.0,,,,,,566.0,,,566.0,1045.0,262.0,,,,,736.0,,,736.0,998.0,2043.0,0.0,1035.0,,,-157.0,,349.0,1227.0,,1227.0,3270.0,
09/29/1996,3301.0,79.0,79.0,0.0,728.0,,,621.0,,,,,220.0,,,,1648.0,1163.0,2515.0,-1352.0,0.0,490.0,,,,,,,490.0,1653.0,,390.0,390.0,,,,69.0,,,,,,585.0,,,585.0,1044.0,259.0,,,,,747.0,,,747.0,1006.0,2050.0,0.0,1039.0,,,-169.0,,381.0,1251.0,0.0,1251.0,3301.0,
12/31/1996,3369.0,108.0,108.0,0.0,669.0,,,587.0,,,,,189.0,,,,1553.0,1286.0,2661.0,-1375.0,0.0,530.0,,,,,,,530.0,1816.0,,380.0,380.0,,,,132.0,,,,,,509.0,,,509.0,1021.0,283.0,,,,,747.0,,,747.0,1030.0,2051.0,0.0,1039.0,,,-169.0,,442.0,1312.0,6.0,1318.0,3369.0,
03/30/1997,3466.0,81.0,81.0,0.0,730.0,,,615.0,,,,,196.0,,,,1622.0,1337.0,2712.0,-1375.0,0.0,507.0,,,,,,,507.0,1844.0,,378.0,378.0,,,,62.0,,,,,,543.0,,,543.0,983.0,459.0,,,,,753.0,,,753.0,1212.0,2195.0,0.0,1222.0,,,-227.0,,276.0,1271.0,0.0,1271.0,3466.0,
06/29/1997,3657.0,111.0,111.0,0.0,805.0,,,633.0,,,,,201.0,,,,1750.0,1396.0,2790.0,-1394.0,0.0,511.0,,,,,,,511.0,1907.0,,406.0,406.0,,,,84.0,,,,,,624.0,,,624.0,1114.0,468.0,,,,,752.0,,,752.0,1220.0,2334.0,0.0,1219.0,,,-227.0,,331.0,1323.0,0.0,1323.0,3657.0,
09/29/1997,3679.0,61.0,61.0,0.0,814.0,,,634.0,,,,,200.0,,,,1709.0,1424.0,2812.0,-1388.0,0.0,546.0,,,,,,,546.0,1970.0,,402.0,402.0,,,,79.0,,,,,,560.0,,,560.0,1041.0,538.0,,,,,758.0,,,758.0,1296.0,2337.0,0.0,1218.0,,,-236.0,,360.0,1342.0,0.0,1342.0,3679.0,
12/31/1997,3765.0,49.0,49.0,0.0,771.0,,,677.0,,388.0,351.0,,213.0,,,,1710.0,1532.0,2966.0,-1434.0,0.0,523.0,177.0,,,,,,346.0,2055.0,,386.0,386.0,,,,132.0,,,,,,537.0,,,537.0,1055.0,522.0,,,,,713.0,,,713.0,1235.0,2290.0,0.0,1239.0,,,-245.0,,428.0,1422.0,53.0,1475.0,3765.0,
03/29/1998,4496.0,48.0,48.0,0.0,926.0,,,781.0,,,,,197.0,,,,1952.0,1635.0,3150.0,-1515.0,0.0,909.0,558.0,,,,,,351.0,2544.0,,458.0,458.0,,,,69.0,,,,,,582.0,,,582.0,1109.0,1181.0,,,,,742.0,,,742.0,1923.0,3032.0,0.0,1226.0,,,-226.0,,409.0,1409.0,55.0,1464.0,4496.0,
06/28/1998,4528.0,40.0,40.0,0.0,975.0,,,767.0,,,,,199.0,,,,1981.0,1664.0,3067.0,-1403.0,0.0,883.0,575.0,,,,,,308.0,2547.0,,399.0,399.0,,,,93.0,,,,,,634.0,,,634.0,1126.0,1168.0,,,,,749.0,,,749.0,1917.0,3043.0,0.0,1234.0,,,-226.0,,418.0,1426.0,59.0,1485.0,4528.0,
09/27/1998,4528.0,63.0,63.0,,930.0,930.0,,781.0,,,,,193.0,,,,1967.0,1641.0,3055.0,-1414.0,288.0,632.0,384.0,384.0,0.0,,,,248.0,2561.0,,408.0,408.0,,,,76.0,,,,,,698.0,,,698.0,1182.0,1202.0,,,,,787.0,,,787.0,1989.0,3171.0,,1237.0,,,-237.0,628.0,-330.0,1298.0,59.0,1357.0,4528.0,
12/31/1998,4542.0,38.0,38.0,0.0,833.0,,,731.0,,387.0,400.0,-56.0,274.0,,,,1876.0,1671.0,3095.0,-1424.0,0.0,995.0,715.0,,,,,,280.0,2666.0,,340.0,340.0,,,,90.0,,,,,,641.0,,,641.0,1071.0,1137.0,,,,,1000.0,,,1000.0,2137.0,3208.0,0.0,1241.0,,,-240.0,,271.0,1272.0,62.0,1334.0,4542.0,
03/28/1999,4691.0,45.0,45.0,0.0,962.0,962.0,,733.0,,,,,283.0,,,,2023.0,1655.0,3119.0,-1464.0,0.0,1013.0,719.0,380.0,339.0,,,,294.0,2668.0,,381.0,381.0,,,,48.0,,,,,,684.0,,,684.0,1113.0,1213.0,,,,,1003.0,,,1003.0,2216.0,3329.0,0.0,1247.0,,,-240.0,660.0,-372.0,1295.0,67.0,1362.0,4691.0,
06/27/1999,4770.0,67.0,67.0,0.0,1015.0,,,760.0,,,,,274.0,,,,2116.0,1626.0,3095.0,-1469.0,0.0,1028.0,725.0,,,,,,303.0,2654.0,,415.0,415.0,,,,80.0,,,,,,751.0,,,751.0,1246.0,1118.0,,,,,1008.0,,,1008.0,2126.0,3372.0,0.0,1245.0,,,-250.0,,332.0,1327.0,71.0,1398.0,4770.0,
09/26/1999,4878.0,60.0,60.0,0.0,1104.0,1104.0,,799.0,,,,,279.0,,,,2242.0,1616.0,3120.0,-1504.0,0.0,1020.0,731.0,377.0,354.0,,,,289.0,2636.0,,453.0,453.0,,,,114.0,,,,,,728.0,,,728.0,1295.0,1166.0,,,,,1003.0,,,1003.0,2169.0,3464.0,0.0,1238.0,,,-270.0,748.0,-374.0,1342.0,72.0,1414.0,4878.0,
12/31/1999,4697.0,74.0,74.0,,1026.0,1026.0,,787.0,,440.0,402.0,-55.0,293.0,,,,2180.0,1630.0,3120.0,-1490.0,,887.0,364.0,364.0,0.0,,,131.0,392.0,2517.0,,411.0,411.0,,,,123.0,,,,,,780.0,,,780.0,1314.0,1092.0,,,,,788.0,,,788.0,1880.0,3194.0,0.0,1250.0,,,-274.0,760.0,-307.0,1429.0,74.0,1503.0,4697.0,
03/26/2000,4915.0,68.0,68.0,0.0,1159.0,1159.0,,840.0,,,,,283.0,,,,2350.0,1617.0,3150.0,-1533.0,0.0,948.0,613.0,362.0,251.0,,,,335.0,2565.0,,523.0,523.0,,,,75.0,,,,,,774.0,,,774.0,1372.0,1227.0,,,,,794.0,,,794.0,2021.0,3393.0,0.0,1262.0,,,-290.0,790.0,-318.0,1444.0,78.0,1522.0,4915.0,
06/25/2000,4893.0,74.0,74.0,0.0,1138.0,1138.0,,822.0,,,,,294.0,,,,2328.0,1602.0,3144.0,-1542.0,0.0,963.0,617.0,359.0,258.0,,,,346.0,2565.0,,463.0,463.0,,,,77.0,,,,,,770.0,,,770.0,1310.0,1255.0,,,,,788.0,,,788.0,2043.0,3353.0,0.0,1261.0,,,-290.0,839.0,-349.0,1461.0,79.0,1540.0,4893.0,
09/24/2000,4874.0,94.0,94.0,0.0,1097.0,,,797.0,,,,,292.0,,,,2280.0,1595.0,3150.0,-1555.0,0.0,999.0,624.0,,,,,,375.0,2594.0,,417.0,417.0,,,,134.0,,,,,,681.0,,,681.0,1232.0,1313.0,,,,,802.0,,,802.0,2115.0,3347.0,0.0,1261.0,,,-290.0,,488.0,1459.0,68.0,1527.0,4874.0,
12/31/2000,4500.0,62.0,62.0,0.0,724.0,724.0,,770.0,,420.0,404.0,0.0,274.0,,,,1830.0,1598.0,3196.0,-1598.0,0.0,1072.0,734.0,354.0,380.0,,,201.0,137.0,2670.0,,388.0,388.0,,,,164.0,,,,,,671.0,,,671.0,1223.0,1032.0,,,,,837.0,,,837.0,1869.0,3092.0,0.0,1259.0,,,-290.0,718.0,-351.0,1336.0,72.0,1408.0,4500.0,
03/25/2001,4595.0,94.0,94.0,,773.0,773.0,,759.0,,,,,280.0,,,,1906.0,1600.0,3234.0,-1634.0,357.0,732.0,351.0,351.0,0.0,,,,381.0,2689.0,,439.0,439.0,,,,34.0,,,,,,682.0,,,682.0,1155.0,1255.0,,,,,835.0,,,835.0,2090.0,3245.0,,1253.0,,,-291.0,680.0,-370.0,1272.0,78.0,1350.0,4595.0,
06/24/2001,4452.0,104.0,104.0,0.0,849.0,849.0,,711.0,,,,,278.0,,,,1942.0,1434.0,3056.0,-1622.0,0.0,1076.0,726.0,348.0,378.0,,,,350.0,2510.0,,430.0,430.0,,,,30.0,,,,,,690.0,,,690.0,1150.0,915.0,,,,,842.0,,,842.0,1757.0,2907.0,292.0,1251.0,,,-290.0,586.0,-376.0,1463.0,82.0,1545.0,4452.0,
09/23/2001,4428.0,115.0,115.0,0.0,778.0,778.0,,743.0,,,,,319.0,,,,1955.0,1416.0,3065.0,-1649.0,0.0,1057.0,721.0,345.0,376.0,,,,336.0,2473.0,,423.0,423.0,,,,62.0,,,,,,632.0,,,632.0,1117.0,920.0,,,,,837.0,,,837.0,1757.0,2874.0,291.0,1253.0,,,-289.0,577.0,-359.0,1473.0,81.0,1554.0,4428.0,
12/31/2001,4311.0,94.0,50.0,44.0,517.0,517.0,,682.0,,354.0,385.0,0.0,328.0,,,,1621.0,1405.0,3013.0,-1608.0,0.0,1285.0,451.0,342.0,109.0,,,211.0,623.0,2690.0,,390.0,390.0,,,,30.0,,,,,,644.0,,,644.0,1064.0,915.0,,,,,974.0,,,974.0,1889.0,2953.0,291.0,1240.0,,,-289.0,569.0,-537.0,1274.0,84.0,1358.0,4311.0,
12/31/2002,4837.0,298.0,224.0,74.0,676.0,676.0,,641.0,0.0,316.0,381.0,0.0,367.0,,,,1982.0,1305.0,2952.0,-1647.0,0.0,1550.0,439.0,344.0,95.0,,,264.0,847.0,2855.0,,427.0,427.0,,,,138.0,,,,,,764.0,,,764.0,1329.0,999.0,,,,,1285.0,,,1285.0,2284.0,3613.0,291.0,1236.0,,,-280.0,569.0,-684.0,1132.0,92.0,1224.0,4837.0,
03/30/2003,4788.0,139.0,66.0,73.0,726.0,726.0,,694.0,,344.0,406.0,-56.0,400.0,,,,1959.0,1269.0,2897.0,-1628.0,,1560.0,436.0,343.0,93.0,,,,1124.0,2829.0,,524.0,524.0,,,,28.0,,,,,,688.0,,,688.0,1240.0,1067.0,,,,,1295.0,,,1295.0,2362.0,3602.0,291.0,1234.0,,,-280.0,526.0,-681.0,1090.0,96.0,1186.0,4788.0,
06/29/2003,4885.0,130.0,59.0,71.0,784.0,784.0,,726.0,,352.0,430.0,0.0,400.0,,,,2040.0,1256.0,2920.0,-1664.0,0.0,1589.0,436.0,343.0,93.0,,,,1153.0,2845.0,,543.0,543.0,,,,41.0,,,,,,738.0,,,738.0,1322.0,1035.0,,,,,1300.0,,,1300.0,2335.0,3657.0,291.0,1232.0,,,-280.0,526.0,-632.0,1137.0,91.0,1228.0,4885.0,
09/28/2003,4986.0,168.0,80.0,88.0,810.0,810.0,,733.0,,368.0,421.0,0.0,414.0,,,,2125.0,1249.0,2933.0,-1684.0,0.0,1612.0,436.0,343.0,93.0,,,,1176.0,2861.0,,593.0,593.0,,,,40.0,,,,,,713.0,,,713.0,1346.0,1061.0,,,,,1299.0,,,1299.0,2360.0,3706.0,292.0,1229.0,,,-241.0,537.0,-632.0,1185.0,95.0,1280.0,4986.0,
12/31/2003,5126.0,195.0,108.0,87.0,772.0,929.0,,733.0,,359.0,431.0,0.0,430.0,,,,2130.0,1347.0,3121.0,-1774.0,0.0,1649.0,436.0,344.0,92.0,,,339.0,874.0,2996.0,,557.0,557.0,,,,49.0,,,,,,785.0,,,785.0,1391.0,1380.0,,,,,1283.0,,,1283.0,2663.0,4054.0,0.0,1234.0,,,-225.0,569.0,-629.0,949.0,123.0,1072.0,5126.0,
03/28/2004,5579.0,205.0,131.0,74.0,996.0,996.0,,863.0,,450.0,470.0,-57.0,382.0,,,,2446.0,1544.0,3638.0,-2094.0,0.0,1589.0,448.0,356.0,92.0,,,265.0,876.0,3133.0,,765.0,765.0,,,,286.0,286.0,0.0,0.0,,,825.0,,,825.0,1876.0,1231.0,1231.0,0.0,0.0,,1275.0,,,1275.0,2506.0,4382.0,0.0,1239.0,,,-202.0,588.0,-615.0,1010.0,187.0,1197.0,5579.0,
06/27/2004,5952.0,399.0,322.0,77.0,1099.0,1099.0,,936.0,,480.0,512.0,-56.0,388.0,,,,2822.0,1580.0,3717.0,-2137.0,0.0,1550.0,440.0,353.0,87.0,,,,1110.0,3130.0,,849.0,849.0,,,,289.0,289.0,0.0,0.0,,,908.0,,,908.0,2046.0,1299.0,1299.0,0.0,0.0,,1296.0,,,1296.0,2595.0,4641.0,0.0,1255.0,,,-157.0,658.0,-630.0,1126.0,185.0,1311.0,5952.0,
09/26/2004,6149.0,488.0,421.0,67.0,1111.0,1111.0,,998.0,,557.0,499.0,-58.0,377.0,,,,2974.0,1570.0,3776.0,-2206.0,0.0,1605.0,444.0,353.0,91.0,,,,1161.0,3175.0,,845.0,845.0,,,,305.0,305.0,0.0,0.0,,,972.0,,,972.0,2122.0,1268.0,1268.0,0.0,0.0,,1284.0,,,1284.0,2552.0,4674.0,0.0,1277.0,,,-108.0,760.0,-646.0,1283.0,192.0,1475.0,6149.0,
12/31/2004,6510.0,673.0,611.0,62.0,1039.0,1039.0,,1016.0,,584.0,500.0,-68.0,528.0,,,,3256.0,1648.0,3925.0,-2277.0,0.0,1606.0,448.0,355.0,93.0,,,,1158.0,3254.0,,823.0,823.0,,,,327.0,,,,,,1030.0,,,1030.0,2180.0,1299.0,,,,,1422.0,,,1422.0,2721.0,4901.0,0.0,1288.0,,,-88.0,866.0,-665.0,1401.0,208.0,1609.0,6510.0,
03/27/2005,6425.0,309.0,261.0,48.0,1321.0,1321.0,,1065.0,,599.0,534.0,-68.0,507.0,,,,3202.0,1606.0,3929.0,-2323.0,0.0,1617.0,445.0,354.0,91.0,,,303.0,869.0,3223.0,,942.0,942.0,,,,113.0,113.0,0.0,0.0,,,952.0,,,952.0,2007.0,1255.0,1255.0,0.0,0.0,,1453.0,,,1453.0,2708.0,4715.0,0.0,1297.0,,,-83.0,948.0,-668.0,1494.0,216.0,1710.0,6425.0,
06/26/2005,6580.0,457.0,404.0,53.0,1363.0,1363.0,,1095.0,,548.0,618.0,-71.0,482.0,,,,3397.0,1577.0,3861.0,-2284.0,0.0,1606.0,449.0,357.0,92.0,,,,1157.0,3183.0,,916.0,916.0,,,,121.0,121.0,0.0,0.0,,,1046.0,,,1046.0,2083.0,1247.0,1247.0,0.0,0.0,,1428.0,,,1428.0,2675.0,4758.0,0.0,1304.0,,,-79.0,1076.0,-697.0,1604.0,218.0,1822.0,6580.0,
