Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
01/02/2009,235.628,0.0,2.288,237.916,,,,,24.185082,0.0,0.234842,24.419925,19.446244,0.0,0.188827,19.635071,
04/03/2009,251.915,0.0,2.288,254.203,,,,,25.733709,0.0,0.233725,25.967434,20.745629,0.0,0.188421,20.934049,
07/03/2009,293.025,0.0,2.288,295.313,,,,,28.874949,0.0,0.225462,29.10041,23.269637,0.0,0.181694,23.451331,
10/02/2009,355.388,0.0,2.288,357.676,,,,,32.052194,0.0,0.206353,32.258547,26.274609,0.0,0.169157,26.443766,
01/01/2010,388.654,0.0,2.288,390.942,,,,,33.887467,0.0,0.199495,34.086962,27.912445,0.0,0.16432,28.076765,
04/02/2010,391.78,0.0,2.288,394.068,,,,,33.11621,0.0,0.193399,33.309609,27.915116,0.0,0.163025,28.078141,
07/02/2010,373.487,0.0,2.288,375.775,,,,,30.595983,0.0,0.187433,30.783415,25.789169,0.0,0.157986,25.947155,
10/01/2010,427.789,0.0,2.288,430.077,,,,,32.492048,0.0,0.173781,32.665829,27.351328,0.0,0.146287,27.497615,
12/31/2010,430.299,0.0,2.288,432.587,,,,,30.487237,0.0,0.162108,30.649345,26.659154,0.0,0.141753,26.800907,
04/01/2011,479.305,0.0,2.288,481.593,,,,,32.464616,0.0,0.154972,32.619589,28.550504,0.0,0.136288,28.686792,
07/01/2011,254.456,0.0,2.288,256.744,0.0,0.0,59.4,59.4,16.607513,0.0,0.14933,16.756844,14.092609,0.0,0.126717,14.219326,
09/30/2011,329.417,0.0,2.288,331.705,0.0,0.0,59.4,59.4,20.472191,0.0,0.142192,20.614383,17.425884,0.0,0.121033,17.546918,
12/30/2011,343.414,0.0,2.288,345.702,0.0,0.0,59.4,59.4,20.642016,0.0,0.137528,20.779544,17.936283,0.0,0.119501,18.055784,
03/30/2012,221.611,0.0,3.093,224.704,0.0,0.0,59.4,59.4,12.882533,0.0,0.1798,13.062333,11.04011,0.0,0.154086,11.194196,
06/29/2012,201.212,0.0,3.093,204.305,0.0,0.0,53.986,53.986,11.168114,0.0,0.171675,11.339788,9.627861,0.0,0.147998,9.775859,
09/28/2012,141.48,0.0,3.093,144.573,0.0,0.0,1.046,1.046,7.424823,0.0,0.16232,7.587142,6.621735,0.0,0.144763,6.766498,
12/28/2012,186.289,0.0,2.288,188.577,0.0,0.0,1.046,1.046,9.58292,0.0,0.117697,9.700618,8.660146,0.0,0.106364,8.76651,
03/29/2013,223.3,0.0,2.3,225.6,0.0,0.0,1.0,1.0,11.165,0.0,0.115,11.28,10.072624,0.0,0.103748,10.176372,
06/28/2013,158.8,0.0,2.3,161.1,,,,,7.939603,0.0,0.114994,8.054597,7.159926,0.0,0.103702,7.263628,
09/27/2013,238.8,0.0,2.3,241.1,,,,,11.365475,0.0,0.109466,11.474942,10.235309,0.0,0.098581,10.333891,
12/27/2013,328.8,0.0,2.3,331.1,,,,,14.863032,0.0,0.103969,14.967001,13.500862,0.0,0.09444,13.595303,
03/28/2014,373.8,0.0,2.3,376.1,,,,,16.313171,0.0,0.100375,16.413546,14.747889,0.0,0.090744,14.838633,
06/27/2014,443.9,0.0,2.3,446.2,,,,,18.580996,0.0,0.096275,18.677271,16.508609,0.0,0.085537,16.594146,
10/03/2014,444.5,0.0,3.0,447.5,0.0,0.0,74.7,74.7,17.552519,0.0,0.118465,17.670984,14.947206,0.0,0.100881,15.048087,
01/02/2015,594.5,0.0,5.1,599.6,0.0,0.0,77.1,77.1,21.93646,0.0,0.188185,22.124645,18.630523,0.0,0.159825,18.790348,
04/03/2015,524.5,0.0,5.6,530.1,0.0,0.0,77.6,77.6,18.316745,0.0,0.195565,18.51231,15.830617,0.0,0.169021,15.999638,
07/03/2015,594.6,0.0,5.9,600.5,0.0,0.0,78.8,78.8,19.546351,0.0,0.193951,19.740302,16.900207,0.0,0.167695,17.067902,
10/02/2015,464.6,0.0,5.6,470.2,0.0,0.0,78.7,78.7,14.706255,0.0,0.17726,14.883515,12.491262,0.0,0.150562,12.641824,
01/01/2016,644.6,0.0,5.6,650.2,0.0,0.0,78.9,78.9,18.50916,0.0,0.160799,18.669959,16.399949,0.0,0.142476,16.542425,
04/01/2016,498.3,0.0,3.3,501.6,0.0,0.0,77.2,77.2,14.063161,0.0,0.093134,14.156295,12.589056,0.0,0.083371,12.672427,
07/01/2016,318.6,0.0,2.4,321.0,0.0,0.0,84.6,84.6,9.065817,0.0,0.068292,9.134109,8.0542,0.0,0.060672,8.114872,
09/30/2016,408.7,0.0,2.3,411.0,0.0,0.0,7.9,7.9,11.540634,0.0,0.064946,11.60558,10.600716,0.0,0.059657,10.660372,
12/30/2016,574.0,0.0,0.0,574.0,0.0,0.0,16.9,16.9,15.681775,0.0,0.0,15.681775,14.11811,0.0,0.0,14.11811,
03/31/2017,494.6,0.0,0.0,494.6,0.0,0.0,15.7,15.7,13.043937,0.0,0.0,13.043937,11.87002,0.0,0.0,11.87002,
06/30/2017,600.4,0.0,0.0,600.4,0.0,0.0,13.1,13.1,15.403561,0.0,0.0,15.403561,13.929748,0.0,0.0,13.929748,
09/29/2017,592.6,0.0,0.0,592.6,0.0,0.0,11.9,11.9,14.575596,0.0,0.0,14.575596,12.95697,0.0,0.0,12.95697,
12/29/2017,629.2,0.0,0.0,629.2,0.0,0.0,11.9,11.9,16.131265,0.0,0.0,16.131265,13.695231,0.0,0.0,13.695231,
03/30/2018,688.2,0.0,0.0,688.2,0.0,0.0,9.1,9.1,16.90826,0.0,0.0,16.90826,14.503382,0.0,0.0,14.503382,
06/29/2018,388.8,665.6,0.0,1054.4,0.0,0.0,4.1,4.1,9.522643,16.302138,0.0,25.824781,8.12828,13.91508,0.0,22.043359,
09/28/2018,698.7,351.5,0.0,1050.2,0.0,0.0,3.1,3.1,17.053942,8.579448,0.0,25.63339,14.469134,7.27909,0.0,21.748224,
12/28/2018,1084.7,17.1,0.0,1101.8,0.0,0.0,3.1,3.1,26.860313,0.423446,0.0,27.283758,22.889278,0.360843,0.0,23.250121,
03/29/2019,718.3,273.0,0.0,991.3,0.0,0.0,3.1,3.1,17.601509,6.689701,0.0,24.29121,15.07292,5.728675,0.0,20.801595,
06/28/2019,716.7,253.4,0.0,970.1,0.0,0.0,0.0,0.0,17.480914,6.180639,0.0,23.661553,14.800818,5.23305,0.0,20.033868,
09/27/2019,837.9,244.3,0.0,1082.2,0.0,0.0,0.0,0.0,20.326032,5.926303,0.0,26.252335,17.313414,5.047938,0.0,22.361352,
12/27/2019,899.0,329.6,0.0,1228.6,,,,,21.067185,7.723853,0.0,28.791039,17.655839,6.473153,0.0,24.128992,
03/27/2020,813.0,295.0,0.0,1108.0,,,,,19.624409,7.120788,0.0,26.745196,16.319075,5.921436,0.0,22.240511,
06/26/2020,680.7,481.7,0.0,1162.4,,,,,16.275344,11.517311,0.0,27.792655,13.419683,9.496491,0.0,22.916174,
