Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
10/02/2010,52.191,27.343,11.68,9.447,,0.002,9.445,3.721,6.268,-27.23,18.979,5.704,0,-24.13,-24.13,0,0.0,0.0,-24.13,,,0,0,0,0.0,0.0,0.0,0.0,0.0,-22.405,0,-22.405,,,,0.0,0.0,0.0,0.0,,5.845,12.695,0.327,
04/02/2011,2.381,17.373,7.488,22.449,0.0,12.443,10.006,-44.929,-28.44,-9.797,-7.713,1.021,0,-23.059,-23.059,0,0.0,0.0,-23.059,-22.577,-0.482,0,0,0,0.0,0.0,0.0,0.0,0.0,2.121,0,4.089,,,,0.0,0.0,0.0,-1.968,0.092,-18.465,8.009,0.312,
07/02/2011,45.925,24.115,8.501,3.344,0.0,-0.009,3.353,9.965,32.381,-4.56,-2.061,-15.795,0,-9.121,-9.121,0,0.0,0.0,-9.121,-9.121,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,37.133,20.728,0.128,
10/01/2011,-26.061,40.606,8.515,5.221,0.0,2.426,2.795,-80.403,-57.931,-26.129,15.875,-12.218,0,-22.87,-22.87,0,,,-22.87,-22.87,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,11.02,0,3.453,,,,9.55,9.55,0.0,-1.983,-0.987,-38.898,29.916,0.684,
12/31/2011,97.484,39.031,10.626,4.102,10.172,-7.453,1.383,43.725,15.392,-14.367,13.32,29.38,0,-24.807,-24.807,0,0.0,0.0,-24.807,-24.807,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14.066,0,-0.679,,,,15.241,15.241,0.0,-0.496,-0.375,86.368,20.507,0.186,
03/31/2012,-2.058,43.612,9.912,-11.405,-15.433,-2.693,6.721,-44.177,-38.241,-26.095,-12.246,32.405,0,-31.389,-31.389,0,0.0,0.0,-31.389,-31.389,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,33.553,0,7.135,,,,26.712,26.712,0.0,-0.294,0.58,0.686,13.238,0.268,
06/30/2012,58.582,68.645,13.055,-2.743,-1.444,-3.891,2.592,-20.375,21.725,-61.219,15.774,3.345,0,-17.37,-17.37,0,0.0,0.0,-17.37,-17.37,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,15.527,0,6.577,,,,8.987,8.987,0.0,-0.037,-1.018,55.721,16.418,0.095,
09/29/2012,55.098,97.828,12.258,-99.853,-108.828,2.931,6.044,44.865,-80.741,-29.817,4.476,150.947,0,-25.471,-25.471,0,0.0,0.0,-25.471,-25.471,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,119.225,0,-15.52,,,,134.756,134.756,0.0,-0.011,1.317,150.169,34.444,0.305,
12/29/2012,135.487,130.028,13.768,2.342,-3.289,1.517,4.114,-10.651,13.635,-11.599,17.839,-30.526,0,-38.845,-35.613,0,0.0,0.0,-35.613,-31.994,-3.619,0,0,0,-3.232,0.0,0.0,-3.232,0.0,-2.964,0,-13.731,,,,10.779,10.779,0.0,-0.012,-0.146,93.532,3.196,0.0,
03/30/2013,114.67,101.101,15.21,1.323,-10.015,2.665,8.673,-2.964,-27.699,21.527,-20.391,23.599,0,-57.413,-51.413,0,0.0,0.0,-51.413,-46.486,-4.927,0,0,0,0.0,0.0,0.0,0.0,-6.0,18.773,0,0.0,0.0,0.0,0.0,20.421,20.421,0.0,-1.648,-1.794,74.236,16.442,0.084,
