Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,Periodic EV to Shares Outstanding,Trailing 12 Month Values for Ratios,Source: Bloomberg
12/31/1989,,,,,,,,,,,,,,,2366.979969,,,,
03/31/1990,2553.619762,-120.699998,0.0,,846.099976,3279.01974,2339.199951,36.170485,0.258034,,,,,,2560.640537,3286.040514,32.663463,,
06/30/1990,2243.268785,-96.099997,0.0,,859.5,3006.668787,2340.599945,36.721354,0.285865,,,,,,2269.785218,3033.185221,30.324445,,
09/30/1990,2289.875646,-118.099997,0.0,,905.5,3077.275649,2417.699951,37.452952,0.294254,0.899736,,,,,2310.447357,3097.84736,30.992805,,
12/31/1990,2174.373205,-453.0,0.0,84.0,820.0,2625.373205,2395.0,34.237996,0.312337,0.712836,4.127945,8.496353,4.093863,,2201.096313,2652.096313,27.091399,,
03/31/1991,2076.907956,-408.2,0.0,,832.400024,2501.107981,2336.599976,35.624413,0.332813,0.683961,4.07745,8.498498,4.483982,,2080.209317,2504.409341,25.816022,,
06/30/1991,1910.955319,-183.0,0.0,,882.0,2609.955319,2369.399963,37.224614,0.337937,0.725956,4.61449,10.263293,5.384951,,1915.195132,2614.195132,27.059628,,
09/30/1991,2067.689825,-182.800003,0.0,,933.200012,2818.089834,2432.800049,38.359092,0.331146,0.818927,5.265489,12.603264,6.959464,,2070.047799,2820.447808,29.217535,,
12/31/1991,1862.845125,-192.0,0.0,4.0,983.0,2657.845125,2503.0,39.272873,0.369848,0.811804,5.446404,14.44481,10.986113,,1862.787226,2657.787226,27.554429,,
03/31/1992,1810.050058,-167.100006,0.0,,810.400024,2453.350077,2318.700012,34.95062,0.330324,0.750008,5.293096,15.787323,11.059235,,1810.012436,2453.312454,25.413835,,
06/30/1992,1931.000061,-96.400002,0.0,,846.299988,2680.900047,2367.200012,35.751098,0.315678,0.797151,5.184491,13.232478,9.130654,,1930.919952,2680.819939,27.76696,,
09/30/1992,2166.02657,-114.5,0.0,,847.099976,2898.626545,2377.800018,35.625367,0.292242,0.855456,5.768411,15.659787,8.426836,,2166.609796,2899.209771,30.026378,,
12/31/1992,2172.78,-57.0,0.0,0.0,971.0,3086.78,2321.0,41.835416,0.314567,0.912708,11.348457,,,,2172.735045,3086.735045,31.964833,,
03/31/1993,2384.74993,-97.099998,0.0,,742.099976,3029.749907,2101.600006,35.31119,0.244938,0.895634,10.322828,,,,2384.516187,3029.516164,31.364694,,
06/30/1993,2416.699982,-101.099998,0.0,0.0,742.5,3058.099983,2119.299988,35.035153,0.242798,0.912212,10.726412,,,,2416.150093,3057.550095,31.635081,,
09/30/1993,2519.620581,-117.900002,0.0,0.0,729.200012,3130.920591,2118.900024,34.414083,0.232903,0.944727,11.134142,,,,2511.891296,3123.191307,32.23035,,
12/31/1993,2337.388705,-94.0,0.0,0.0,898.0,3141.388705,2410.0,37.261411,0.285861,0.957449,6.726742,21.516361,6.90917,,2337.29825,3141.29825,30.407403,,
03/31/1994,2143.723927,-100.400002,0.0,0.0,686.799988,2730.123913,2219.100006,30.949483,0.251564,0.950998,6.081809,22.433229,7.60572,,2143.723927,2730.123913,26.426011,,
06/30/1994,2434.383295,-126.199997,0.0,0.0,676.0,2984.183298,2217.399994,30.486155,0.226528,1.220176,6.783777,28.83269,7.678651,,2434.430394,2984.230397,28.884038,,
09/30/1994,2512.405063,-97.599998,0.0,0.0,673.099976,3087.90504,2215.600037,30.380031,0.217979,1.517473,6.889569,29.158688,7.37479,,2512.307866,3087.807843,29.881603,,
