Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1993,,,,,,,,,,,,,,,,,,,,
06/30/1993,,,,,,,,,,,,,,,,,,,,
09/30/1993,,,,,,,,,,,,,,,,,,,,
12/31/1993,,,,,,,,,,,,,,,,282.405388,,,,
03/31/1994,351.772518,-53.809,0.0,0.0,0.778,,298.741518,156.876993,0.49593,0.002604,4.889707,,,,,379.716239,326.685239,4.511621,,
06/30/1994,375.439247,-32.541,0.0,0.0,0.721,,343.619247,160.707,0.448643,0.002098,5.626646,,,,,404.014633,372.194633,5.17686,,
09/30/1994,410.129392,-25.584,0.0,0.0,1.205,,385.750392,166.517996,0.723646,0.003124,5.858106,,,,,444.432008,420.053009,5.790309,,
12/31/1994,333.35998,-18.642,0.0,0.0,1.098,,315.81598,170.588994,0.643652,0.003477,4.529256,5.712301,14.918795,4.620336,,360.84,343.296,4.736861,,
03/31/1995,361.737516,-9.932,0.0,0.0,0.953,,352.758516,174.301007,0.546755,0.002702,4.709664,5.852388,15.914397,5.779423,,385.30149,376.32249,5.241582,,
06/30/1995,485.013887,-18.903999,0.0,0.0,10.817,,476.926887,193.921008,5.578044,0.022681,5.724519,7.124799,20.150705,6.076179,,513.559151,505.472152,6.975471,,
09/30/1995,517.095653,-7.883,0.0,0.0,0.702,,509.914653,189.23,0.370977,0.001377,5.730151,7.271303,22.234974,7.1022,,551.257369,544.076369,7.426662,,
12/31/1995,463.833027,-12.533,0.0,0.0,30.574,,481.874027,224.145003,13.640277,0.063448,5.093913,6.500392,19.89078,7.109878,-12.113255,496.017,514.058,7.012544,,
03/31/1996,530.120516,-18.525999,0.0,0.0,17.453,,529.047517,220.370996,7.919826,0.032989,4.874621,6.150357,16.824536,5.873527,-42.199657,560.956006,559.883007,7.609566,,
06/30/1996,679.185151,-19.351999,0.0,0.0,24.322,,684.155152,237.299005,10.249516,0.03555,5.860855,7.33584,18.507687,7.356953,-43.675121,725.485276,730.455276,9.789868,,
09/30/1996,788.985043,-41.957001,0.0,0.0,56.215,,803.243042,279.756,20.094296,0.069985,6.279752,7.769585,18.079251,6.637746,-33.858415,844.874983,859.132982,11.453302,,
12/31/1996,458.068,-13.29,0.0,0.0,60.163,,504.941,300.065008,20.049989,0.119149,3.383053,4.111395,8.589039,3.952055,-15.893494,490.022,536.895,14.330259,,
03/31/1997,671.688023,-12.819,0.0,0.0,60.102,,718.971022,313.089999,19.196397,0.083594,4.404893,5.36818,11.082746,5.304651,-14.137103,717.420979,764.703978,10.168746,,
06/30/1997,713.560028,-13.254,0.0,0.0,87.552,,787.858028,354.381994,24.705544,0.111127,4.56589,5.563341,12.127796,5.643476,-10.340171,756.139984,830.437984,11.04123,,
