Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Source: Bloomberg
09/30/1980,,,,,,,,,0.657407,,,
12/31/1980,,,,,,,,,0.784722,,,
03/31/1981,,,,,,,,,0.743056,,,
06/30/1981,,,,,,,,,0.645833,,,
09/30/1981,,,,,,,,,0.583333,,,
12/31/1981,,,,,,,,,0.4375,,,
03/31/1982,,,,,,,,,0.319444,,,
06/30/1982,,,,,,,,,0.284722,,,
09/30/1982,,,,,,,,,0.548611,,,
12/31/1982,,,,,,,,,0.868056,,,
03/31/1983,,,,,,,,,1.013889,,,
06/30/1983,,,,,,,,,1.333333,,,
09/30/1983,,,,,,,,,1.256944,,,
12/31/1983,,,,,,,,,1.229167,,,
03/31/1984,,,,,,,,,0.916667,,,
06/30/1984,,,,,,,,,0.645833,,,
09/30/1984,,,,,,,,,0.944444,,,
12/31/1984,,,,,,,,,1.319444,,,
03/31/1985,,,,,,,,,1.638889,,,
06/30/1985,,,,,,,,,2.055556,,,
09/30/1985,,,,,,,,,1.722222,,,
12/31/1985,,,,,,,,,2.583333,,,
03/31/1986,,,,,,,,,3.364583,,,
06/30/1986,,,,,,,,,3.53125,,,
09/30/1986,,,,,,,,,3.104167,,,
12/31/1986,,,,,,,,,2.90625,,,
03/31/1987,,,,,,,,,3.28125,,,
06/30/1987,,,,,,,,,2.979167,,,
09/30/1987,,,,,,,,,3.166667,,,
12/31/1987,,,,,,,,,2.083333,,,
03/31/1988,,,,,,,,,2.229167,,,
06/30/1988,,,,,,,,,2.427083,,,
09/30/1988,,,,,,,,,2.572917,,,
12/31/1988,,,,,,,,,2.614583,,,
03/31/1989,,,,,,,,,3.0,,,
06/30/1989,,,,,,,,,3.84375,,,
09/30/1989,,,,,,,,,5.5,,,
12/31/1989,,,,,,,,,4.479167,,,
03/31/1990,,0.139096,0.139096,0.139096,1.560173,,,,4.5,1702.998035,0.139658,
06/30/1990,,0.149975,0.179746,0.120421,1.683475,,,,5.0625,1917.057343,0.148488,
09/30/1990,,0.132153,0.156946,0.104427,1.218494,,,,3.791667,1438.118516,0.104594,
12/31/1990,8.580139,0.103957,0.114938,0.081606,1.277858,,0.730995,,4.104167,1559.501299,0.108506,
03/31/1991,10.169492,0.122246,0.137446,0.098961,1.494841,,0.871549,,5.0,1899.900055,0.125874,
06/30/1991,11.265923,0.141198,0.161014,0.116744,1.6871,,1.015249,,5.895833,2244.932823,0.147751,
09/30/1991,11.769006,0.163709,0.18482,0.145362,1.839927,,1.140732,,6.708333,2555.673707,0.152282,
12/31/1991,11.602394,0.14249,0.164698,0.128163,1.911584,,1.234751,,7.270833,2770.143919,0.164708,
03/31/1992,9.522332,0.150386,0.162338,0.14063,1.608231,,1.102658,,6.395833,2439.076552,0.14666,
06/30/1992,10.870853,0.155356,0.178089,0.139354,1.837412,,1.344503,,7.645833,2916.686559,0.178145,
09/30/1992,8.801605,0.16211,0.178089,0.145623,1.475555,,1.161976,,6.395833,2440.381318,0.14945,
12/31/1992,9.725336,0.154196,0.167312,0.138223,1.605158,,1.362133,,7.229167,2772.746832,0.168185,
03/31/1993,10.909598,0.179924,0.192867,0.159115,1.741714,,1.580507,,8.145833,3127.657876,0.189606,
06/30/1993,9.587104,0.166679,0.183591,0.155176,1.456228,,1.393836,,7.0625,2712.084703,0.158962,
09/30/1993,10.09838,0.155786,0.164589,0.148177,1.452899,,1.444413,,7.270833,2792.872354,0.158998,
12/31/1993,9.112149,0.147726,0.161686,0.136675,1.207023,,1.291947,,6.5,2493.231039,0.143104,
03/31/1994,9.180622,0.152584,0.16903,0.139174,1.167016,,1.279176,,6.395833,2440.342964,0.139294,
06/30/1994,9.513547,0.142154,0.147915,0.136578,1.152983,,1.294366,,6.4375,2430.980239,0.135697,
09/30/1994,9.981108,0.144678,0.155458,0.134587,1.1706,,1.322408,,6.604167,2415.619321,0.130362,
12/31/1994,9.527027,0.122329,0.13671,0.11181,1.032507,,1.142676,,5.875,2065.2975,0.107459,
03/31/1995,10.774648,0.114675,0.120415,0.107459,1.083621,,1.15165,,6.375,2241.105735,0.1108,
06/30/1995,13.541666,0.134759,0.145198,0.11116,1.294753,,1.29946,,7.854167,2765.954762,0.133375,
09/30/1995,13.835616,0.134115,0.146914,0.125592,1.348959,,1.279843,,8.416667,2962.532074,0.144092,
12/31/1995,13.8125,0.149858,0.159429,0.142739,1.42762,,1.312127,17.030721,9.208333,3252.622639,0.156017,
03/31/1996,12.050561,0.14801,0.156875,0.139288,1.475597,,1.227053,14.262189,8.9375,3143.658434,0.149764,
06/30/1996,11.405295,0.149986,0.157095,0.141282,1.499535,,1.261874,15.104226,9.333333,3243.743988,0.154166,
09/30/1996,11.536561,0.154457,0.160902,0.144533,1.47538,,1.29811,20.467606,9.729167,3349.323968,0.155174,
12/31/1996,12.023809,0.169043,0.17943,0.158333,1.539991,,1.377712,22.634238,10.520833,3619.713687,0.163788,
03/31/1997,11.70709,0.175288,0.192768,0.156826,1.487403,,1.34324,18.903244,10.458333,3590.429406,0.156487,
06/30/1997,12.727273,0.166312,0.182672,0.149641,1.594502,,1.456499,22.44619,11.666667,3971.729889,0.165236,
09/30/1997,15.394511,0.1935,0.21466,0.170946,1.978514,,1.811574,17.74702,14.958333,5095.107541,0.210238,
12/31/1997,15.982435,0.211919,0.230314,0.196808,2.068939,,1.911258,17.606105,16.302083,5582.061563,0.231527,
03/31/1998,14.56117,0.212435,0.23208,0.193817,1.946604,,1.816284,15.951667,15.96875,5479.612869,0.223118,
06/30/1998,15.296763,0.24426,0.266053,0.220899,2.094249,,1.979297,12.646312,17.71875,6122.643145,0.244967,
09/30/1998,11.300069,0.204832,0.25199,0.174689,1.566508,,1.510481,9.26315,13.635417,4677.384322,0.183589,
12/31/1998,12.111955,0.198466,0.219073,0.163602,1.668647,,1.700105,8.9801,15.28125,5213.383484,0.198839,
03/31/1999,12.275064,0.205953,0.225823,0.191479,1.70144,,1.796395,6.455228,15.916667,5377.8915,0.203743,
06/30/1999,12.265332,0.208149,0.223744,0.196143,1.709901,,1.862435,6.808399,16.333333,5414.794,0.205607,
09/30/1999,11.887848,0.20427,0.212491,0.190527,1.700186,,1.870333,11.363259,16.385417,5307.990187,0.199924,
