Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,37.812,-25.402,12.41,-10.85,1.56,,,-0.364,1.196,-0.15,1.046,-0.59,,0.456,0.0,,0.456,,,1.046,,23.0,10.0,0.045736,23.0,23.0,10.0,0.045736,
06/30/1990,39.271999,-26.193001,13.078999,-11.273,1.806,,,-0.359,1.447,-0.05,1.397,-0.482,,0.915,0.0,,0.915,,,1.397,,30.000001,20.0,0.045877,30.000001,30.000001,20.0,0.045877,
09/29/1990,40.893002,-27.77,13.123001,-13.586,-0.463,,,-1.004,-1.467,0.187,-1.28,-0.034,,-1.314,0.0,,-1.314,,,-1.28,,-28.0,-28.999999,0.045838,-28.0,-28.0,-28.999999,0.045838,
12/29/1990,58.726002,-56.456001,2.270001,-17.261999,-14.992,,,-2.158,-17.15,3.75,-13.4,-1.223,,-14.623,0.0,,-14.623,,,-13.4,-292.0,-292.0,-319.0,0.04581,-292.0,-292.0,-319.0,0.04581,
03/30/1991,45.900002,-32.296001,13.604,-15.049,-1.445,,,-0.893,-2.338,0.0,-2.338,-1.18,,-3.518,0.0,,-3.518,,,-2.338,,-50.999999,-76.999998,0.045903,-50.999999,-50.999999,-76.999998,0.045903,
06/29/1991,43.476002,-29.893999,13.582003,-13.994,-0.412,,,-1.004,-1.416,0.4,-1.016,0.0,,-1.016,0.0,,-1.016,,,-1.016,,-22.0,-22.0,0.04609,-22.0,-22.0,-22.0,0.04609,
09/28/1991,37.375999,-23.915001,13.460999,-12.827,0.634,,,-0.798,-0.164,0.2,0.036,0.0,,0.036,0.0,,0.036,,,0.036,,1.0,1.0,0.04612,1.0,1.0,1.0,0.04612,
12/28/1991,49.095001,-33.319,15.776001,-14.802,0.974,,,-0.7,0.274,0.2,0.474,0.0,0.0,0.474,0.0,,0.474,,,0.474,10.0,10.0,10.0,0.04747,10.0,10.0,10.0,0.04747,
03/28/1992,37.283001,-25.676001,11.607,-12.551,-0.944,-1.3,,0.923,-1.321,1.0,-0.321,0.0,,-0.321,0.0,,-0.321,,,-0.321,,-7.0,-7.0,0.048544,-7.0,-7.0,-7.0,0.048544,
06/27/1992,44.268002,-31.455,12.813002,-12.134,0.679,-1.07,,0.23,-0.161,0.2,0.039,0.0,,0.039,0.0,,0.039,,,0.039,,1.0,1.0,0.04905,1.0,1.0,1.0,0.04905,
09/26/1992,33.958,-25.538,8.42,-13.267,-4.847,-1.041,,0.681,-5.207,0.8,-4.407,0.0,,-4.407,0.0,,-4.407,,,-4.407,,-88.0,-88.0,0.04913,-88.0,-88.0,-88.0,0.04913,
12/26/1992,44.359001,-33.310001,11.049,-14.557,-3.508,-1.861,,0.301,-5.068,1.25,-3.818,0.0,,-3.818,0.0,,-3.818,,,-3.818,-78.0,-78.0,-78.0,0.04922,-78.0,-78.0,-78.0,0.04922,
03/27/1993,39.757999,-28.448,11.309999,-10.744,0.566,-1.132,,1.794,1.228,0.0,1.228,0.0,,1.228,0.0,,1.228,,,1.228,,25.0,25.0,0.049644,25.0,25.0,25.0,0.049644,
06/26/1993,40.002998,-26.521,13.481998,-12.179,1.303,-1.329,,0.241,0.215,0.0,0.215,0.0,,0.215,0.0,,0.215,,,0.215,,4.0,4.0,0.04971,4.0,4.0,4.0,0.04971,
09/25/1993,32.935001,-24.531,8.404001,-11.629,-3.225,-1.322,,0.277,-4.27,0.0,-4.27,0.0,,-4.27,0.0,,-4.27,,,-4.27,,-86.000001,-86.000001,0.04971,-86.000001,-86.000001,-86.000001,0.04971,
12/25/1993,44.339001,-31.341,12.998001,-10.922,2.076,-1.317,,0.452,1.211,-0.8,0.411,0.0,,0.411,0.0,,0.411,,,0.411,8.0,8.0,8.0,0.04971,8.0,8.0,8.0,0.04971,
04/02/1994,36.659,-25.940001,10.719,-12.261,-1.542,-1.28,,0.048,-2.774,-0.1,-2.874,0.0,,-2.874,0.0,,-2.874,,,-2.874,,-56.999999,-56.999999,0.05038,-56.999999,-56.999999,-56.999999,0.05038,
07/02/1994,43.152,-29.396999,13.755001,-13.61,0.145,-1.443,,0.13,-1.168,-0.2,-1.368,0.0,,-1.368,0.0,,-1.368,,,-1.368,,-25.999999,-25.999999,0.051913,-25.999999,-25.999999,-25.999999,0.051913,
10/02/1994,39.640999,-28.610001,11.030998,-12.978,-1.947,-1.736,,-0.732,-4.415,-0.2,-4.615,0.0,,-4.615,0.0,,-4.615,,,-4.615,,-86.000001,-86.000001,0.053501,-86.000001,-86.000001,-86.000001,0.053501,
12/31/1994,85.547997,-58.828999,26.718998,-25.879,0.84,-2.116,,-2.302,-3.578,-1.9,-5.478,0.0,0.0,-5.478,0.0,,-5.478,,,-5.478,-63.0,-63.0,-63.0,0.08649,-63.0,-63.0,-63.0,0.08649,
03/31/1995,75.867996,-48.333,27.534996,-24.438,3.097,-1.724,,-2.628,-1.255,-0.2,-1.455,0.0,,-1.455,0.0,,-1.455,,,-1.455,,-17.0,-17.0,0.0868,-17.0,-17.0,-17.0,0.0868,
06/30/1995,82.481003,-54.68,27.801003,-26.568001,1.233,-2.224,,2.036,1.045,0.0,1.045,0.0,,1.045,0.0,,1.045,,,1.045,,12.0,12.0,0.08705,12.0,12.0,12.0,0.08705,
09/30/1995,78.570999,-51.181,27.389999,-25.309,2.081,-2.787,,0.926,0.22,0.0,0.22,0.0,,0.22,0.0,,0.22,,,0.22,,3.0,3.0,0.08779,3.0,3.0,3.0,0.08779,
12/31/1995,91.111,-56.772999,34.338001,-29.349001,4.989,-2.394,,0.018,2.613,-0.497,2.116,0.0,,2.116,0.0,,2.116,,,2.116,24.0,24.0,24.0,0.08838,24.0,24.0,24.0,0.08838,
03/31/1996,76.278,-49.290001,26.987999,-24.475,2.513,-2.077,,0.234,0.67,-0.12,0.55,0.0,,0.55,0.0,,0.55,,,0.55,6.0,6.0,6.0,0.08738,6.0,6.0,6.0,0.08879,
06/30/1996,89.834999,-58.956001,30.878998,-26.076,4.803,-2.476,,-0.065,2.262,-0.408,1.854,0.0,,1.854,0.0,,1.854,,,1.854,20.999999,20.999999,20.999999,0.08738,20.999999,20.999999,20.999999,0.0889,
09/30/1996,83.791,-57.758999,26.032001,-22.971001,3.061,-2.031,,0.151,1.181,0.076,1.257,0.0,,1.257,0.0,,1.257,,,1.257,14.0,14.0,14.0,0.08729,14.0,14.0,14.0,0.08886,
12/31/1996,94.973,-58.536999,36.436001,-30.225,6.211,-1.696,,0.142,4.657,-0.513,4.144,0.0,,4.144,0.0,,4.144,,,4.144,33.000001,33.000001,33.000001,0.124,33.000001,33.000001,33.000001,0.12438,
03/31/1997,74.208,-48.924,25.284,-23.225,2.059,-1.434,,1.405,2.03,-0.69,1.34,0.0,,1.34,0.0,,1.34,0.0,0.0,1.34,10.0,10.0,10.0,0.13202,10.0,10.0,10.0,0.13453,
06/30/1997,77.547997,-50.650002,26.897995,-24.181999,2.716,-1.499,,0.916,2.133,-0.725,1.408,0.0,,1.408,0.0,,1.408,0.0,0.0,1.408,11.0,11.0,11.0,0.1325,10.0,10.0,10.0,0.13494,
09/30/1997,81.417,-55.224998,26.192001,-23.285999,2.906,-1.353,,-0.497,1.056,-0.359,0.697,0.0,,0.697,0.0,,0.697,0.0,0.0,0.697,5.0,5.0,5.0,0.13523,5.0,5.0,5.0,0.13523,
12/31/1997,96.586998,-69.552002,27.034996,-25.775,1.26,-2.094,,-10.741,-11.575,-1.034,-12.609,0.0,0.0,-12.609,0.0,,-12.609,16.341999,0.0,3.732999,28.0,-94.999999,-94.999999,0.1332,28.0,-94.999999,-94.999999,0.1332,
03/31/1998,83.456001,-55.596001,27.860001,-23.691,4.169,-1.468,,-0.001,2.7,-0.918,1.782,0.0,,1.782,0.0,,1.782,0.0,0.0,1.782,13.0,13.0,13.0,0.13341,13.0,13.0,13.0,0.1349,
06/30/1998,85.898003,-58.068001,27.830002,-23.837,3.993,-1.458,,0.58,3.115,-0.723,2.392,0.0,,2.392,0.0,,2.392,0.0,0.0,2.392,18.000001,18.000001,18.000001,0.13425,18.000001,18.000001,18.000001,0.13574,
09/30/1998,75.427002,-51.587002,23.84,-22.348,1.492,-1.484,,1.036,1.044,0.068,1.112,0.0,,1.112,0.0,,1.112,0.0,0.0,1.112,8.0,8.0,8.0,0.13427,8.0,8.0,8.0,0.13584,
12/31/1998,94.249001,-58.748001,35.500999,-25.542,9.959,-1.754,,0.23,8.435,-1.792,6.643,0.0,,6.643,0.0,,6.643,-0.668,0.0,5.975,44.999999,50.0,50.0,0.13286,44.0,49.000001,49.000001,0.13557,
03/31/1999,82.414001,-61.243,21.171001,-24.072001,-2.901,-1.411,,-10.652,-14.964,-0.083,-15.047,0.0,,-15.047,0.0,0.0,-15.047,18.761999,-6.567,-2.852001,-20.999999,-112.0,-112.0,0.13398,-20.999999,-112.0,-112.0,0.13398,
06/30/1999,81.652,-56.939999,24.712002,-24.854,-0.142,-1.625,,-6.516,-8.283,-0.271,-8.554,0.0,,-8.554,0.0,0.0,-8.554,9.3,0.0,0.746,5.0,-63.0,-63.0,0.13615,5.0,-63.0,-63.0,0.13615,
09/30/1999,72.711998,-50.877998,21.834,-22.622999,-0.789,-1.911,,-0.797,-3.497,0.986,-2.511,0.0,,-2.511,0.0,0.0,-2.511,1.0,0.0,-1.511,-11.0,-19.0,-19.0,0.13465,-11.0,-19.0,-19.0,0.13465,
12/31/1999,84.610001,-64.560997,20.049004,-22.233,-2.184,-2.437,0.0,-7.378,-11.999,-2.982,-14.981,-1.781,0.0,-16.761999,0.0,0.0,-16.761999,11.0,0.0,-3.981,-43.000001,-124.000001,-124.000001,0.1352,-43.000001,-124.000001,-124.000001,0.1352,
03/31/2000,73.124001,-48.967999,24.156002,-21.236,2.92,-2.151,0.0,0.841,1.61,0.039,1.649,-28.443001,0.0,-26.794001,0.0,0.0,-26.794001,-0.472,,1.177,9.0,12.2,-198.000002,0.13527,9.0,12.2,-198.000002,0.13527,
06/30/2000,0.0,0.0,0.0,-4.658,-4.658,-2.142,0.0,0.995,-5.805,0.0,-5.805,-16.732,0.0,-22.537001,0.0,0.0,-22.537001,,,-5.805,-42.0,-42.0,-163.4,0.1379,-42.0,-42.0,-163.4,0.1379,
09/30/2000,0.0,0.0,0.0,-4.451,-4.451,-1.936,0.0,-0.169,-6.556,0.0,-6.556,-5.042,0.0,-11.598,0.0,0.0,-11.598,,,-6.556,-47.600001,-47.600001,-84.200001,0.13788,-47.600001,-47.600001,-84.200001,0.13788,
12/31/2000,70.469002,-48.335999,22.133003,,22.132999,-1.497,0.0,-17.042,3.594,0.0,5.091,0.415,0.0,5.506,0.0,0.0,5.506,5.459,,9.053,76.999998,37.0,40.000001,0.1377,75.0,36.000001,38.999999,0.1412,
03/31/2001,0.0,0.0,0.0,-4.655,-4.655,-2.055,0.0,1.372,-5.338,0.0,-5.338,-3.411,0.0,-8.749,0.0,0.0,-8.749,,,-5.338,-38.600001,-38.600001,-63.4,0.1379,-38.600001,-38.600001,-63.4,0.1379,
06/30/2001,0.0,0.0,0.0,-3.659,-3.659,-0.627,0.0,1.231,-3.055,0.0,-3.055,37.558998,0.0,34.504002,0.0,0.0,34.504002,,,-3.055,-21.199999,-21.199999,240.0,0.1438,-21.199999,-21.199999,240.0,0.1438,
09/30/2001,0.987,,,-2.345,-1.358,-0.137,0.0,0.159,-1.336,0.0,-1.336,-1.279,0.0,-2.615,0.0,0.0,-2.615,,,-1.336,-9.2,-9.2,-18.0,0.14585,-9.2,-9.2,-18.0,0.14585,
12/31/2001,0.091,-0.344,-0.253,-1.553,-1.806,-2.145,0.0,2.676,-1.275,-0.139,-1.414,-0.556,0.0,-1.97,0.0,0.0,-1.97,,,-1.414,-9.6,-9.6,-13.4,0.147,-9.6,-9.6,-13.4,0.147,
03/31/2002,0.85,,,-0.692,0.158,-0.113,0.0,0.046,0.091,-0.053,0.038,-1.65,0.0,-1.612,0.0,0.0,-1.612,,,0.038,0.2,0.2,-11.2,0.14585,0.2,0.2,-11.2,0.14585,
06/30/2002,0.879,,,-1.141,-0.262,-0.105,0.0,0.118,-0.249,-0.061,-0.31,-2.599,0.0,-2.909,0.0,0.0,-2.909,,,-0.31,-2.2,-2.2,-20.0,0.1459,-2.2,-2.2,-20.0,0.1459,
09/30/2002,0.304,,,-0.712,-0.408,-0.029,0.0,0.023,-0.414,-0.073,-0.487,-0.997,0.0,-1.484,0.0,0.0,-1.484,,,-0.487,-3.4,-3.4,-10.2,0.1461,-3.4,-3.4,-10.2,0.1461,
12/31/2002,0.841,,,-1.127,-0.286,-0.081,0.0,0.038,-0.329,-0.06,-0.389,0.475,0.0,0.086,0.0,0.0,0.086,,,-0.389,-2.6,-2.6,0.8,0.14615,-2.6,-2.6,0.8,0.14615,
03/31/2003,0.188,,,-0.615,-0.427,-0.022,0.0,0.033,-0.416,-0.033,-0.449,0.297,0.0,-0.152,0.0,0.0,-0.152,,,-0.449,-3.0,-3.0,-1.0,0.1461,-3.0,-3.0,-1.0,0.1461,
06/30/2003,0.0,,,-1.228,-1.228,-0.019,0.0,0.01,-1.237,0.0,-1.237,0.354,0.0,-0.883,0.0,0.0,-0.883,,,-1.237,-8.4,-8.4,-6.0,0.1461,-8.4,-8.4,-6.0,0.1461,
09/30/2003,0.0,,,-0.756,-0.756,-0.014,0.0,0.01,-0.76,0.0,-0.76,15.318,0.0,14.558,0.0,0.0,14.558,,,-0.76,-5.0,-5.0,97.799997,0.149,-5.0,-5.0,97.799997,0.149,
12/31/2003,0.524,,,-0.675,-0.151,-0.085,0.0,0.041,-0.195,-0.134,-0.329,-0.277,0.0,-0.606,0.0,0.0,-0.606,,,-0.329,-3.8,-3.8,-4.2,0.1443,-3.8,-3.8,-4.2,0.1443,
03/31/2004,0.0,,,-0.727,-0.727,0.0,0.0,0.026,-0.701,0.0,-0.701,0.018,0.0,-0.683,0.0,0.0,-0.683,,,-0.701,-4.6,-4.6,-4.6,0.152666,-4.8,-4.8,-4.6,0.152666,
06/30/2004,0.0,,,-0.405,-0.405,0.0,0.0,0.038,-0.367,0.0,-0.367,9.342,0.0,8.975,0.0,0.0,8.975,,,-0.367,-2.4,-2.4,60.0,0.1496,-2.4,-2.4,60.0,0.1496,
09/30/2004,0.0,,,-0.786,-0.786,0.0,0.0,0.105,-0.681,0.0,-0.681,0.052,0.0,-0.629,0.0,0.0,-0.629,,,-0.681,-4.6,-4.6,-4.2,0.1506,-4.6,-4.6,-4.2,0.1506,
12/31/2004,0.0,0.0,0.0,-0.436,-0.504,0.0,0.0,10.779,10.275,0.004,10.279,-9.172,0.0,1.107,0.0,0.0,1.107,,,10.279,-2.2,-2.2,7.2,0.149825,-2.2,-2.2,7.2,0.149825,
03/31/2005,0.0,,,-0.489,-0.489,0.0,0.0,0.039,-0.45,0.0,-0.45,-0.008,0.0,-0.458,0.0,0.0,-0.458,,,-0.45,-3.0,-3.0,-3.0,0.152666,-3.0,-3.0,-3.0,0.152666,
06/30/2005,0.0,,,-0.423,-0.423,0.0,0.0,0.067,-0.356,0.0,-0.356,-0.012,0.0,-0.368,0.0,0.0,-0.368,,,-0.356,-2.4,-2.4,-2.4,0.15095,-2.4,-2.4,-2.4,0.15095,
09/30/2005,0.0,,,-0.502,-0.502,0.0,0.0,0.153,-0.349,0.0,-0.349,0.0,0.0,-0.349,0.0,0.0,-0.349,,,-0.349,-2.4,-2.4,-2.4,0.151,-2.4,-2.4,-2.4,0.151,
12/31/2005,0.0,,,-0.232,-0.232,0.0,0.0,0.237,0.005,0.0,0.005,-0.006,0.0,-0.001,0.0,0.0,-0.001,,,0.005,0.0,0.0,0.0,0.15095,0.0,0.0,0.0,0.15095,
03/31/2006,0.0,,,-1.228,-1.228,0.0,0.0,0.203,-1.025,0.0,-1.025,0.0,0.0,-1.025,0.0,0.0,-1.025,,,-1.025,-6.8,-6.8,-6.8,0.1512,-6.8,-6.8,-6.8,0.1512,
06/30/2006,0.0,,,-0.329,-0.329,0.0,0.0,0.235,-0.094,0.0,-0.094,0.0,0.0,-0.094,0.0,0.0,-0.094,,,-0.094,-0.6,-0.6,-0.6,0.15125,-0.6,-0.6,-0.6,0.15125,
09/30/2006,0.0,,,-0.271,-0.271,0.0,0.0,0.257,-0.014,0.0,-0.014,-0.008,0.0,-0.022,0.0,0.0,-0.022,,,-0.014,-0.2,-0.2,-0.2,0.15125,-0.2,-0.2,-0.2,0.15125,
10/31/2006,309.866791,-271.08783,38.778961,-22.018549,16.760416,0.0,0.0,-3.082883,13.677533,-4.401018,9.276515,0.008,0.0,9.284515,0.0,0.0,9.284515,,,9.276515,61.441998,61.441998,61.441998,0.15125,61.441998,61.441998,61.441998,0.15125,
01/31/2007,58.847198,-52.181503,6.665695,-5.09277,1.572925,-2.707355,0.0,-0.198612,-1.333042,0.470958,-0.862084,0.0,0.03053,-0.831554,0.0,0.0,-0.831554,,,-0.831554,-5.4,-5.4,-5.4,0.151546,-5.4,-5.4,-5.4,0.151546,
04/30/2007,71.003235,-63.268833,7.734402,-4.947966,2.786437,-2.630814,0.0,-0.336369,-0.180746,0.077952,-0.102794,0.0,-0.163017,-0.265811,0.0,0.0,-0.265811,,,-0.265811,-1.8,-1.8,-1.8,0.151771,-1.8,-1.8,-1.8,0.151771,
07/30/2007,92.592262,-80.693291,11.898972,-4.928918,6.970058,-2.98847,0.0,-0.223615,3.757973,-1.405,2.352973,0.0,-0.51207,1.840903,0.0,0.0,1.840903,,,1.840903,12.2,12.2,12.2,0.151747,12.2,12.2,12.2,0.151747,
10/31/2007,84.706367,-74.669769,10.036598,-8.343849,1.69275,-2.846468,0.0,-0.1777,-1.331418,0.564574,-0.766844,0.0,0.000761,-0.766083,0.0,0.0,-0.766083,,,-0.766083,-5.0,-5.0,-5.0,0.1515,-5.0,-5.0,-5.0,0.1515,
01/31/2008,77.482056,-68.103981,9.378075,-5.812569,3.565503,-2.856629,,-0.340466,0.368408,-0.168844,0.199564,0.0,-0.188714,0.01085,0.0,0.0,0.01085,,,0.01085,0.0,0.0,0.0,0.148617,0.0,0.0,0.0,0.148617,
04/30/2008,64.42923,-56.508167,7.921062,-5.191044,2.730022,-2.679816,0.0,-0.198028,-0.147822,0.042053,-0.105769,0.0,-0.147806,-0.253575,0.0,0.0,-0.253575,,,-0.253575,-1.8,-1.8,-1.8,0.149142,-1.8,-1.8,-1.8,0.149142,
07/31/2008,73.67878,-65.021515,8.657265,-5.525345,3.131918,-2.449728,0.0,-0.14957,0.53262,-0.303209,0.229411,0.0,-0.206892,0.022519,0.0,0.0,0.022519,,,0.022519,0.2,0.2,0.2,0.149517,0.2,0.2,0.2,0.149517,
