Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/1993,169.786122,170.164121,170.164121,,1.81037,0.450794,0.308148,0.308148,,0.308148,0.308148,0.308148,0.115556,-0.030241,,,10.168976,,
09/30/1993,169.843504,169.833372,169.833372,,1.78217,0.464302,0.308148,0.308148,,0.308148,0.308148,0.308148,0.115556,0.248832,,,10.434146,,
12/31/1993,166.941003,168.129007,168.129007,,1.957877,0.562407,0.385185,0.385185,0.385185,0.385182,0.385185,0.385185,0.115556,0.419981,,0.189067,10.381338,,
03/31/1994,164.534623,165.381746,165.381746,,1.857811,0.478783,0.328889,0.317037,,0.328889,0.317037,0.317037,0.115556,0.437442,,,10.703139,,
07/01/1994,163.586254,164.241005,164.241005,,1.914668,0.52272,0.355556,0.343704,,0.355556,0.343704,0.343704,0.127407,0.070409,,,10.676637,,
09/30/1994,163.518753,163.518753,163.518753,,1.910815,0.529364,0.358519,0.346667,,0.358519,0.346667,0.346667,0.127407,0.266122,,,10.770166,,
12/31/1994,163.522125,163.518753,163.518753,,2.046499,0.587138,0.414815,0.394074,0.394074,0.414815,0.394074,0.394074,0.127407,-0.063179,,0.139272,10.59516,,
03/31/1995,163.542377,163.522126,163.522126,,1.927794,0.471031,0.34963,0.317037,0.29037,0.34963,0.317037,0.29037,0.127407,0.24708,,,11.254521,,
06/30/1995,160.191002,161.314878,161.314878,,2.038634,0.459995,0.4,0.317037,0.311111,0.4,0.317037,0.311111,0.142222,-0.083793,,,12.06883,,
09/30/1995,160.201122,160.194376,160.194376,,2.381981,0.618505,0.408889,0.408889,0.328889,0.408889,0.408889,0.328889,0.142222,0.711941,,,12.478802,,
12/31/1995,160.229243,160.211254,160.211254,,3.393875,0.814256,0.537778,0.537778,0.444444,0.537778,0.537778,0.444444,0.142222,1.122443,,0.764367,13.456089,,
03/31/1996,160.296741,161.045992,160.260744,,3.333399,0.662726,0.435556,0.435556,0.386667,0.435556,0.435556,0.386667,0.142222,0.95817,,,13.271218,,
06/30/1996,160.301256,161.142757,160.301256,,3.297074,0.688803,0.453333,0.453333,0.408889,0.448889,0.448889,0.404444,0.16,0.955563,,,13.259946,,
09/30/1996,159.176256,160.415995,159.927755,,3.220204,0.719075,0.462222,0.462222,0.4,0.462222,0.462222,0.4,0.16,3.2378,,,13.614374,,
12/31/1996,159.178505,161.063999,159.176256,,3.437987,0.702661,0.466667,0.466667,0.431111,0.462222,0.462222,0.426667,0.16,1.585984,,0.659637,14.43034,,
03/31/1997,159.237007,160.294493,159.207756,,3.712131,1.067787,0.684444,0.684444,0.435556,0.68,0.68,0.431111,0.16,0.489926,,,14.387359,,
06/30/1997,159.302256,160.490255,159.261744,,4.175516,1.029751,0.64,0.64,0.471111,0.635556,0.635556,0.466667,0.177778,1.324863,,,15.555335,,
09/30/1997,159.416994,160.359758,159.412497,,4.121383,0.796675,0.497778,0.497778,0.471111,0.493333,0.493333,0.466667,0.177778,0.526935,,,16.409794,,
12/31/1997,159.416994,159.290995,159.416994,,4.17145,0.815471,0.506667,0.506667,0.488889,0.502222,0.502222,0.484444,0.177778,1.725036,,0.056456,17.137445,15.726052,
03/31/1998,159.576742,161.538746,159.482243,,4.370393,1.103571,0.7,0.7,0.526667,0.693333,0.693333,0.52,0.196444,0.965625,,0.413594,17.878545,,
06/30/1998,159.134995,160.749001,159.396,,4.077894,1.016337,0.633333,0.633333,0.566667,0.626667,0.626667,0.56,0.196667,0.156842,,0.238791,18.487448,,
09/30/1998,158.984997,160.432503,159.089996,,4.079452,1.137721,0.686667,0.686667,0.566667,0.68,0.68,0.566667,0.196667,0.880005,,0.194987,19.026953,,
12/31/1998,158.844006,160.444496,158.844006,,3.865428,0.950618,0.606667,0.606667,0.6,0.6,0.6,0.593333,0.196667,0.742867,,0.132205,19.213819,17.772153,
03/31/1999,158.963997,160.655994,158.887505,,4.21682,1.283927,0.8,0.8,0.62,0.793333,0.793333,0.613333,0.22,1.353159,,0.195013,19.067211,17.639214,
06/30/1999,158.116505,160.263004,158.679005,,4.026998,1.17848,0.74,0.74,0.626667,0.733333,0.733333,0.62,0.22,0.441142,,0.164436,18.87216,17.442834,
09/30/1999,157.088997,159.587997,158.006996,,4.025138,1.164505,0.733333,0.733333,0.626667,0.726667,0.726667,0.62,0.22,0.582253,,0.254633,18.371751,16.945808,
12/31/1999,155.017502,156.922497,155.362495,,3.964921,1.132835,0.7,0.7,0.686667,0.693333,0.693333,0.68,0.22,0.669402,,0.399955,17.759285,15.804667,
03/31/2000,154.6455,155.914501,154.730999,,5.29952,1.428285,0.9,0.9,0.693333,0.893333,0.893333,0.686667,0.246667,1.169772,,0.174593,18.396914,16.398796,
06/30/2000,154.573505,156.106499,154.725002,,5.189853,1.344321,0.84,0.84,0.713333,0.833333,0.833333,0.706667,0.246667,0.116335,,0.33641,18.237278,16.257637,
09/30/2000,154.615505,155.950504,154.522499,,5.22254,1.313725,0.836,0.836,0.726667,0.826667,0.826667,0.72,0.246667,0.66657,,0.394527,19.435308,17.469141,
12/31/2000,154.306503,155.716496,154.324505,,5.235721,1.179333,0.74,0.74,0.746667,0.733333,0.733333,0.74,0.246667,1.289491,,0.168496,20.472241,18.379005,
03/31/2001,152.116505,155.019001,153.529495,,5.562449,1.49157,0.97,0.957333,0.715333,0.96,0.954667,0.708,0.274667,1.152873,,0.374713,21.463812,19.360161,
06/30/2001,152.160995,153.671997,152.134003,,5.449143,1.400081,0.88,0.88,0.75,0.87,0.87,0.75,0.275,1.192889,,0.348315,21.615263,19.525372,
09/30/2001,150.451996,153.503006,151.959,,5.56071,1.375371,0.88,0.88,0.78,0.87,0.87,0.77,0.275,1.526728,,0.724484,22.877729,20.784038,
12/31/2001,150.007004,151.445999,150.074997,,5.343995,0.992837,0.64,0.64,0.83,0.64,0.64,0.82,0.275,0.989645,,0.926623,22.605611,20.525708,
03/31/2002,150.214005,151.804993,150.098999,,5.896109,1.452375,0.93,0.93,0.78,0.92,0.92,0.78,0.303,0.453034,,0.39943,22.541174,20.464137,
06/30/2002,147.800995,151.033997,149.371002,,5.877982,1.325558,0.84,0.84,0.82,0.83,0.83,0.81,0.303,0.301263,,0.236805,23.971422,21.860475,
09/30/2002,143.490005,145.822006,144.641998,,6.108344,1.305741,0.82,0.82,0.81,0.81,0.81,0.8,0.303,1.444408,,0.348456,24.49648,22.322112,
12/31/2002,142.798996,144.326996,143.373001,,5.830944,0.746305,0.47,0.47,0.87,0.46,0.46,0.86,0.303,0.718406,,0.469191,24.79009,22.605201,
03/31/2003,142.104996,143.662003,142.804001,,6.218313,1.211451,0.76,0.76,0.85,0.76,0.76,0.85,0.303,0.665247,,0.372964,25.347455,23.151895,
06/30/2003,141.789993,143.054993,142.037994,,6.575705,1.548881,0.99,0.99,0.9,0.98,0.98,0.89,0.33,0.880046,,0.36674,27.300939,25.100502,
09/30/2003,141.054993,142.522003,141.365005,,6.515049,1.379408,0.89,0.89,0.92,0.88,0.88,0.91,0.33,1.74725,,0.347382,27.003652,24.791749,
12/31/2003,140.610992,142.253006,140.996994,,5.88665,1.304992,0.82,0.82,1.02,0.82,0.82,1.01,0.33,0.496464,,0.512051,27.067585,24.848697,
03/31/2004,139.824997,142.169006,140.658997,,7.002752,1.606723,0.91,1.0,0.9,0.9,0.99,0.89,0.38,3.426727,3.426727,0.858216,28.392634,26.161274,
06/30/2004,136.470993,139.546005,138.287003,,7.57121,1.612588,1.03,1.03,0.98,1.02,1.02,0.97,0.38,1.193171,1.193171,0.505602,25.793027,23.506827,
09/30/2004,136.522995,137.5,136.5,,7.340659,1.567766,0.98,0.98,0.96,0.97,0.97,0.96,0.38,1.223443,1.223443,0.183119,28.046557,25.761228,
12/31/2004,136.819214,137.669,136.598,,7.818994,1.650229,1.07,1.07,1.05,1.06,1.06,1.04,0.38,1.295773,1.295773,0.635876,28.753271,26.47289,
03/31/2005,135.938309,137.521408,136.600006,,7.591508,1.881405,1.18,1.18,1.15,1.17,1.17,1.15,0.38,0.90776,0.90776,-0.191263,28.181901,25.886743,
06/30/2005,134.769135,136.047485,135.152328,,7.865199,1.627793,1.01,1.01,0.99,1.0,1.0,0.98,0.418,0.621521,0.621521,-0.140982,30.133012,27.817942,
09/30/2005,134.031815,135.28688,134.392456,,7.731089,1.562588,0.97,0.97,1.0,0.97,0.97,1.0,0.418,0.602712,0.602712,0.104453,28.784211,26.456405,
12/31/2005,134.378265,135.815598,134.125168,,8.059636,1.789373,1.12,1.12,1.08,1.11,1.11,1.07,0.418,1.39422,1.39422,1.116252,29.149059,26.827255,
03/31/2006,,,,,,,0.99,0.99,1.022,0.99,0.99,1.022,,,,,,,
06/30/2006,,,,,,,1.01,1.01,1.053,1.01,1.01,1.053,,,,,,,
