Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
09/30/2007,193.619,-160.061,70.512,0.0,-2.028,-18.731,0.0,235.856,0.0,-40.536,0.0,0.0,12.672,36.503,48.193,11.408,,0.388,-204.708,-204.708,0.0,0.0,0.0,0.0,0.811,-203.509,109.704,-0.056,4.833,1750.112,-54.308,,-1750.31,159.264,99.814,
12/31/2007,143.855,-234.516,63.362,0.0,-2.562,2.91,0.0,306.827,0.0,50.874,0.0,0.0,17.245,58.972,-102.621,-16.636,,0.758,-246.135,-246.135,0.0,0.0,-1.874,0.0,-16.377,-263.628,-18.005,-0.056,32.122,1501.547,-1858.534,,0.0,306.916,-137.778,
03/31/2008,85.447,-732.428,74.065,,-2.541,5.474,,719.733,,22.819,,,-13.563,20.786,0.485,-9.383,,0.082,-190.151,-190.151,,,0.0,,2.364,-187.705,97.979,-0.056,147.623,,-35.915,,,-13.673,-4.279,
06/30/2008,55.828,45.554,77.968,0.0,-3.387,16.486,-0.404,-23.188,0.0,-45.917,0.0,0.0,-6.976,-21.929,1.687,15.934,,0.716,-240.666,-240.666,0.0,0.0,0.0,0.0,0.041,-239.909,180.793,0.0,-124.719,446.546,-155.604,0.0,-0.014,14.584,-3.288,
09/30/2008,251.693,88.213,78.959,0.0,-4.442,54.782,-0.405,20.081,0.0,-41.555,0.0,0.0,-4.195,47.911,10.372,1.972,,11.361,-301.032,-301.032,0.0,0.0,0.0,0.0,-6.289,-295.96,45.042,-31.991,83.767,0.283,-8.136,0.0,-0.137,1.256,0.775,
12/31/2008,159.426,36.465,81.38,0.0,-4.127,18.901,-0.125,104.912,0.0,43.951,0.0,0.0,13.54,-132.593,10.567,-13.443,,0.445,-301.75,-301.75,0.0,0.0,0.0,0.0,-8.788,-310.093,153.52,-32.233,151.825,78.112,-41.845,0.836,-0.078,-3.097,2.853,
03/31/2009,142.499,-413.079,78.451,0.0,-3.343,31.627,,450.821,0.0,8.329,0.0,0.0,-15.324,24.783,-0.165,-19.601,,0.204,-201.209,-201.209,0.0,0.0,0.0,0.0,-1.276,-202.281,58.756,-32.072,166.082,75.0,-150.451,0.526,,-0.329,-1.026,
06/30/2009,86.209,51.989,82.975,0.0,-3.575,15.569,,0.44,0.0,-43.188,0.0,0.0,-6.624,-28.032,11.301,5.354,,0.017,-211.887,-211.887,0.0,0.0,0.0,0.0,57.046,-154.824,69.111,-31.934,-376.341,234.785,-1.797,242.785,,1.613,0.496,
09/30/2009,242.843,91.636,84.726,0.0,-2.29,57.177,0.0,-10.652,0.0,-17.939,0.0,0.0,-3.823,38.577,2.516,2.915,,0.906,-199.965,-199.965,0.0,0.0,0.0,0.0,29.953,-169.106,-74.918,-36.658,-47.47,27.209,-23.784,0.573,-0.134,5.346,-1.181,
12/31/2009,124.605,36.371,87.574,0.0,-2.278,36.448,,-14.29,0.0,34.047,0.0,0.0,19.034,-28.777,-44.893,1.369,,0.11,-202.104,-202.104,0.0,0.0,0.0,0.0,24.594,-177.4,67.22,-36.667,-101.784,205.932,-2.099,0.506,-0.078,1.41,14.425,
