Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
04/01/1990,,,130.057999,,130.057999,130.057999,,,,,,,,,,,,,
07/01/1990,,,114.255997,,114.255997,114.255997,,,,,,,,,,,,,
09/30/1990,,,90.566002,,90.566002,90.566002,,,,,,,,,,,,,
12/30/1990,,,0.0,,45.703001,45.703001,,,,,,,,,,,,,
03/31/1991,,,52.403,,52.403,52.403,,,,,,,,,,,,,
06/30/1991,,,69.627998,,69.627998,69.627998,,,,,,,,,,,,,
09/29/1991,,,50.403999,,50.403999,50.403999,,,,,,,,,,,,,
12/29/1991,,,0.0,,-334.382996,-334.382996,,,,,,,,,,,,,
03/29/1992,,,86.593002,,86.593002,86.593002,,,,,,,,,,,,,
06/28/1992,,,92.903999,,92.903999,92.903999,,,,,,,,,,,,,
09/27/1992,,,107.217003,,107.217003,107.217003,,,,,,,,,,,,,
12/27/1992,,,0.0,,85.334999,85.334999,,,,,,,,,,,,,
03/28/1993,,,177.410995,,229.462997,229.462997,,,,,,,,,,,,,
06/27/1993,,,181.535995,,181.535995,181.535995,,,,,,,,,,,,,
09/26/1993,,,66.617996,,66.617996,66.617996,,,,,,,,,,,,,
12/31/1993,,,0.0,,101.720001,101.720001,,,,,,,,,,,,,
03/27/1994,,,126.560997,,126.560997,126.560997,,,,,,,,,,,,,
06/26/1994,,,128.858994,,128.858994,128.858994,,,,,,,,,,,,,
09/25/1994,,,144.406006,,144.406006,144.406006,,,,,,,,,,,,,
12/31/1994,,,0.0,,189.0,189.0,,,,,,,,,,,,,
03/26/1995,,,207.0,,207.0,207.0,,,,,,,,,,,,,
06/25/1995,,,246.0,,246.0,246.0,,,,,,,,,,,,,
09/24/1995,,,95.0,,95.0,95.0,,,,,,,,,,,,,
12/31/1995,,,0.0,,251.0,251.0,,,,,,,,,,,,,
03/31/1996,,,142.0,,142.0,142.0,,,,,,,,,,,,,
06/30/1996,,,103.0,,103.0,103.0,,,,,,,,,,,,,
09/29/1996,,,120.0,,120.0,120.0,,,,,,,,,,,,,
12/29/1996,,,0.0,,98.0,98.0,,,,,,,,,,,,,
