Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,64.532051,47.119702,,32.551031,29.923894,25.296947,,0.0,114.254759,,
06/30/1994,,,,,,,64.976334,46.294981,,31.298538,31.298538,26.64831,,0.0,116.393817,,
09/30/1994,,,,,,,65.806136,47.499464,,31.410393,31.410393,26.966017,,0.0,113.736392,,
12/31/1994,,,,,,,66.088522,48.398534,,31.258125,30.918329,26.772838,,0.0,110.705216,,
03/31/1995,,12.591651,5.829712,6.149504,9.314703,,68.199385,51.008121,79.359191,33.620834,33.620834,29.551946,,0.0,114.460352,-1.820797,
06/30/1995,,13.551331,6.156488,6.505075,9.869671,,68.485207,51.418033,83.948912,34.37759,34.37759,30.493706,,0.0,106.039621,-0.818449,
09/30/1995,,14.531225,6.320013,6.699071,10.062325,,70.648244,52.697324,82.333474,36.104823,36.104823,30.35626,,0.0,103.840553,-0.558079,
12/31/1995,,12.74206,6.406239,6.774875,10.099485,,69.939948,52.274152,81.710085,34.976502,34.412534,27.843343,,0.0,114.037888,-1.788716,
03/31/1996,,11.37342,6.442194,6.850527,10.057289,,67.021327,52.150834,57.255447,36.44289,36.44289,30.685979,,0.0,104.869138,-0.553788,
06/30/1996,,10.732991,6.71108,7.130557,10.205599,,70.148993,55.109554,71.892087,40.398773,40.398773,30.758107,,0.0,100.284944,-0.030583,
09/30/1996,,11.461794,7.152977,7.621172,10.659425,,73.132756,57.740042,88.938956,44.430754,44.430754,34.10547,,0.0,92.656332,0.841716,
12/31/1996,,10.977933,7.743517,8.185698,11.162527,,71.816941,57.224621,79.462823,42.922737,41.919019,32.07406,,0.0,105.679465,-0.623488,
03/31/1997,,10.873098,7.975378,8.498188,11.344404,,69.451074,54.879928,87.620053,43.517012,43.517013,33.782499,,0.0,97.317915,0.291626,
06/30/1997,,10.369511,7.672846,8.143539,10.789908,,70.494712,55.743114,68.733088,43.966488,43.966489,34.337525,,0.0,94.992702,0.519232,
09/30/1997,,9.431905,6.913579,7.360074,9.94627,,68.850705,54.262721,36.365729,38.718087,38.718089,30.072594,,0.0,108.333333,-0.785992,
12/31/1997,,10.008442,7.254392,7.657216,10.473882,,66.715792,52.787777,36.658625,40.213038,39.435911,31.713198,,0.0,102.461052,-0.246313,
03/31/1998,,10.706504,7.272433,7.716959,10.805012,,66.724306,53.105539,48.439243,38.994049,38.995578,31.942893,,0.0,92.943369,0.755518,
06/30/1998,,7.487026,5.381804,5.670547,8.113995,,68.001332,54.131726,50.939495,38.221247,38.221248,31.218416,,0.0,118.358092,-1.374475,
09/30/1998,,8.990865,5.122996,5.476873,8.376611,,69.107025,53.833983,53.36223,35.482159,30.715107,22.953784,,0.0,97.95455,0.183904,
12/31/1998,,8.392814,5.563828,5.929542,9.280201,,68.787914,53.828329,54.992412,34.773342,33.60247,27.320965,,0.0,184.723518,-7.110687,
03/31/1999,,10.985168,5.901034,6.247883,,,,52.975744,52.80384,34.429002,34.429002,28.656251,,,,,
06/30/1999,,8.98172,5.622967,5.915083,,,,54.124529,54.110268,39.160884,39.160884,33.051598,,,,,
09/30/1999,,11.380225,5.719869,6.08847,,,,54.189703,59.401097,41.960499,41.960499,35.872575,,,,,
12/31/1999,,9.429713,5.835554,7.00219,,,84.585811,55.124191,,45.881649,44.534798,38.548583,,0.0,94.051674,0.56091,
03/31/2000,,12.627803,5.979103,6.323283,,,,55.141049,1328.717949,42.396574,42.396574,36.636231,,,,,
06/30/2000,,13.195045,6.54631,6.901088,,,,55.199141,68.280355,43.440002,43.440002,37.837976,,,,,
09/30/2000,,13.168275,6.614321,6.990055,,,,56.223757,79.6943,43.606935,43.606935,38.045171,,,,,
12/31/2000,,10.806782,6.636376,7.410051,,,,56.182199,67.439852,46.229659,44.531355,39.099089,,0.0,95.876336,0.445635,
03/31/2001,,13.959612,6.762793,7.117534,,,,52.534111,22.124074,45.290128,44.936587,39.670349,,3.315021,138.166842,-5.327943,
