Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
08/31/1980,4.074074,,3.753086,4.395062,3.728395,,,
11/30/1980,4.617284,13.333333,4.024691,4.938272,3.975309,,,
02/28/1981,5.407407,17.112299,4.567901,5.530864,3.82716,,,
05/31/1981,5.975309,10.502283,5.407407,6.296296,4.617284,,,
08/31/1981,5.160494,-13.636364,6.0,6.148148,4.938272,,,
11/30/1981,6.962963,34.92823,5.135802,7.08642,4.617284,,,
02/28/1982,5.925926,-14.893617,6.91358,7.061728,5.814815,,,
05/31/1982,6.888889,16.25,5.925926,7.481481,5.333333,,,
08/31/1982,8.37037,21.505376,6.925926,8.851852,6.074074,,,
11/30/1982,11.185185,33.628319,8.444444,11.666667,8.333333,,,
02/28/1983,12.444444,11.258278,11.259259,13.0,9.777778,,,
05/31/1983,17.611111,41.517857,12.555556,18.0,12.555556,,,
08/31/1983,15.444444,-12.302839,17.611111,20.222222,13.444444,,,
11/30/1983,14.444444,-6.47482,15.666667,17.277778,12.888889,,,
02/29/1984,12.944444,-10.384615,14.555556,15.777778,11.388889,,,
05/31/1984,14.166667,9.44206,13.055556,15.333333,11.277778,,,
08/31/1984,19.25,35.882353,14.166667,20.0,13.722222,,,
11/30/1984,16.333333,-15.151515,19.0,19.833333,16.166667,,,
02/28/1985,22.0,34.693878,16.416667,22.166667,15.5,,,
05/31/1985,22.833333,3.787879,22.166667,23.833333,19.333333,,,
08/31/1985,18.666667,-18.248175,22.833333,23.833333,18.583333,,,
11/30/1985,18.0,-3.571429,18.666667,19.833333,15.833333,,,
02/28/1986,16.333333,-9.259259,17.833333,19.0,14.666667,,,
05/31/1986,19.833333,21.428571,16.25,21.583333,16.0,,,
08/31/1986,22.333333,12.605042,19.833333,22.916667,18.5,,,
11/30/1986,21.333333,-4.477612,22.5,26.583333,19.583333,,,
02/28/1987,24.25,13.671875,21.333333,25.25,18.833333,,,
05/31/1987,24.916667,2.749141,24.25,29.166667,22.5,,,
08/31/1987,31.666667,27.090301,25.0,32.25,25.0,,,
11/30/1987,22.0,-30.526316,31.666667,31.75,18.0,,,
02/29/1988,21.875,-0.568182,21.75,26.125,19.0,,46.133999,
05/31/1988,22.25,1.714286,21.875,24.0,21.0,,46.133999,
08/31/1988,22.25,0.0,22.375,25.875,21.0,,46.133999,
11/30/1988,22.25,0.0,22.125,25.0,20.75,,46.133999,
02/28/1989,25.75,15.730337,22.25,26.625,21.625,,46.233002,
05/31/1989,32.0,24.271845,25.875,32.375,25.75,,46.233002,
08/31/1989,34.25,7.03125,31.875,35.0,29.75,,46.233002,
11/30/1989,30.25,-11.678832,34.0,34.125,28.375,,46.233002,
02/28/1990,22.5,-25.619835,30.25,32.375,22.125,1053.517542,46.818001,
05/31/1990,26.125,16.111111,22.375,26.875,19.75,1223.277034,46.823002,
08/31/1990,25.125,-3.827751,26.25,29.75,22.5,1176.553478,46.824001,
11/30/1990,25.625,1.99005,24.5,28.125,22.0,1194.970599,46.827999,
02/28/1991,34.5,34.634146,25.75,34.875,25.25,1602.318008,46.632999,
05/31/1991,34.375,-0.362319,34.25,40.0,30.0,1597.23438,46.444,
08/31/1991,26.25,-23.636364,34.25,35.0,25.5,1219.706254,46.465,
11/30/1991,11.75,-55.238095,26.375,28.625,10.625,542.732488,46.465,
02/29/1992,13.875,18.085106,11.875,16.25,11.625,636.362978,46.189999,
05/31/1992,10.625,-23.423423,13.75,13.875,10.5,471.325006,45.863998,
08/31/1992,9.5,-10.588235,10.625,12.375,9.375,419.491514,44.360001,
11/30/1992,10.25,7.894737,9.375,10.625,8.375,441.006271,44.157001,
02/28/1993,10.75,4.878049,10.25,11.75,8.75,462.25,43.025002,
05/31/1993,9.375,-12.790698,10.5,13.875,8.75,403.125,43.0,
08/31/1993,11.875,26.666667,9.25,13.0,9.25,510.625,43.0,
11/30/1993,12.75,7.368421,11.75,15.125,10.0,549.435737,43.0,
02/28/1994,17.875,40.196078,12.875,19.0,12.25,777.5625,43.092999,
05/31/1994,14.5,-18.881119,17.625,18.75,13.0,631.127014,43.5,
08/31/1994,14.0,-3.448276,14.5,15.0,11.625,609.895988,43.526001,
11/30/1994,10.0,-28.571429,14.0,15.75,9.25,435.91,43.563999,
02/28/1995,11.625,16.25,9.875,12.5,9.625,507.094106,43.563999,
05/31/1995,12.375,6.451613,12.0,13.75,11.5,540.168769,43.620998,
08/31/1995,11.75,-5.050505,12.375,13.5,10.5,513.134267,43.650002,
11/30/1995,11.125,-5.319149,11.75,12.5,10.25,486.051239,43.671001,
02/29/1996,9.25,-16.853933,11.125,12.375,8.125,404.280512,43.689999,
05/31/1996,9.5,2.702703,9.375,10.125,8.0,421.752504,43.706001,
08/31/1996,8.0,-15.789474,9.5,9.75,7.625,354.76001,44.395,
11/30/1996,9.125,14.0625,8.0,9.625,8.0,382.0455,44.345001,
02/28/1997,9.0,-1.369863,9.125,10.625,8.5,349.451992,41.868,
05/31/1997,15.75,75.0,9.0,15.875,8.25,614.155492,38.827999,
