Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
06/30/1991,,-4.758,6.114,0.396,-0.9,0.852,,,,,,,,,,,,,,,,,
09/30/1991,,-3.525,6.522,-1.931,0.748,1.814,,,,,,,,,,,,,,,,,
12/31/1991,,-3.107,6.592,-2.01,-1.669,-0.194,,,,,,,,,,,,,,,,,
03/31/1992,,-4.281,6.459,-3.714,5.981,4.445,,,,,,,,,,,,,,,,,
03/31/1993,,-3.018,6.689,-0.638,6.445,9.478,,,,,,,,,,,,,,,,,
06/30/1993,,-4.902,6.658,0.518,-0.296,1.978,,,,,,,,,,,,,,,,,
09/30/1993,,-13.788,13.478,2.059,0.383,2.132,,,,,,,,,,,,,,,,,
12/31/1993,,-14.398,16.993,0.878,4.361,7.834,,,,,,,,,,,,,,,,,
03/31/1994,,-23.816,,,,11.423,,,,,,,,,,,,,,,,,
06/30/1994,,-33.575001,,,,4.41,,,,,,,,,,,,,,,,,
09/30/1994,,-41.244999,,,,8.299,,,,,,,,,,,,,,,,,
12/31/1994,,-49.028999,,,,-20.764,,,,,,,,,,,,,,,-20.764,,
03/31/1995,,-53.199001,,,,-54.991001,,,-54.617001,,,,,,,,,,,,,,
06/30/1995,,-56.981998,,,,-45.320999,,,-28.961,,,,,,,,,,,,,,
09/30/1995,,-102.134003,,,,-20.875999,,,-37.915001,,,,,,,,,,,,,,
12/31/1995,,-118.849998,,,,-16.573,-149.449997,,-149.449997,,,,,,,,,,,,-166.022997,,
03/31/1996,,-118.718002,92.674004,,-48.354,-74.398003,,,-26.997,,,,,,,,,,,,,,
06/30/1996,,-130.028,94.154999,,9.956,-25.917,,,-33.861,,,,,,,,,,,,,,
09/30/1996,,-148.882996,104.869003,,-169.326004,-213.339996,,,0.0,,,,,,,,,,,,,,
12/31/1996,,-158.391006,114.885002,,129.585007,86.079002,-373.78299,,-373.78299,,,,,,,,,,,,-287.703988,,
03/31/1997,,-220.850006,110.203003,,-3.592,-114.238998,-240.572998,0.0,-205.919006,0.0,0.0,-34.653999,853.346008,0.0,0.0,390.585999,0.0,504.102997,-24.513,-16.83,498.533997,,
06/30/1997,,-261.622986,114.500999,,11.729,-135.393005,-463.209991,0.0,,0.0,0.0,76.737,499.17099,0.0,0.0,1037.795044,0.0,,,-448.623993,-99.431999,,
09/30/1997,,-306.134003,137.052994,,122.276001,-46.805,-570.901978,0.0,-1005.460999,0.0,0.0,-105.388,554.294006,0.0,-20.0,,-178.098999,742.593018,-24.513,34.313,-63.412998,,
