Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1990,,,19.76,,19.759999,19.759999,,,,,,,,,,,,
06/30/1990,,,9.147,,9.147,9.147,,,,,,,,,,,,
09/30/1990,,,17.919001,,17.919,17.919,,,,,,,,,,,,
12/31/1990,,,12.712,,12.712,12.712,,,,,,,,,,,,
03/31/1991,,,18.849001,,18.849,18.849,,,,,,,,,,,,
06/30/1991,,,10.309,,10.309,10.309,,,,,,,,,,,,
09/30/1991,,,17.896999,,17.897,17.897,,,,,,,,,,,,
12/31/1991,,,17.879,,17.878999,17.878999,,,,,,,,,,,,
03/31/1992,,,18.42,,18.419999,18.419999,,,,,,,,,,,,
06/30/1992,,,7.1,,7.1,7.1,,,,,,,,,,,,
09/30/1992,,,12.147,,12.29,12.29,,,,,,,,,,,,
12/31/1992,,,20.197001,,20.197,20.197,,,,,,,,,,,,
03/31/1993,,,19.663,,19.766,19.766,,,,,,,,,,,,
06/30/1993,,,6.99,,7.191,7.191,,,,,,,,,,,,
09/30/1993,,,13.258,,13.258,13.258,,,,,,,,,,,,
12/31/1993,,,0.0,,28.789999,28.789999,,,,,,,,,,,,
03/31/1994,,,26.368999,,26.369,26.369,,,,,,,,,,,,
06/30/1994,,,10.303,,10.303,10.303,,,,,,,,,,,,
09/30/1994,,,15.309,,15.308999,15.308999,,,,,,,,,,,,
12/31/1994,,,0.0,,13.269,13.269,,,,,,,,,,,,
03/31/1995,,,19.653,,19.653001,19.653001,,,,,,,,,,,,
06/30/1995,,,6.939,,6.939,6.939,,,,,,,,,,,,
09/30/1995,,,20.709,,20.709001,20.709001,,,,,,,,,,,,
12/31/1995,,,0.0,,11.131,11.131,,,,,,,,,,,,
03/31/1996,,,31.68,,31.679999,31.679999,,,,,,,,,,,,
06/30/1996,,,16.539,,16.539001,16.539001,,,,,,,,,,,,
09/30/1996,,,13.893,,12.596,12.596,,,,,,,,,,,,
12/31/1996,,,0.0,,11.093,11.093,,,,,,,,,,,,
03/31/1997,,,21.827,,42.856999,42.856999,,,,,,,,,,,,
06/30/1997,,,9.007,,20.859,20.859,,,,,,,,,,,,
09/30/1997,,,13.953,,54.969002,54.969002,,,,,,,,,,,,
12/31/1997,,,0.0,,16.467001,16.467001,,,,,,,,,,,,
03/31/1998,,,25.778,,28.875,28.875,,,,,,,,,,,,
06/30/1998,,,25.433001,,-9.098,-9.098,,,,,,,,,,,,
09/30/1998,,,57.703999,,51.704002,51.704002,,,,,,,,,,,,
12/31/1998,,,0.0,,21.909999,21.909999,,,,,,,,,,,,
03/31/1999,,,41.743999,,41.744,41.744,,,,,,,,,,,,
06/30/1999,,,17.426001,,38.546,38.546,,,,,,,,,,,,
09/30/1999,,,71.495003,,71.494997,71.494997,,,,,,,,,,,,
12/31/1999,,,44.796001,,44.79601,44.79601,,,,,,,,,,,,
03/31/2000,,,44.119999,,19.32,19.32,,,,,,,,,,,,
06/30/2000,,,16.997,,42.278,42.278,,,,,,,,,,,,
09/30/2000,,,-61.808998,,276.248,276.248,,5.68181818181819,,,,,,,,,,
12/31/2000,,,172.070999,,54.241,54.241,,14.9253731343284,,,,,,,,,,
03/31/2001,,,22.066999,,9.2,9.2,,,,,,,,,,,,
06/30/2001,,,25.521,,37.7,37.7,,18.5185185185185,,,,,,,,,,
09/30/2001,,,71.530998,,69.3,69.3,,-2.17391304347826,,,,,,,,,,
12/31/2001,,,53.391998,,53.392,53.392,,12.6543209876543,,,,,,,,,,
03/31/2002,,,4.34,,9.743,9.743,,-82.5174825174825,,,,,,,,,,
06/30/2002,,,5.515,,6.315,6.315,,-83.4254143646409,,,,,,,,,,
09/30/2002,,,54.23,,44.73,44.73,,-13.7426900584795,,,,,,,,,,
12/31/2002,,,41.433998,,41.127,41.127,,24.4979919678715,,,,,,,,,,
03/31/2003,,,14.639,,-0.478,-0.478,,-50.6172839506173,,,,,,,,,,
06/30/2003,,,11.729,,32.154,32.154,,-48.0,,,,,,,,,,
09/30/2003,,,85.251999,,103.232,103.232,,25.0,,,,,,,,,,
12/31/2003,,,48.081001,,36.379,36.379,,-19.4756554307116,,,,,,,,,,
03/31/2004,,,35.182999,,34.1,34.1,,70.0,,,,,,,,,,
06/30/2004,,,-18.687,,-17.778,-17.778,,33.3333333333333,,,,,,,,,,
09/30/2004,,,88.591003,,81.8,81.8,,-0.510204081632653,,,,,,,,,,
12/31/2004,,,58.759998,,28.689,28.689,,5.8091286307054,,,,,,,,,,
03/31/2005,,,11.6,,2.4,2.4,,-66.2162162162162,,,,,,,,,,
06/30/2005,,,46.200001,,-58.7,-58.7,,48.1481481481481,,,,,,,,,,
09/30/2005,,98.0,140.899994,,112.5,112.5,,41.5094339622641,,,,,,,,,43.7755040816326,
12/31/2005,,27.0,67.300003,,-73.3,-73.3,,87.5,,,,,,,,,149.25927037037,
03/31/2006,,38.0,69.900002,7.74305833333334,-1.6,-1.6,,73.5294117647059,,,,,,,,,83.9473736842105,
06/30/2006,,43.0,46.099998,-6.46980026845638,45.4,45.4,,30.0,,,,,,,,,7.2092976744186,
