Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBITDA,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1992,,,118.0,,118.0,118.0,,,,,,,,,,
06/30/1992,,,157.5,,157.5,157.5,,,,,,,,,,
09/30/1992,,,154.899994,,154.899994,154.899994,,,,,,,,,,
12/31/1992,,,0.0,,137.699997,137.699997,,,,,,,,,,
03/31/1993,,,183.863998,,183.866993,183.866993,,,,,,,,,,
06/30/1993,,,192.438004,,192.438001,192.438001,,,,,,,,,,
09/30/1993,,,196.602005,,196.602002,196.602002,,,,,,,,,,
12/31/1993,,,0.0,,117.920999,117.920999,,,,,,,,,,
03/31/1994,,,204.636993,,204.636993,204.636993,,,,,,,,,,
06/30/1994,,,217.764999,,217.764999,217.764999,,,,,,,,,,
09/30/1994,,,225.328003,,225.328003,225.328003,,,,,,,,,,
12/31/1994,,,0.0,,189.759995,189.759995,,,,,,,,,,
03/31/1995,,,169.910995,,205.701004,205.701004,,,,,,,,,,
06/30/1995,,,194.964005,,194.964005,194.964005,,,,,,,,,,
09/30/1995,,,205.645996,,205.645996,205.645996,,,,,,,,,,
12/31/1995,,,202.671005,,202.671005,202.671005,,,,,,,,,,
03/31/1996,,,204.0,,204.0,204.0,,,,,,,,,,
06/30/1996,,,213.0,,213.0,213.0,,,,,,,,,,
09/30/1996,,,218.0,,207.0,207.0,,,,,,,,,,
12/31/1996,,,66.0,,151.0,151.0,,,,,,,,,,
03/31/1997,,,212.0,,212.0,212.0,,,,,,,,,,
06/30/1997,,,223.0,,223.0,223.0,,,,,,,,,,
09/30/1997,,,157.0,,236.0,236.0,,,,,,,,,,
12/31/1997,,,176.0,,248.0,248.0,,,,,,,,,,
03/31/1998,,,206.0,,235.0,235.0,,,,,,,,,,
06/30/1998,,,249.0,,249.0,249.0,,,,,,,,,,
09/30/1998,,,252.0,,252.0,252.0,,,,,,,,,,
12/31/1998,,,260.0,,260.0,260.0,,,,,,,,,,
03/31/1999,,,248.0,,293.0,293.0,,,,,,,,,,
06/30/1999,,,262.0,,280.0,280.0,,,,,,,,,,
09/30/1999,,,264.0,,270.0,270.0,,,,,,,,,,
12/31/1999,,,264.0,,264.0,264.0,,,,,,,,,,
03/31/2000,,,243.0,,367.0,367.0,,,,,,,,,,
06/30/2000,,,248.0,,248.0,248.0,,,,,,,,,,
09/30/2000,,,245.0,,121.0,121.0,,0.175746924428823,,,,,,,,
12/31/2000,,,273.0,,266.0,266.0,,4.8252911813644,,,,,,,,
03/31/2001,,,218.0,,217.0,217.0,,-5.55555555555556,,,,,,,,
06/30/2001,,,28.0,,-160.0,-160.0,,12.9032258064516,,,,,,,,
09/30/2001,,,249.0,,249.0,249.0,,0.172711571675302,,,,,,,,
12/31/2001,,,-174.0,,-174.0,-174.0,,-0.737100737100738,,,,,,,,
03/31/2002,,,240.0,,240.0,240.0,,1.08303249097473,,,,,,,,
06/30/2002,,,246.0,,246.0,246.0,,-0.34965034965035,,,,,,,,
09/30/2002,,,245.0,,245.0,245.0,,-0.696864111498259,,,,,,,,
12/31/2002,,,245.0,,245.0,245.0,,0.0,,,,,,,,
03/31/2003,,,217.0,,217.0,217.0,,-4.13533834586466,,,,,,,,
06/30/2003,,,225.0,,225.0,225.0,,1.7274472168906,,,,,,,,
09/30/2003,,,227.0,,227.0,227.0,,0.569259962049336,,,,,,,,
12/31/2003,,,234.0,,234.0,234.0,,2.80373831775701,,,,,,,,
03/31/2004,,,250.0,,250.0,250.0,,10.2803738317757,,,,,,,,
06/30/2004,,,239.0,,239.0,239.0,,2.11267605633803,,,,,,,,
09/30/2004,,,252.0,,252.0,252.0,,2.6936026936027,,,,,,,,
12/31/2004,,,290.0,,213.0,213.0,,14.0065146579805,,,,,,,,
03/31/2005,,253.0,264.0,,264.0,264.0,,4.23452768729642,,,,,,,4.34782608695652,
06/30/2005,,263.0,291.0,,291.0,291.0,,9.54616588419404,,,,,,,10.6463878326996,
09/30/2005,,269.0,278.0,,278.0,278.0,,1.66919575113809,,,,,,,3.3457249070632,
12/31/2005,,275.333,296.0,,296.0,296.0,,7.46268656716417,,,,,,,7.50618342152956,
03/31/2006,,283.167,284.0,2.45762711864407,289.0,289.0,,-0.432900432900433,,,,,,,0.294172696677235,
06/30/2006,,289.429,308.0,12.4119718309859,308.0,308.0,,5.93220338983051,,,,,,,6.41642682661379,
09/30/2006,,291.571,312.0,21.3103037522335,312.0,312.0,,5.84958217270195,,,,,,,7.00652671219016,
12/31/2006,,283.111,311.0,2.46529895662894,146.0,146.0,,3.12075983717775,,,,,,,9.85090653489268,
03/31/2007,,288.4,273.0,6.67200160048014,350.0,350.0,,-4.4943820224719,,,,,,,-5.33980582524271,
06/30/2007,,278.556,342.0,9.32667054837766,334.0,334.0,,23.2091690544413,,,,,,,22.776030672468,
09/30/2007,,291.0,224.0,-8.19279513022652,210.0,210.0,,-21.7032967032967,,,,,,,-23.0240549828179,
12/31/2007,,-19.975,22.0,1.86113385556294,25.0,25.0,,328.571428571429,,,,,,,,
03/31/2008,,162.667,218.0,5.11862480104967,218.0,218.0,,40.9921671018277,,,,,,,34.0161188194286,
06/30/2008,,-947.636,-1126.0,-22.7144251451538,-1126.0,-1126.0,,-36.226034308779,,,,,,,-18.821994943206,
09/30/2008,,76.87,27.0,-12.0979163265454,-48.0,-48.0,,-69.3251533742331,,,,,,,-64.8757642773514,
12/31/2008,,0.642,-204.0,-11.8515394348376,-554.0,-554.0,,,,,,,,,,
03/31/2009,,-69.571,-361.0,-2.34857849196538,-536.0,-380.0,,-289.671361502347,,,,,-464.676068752754,,-418.894366905751,
06/30/2009,,-185.857,-126.392,19.9204689651882,-390.0,-407.0,,-12.6126126126126,,,,,-85.9974694221847,,31.9950284358405,
09/30/2009,,-302.5,-342.0,-12.2947616380529,-438.0,-390.0,,-17.0731707317073,,,,,-35.1072152360082,,-13.0578512396694,
12/31/2009,,-306.0,-333.0,4.77304699156416,-265.0,-334.0,,-0.515463917525774,,,,,-13.0054860221412,,-8.82352941176471,
03/31/2010,,-227.167,-57.0,-0.144534980066066,-96.0,-94.75,,62.7118644067797,,,,,62.1316546043364,,74.908327353885,
06/30/2010,,-71.379,100.25,2.26334887109194,29.0,59.25,,,,,,,,,,
09/30/2010,,48.688,204.0,2.53449611944268,178.0,164.95,,533.333333333333,,,,,198.837617381502,,318.994413407821,
12/31/2010,,147.324,292.0,4.30466715974327,279.0,293.95,,140.875912408759,,,,,119.831223628692,,98.202601069751,
03/31/2011,,140.278,184.0,-2.8180013516965,173.0,188.55,,48.936170212766,,,,,63.4462892837492,,31.1681090406194,
06/30/2011,,201.611,249.0,-0.38261248544409,234.0,246.25,,29.3532338308458,,,,,17.1617161716172,,23.505165888766,
09/30/2011,,206.111,229.0,1.95109903679921,212.0,232.9,,4.76190476190477,,,,,10.9008848546358,,11.1051811887769,
12/31/2011,,197.167,201.0,-3.3590445384424,194.0,202.95,,2.4390243902439,,,,,-1.45416051480625,,1.94403728818717,
03/31/2012,,181.6,199.0,2.35547407061229,194.0,197.6,,9.94764397905758,,,,,8.48629266175877,,9.58149779735683,
06/30/2012,,176.0,226.0,2.63808986802527,231.0,218.95,,26.3736263736264,,,,,9.66469428007889,,28.4090909090909,
09/30/2012,,196.333,219.0,8.67850444354852,214.0,214.25,,11.6504854368932,,,,,-0.807348249776537,,11.5451808916484,
12/31/2012,,202.957,199.0,0.917431192660555,197.0,197.15,,-1.40845070422535,,,,,-11.6183042027264,,-1.94967406889144,
03/31/2013,,179.739,211.0,-3.15676474829833,199.0,201.85,,13.4020618556701,,,,,13.9646869983949,,17.3924412620522,
06/30/2013,,183.682,234.359,-0.185762654527683,198.0,204.7,,26.2626262626263,,,,,25.609104466899,,27.5895297307303,
09/30/2013,,199.583,246.7,1.96749358426005,266.0,232.9,,17.6470588235294,,,,,-3.52112676056338,,23.6077221005797,
12/31/2013,,223.524,253.85,1.43942742213405,224.0,232.25,,13.3603238866397,,,,,10.9656301145663,,13.5672232064566,
03/31/2014,,215.688,238.5,-1.56061718747702,236.0,235.25,,12.0331950207469,,,,,11.4144058826806,,10.5763881161678,
06/30/2014,,225.25,257.6,1.12212305603966,214.0,248.5,,13.28125,,,,,11.8951165547716,,14.361820199778,
09/30/2014,,232.563,223.224,-3.51894818252128,180.0,201.55,,0.0,,,,,-15.2524024706708,,-4.01568607216109,
12/31/2014,,226.357,256.16186,3.38484673532137,248.0,247.3,,10.6870229007633,,,,,10.3668261562998,,13.1671916485905,
03/31/2015,,231.25,226.55,-2.04621023163077,227.0,225.9,,0.11622641509433,,,,,-3.42964492539863,,-2.03243243243243,
06/30/2015,,235.474,233.25,2.80851128702156,233.0,233.25,,-2.42057761732853,,,,,-1.30160407669928,,-0.944477946609812,
09/30/2015,,228.095,231.0388,1.62166482548762,213.0,216.65,,1.12359550561798,,,,,-0.0432933506506813,,1.29060259979395,
12/31/2015,,238.478,230.4,0.616378692483275,220.0,231.8,,-0.709219858156009,,,,,-1.9040365575019,,-3.3873145531244,
03/31/2016,,208.333,199.68082,-0.0740582482972745,183.0,199.6,,-4.61593625498008,,,,,-10.8868262693621,,-4.15305304488487,
