Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
12/31/2005,,,,,,,,,-232.956795,,-238.966455,-243.653831,-241.13595,-241.13595,,,,,
03/31/2006,,,,,,,35.906472,17.793813,14.773172,,11.064496,6.55591,6.346143,6.346143,,40.748231,52.046055,,
06/30/2006,,,,,,,45.16092,24.225546,21.541156,,17.449973,14.062186,22.442652,22.442652,,19.414281,28.098816,,
09/30/2006,,,,,,,43.118859,22.371848,19.131052,,15.757074,9.589203,9.379069,9.379069,,39.143501,47.342398,,
12/31/2006,,7.337686,3.837603,6.794888,6.411871,,40.874089,20.471812,17.551315,10114.893617,12.874398,8.635298,8.627572,8.627572,,32.926585,45.814925,3.975931,
03/31/2007,,7.387258,3.838101,6.79511,5.642505,,34.501613,17.40117,14.251736,,11.411231,5.82864,5.836842,5.836842,,48.921897,76.159251,1.761178,
06/30/2007,,5.549969,2.96031,5.403643,5.160098,,45.420605,25.464458,22.219918,-0.369686,18.892412,11.967762,11.970725,11.970725,,36.653074,39.251485,3.371524,
09/30/2007,,5.830935,3.06381,5.637713,5.325467,,43.469251,23.087706,19.680624,-0.616016,15.627476,10.370574,10.461998,10.461998,,33.638846,51.962081,2.80106,
12/31/2007,,5.54285,2.971205,5.376491,5.639774,,40.499628,21.92189,18.750665,,12.892412,7.276258,7.614132,7.614132,,43.5617,63.354449,2.031208,
03/31/2008,,5.790744,3.029509,5.534911,5.526478,,34.695274,18.798062,15.574286,,10.828932,6.688377,6.685641,6.685641,,38.236037,70.077773,1.732719,
06/30/2008,,5.754873,3.055054,5.559806,5.333731,,42.178154,22.482836,18.846687,,18.905619,12.042903,12.034063,12.034063,,36.299875,45.127326,3.157852,
09/30/2008,,-75.882074,-33.75535,-50.137522,-8.271296,,39.26593,19.098261,14.95986,,-408.620434,-369.158989,-369.173801,-369.173801,,,,,
12/31/2008,,-77.642278,-34.582165,-51.261284,-9.417949,,36.150727,12.727891,8.455017,-175.334196,4.669823,3.858913,3.858913,3.858913,,17.364906,133.095518,25.696114,
03/31/2009,,-79.457937,-35.508644,-52.349007,-10.756088,,26.798316,7.905313,3.402006,-93.40348,-1.117124,-1.750055,-1.750055,-1.750055,,,,,
06/30/2009,,-80.989478,-36.763252,-53.855804,-12.361319,,,12.886272,8.056415,-102.581311,2.508066,0.512258,0.512258,0.512258,,75.464191,218.636364,96.082972,
09/30/2009,,3.371865,1.130751,4.100413,4.381043,,36.349254,16.883582,12.483582,-337.743191,8.937313,6.197015,6.197015,6.197015,,26.619906,16.666667,2.809888,
03/31/2010,,,,,,,27.38601,8.326253,4.33305,12.260846,0.169924,-0.736335,-0.736335,-0.736335,,350.0,,,
06/30/2010,,,,,,,37.646352,17.367157,13.059141,59.377887,7.445212,4.503152,4.503152,4.503152,,36.693548,23.333333,,
