Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2015,1209.0,856.0,974.0,814.0,160.0,-118.0,353.0,22.0,0.0,0.0,22.0,285.0,46.0,-76.0,1133.0,-798.0,0.0,798.0,335.0,0.0,0.0,335.0,-115.0,220.0,0.0,0.0,0.0,220.0,0.0,220.0,-7.0,0.0,213.0,213.0,0.0,530.985255,0.4,0.4,0.4,533.398158,0.4,0.4,0.4,
12/31/2015,1232.0,870.0,986.0,831.0,155.0,-116.0,362.0,33.0,0.0,10.0,23.0,290.0,39.0,-91.0,1141.0,-810.0,0.0,810.0,331.0,0.0,0.0,331.0,-110.0,221.0,0.0,0.0,0.0,221.0,0.0,221.0,0.0,0.0,221.0,221.0,0.0,527.64863,0.42,0.42,0.42,530.275673,0.42,0.42,0.42,
03/31/2016,1234.0,904.0,1019.0,870.0,149.0,-115.0,330.0,26.0,0.0,8.0,18.0,256.0,48.0,-91.0,1143.0,-811.0,0.0,811.0,332.0,0.0,0.0,332.0,-109.0,223.0,0.0,0.0,0.0,223.0,0.0,223.0,-7.0,0.0,216.0,214.7,-1.3,528.070648,0.41,0.41,0.406574,530.446188,0.41,0.41,0.406574,
06/30/2016,1278.0,923.0,1046.0,898.0,148.0,-123.0,355.0,23.0,0.0,-3.0,26.0,282.0,50.0,-90.0,1188.0,-827.0,0.0,827.0,361.0,0.0,0.0,361.0,-118.0,243.0,0.0,0.0,0.0,243.0,0.0,243.0,0.0,0.0,243.0,243.0,0.0,528.96833,0.46,0.46,0.46,530.365203,0.46,0.46,0.46,
09/30/2016,1380.0,945.0,1079.0,928.0,151.0,-134.0,435.0,25.0,0.0,-3.0,28.0,292.0,118.0,-86.0,1294.0,-867.0,0.0,867.0,427.0,0.0,0.0,427.0,-130.0,297.0,0.0,0.0,0.0,297.0,0.0,297.0,-7.0,0.0,290.0,271.0,-19.0,519.458976,0.56,0.56,0.521697,521.122466,0.56,0.56,0.521697,
12/31/2016,1363.0,986.0,1122.0,965.0,157.0,-136.0,377.0,34.0,0.0,3.0,31.0,289.0,54.0,-102.0,1261.0,-847.0,0.0,847.0,414.0,0.0,0.0,414.0,-132.0,282.0,0.0,0.0,0.0,282.0,0.0,282.0,0.0,0.0,282.0,282.0,0.0,512.0,0.55,0.55,0.55,513.9,0.55,0.55,0.55,
03/31/2017,1384.0,1005.0,1160.0,995.0,165.0,-155.0,379.0,30.0,0.0,3.0,27.0,295.0,54.0,-96.0,1288.0,-854.0,0.0,854.0,434.0,0.0,0.0,434.0,-114.0,320.0,0.0,0.0,0.0,320.0,0.0,320.0,-7.0,0.0,313.0,298.05,-14.95,509.45145,0.61,0.61,0.585041,511.3482,0.61,0.61,0.580764,
06/30/2017,1396.0,1026.0,1205.0,1045.0,160.0,-179.0,370.0,25.0,0.0,-1.0,26.0,308.0,37.0,-70.0,1326.0,-864.0,0.0,864.0,462.0,0.0,0.0,462.0,-144.0,318.0,0.0,0.0,0.0,318.0,0.0,318.0,0.0,0.0,318.0,318.0,0.0,506.371846,0.63,0.63,0.63,507.414122,0.63,0.63,0.63,
09/30/2017,1443.0,1062.0,1264.0,1101.0,163.0,-202.0,381.0,25.0,0.0,1.0,24.0,307.0,49.0,-72.0,1371.0,-858.0,0.0,858.0,513.0,0.0,0.0,513.0,-165.0,348.0,0.0,0.0,0.0,348.0,0.0,348.0,-7.0,0.0,341.0,341.0,0.0,500.861076,0.68,0.68,0.68,502.157384,0.68,0.68,0.68,
12/31/2017,1485.0,1080.0,1291.0,1126.0,165.0,-211.0,405.0,34.0,0.0,2.0,32.0,299.0,72.0,-83.0,1402.0,-898.0,0.0,898.0,503.0,0.0,0.0,503.0,163.0,666.0,0.0,0.0,0.0,666.0,0.0,666.0,0.0,0.0,666.0,349.0,-317.0,492.1,1.35,1.35,0.709205,493.8,1.35,1.35,0.70804,
03/31/2018,1462.0,1091.0,1328.0,1152.0,176.0,-237.0,371.0,34.0,0.0,7.0,27.0,289.0,48.0,-78.0,1384.0,-883.0,0.0,883.0,501.0,0.0,0.0,501.0,-113.0,388.0,0.0,0.0,0.0,388.0,0.0,388.0,-7.0,0.0,381.0,381.0,0.0,487.500618,0.78,0.78,0.78,489.266826,0.78,0.78,0.78,
06/30/2018,1509.0,1121.0,1411.0,1235.0,176.0,-290.0,388.0,35.0,0.0,1.0,34.0,305.0,48.0,-85.0,1424.0,-875.0,0.0,875.0,549.0,0.0,0.0,549.0,-124.0,425.0,0.0,0.0,0.0,425.0,0.0,425.0,0.0,0.0,425.0,425.0,0.0,484.744354,0.88,0.88,0.88,486.141695,0.88,0.88,0.88,
09/30/2018,1564.0,1148.0,1477.0,1301.0,176.0,-329.0,416.0,33.0,0.0,2.0,31.0,333.0,50.0,-78.0,1486.0,-910.0,0.0,910.0,576.0,0.0,0.0,576.0,-133.0,443.0,0.0,0.0,0.0,443.0,0.0,443.0,-7.0,0.0,436.0,436.0,0.0,475.957526,0.92,0.92,0.92,477.599917,0.91,0.91,0.91,
12/31/2018,1593.0,1172.0,1542.0,1355.0,187.0,-370.0,421.0,40.0,0.0,6.0,34.0,332.0,49.0,-85.0,1508.0,-951.0,0.0,951.0,557.0,0.0,0.0,557.0,-92.0,465.0,0.0,0.0,0.0,465.0,0.0,465.0,-15.0,0.0,450.0,459.0,9.0,467.3,0.96,0.96,0.982238,469.1,0.96,0.96,0.979186,
03/31/2019,1588.0,1160.0,1570.0,1389.0,181.0,-410.0,428.0,43.0,0.0,7.0,36.0,326.0,59.0,-85.0,1503.0,-937.0,0.0,937.0,566.0,0.0,0.0,566.0,-127.0,439.0,0.0,0.0,0.0,439.0,0.0,439.0,-15.0,0.0,424.0,424.0,0.0,460.713172,0.92,0.92,0.92,462.52068,0.92,0.92,0.92,
06/30/2019,1628.0,1166.0,1580.0,1407.0,173.0,-414.0,462.0,39.0,0.0,4.0,35.0,362.0,61.0,-97.0,1531.0,-951.0,0.0,951.0,580.0,0.0,0.0,580.0,-127.0,453.0,0.0,0.0,0.0,453.0,0.0,453.0,-18.0,0.0,435.0,440.0,5.0,458.154335,0.95,0.95,0.960375,459.304224,0.95,0.95,0.960375,
09/30/2019,1638.0,1145.0,1538.0,1375.0,163.0,-393.0,493.0,37.0,0.0,2.0,35.0,401.0,55.0,-101.0,1537.0,-973.0,0.0,973.0,564.0,0.0,0.0,564.0,-115.0,449.0,0.0,0.0,0.0,449.0,0.0,449.0,-17.0,0.0,432.0,435.0,3.0,445.703987,0.97,0.97,0.975984,447.134595,0.97,0.97,0.975984,
12/31/2019,1637.0,1143.0,1501.0,1319.0,182.0,-358.0,494.0,53.0,0.0,4.0,49.0,390.0,51.0,-110.0,1527.0,-986.0,0.0,986.0,541.0,0.0,0.0,541.0,-91.0,450.0,0.0,0.0,0.0,450.0,0.0,450.0,-23.0,0.0,427.0,431.0,4.0,434.7,0.98,0.98,0.991488,436.5,0.98,0.98,0.989164,
03/31/2020,1657.0,1160.0,1478.0,1307.0,171.0,-318.0,497.0,24.0,0.0,0.0,24.0,429.0,44.0,-600.0,1057.0,-1012.0,0.0,1012.0,45.0,0.0,0.0,45.0,-11.0,34.0,0.0,0.0,0.0,34.0,0.0,34.0,-22.0,0.0,12.0,37.0,25.0,427.718421,0.03,0.03,0.086506,429.388855,0.03,0.03,0.086506,
06/30/2020,1750.0,1160.0,1350.0,1212.0,138.0,-190.0,590.0,37.0,0.0,3.0,34.0,514.0,39.0,-464.0,1286.0,-979.0,0.0,979.0,307.0,0.0,0.0,307.0,-54.0,253.0,0.0,0.0,0.0,253.0,0.0,253.0,-28.0,0.0,225.0,235.0,10.0,426.613053,0.53,0.53,0.55085,427.56692,0.53,0.53,0.55085,
09/30/2020,1709.933,,,,,,,,,,,,,,,,,,,,,353.1,,259.667,,,,,,259.667,,,259.667,260.429,,,0.577,0.577,0.617,,0.577,0.577,0.617,
12/31/2020,1678.867,,,,,,,,,,,,,,,,,,,,,327.3,,232.833,,,,,,232.833,,,232.833,226.279,,,0.532,0.532,0.536,,0.532,0.532,0.536,
