Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/01/1993,846.275024,41.162998,41.162998,,263.94101,,,168.289993,,,,,85.210999,,,,,,558.60498,234.817001,538.583008,-303.765991,,,,,52.853001,,,,,,52.853001,287.670002,,38.895,38.895,,,19.499001,,,,,,284.628002,,,284.628002,343.022003,49.634998,,,,,31.291,,,,31.291,80.925999,423.948002,0.0,46.601002,,,0.0,,375.726013,422.327015,,422.327015,846.275017,
04/02/1993,864.53302,48.563,48.563,,280.661011,,,168.238998,,,,,82.855003,,,,,,580.317993,229.914001,533.155029,-303.240997,,,,,54.300999,,,,,,54.300999,284.215,,50.938,50.938,,,11.139,,,,,,295.170986,,,295.170986,357.247986,63.594002,,,,,31.285999,,,,31.285999,94.880001,452.127987,0.0,29.141001,,,0.0,,383.264008,412.405008,,412.405008,864.532995,
07/02/1993,892.317017,62.362999,62.362999,,284.678009,,,170.602005,,,,,89.348,,,,,,606.991028,230.173996,541.107971,-310.93399,,,,,55.152,,,,,,55.152,285.325996,,50.347,50.347,,,51.889999,,,,,,285.281006,,,285.281006,387.518005,63.558998,,,,,31.285999,,,,31.285999,94.844997,482.363003,0.0,17.468,,,0.0,,392.485992,409.953993,,409.953993,892.316996,
10/02/1993,893.078003,73.306999,73.306999,,290.513,,,161.412994,,,,,79.863998,,,,,,605.096985,230.475006,544.315979,-313.841003,,,,,57.506001,,,,,,57.506001,287.981007,,58.653999,58.653999,,,22.858,,,,,,300.74499,,,300.74499,382.256989,60.470001,,,,,28.503,,,,28.503,88.973001,471.22999,0.0,17.341999,,,0.0,,404.506012,421.848011,,421.848011,893.078001,
12/31/1993,882.684021,64.695999,64.695999,,293.946014,,,175.429001,,,,,69.252998,,,,,,603.323975,226.748001,550.565979,-323.817993,,,,,52.612,,,,,,52.612,279.360001,,57.504002,57.504002,,,46.159,,,,,,281.257988,,,281.257988,384.92099,60.404999,,,,,21.361,,,,21.361,81.765999,466.686989,0.0,17.250999,,,0.0,,398.746002,415.997002,,415.997002,882.68399,
04/01/1994,929.208008,65.036003,65.036003,,325.130005,,,191.022003,,,,,68.003998,,,,,,649.192017,227.572006,557.591003,-330.019012,,,,,52.444,,,,,,52.444,280.016006,,65.195,65.195,,,49.276001,,,,,,314.81501,,,314.81501,429.286011,60.398998,,,,,21.355,,,,21.355,81.753998,511.040009,0.0,34.423,,,0.0,,383.744995,418.167995,,418.167995,929.208004,
07/01/1994,937.820984,76.806,76.806,,314.265991,,,193.981003,,,,,72.473999,,,,,,657.526978,230.570007,568.255005,-337.684998,,,,,49.723999,,,,,,49.723999,280.294006,,65.32,65.32,,,38.854,,,,,,317.409008,,,317.409008,421.583008,60.398998,,,,,21.392,,,,21.392,81.790998,503.374006,0.0,34.290001,,,0.0,,400.157013,434.447014,,434.447014,937.82102,
09/30/1994,962.422974,78.872002,78.872002,,338.447998,,,179.175995,,,,,72.242996,,,,,,668.739014,235.320007,574.401978,-339.082001,,,,,58.363998,,,,,,58.363998,293.684005,,78.094002,78.094002,,,4.816,,,,,,348.872988,,,348.872988,431.78299,60.398998,,,,,20.788,,,,20.788,81.186998,512.969988,0.0,33.979,,,0.0,,415.473999,449.452999,,449.452999,962.422987,
12/30/1994,1000.075012,77.398003,77.398003,0.0,327.563995,,,218.587997,,,,,79.829002,,,,,,703.379028,236.641006,585.702026,-349.061005,0.0,,,,60.055,,,,,,60.055,296.696007,,78.474998,78.474998,,,46.412998,,,,,,340.075993,,,340.075993,464.963989,60.334,,,,,20.759001,,,,20.759001,81.093,546.05699,0.0,33.733002,,,0.0,,420.285004,454.018005,0.0,454.018005,1000.074995,
03/31/1995,1064.996948,77.155998,77.155998,0.0,384.368011,,,226.194,,,,,76.771004,,,,,,764.489014,239.089996,593.848999,-354.759003,0.0,,,,61.417999,,,,,,61.417999,300.507996,,86.361,86.361,,,38.491001,,,,,,379.539997,,,379.539997,504.391998,60.328999,,,,,20.759001,,,,20.759001,81.087999,585.479998,0.0,33.907001,,,0.0,,445.609985,479.516987,0.0,479.516987,1064.996984,
06/30/1995,1069.083984,90.120003,90.120003,,378.462006,,,225.932007,,,,,75.198997,,,,,,769.713013,238.190002,602.523987,-364.334015,,,,,61.181,,,,,,61.181,299.371002,,83.492996,83.492996,,,32.967999,,,,,,375.787998,,,375.787998,492.248993,60.328999,,,,,20.773001,,,,20.773001,81.101999,573.350992,0.0,33.833,,,0.0,,461.899994,495.732994,,495.732994,1069.083986,
09/29/1995,1003.781982,122.727997,122.727997,,346.329987,,,171.701996,,,,,116.958,,,,,,757.718018,191.880997,431.303009,-239.421997,,,,,54.182999,,,,,,54.182999,246.063996,,82.850998,82.850998,,,1.755,,,,,,416.094991,,,416.094991,500.700989,89.355003,,,,,18.797001,,,,18.797001,108.152004,608.852993,0.0,31.052,,,0.0,,363.877014,394.929014,,394.929014,1003.782007,
12/29/1995,953.73999,71.625999,71.625999,0.0,321.550995,,,196.951004,,,,,112.889,,,,,,703.017029,195.272995,442.207001,-246.934006,0.0,,,,55.450001,,,,,,55.450001,250.722996,,68.469002,68.469002,,,30.098,,,,,,343.340012,,,343.340012,441.907013,60.264,,,,,46.173,,,,46.173,106.437,548.344013,0.0,31.077,,,0.0,,374.319,405.396,0.0,405.396,953.740013,
03/29/1996,1039.079956,87.764,87.764,0.0,363.481995,,,215.373993,,,,,111.514,,,,,,778.133972,204.136993,456.269989,-252.132996,0.0,,,,56.808998,,,,,,56.808998,260.945992,,88.325996,88.325996,,,56.118,,,,,,358.892002,,,358.892002,503.335999,60.257999,,,,,47.450001,,,,47.450001,107.708,611.043999,0.0,31.035,,,0.0,,397.001007,428.036007,0.0,428.036007,1039.080006,
06/28/1996,1051.516968,117.065002,117.065002,0.0,340.846008,,,218.039993,,,,,107.912003,,,,,,783.862976,209.25,468.451996,-259.201996,0.0,,,,58.403999,,,,,,58.403999,267.653999,,78.037003,78.037003,,,49.460999,,,,,,364.577011,,,364.577011,492.075012,87.619003,,,,,19.320999,,,,19.320999,106.940002,599.015015,0.0,31.091,,,0.0,,421.411011,452.50201,0.0,452.50201,1051.517025,
09/27/1996,1018.921021,82.675003,82.675003,,380.329987,,,189.882004,,,,,91.010002,,,,,,743.896973,212.085999,473.85199,-261.765991,,,,,62.938,,,,,,62.938,275.023999,,75.745003,75.745003,,,4.362,,,,,,369.886985,,,369.886985,449.993988,60.257999,,,,,40.759998,,,,40.759998,101.017997,551.011985,0.0,30.646,,,0.0,,437.263,467.909,,467.909,1018.920985,
12/27/1996,1001.903992,76.899002,76.899002,0.0,332.281006,,,201.783997,,,,,92.533997,,,,,,703.497986,212.248993,481.006012,-268.756989,,,,,86.156998,,,,,,86.156998,298.405991,,62.257999,62.257999,,,23.312,,,,,,330.430001,,,330.430001,416.0,79.258003,,,,,39.973,,,,39.973,119.231003,535.231003,0.0,30.597,,,0.0,,436.075989,466.672989,,466.672989,1001.903992,
03/28/1997,1040.776978,85.893997,85.893997,0.0,343.972992,,,212.410004,,,,,91.738998,,,,,,734.015991,209.445999,486.803009,-277.356995,,,,,97.315002,,,,,,97.315002,306.761001,,74.247002,74.247002,,,44.035999,,,,,,331.163013,,,331.163013,449.446014,79.185997,,,,,46.905998,,,,46.905998,126.091995,575.538009,0.0,30.493,,,0.0,,434.746002,465.239002,,465.239002,1040.777011,
06/27/1997,1092.530029,174.712006,174.712006,0.0,350.428986,,,181.453003,,,,,96.530998,,,,,,803.125,191.828995,453.709015,-261.880005,,,,,97.575996,,,,,,97.575996,289.404991,,74.602997,74.602997,,,19.530001,,,,,,378.273008,,,378.273008,472.406006,73.185997,,,,,47.214001,,,,47.214001,120.399998,592.806004,0.0,30.222,,,0.0,,469.502014,499.724014,,499.724014,1092.530018,
09/26/1997,1104.333008,142.298004,142.298004,,418.977997,,,159.598007,,,,,92.596001,,,,,,813.469971,195.639008,460.251007,-264.612,,,,,95.223999,,,,,,95.223999,290.863007,,83.771004,83.771004,,,18.667999,,,,,,361.870995,,,361.870995,464.309998,73.185997,,,,,42.259998,,,,42.259998,115.445995,579.755993,0.0,30.108,,,0.0,,494.468994,524.576994,,524.576994,1104.332987,
01/02/1998,1066.26001,85.644997,85.644997,,363.647003,,,192.548996,,,,,98.614998,,,,,,740.455994,194.059998,466.037994,-271.977997,,,,,131.744003,,,,,,131.744003,325.804001,,59.636002,59.636002,,,21.909,,,,,,345.439007,,,345.439007,426.984009,67.089996,,,,,48.700001,,,,48.700001,115.789997,542.774006,0.0,30.025,,,0.0,,493.460999,523.485999,,523.485999,1066.260005,
04/03/1998,1110.709961,85.349998,85.349998,,389.069,,,205.871002,,,,,100.856003,,,,,,781.145996,199.408005,481.485992,-282.078003,,,,,130.156006,,,,,,130.156006,329.564011,,68.087997,68.087997,,,41.513,,,,,,355.378007,,,355.378007,464.979004,67.089996,,,,,46.738998,,,,46.738998,113.828994,578.807998,0.0,29.851,,,0.0,,502.050995,531.901995,,531.901995,1110.709993,
07/03/1998,1162.227051,151.147003,151.147003,,365.872986,,,208.895996,127.198997,47.740002,33.957001,,106.220001,,,,,,832.135986,198.985992,486.493988,-287.507996,,,,,131.104996,,,,,,131.104996,330.090988,,67.901001,67.901001,,,36.566002,,,,,,356.833992,,,356.833992,461.300995,111.089996,,,,,45.02,,,,45.02,156.109996,617.410991,0.0,29.792999,,,0.0,,515.02301,544.816009,,544.816009,1162.227,
10/02/1998,1218.295044,149.667007,149.667007,,392.596008,,,204.464005,132.399994,43.200001,28.9,,93.054001,,,,,,839.781006,214.222,509.088989,-294.867004,,,,,164.292007,,,,,,164.292007,378.514007,,76.166,76.166,,,46.841999,,,,,,381.881009,,,381.881009,504.889008,111.089996,,,,,44.771,,,,44.771,155.860996,660.750004,0.0,29.743,,,0.0,,527.802002,557.545002,,557.545002,1218.295006,
01/01/1999,1173.907959,131.531006,131.531006,,352.462006,,,221.397003,143.281998,48.543999,29.570999,,97.177002,,,,,,802.567017,210.778,513.107971,-302.329987,,,,,160.563004,,130.600006,,,,160.563004,371.341004,,43.159,43.159,,,46.245998,,,,,,378.641999,,,378.641999,468.046997,106.164001,,,,,43.780998,,,,43.780998,149.944999,617.991996,0.0,29.909,,,0.0,,526.007019,555.916019,,555.916019,1173.908015,
04/02/1999,498.416992,5.002,5.002,0.0,193.559006,,,92.538002,55.931999,17.681999,18.924,,64.785004,,,,,,355.884003,72.227997,187.830994,-115.602997,,,,,70.305,51.799999,51.799999,0.0,,,18.505001,142.532997,,34.869999,34.869999,,,34.993,,,,,,175.045998,,,175.045998,244.908997,58.5,,,,,27.936001,,,,27.936001,86.436001,331.344998,0.0,30.423,,,0.0,,136.649002,167.072002,0.0,167.072002,498.417,
07/02/1999,521.26001,26.202999,26.202999,0.0,182.162003,,,92.912003,56.507999,17.530001,18.874001,,70.644997,,,,,,371.921997,74.116997,192.496994,-118.379997,,,,,75.221001,,57.099998,,,,75.221001,149.337998,,33.355,33.355,,,50.862,,,,,,184.358989,,,184.358989,268.575989,58.5,,,,,27.936001,,,,27.936001,86.436001,355.01199,0.0,30.431999,,,0.0,,135.815994,166.247993,0.0,166.247993,521.259983,
10/01/1999,539.182983,25.125999,25.125999,0.0,233.785004,,,78.323997,61.900002,7.8,8.6,0.0,45.011002,,,,,,382.246002,80.248001,200.386002,-120.138,0.0,,,,76.688004,56.099998,56.099998,0.0,,,20.588006,156.936005,,40.140999,40.140999,,,35.587002,,,,,,194.074001,,,194.074001,269.802002,58.5,,,,,25.889999,,,,25.889999,84.389999,354.192001,0.0,50.748001,,,0.0,,134.242996,184.990997,0.0,184.990997,539.182998,
12/31/1999,516.955017,19.294001,19.294001,0.0,200.117004,,,92.750999,71.835999,7.809,13.106,0.0,48.936001,,,,,,361.097992,79.737999,200.630997,-120.892998,0.0,,,,76.119003,,55.0,,,,76.119003,155.857002,,36.497002,36.497002,,,20.584999,,,,,,183.677002,,,183.677002,240.759003,58.5,,,,,25.028999,,,,25.028999,83.528999,324.288002,0.0,53.195999,,,0.0,,139.470993,192.666992,0.0,192.666992,516.954994,
03/31/2000,544.510986,22.487,22.487,0.0,218.729004,,,99.385002,69.652,9.244,20.489,0.0,46.208,,,,,,386.80899,82.016998,203.703995,-121.686996,0.0,,,,75.684998,,54.700001,,,,75.684998,157.701996,,39.448002,39.448002,,,5.512,,,,,,202.993001,,,202.993001,247.953003,58.5,,,,,24.556,,,,24.556,83.056,331.009003,0.0,63.681999,,,0.0,,149.820007,213.502006,0.0,213.502006,544.511009,
06/30/2000,551.713989,29.17,29.17,0.0,220.610001,,,101.002998,71.623001,10.23,19.15,0.0,45.573002,,,,,,396.355988,80.851997,203.940002,-123.087997,0.0,,,,74.505997,,54.0,,,,74.505997,155.357994,,32.773998,32.773998,,,0.726,,,,,,196.266008,,,196.266008,229.766006,58.5,,,,,24.667,,,,24.667,83.167,312.933006,0.0,74.843002,,,0.0,,163.938004,238.781006,0.0,238.781006,551.714012,
12/29/2000,628.348022,103.565002,103.565002,0.0,212.014999,,,109.778,80.699997,11.3,17.799999,0.0,49.911999,,,,,,475.269989,79.774002,209.654999,-129.880997,0.0,,,,73.304001,,,,,,73.304001,153.078003,,51.592999,51.592999,,,0.448,,,,,,195.455003,,,195.455003,247.496002,58.5,,,,,22.355,,,,22.355,80.855,328.351002,0.0,102.829002,,,0.0,,197.167999,299.997001,0.0,299.997001,628.348003,
03/30/2001,670.684021,151.656998,151.656998,0.0,207.569,,,109.889999,80.300003,12.1,17.5,0.0,50.908001,,,,,,520.023987,79.404999,208.018005,-128.613007,0.0,,,,71.254997,,,,,,71.254997,150.659996,,45.130001,45.130001,,,0.428,,,,,,208.212003,,,208.212003,253.770004,58.5,,,,,21.941,,,,21.941,80.441,334.211004,0.0,128.544998,,,0.0,,207.927994,336.472992,0.0,336.472992,670.683996,
06/29/2001,704.322021,182.488007,182.488007,0.0,210.199997,,,116.402,77.386002,11.18,27.836,0.0,47.541,,,,,,556.630981,76.796997,209.147003,-132.350006,0.0,,,,70.893997,,,,,,70.893997,147.690994,,44.898998,44.898998,,,0.232,,,,,,199.824996,,,199.824996,244.955994,58.5,,,,,21.947001,,,,21.947001,80.447001,325.402995,0.0,151.197998,,,0.0,,227.720993,378.918991,0.0,378.918991,704.321986,
12/28/2001,769.518982,239.526001,239.526001,0.0,205.123001,,,123.93,78.643997,10.289,34.997002,0.0,59.973999,,,,,,628.552979,74.530998,209.755005,-135.223999,0.0,,,,66.434998,,49.900002,,,,66.434998,140.965996,,43.471001,43.471001,,,0.174,0.174,0.0,0.0,,,246.524005,,,246.524005,290.169006,58.5,58.5,0.0,0.0,,19.52,,,,19.52,78.02,368.189006,0.0,160.901993,,,0.0,,240.427994,401.329987,0.0,401.329987,769.518993,
03/29/2002,810.921997,211.148994,201.162994,9.986,218.761993,,,122.151001,78.973,9.706,33.472,0.0,66.487,,,,,,618.549011,76.857002,215.839005,-138.981995,47.193001,,,,68.322998,52.431,52.431,0.0,,,15.891998,192.373001,,43.509998,43.509998,,,0.116,0.116,0.0,0.0,,,262.648996,,,262.648996,306.274994,58.5,58.5,0.0,0.0,,18.693001,,,,18.693001,77.193001,383.467995,0.0,169.843002,,,0.0,,257.610992,427.453994,0.0,427.453994,810.921989,
06/28/2002,841.971008,192.016993,162.026993,29.99,221.264999,,,134.072006,82.035004,10.8,41.237,0.0,65.348999,,,,,,612.703003,79.991997,222.033005,-142.041,80.929001,,,,68.347,52.462002,52.462002,0.0,,,15.884998,229.267998,,41.297001,41.297001,,,0.116,0.116,0.0,0.0,,,269.179986,,,269.179986,310.592987,58.5,58.5,0.0,0.0,,18.448,,,,18.448,76.948,387.540987,0.0,184.087006,,,0.0,,270.342987,454.429993,0.0,454.429993,841.97098,
09/27/2002,910.276978,201.320004,160.285004,41.035,237.345001,,,123.815002,81.877998,10.68,31.257,0.0,88.878998,,,,,,651.359009,82.139999,226.324005,-144.184006,97.528999,,,,79.249001,59.995998,59.995998,0.0,,,19.253003,258.917999,,45.776001,45.776001,,,0.058,0.058,0.0,0.0,,,312.249007,,,312.249007,358.083008,58.5,58.5,0.0,0.0,,20.891001,,,,20.891001,79.391001,437.474009,0.0,186.067993,,,0.0,292.454987,-5.720002,472.802978,0.0,472.802978,910.276987,
12/27/2002,913.812988,212.217995,166.201996,46.015999,207.427002,,,135.690002,89.686996,11.124,34.879002,0.0,88.596001,,,,,,643.93103,79.310997,227.656006,-148.345001,108.481003,,,,82.089996,59.997002,59.997002,0.0,,,22.092994,269.881996,,38.789001,38.789001,,,0.058,0.058,0.0,0.0,,,309.904006,,,309.904006,348.751007,58.5,58.5,0.0,0.0,,20.006001,,,,20.006001,78.506001,427.257008,0.0,193.199997,,,0.0,,293.355988,486.555985,0.0,486.555985,913.812993,
03/28/2003,975.101013,242.589997,178.182999,64.406998,239.468994,,,126.764,83.825996,12.595,30.343,0.0,91.155998,,,,,,699.979004,79.666,231.537003,-151.871002,112.634003,,,,82.821999,59.979,59.979,0.0,,,22.842999,275.122002,,44.470001,44.470001,,,0.0,0.0,0.0,0.0,,,333.160004,,,333.160004,377.630005,58.5,58.5,0.0,0.0,,19.704,,,,19.704,78.204,455.834005,0.0,206.585999,,,0.0,,312.681,519.266999,0.0,519.266999,975.101004,
06/27/2003,1004.921997,307.804008,210.796005,97.008003,228.503006,,,130.518005,84.598999,6.696,39.223,0.0,107.847,,,,,,774.671997,80.447998,233.582993,-153.134995,65.632004,,,,84.169998,59.979,59.979,0.0,,,24.190998,230.25,,47.551998,47.551998,,,0.0,0.0,0.0,0.0,,,338.992008,,,338.992008,386.544006,58.5,58.5,0.0,0.0,,19.233,,,,19.233,77.733,464.277006,0.0,218.108002,,,0.0,327.609985,-5.072998,540.644989,0.0,540.644989,1004.921995,
09/26/2003,1053.487061,322.575996,210.447998,112.127998,252.264999,,,116.815002,81.599998,5.9,29.299999,0.0,113.867996,,,,,,805.523987,81.171997,236.076996,-154.904999,84.82,,,,81.971001,59.979,59.979,0.0,,,21.992001,247.962998,,53.230999,53.230999,,,0.0,0.0,0.0,0.0,,,356.184986,,,356.184986,409.415985,58.5,58.5,0.0,0.0,,21.895,,,,21.895,80.395,489.810985,0.0,227.509995,,,0.0,341.863007,-5.697022,563.67598,0.0,563.67598,1053.486965,
01/02/2004,1078.608032,336.927002,210.591003,126.335999,231.272995,,,124.573997,83.001999,7.275,34.297001,0.0,122.349998,,,,,,815.124023,79.964996,238.093002,-158.128006,58.602001,,,,124.917,88.760002,88.760002,0.0,,,36.156998,263.483997,,47.695,47.695,,,0.0,0.0,0.0,0.0,,,368.071998,,,368.071998,415.766998,58.5,58.5,0.0,0.0,,24.698,,,,24.698,83.198,498.964998,0.0,242.354996,,,0.0,342.721985,-5.433991,579.64299,0.0,579.64299,1078.607988,
04/02/2004,1149.843994,339.383995,226.078995,113.305,269.209015,,,123.828003,78.872002,5.609,39.347,0.0,120.994003,,,,,,853.414978,81.345001,243.570007,-162.225006,56.257999,,,,158.826004,111.496002,111.496002,0.0,,,47.330002,296.429004,,49.382,49.382,,,0.0,0.0,0.0,0.0,,,381.735004,,,381.735004,431.117004,58.5,58.5,0.0,0.0,,36.396999,,,,36.396999,94.896999,526.014003,0.0,272.447998,,,0.0,356.553009,-5.17102,623.829987,0.0,623.829987,1149.84399,
07/02/2004,1161.639038,354.030014,270.338013,83.692001,255.968994,,,133.395004,81.537003,8.935,42.923,0.0,118.111,,,,,,861.505005,82.843002,248.735992,-165.893005,60.092999,,,,157.197998,111.530998,111.530998,0.0,,,45.667,300.133999,,54.247002,54.247002,,,5.25,5.25,0.0,0.0,,,385.499,,,385.499,444.996002,53.25,53.25,0.0,0.0,,35.763,,,,35.763,89.013,534.009002,0.0,274.246002,,,0.0,358.291992,-4.907989,627.630005,0.0,627.630005,1161.639007,
10/01/2004,1180.64,351.948,132.87,219.078,288.663,288.663,,144.389,90.6,8.2,45.6,0.0,110.584,,,,,,895.584,85.377,254.777,-169.4,40.97,,,,158.709,112.653,112.653,0.0,,,46.056,285.056,,59.639,59.639,,,5.25,5.25,0.0,0.0,,,396.45,,,396.45,461.339,41.889,41.889,0.0,0.0,,53.25,,,,53.25,95.139,556.478,0.0,268.03,,,0.0,357.242,-1.11,624.162,0.0,624.162,1180.64,
