Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/02/1990,,20.933001,0.0,106.276001,102.192001,17.559,246.960007,,21.966999,,,9.828,31.794999,278.755005,,14.329,25.233,42.272999,81.834999,5.833,14.464,20.297,102.131999,0,,36.639999,139.983002,176.623001,278.755,
06/01/1990,,25.780001,0.0,101.238998,93.724998,17.787001,238.531006,,21.556999,,,9.01,30.566999,269.097992,,12.382,21.973,36.890999,71.246002,5.833,14.136,19.969,91.215002,0,,36.567001,141.315994,177.882996,269.097998,
08/31/1990,,26.017,0.0,105.099998,89.0,18.02,238.136993,,20.461,,,9.156,29.617001,267.753998,,15.143,11.433,45.255001,71.831001,5.833,13.912,19.745,91.576001,0,,36.091999,140.085999,176.177998,267.753999,
11/30/1990,,32.896999,0.0,73.030998,110.984001,18.532,235.444,3.129,19.787001,40.568001,-20.781,7.663,30.579001,266.02301,,21.575001,0.833,44.298,66.706001,5.0,12.958,17.958,84.664001,0,,36.75,144.608994,181.358994,266.022995,
03/01/1991,,28.68,0.0,111.837997,90.528,17.941,248.987,,19.115,,,11.119,30.234,279.221008,,11.211,6.833,49.106998,67.151001,5.0,12.229,17.229,84.380001,0,,36.521999,158.319,194.841,279.221001,
05/31/1991,,39.301998,13.8,101.508003,81.630997,18.148001,254.389008,,18.806,,,11.112,29.918,284.307007,,10.694,0.833,45.075001,56.602001,5.0,11.474,16.474,73.076001,0,,34.616001,176.615005,211.231007,284.307008,
08/30/1991,,68.285004,10.91,109.988998,76.099998,17.941999,283.226013,,18.955,,,11.181,30.136,313.362,,12.511,0.833,56.973999,70.318001,5.0,10.732,15.732,86.050001,0,,33.786999,193.524994,227.311993,313.361994,
11/29/1991,,75.971001,12.38,76.177002,116.852997,19.614,300.994995,2.718,18.881001,39.976002,-21.094999,9.496,31.095001,332.089996,,23.309,0.833,53.821999,77.963997,4.167,9.532,13.698999,91.662996,0,,36.366001,204.061005,240.427006,332.090002,
02/28/1992,,39.620998,8.442,116.342003,119.788002,19.278,303.471008,,19.4,,,13.08,32.48,335.950989,,10.215,0.833,55.800999,66.848999,4.167,9.532,13.698999,80.547998,0,,37.153999,218.248993,255.402992,335.950991,
05/29/1992,,47.581001,2.5,113.699997,111.803001,18.777,294.360992,,19.016001,,,23.674999,42.691,337.052002,,9.674,0.833,48.257999,58.764999,4.167,9.418,13.585,72.349999,0,,37.042,227.660004,264.702003,337.052003,
08/28/1992,,71.278,2.0,123.475998,100.458,20.35,317.562012,,18.08,,,21.907,39.987,357.549011,,9.899,0.833,59.207001,69.939003,4.167,10.564,14.731,84.670003,0,,34.922001,237.957001,272.879002,357.549005,
