Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investments & Loans Income (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Operating (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,Extraordinary & Accounting Items,Income (Loss) incl. Minority Interest,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/25/1992,2159.974167,252.173096,1482.404053,0.0,1482.404053,-1230.230957,1907.801071,609.507019,,,,1139.352051,158.942001,0.0,2159.974167,-1765.682037,74.417999,1691.264038,394.291992,0.0,0.0,394.291992,-165.602997,228.688995,0.0,,,228.688995,0,228.688995,-1.442,,227.246995,227.246995,,892.840027,0.255,0.255,,892.840027,0.255,0.255,0.255,
12/25/1992,2065.063995,286.776977,1473.572998,0.0,1473.572998,-1186.796021,1778.287018,430.459015,,,,1347.828003,,0.0,2065.063995,-1703.958965,63.52,1640.438965,361.105011,0.0,0.0,361.105011,-139.664001,221.440994,0.0,,,221.44101,0,221.440994,-1.771,,219.669994,219.669994,,887.552,0.2475,0.2475,0.2475,887.552,0.2475,0.2475,0.2475,
03/31/1993,2612.11586,255.586914,1602.454956,0.0,1602.454956,-1346.868042,2356.528946,761.440002,,,,1527.918945,67.169998,0.0,2612.11586,-2021.795044,70.098999,1951.696045,590.320984,0.0,0.0,590.320984,-247.934998,342.385986,35.419998,,,306.965988,0,306.966003,-1.396,,305.570003,305.570003,,903.656006,0.3375,0.3775,,903.656006,0.3375,0.3775,0.3775,
06/25/1993,2560.100037,279.435059,1687.947021,0.0,1687.947021,-1408.511963,2280.664978,734.473022,,,,1319.954956,226.237,0.0,2560.100037,-1965.191978,76.889,1888.302979,594.90802,0.0,0.0,594.90802,-249.860992,345.046997,0.0,,,345.047028,0,345.046997,-1.278,,343.768997,343.768997,,902.447998,0.38,0.38,,902.447998,0.38,0.38,0.38,
09/24/1993,2640.522003,259.356079,1765.784058,0.0,1765.784058,-1506.427979,2381.165924,732.773987,,,,1392.887939,255.503998,0.0,2640.522003,-1998.222961,75.184998,1923.037964,642.299011,0.0,0.0,642.299011,-282.612,359.687012,0.0,,,359.687012,0,359.687012,-1.271,,358.416012,358.416012,,913.52002,0.3925,0.3925,,913.52002,0.3925,0.3925,0.3925,
12/31/1993,2745.491912,274.829956,2042.968994,0.0,2042.968994,-1768.139038,2470.661956,691.752014,,,,2042.496948,-263.587006,0.0,2745.491912,-2148.212097,58.539001,2089.673096,597.280029,0.0,0.0,597.280029,-250.041,347.239014,0.0,,,347.239029,0,347.239014,-1.345,,345.894014,345.894014,,902.268004,0.3825,0.3825,0.3825,902.268004,0.3825,0.3825,0.3825,
03/31/1994,2831.827927,292.552979,2199.536011,216.0,1983.536011,-1906.983032,2539.274948,666.677002,,,,1756.866943,115.731003,0.0,2831.827927,-2179.619881,86.489998,2093.129883,652.208008,0.0,0.0,652.208008,-280.449005,371.759003,0.0,,,371.759003,0,371.759003,-1.336,,370.423003,370.423003,,882.531982,0.42,0.42,,882.531982,0.42,0.42,0.42,
07/01/1994,2397.718857,235.109863,2317.690918,237.0,2080.690918,-2082.581055,2162.608994,560.867004,,,,1444.468994,157.272995,0.0,2397.718857,-1965.057037,87.464996,1877.592041,432.661987,0.0,0.0,432.661987,-180.852997,251.809006,0.0,,,251.80899,0,251.809006,-1.539,,250.270006,250.270006,,849.955994,0.295,0.295,,849.955994,0.295,0.295,0.295,
09/30/1994,2302.244904,210.781982,2438.76001,268.0,2170.76001,-2227.978027,2091.462921,653.690979,,,,1350.41394,87.358002,0.0,2302.244904,-1912.722961,82.690002,1830.032959,389.522003,0.0,0.0,389.522003,-157.942993,231.578995,0.0,,,231.57901,0,231.578995,-1.718,,229.860995,229.860995,,836.119995,0.275,0.275,,836.119995,0.275,0.275,0.275,
12/30/1994,2092.728905,230.545899,2621.573975,297.0,2324.573975,-2391.028076,1862.183006,453.688995,,,,1297.708008,110.786003,0.0,2092.728905,-1837.517021,80.866997,1756.650024,255.212006,0.0,0.0,255.212006,-93.598,161.613998,0.0,,,161.614006,0,161.613998,-7.961,,153.652998,153.652998,,812.627992,0.19,0.19,0.19,812.627992,0.19,0.19,0.19,
03/31/1995,2420.48494,246.126953,3029.519043,325.0,2704.519043,-2783.39209,2174.357986,674.755981,,,,1382.229004,117.373001,0.0,2420.48494,-2041.693024,83.845001,1957.848022,378.791992,0.0,0.0,378.791992,-151.516998,227.274994,0.0,,,227.274994,0,227.274994,-11.941,,215.333994,215.333994,,796.711975,0.27,0.27,,796.711975,0.27,0.27,0.27,
06/30/1995,2549.19191,259.452881,3295.254883,334.0,2961.254883,-3035.802002,2289.739029,614.677002,,,,1564.853027,110.209,0.0,2549.19191,-2084.892029,93.888,1991.004028,464.299988,0.0,0.0,464.299988,-181.503998,282.79599,0.0,,,282.79599,0,282.79599,-11.913,,270.88299,270.88299,,773.067993,0.35,0.35,,773.067993,0.35,0.35,0.35,
09/29/1995,2682.438026,255.156006,3003.864014,359.0,2644.864014,-2748.708008,2427.282021,663.138977,,,,1666.94104,97.202003,0.0,2682.438026,-2196.961098,88.663002,2108.298096,485.47699,0.0,0.0,485.47699,-185.121002,300.355988,0.0,,,300.355988,0,300.355988,-11.771,,288.584988,288.584988,,785.580017,0.3675,0.3675,,785.580017,0.3675,0.3675,0.3675,
12/29/1995,2612.885194,212.264161,2892.362061,376.0,2516.362061,-2680.0979,2400.621033,566.427979,,,,1709.977051,124.216003,0.0,2612.885194,-2130.453972,94.603996,2035.849976,482.431,0.0,0.0,482.431,-178.858002,303.572998,0.0,,,303.572998,0,303.572998,-12.375,,291.197998,291.197998,,780.400024,0.3725,0.3725,0.3725,780.400024,0.3725,0.3725,0.3725,
03/29/1996,3261.0,252.0,3010.0,373.0,2637.0,-2758.0,3009.0,982.0,,,,1905.0,122.0,0.0,3261.0,-2590.0,106.0,2484.0,671.0,0.0,0.0,671.0,-261.0,410.0,0.0,,,410.0,0,410.0,-11.0,,399.0,399.0,,693.911987,0.575,0.575,0.575,784.900024,0.505,0.505,0.505,
06/28/1996,3380.0,230.0,3040.0,369.0,2671.0,-2810.0,3150.0,908.0,,,,2103.0,139.0,0.0,3380.0,-2682.0,101.0,2581.0,698.0,0.0,0.0,698.0,-265.0,433.0,0.0,,,433.0,0,433.0,-11.0,,422.0,422.0,,680.643982,0.62,0.62,0.62,771.599976,0.55,0.55,0.55,
09/27/1996,3093.0,249.0,3357.0,379.0,2978.0,-3108.0,2844.0,818.0,,,,1901.0,125.0,0.0,3093.0,-2571.0,103.0,2468.0,522.0,0.0,0.0,522.0,-191.0,331.0,0.0,,,331.0,0,331.0,-12.0,,319.0,319.0,,671.580017,0.475,0.475,0.475,756.799988,0.42,0.42,0.42,
12/27/1996,3227.0,273.0,3492.0,421.0,3071.0,-3219.0,2954.0,802.0,,,,2083.0,69.0,0.0,3227.0,-2707.0,103.0,2604.0,520.0,155.0,-155.0,675.0,-230.0,445.0,0.0,,,445.0,0,445.0,-13.0,,432.0,432.0,,654.544008,0.66,0.66,0.565,757.599976,0.57,0.57,0.485,
03/28/1997,7650.0,,,,,-3656.0,7650.0,,,,,,7650.0,0.0,7650.0,-3211.0,0.0,3211.0,783.0,0.0,0.0,783.0,-300.0,483.0,0.0,,,483.0,-10,473.0,-11.0,,462.0,462.0,,679.411988,0.68,0.68,0.68,796.552,0.58,0.58,0.58,
06/27/1997,8200.0,,,,,-4090.0,8200.0,,,,,,8200.0,0.0,8200.0,-3306.0,0.0,3306.0,804.0,0.0,0.0,804.0,-300.0,504.0,0.0,,,504.0,-13,491.0,-9.0,,482.0,482.0,,678.874024,0.71,0.71,0.71,777.419982,0.62,0.62,0.62,
09/26/1997,8338.0,,,,,-4196.0,8338.0,,,,,,8338.0,0.0,8338.0,-3353.0,0.0,3353.0,789.0,0.0,0.0,789.0,-275.0,514.0,0.0,,,514.0,-12,502.0,-9.0,,493.0,493.0,,679.598022,0.725,0.725,0.725,793.752014,0.62,0.62,0.62,
12/31/1997,8311.0,,,,,-4301.0,8311.0,,,,,,8311.0,0.0,8311.0,-3275.0,0.0,3275.0,735.0,0.0,0.0,735.0,-254.0,481.0,0.0,,,481.0,-12,469.0,-10.0,,459.0,459.0,,685.400024,0.67,0.67,0.67,800.200012,0.575,0.575,0.575,
03/27/1998,4762.0,188.0,4814.0,4814.0,,-4626.0,4574.0,1171.0,,,,3323.0,80.0,0.0,4762.0,-3895.0,156.0,3739.0,867.0,0.0,0.0,867.0,-330.0,537.0,0.0,,,537.0,-23,514.0,,,514.0,514.0,,699.0,0.72,0.72,0.72,800.400024,0.63,0.63,0.63,
06/26/1998,4855.0,284.0,4751.0,4751.0,,-4467.0,4571.0,989.0,,,,3445.0,137.0,0.0,4855.0,-3940.0,167.0,3773.0,915.0,0.0,0.0,915.0,-339.0,576.0,0.0,,,576.0,-27,549.0,,,549.0,549.0,,710.599976,0.76,0.76,0.76,822.799988,0.655,0.655,0.655,
09/25/1998,3849.0,216.0,4712.0,4712.0,,-4496.0,3633.0,279.0,,,,3203.0,151.0,0.0,3849.0,-4054.0,186.0,3868.0,-205.0,0.0,0.0,-205.0,75.0,-130.0,0.0,,,-130.0,-33,-163.0,,,-163.0,-163.0,,715.200012,-0.24,-0.24,-0.24,715.200012,-0.24,-0.24,-0.24,
12/25/1998,333.0,-3428.0,663.0,663.0,,-4091.0,3761.0,211.0,,,,3294.0,256.0,0.0,333.0,-3562.0,174.0,3388.0,519.0,0.0,0.0,519.0,-119.0,400.0,0.0,,,400.0,-41,359.0,,,359.0,359.0,,719.799988,0.485,0.485,0.485,809.799988,0.43,0.43,0.43,
03/26/1999,5266.0,380.0,3965.0,683.0,3282.0,-3585.0,4886.0,1444.0,,,,3310.0,132.0,0.0,5266.0,-4270.0,154.0,4116.0,996.0,0.0,0.0,996.0,-338.0,658.0,0.0,,,658.0,-49,609.0,-10.0,,599.0,599.0,,728.078,0.825,0.825,0.825,831.324,0.72,0.72,0.72,
06/25/1999,5440.0,542.0,3732.0,685.0,3047.0,-3190.0,4898.0,1064.0,,,,3659.0,175.0,0.0,5440.0,-4409.0,170.0,4239.0,1031.0,0.0,0.0,1031.0,-310.0,721.0,0.0,,,721.0,-48,673.0,-9.0,,664.0,664.0,,736.546,0.9,0.9,0.9,842.534,0.785,0.785,0.785,
09/24/1999,5352.0,524.0,3669.0,704.0,2965.0,-3145.0,4828.0,1130.0,,,,3576.0,122.0,0.0,5352.0,-4448.0,193.0,4255.0,904.0,0.0,0.0,904.0,-276.0,628.0,0.0,,,628.0,-49,579.0,-8.0,,571.0,571.0,,1515.8,0.375,0.375,0.375,1710.6,0.335,0.335,0.335,
12/31/1999,5895.0,644.0,3735.0,911.0,2824.0,-3091.0,5251.0,794.0,,,,4161.0,296.0,0.0,5895.0,-4735.0,184.0,4551.0,1160.0,0.0,0.0,1160.0,-346.0,814.0,0.0,,,814.0,-50,764.0,-9.0,,755.0,755.0,,743.8,1.015,1.015,1.015,838.8,0.9,0.9,0.9,
03/31/2000,7524.0,691.0,4473.0,4473.0,0.0,-3782.0,6833.0,2038.0,,,,4546.0,249.0,0.0,7524.0,-5839.0,233.0,5606.0,1685.0,0.0,0.0,1685.0,-535.0,1150.0,0.0,,,1150.0,-49,1101.0,-10.0,0.0,1091.0,1091.0,,1560.4,0.7,0.7,0.7,1763.4,0.62,0.62,0.62,
06/30/2000,6846.0,869.0,5073.0,5073.0,0.0,-4204.0,5977.0,1548.0,,,,4147.0,282.0,0.0,6846.0,-5433.0,233.0,5200.0,1413.0,0.0,0.0,1413.0,-443.0,970.0,0.0,,,970.0,-49,921.0,-9.0,0.0,912.0,912.0,,1590.2,0.575,0.575,0.575,1808.4,0.505,0.505,0.505,
09/29/2000,6144.0,770.0,5474.0,5474.0,0.0,-4704.0,5374.0,1160.0,,,,3896.0,318.0,0.0,6144.0,-4833.0,206.0,4627.0,1311.0,0.0,0.0,1311.0,-378.0,933.0,0.0,,,933.0,-48,885.0,-10.0,,875.0,875.0,,805.9,1.09,1.09,1.09,929.0,0.94,0.94,0.94,
12/29/2000,6272.0,780.0,6175.0,6175.0,0.0,-5395.0,5492.0,1249.0,,,,4125.0,118.0,0.0,6272.0,-4964.0,221.0,4743.0,1308.0,0.0,0.0,1308.0,-382.0,926.0,0.0,,,926.0,-49,877.0,-10.0,0.0,867.0,867.0,,811.9,1.07,1.07,1.07,930.7,0.93,0.93,0.93,
03/30/2001,6410.0,709.0,6233.0,6233.0,0.0,-5524.0,5701.0,1717.0,,,,3820.0,164.0,0.0,6410.0,-5059.0,235.0,4824.0,1351.0,0.0,0.0,1351.0,-428.0,923.0,0.0,,,923.0,-49,874.0,-10.0,0.0,864.0,864.0,,832.2,1.04,1.04,1.04,938.0,0.92,0.92,0.92,
06/29/2001,5573.0,816.0,5563.0,5563.0,0.0,-4747.0,4757.0,911.0,,,,3693.0,153.0,0.0,5573.0,-4721.0,243.0,4478.0,852.0,0.0,0.0,852.0,-262.0,590.0,0.0,,,590.0,-49,541.0,-9.0,0.0,532.0,532.0,,841.394,0.63,0.63,0.63,943.836,0.56,0.56,0.56,
09/28/2001,5145.0,879.0,4663.0,4663.0,0.0,-3784.0,4266.0,739.0,,,,3398.0,129.0,0.0,5145.0,-4371.0,219.0,4152.0,774.0,-88.0,88.0,686.0,-216.0,470.0,0.0,,,470.0,-48,422.0,-10.0,0.0,412.0,412.0,,845.8,0.49,0.49,0.59,934.5,0.44,0.44,0.53,
12/28/2001,4736.0,846.0,3668.0,3668.0,0.0,-2822.0,3890.0,520.0,,,,3288.0,82.0,0.0,4736.0,-4012.0,198.0,3814.0,724.0,-2236.0,2236.0,-1512.0,0.0,0.0,0.0,,,-1512.0,-49,0.0,-9.0,0.0,-9.0,-9.0,,845.664,0.0,0.0,0.57,845.664,0.0,0.0,0.51,
03/29/2002,5090.0,811.0,3284.0,3284.0,0.0,-2473.0,4279.0,877.0,,,,3183.0,219.0,0.0,5090.0,-4080.0,198.0,3882.0,1010.0,2.0,-2.0,1012.0,-316.0,696.0,0.0,,,696.0,-49,647.0,-9.0,0.0,638.0,638.0,,854.815,0.75,0.75,0.75,949.237,0.67,0.67,0.67,
06/28/2002,4951.0,797.0,3198.0,3198.0,0.0,-2401.0,4154.0,728.0,,,,3207.0,219.0,0.0,4951.0,-3892.0,172.0,3720.0,1059.0,-111.0,111.0,948.0,-267.0,681.0,0.0,,,681.0,-47,634.0,-10.0,0.0,624.0,624.0,,861.742,0.72,0.72,0.82,942.56,0.66,0.66,0.75,
09/27/2002,4362.0,986.0,3484.0,3484.0,0.0,-2498.0,3376.0,377.0,,,,2834.0,165.0,0.0,4362.0,-3499.0,182.0,3317.0,863.0,191.0,-191.0,1054.0,-313.0,741.0,0.0,,,741.0,-48,693.0,-10.0,0.0,683.0,683.0,,864.629,0.79,0.79,0.66,934.477,0.73,0.73,0.61,
12/27/2002,4233.0,967.0,3240.0,3240.0,0.0,-2273.0,3266.0,358.0,,,,2760.0,148.0,0.0,4233.0,-3293.0,175.0,3118.0,912.0,-169.0,169.0,743.0,-157.0,586.0,0.0,,,586.0,-47,539.0,-9.0,0.0,530.0,530.0,,868.2,0.61,0.61,0.71,942.9,0.56,0.56,0.65,
03/28/2003,4804.0,877.0,3005.0,3005.0,0.0,-2128.0,3927.0,1025.0,,,,2689.0,213.0,0.0,4804.0,-3895.0,170.0,3725.0,909.0,0.0,0.0,909.0,-266.0,643.0,0.0,,,643.0,0,643.0,-9.0,0.0,634.0,634.0,,887.553,0.71,0.71,0.71,941.875,0.67,0.67,0.67,
06/27/2003,5269.0,967.0,2999.0,2999.0,0.0,-2032.0,4302.0,1127.0,,,,2896.0,279.0,0.0,5269.0,-3982.0,169.0,3813.0,1287.0,0.0,0.0,1287.0,-371.0,977.0,0.0,,,916.0,0,977.0,-10.0,0.0,967.0,967.0,,897.202,1.08,1.08,1.04,967.446,1.0,1.0,0.96,
09/26/2003,4998.0,1022.0,2872.0,2872.0,0.0,-1850.0,3976.0,704.0,,,,2961.0,311.0,0.0,4998.0,-3613.0,188.0,3425.0,1385.0,21.0,-21.0,1406.0,-403.0,1003.0,0.0,,,1003.0,0,1003.0,-9.0,0.0,994.0,994.0,,904.829,1.1,1.1,1.09,991.947,1.0,1.0,0.99,
12/26/2003,4920.0,1052.0,2802.0,2802.0,0.0,-1750.0,3868.0,380.0,,,,3153.0,335.0,0.0,4920.0,-3316.0,195.0,3121.0,1607.0,0.0,0.0,1607.0,-361.0,1291.0,0.0,,,1246.0,-48,1243.0,-10.0,0.0,1233.0,1233.0,,913.3,1.35,1.35,1.3,1006.5,1.23,1.23,1.18,
03/26/2004,6090.0,1164.0,3061.0,3061.0,0.0,-1897.0,4926.0,1046.0,,,,3513.0,367.0,,6090.0,-4398.0,204.0,4194.0,1692.0,,,1692.0,-440.0,1252.0,0.0,,,1252.0,0,1252.0,-10.0,0.0,1242.0,1242.0,,930.155,1.34,1.34,1.34,1022.808,1.22,1.22,1.22,
06/25/2004,5298.0,1050.0,3128.0,3128.0,0.0,-2078.0,4248.0,630.0,,,,3310.0,308.0,0.0,5298.0,-3899.0,214.0,3685.0,1399.0,0.0,0.0,1399.0,-321.0,1078.0,0.0,,,1078.0,0,1078.0,-9.0,0.0,1069.0,1069.0,,923.014,1.16,1.16,1.16,1012.773,1.06,1.06,1.06,
09/24/2004,4829.0,887.0,3635.0,3635.0,0.0,-2748.0,3942.0,355.0,,,,3080.0,507.0,0.0,4829.0,-3621.0,193.0,3428.0,1208.0,0.0,0.0,1208.0,-286.0,922.0,0.0,,,922.0,0,922.0,-9.0,0.0,913.0,913.0,,903.2,1.01,1.01,1.01,985.0,0.93,0.93,0.93,
12/31/2004,5906.0,1405.0,5179.0,5179.0,0.0,-3774.0,4501.0,448.0,,,,3742.0,311.0,0.0,5906.0,-4354.0,208.0,4146.0,1552.0,0.0,0.0,1552.0,-359.0,1193.0,0.0,,,1193.0,0,1193.0,-12.0,0.0,1181.0,1181.0,,896.6,1.32,1.32,1.32,992.7,1.19,1.19,1.19,
04/01/2005,6232.0,1201.0,5531.0,5531.0,0.0,-4330.0,5031.0,945.0,,,,3589.0,497.0,0.0,6232.0,-4563.0,219.0,4344.0,1669.0,0.0,0.0,1669.0,-457.0,1212.0,0.0,,,1212.0,0,1212.0,-7.0,0.0,1205.0,1205.0,,907.8,1.33,1.33,1.33,993.3,1.21,1.21,1.21,
07/01/2005,6319.0,967.0,5974.0,5974.0,0.0,-5007.0,5352.0,1006.0,,,,3598.0,748.0,0.0,6319.0,-4724.0,216.0,4508.0,1595.0,0.0,0.0,1595.0,-460.0,1135.0,0.0,,,1135.0,0,1135.0,-17.0,0.0,1118.0,1118.0,,897.5,1.25,1.25,1.25,978.5,1.14,1.14,1.14,
09/30/2005,6678.0,1322.0,7039.0,7039.0,0.0,-5717.0,5356.0,917.0,,,,3749.0,690.0,0.0,6678.0,-4742.0,190.0,4552.0,1936.0,0.0,0.0,1936.0,-560.0,1376.0,0.0,,,1376.0,0,1376.0,-18.0,0.0,1358.0,1358.0,,881.4,1.54,1.54,1.54,968.5,1.4,1.4,1.4,
12/30/2005,6793.0,1307.0,8027.0,8027.0,0.0,-6720.0,5486.0,677.0,,,,4111.0,698.0,0.0,6793.0,-4762.0,231.0,4531.0,2031.0,0.0,0.0,2031.0,-638.0,1393.0,0.0,,,1393.0,0,1393.0,-28.0,0.0,1365.0,1365.0,,876.2,1.56,1.56,1.56,970.7,1.41,1.41,1.41,
03/31/2006,7972.0,1065.0,8664.0,8664.0,0.0,-7599.0,6907.0,1988.0,,,,4262.0,657.0,0.0,7972.0,-7379.0,259.0,7120.0,593.0,0.0,0.0,593.0,-118.0,475.0,0.0,,,475.0,0,475.0,-43.0,0.0,432.0,432.0,,883.7,0.49,0.49,1.83,981.1,0.44,0.44,1.65,
06/30/2006,8173.0,1159.0,9690.0,9690.0,0.0,-8531.0,7014.0,1180.0,,,,4536.0,1298.0,0.0,8173.0,-5824.0,266.0,5558.0,2349.0,0.0,0.0,2349.0,-716.0,1633.0,0.0,,,1633.0,0,1633.0,-45.0,0.0,1588.0,1588.0,,885.4,1.79,1.79,1.79,973.3,1.63,1.63,1.63,
09/29/2006,7864.0,1227.0,10651.0,10651.0,0.0,-9424.0,6637.0,1673.0,,,,3981.0,983.0,0.0,7864.0,-5743.0,278.0,5465.0,2121.0,1969.0,-1969.0,4090.0,-1071.0,3019.0,-26.0,,,3045.0,0,3045.0,-50.0,0.0,2995.0,2995.0,,855.8,3.5,3.47,2.18,945.3,3.17,3.14,1.97,
12/29/2006,7852.0,542.0,10785.0,10785.0,0.0,-10243.0,7310.0,2206.0,,,,4267.0,837.0,0.0,7852.0,-5204.0,293.0,4911.0,3181.0,0.0,0.0,3181.0,-953.0,2228.0,-118.0,,,2346.0,0,2346.0,-50.0,0.0,2296.0,2296.0,,847.4,2.71,2.57,2.57,952.2,2.41,2.29,2.29,
03/30/2007,9603.0,1212.0,12721.0,12721.0,0.0,-11509.0,8391.0,2734.0,,,,4507.0,1150.0,0.0,9603.0,-6702.0,310.0,6392.0,2901.0,0.0,0.0,2901.0,-871.0,2030.0,-128.0,,,2158.0,0,2158.0,-52.0,0.0,2106.0,2106.0,,841.3,2.5,2.35,2.35,930.2,2.26,2.12,2.12,
06/29/2007,9459.0,477.0,14447.0,14447.0,0.0,-13970.0,8982.0,3556.0,,,,4664.0,762.0,0.0,9459.0,-6633.0,346.0,6287.0,2826.0,0.0,0.0,2826.0,-816.0,2010.0,-129.0,,,2139.0,0,2139.0,-72.0,0.0,2067.0,2067.0,,833.8,2.48,2.32,2.32,923.3,2.24,2.1,2.1,
09/28/2007,380.0,2314.0,15636.0,15636.0,0.0,-13322.0,-1934.0,-5761.0,,,,4529.0,-702.0,0.0,380.0,-4018.0,364.0,3654.0,-3638.0,0.0,0.0,-3638.0,1258.0,-2380.0,-139.0,,,-2241.0,0,-2241.0,-73.0,,-2314.0,-2314.0,,821.6,-2.82,-2.99,-2.99,821.6,-2.82,-2.99,-2.99,
