Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/01/1992,1333.765991,441.57901,154.688995,286.890015,211.834,,,301.03299,,,,,62.492001,,,,1016.937988,301.065002,598.268005,-297.203003,0.0,15.763,,,,,15.763,316.828002,,41.356998,41.356998,,,,13.226,,,,,,150.150003,,,,150.150003,204.733002,0.0,,,,,81.716003,,,81.716003,81.716003,286.449005,0.0,166.606995,,,-0.767,,881.477022,1047.317017,0.0,1047.317017,1333.766022,
12/31/1992,1267.593994,429.972,210.798004,219.173996,173.533005,,,297.71701,,,,,63.879002,,,,965.101013,286.352997,553.812988,-267.459991,0.0,16.139999,,,,,16.139999,302.492996,,37.757,37.757,,,,13.536,,,,,,143.395995,,,,143.395995,194.688995,0.0,,,,,95.842003,,,95.842003,95.842003,290.530998,0.0,170.406006,,,-17.959,,824.615982,977.062988,0.0,977.062988,1267.593986,
03/31/1993,1283.817017,393.450012,213.783005,179.667007,215.617996,,,298.144012,,,,,68.515999,,,,975.728027,289.156006,564.151978,-274.996002,,18.933001,,,,,18.933001,308.089006,,48.157001,48.157001,,,,12.602,,,,,,154.500001,,,,154.500001,215.259003,0.0,,,,,95.620003,,,95.620003,95.620003,310.879005,,166.720993,,,-33.824001,,840.040981,972.937973,,972.937973,1283.816978,
06/30/1993,1278.363037,382.151001,197.052994,185.098007,229.278,,,291.923004,,,,,64.097,,,,967.448975,292.679993,570.335022,-277.654999,0.0,18.233999,,,,,18.233999,310.913992,,49.734001,49.734001,,,,13.062,,,,,,152.233006,,,,152.233006,215.029007,0.0,,,,,99.984001,,,99.984001,99.984001,315.013008,0.0,165.802002,,,-51.537998,,849.085972,963.349976,0.0,963.349976,1278.362984,
09/30/1993,1279.078979,361.666,217.395004,144.270996,231.098007,,,300.994995,,,,,64.963997,,,,958.723022,302.608002,591.624023,-289.015991,0.0,17.747999,,,,,17.747999,320.356001,,45.542999,45.542999,,,,18.566999,,,,,,160.763994,,,,160.763994,224.873993,0.0,,,,,103.123001,,,103.123001,103.123001,327.996994,0.0,165.298004,,,-95.115997,,880.899994,951.082001,0.0,951.082001,1279.078995,
12/31/1993,1225.256958,311.278,187.205002,124.072998,196.774002,,,302.925995,,,,,68.044998,,,,879.02301,323.416992,610.629028,-287.212006,0.0,22.816999,,,,,22.816999,346.233991,,43.771,43.771,,,,30.937,,,,,,151.879006,,,,151.879006,226.587006,0.0,,,,,106.801003,,,106.801003,106.801003,333.388009,0.0,164.584,,,-133.802994,,861.087967,891.868973,0.0,891.868973,1225.256982,
03/31/1994,1269.286987,287.99099,218.776993,69.213997,243.024002,,,305.746002,,,,,71.478996,,,,908.23999,338.669006,637.567993,-298.898987,0.0,22.378,,,,,22.378,361.047007,,50.539001,50.539001,,,,14.118,,,,,,162.928997,,,,162.928997,227.585999,18.035,,,,,110.730003,,,110.730003,128.765003,356.351002,0.0,162.903,,,-153.240997,,903.274017,912.93602,0.0,912.93602,1269.287022,
06/30/1994,1336.897949,276.380005,193.391006,82.988998,268.114014,,,327.528015,,,,,76.348,,,,948.369995,366.897003,680.299011,-313.402008,0.0,21.631001,,,,,21.631001,388.528004,,60.245998,60.245998,,,,14.212,,,,,,168.068995,,,,168.068995,242.526993,15.803,,,,,112.405998,,,112.405998,128.208999,370.735991,0.0,162.205002,,,-160.869995,,964.826965,966.161972,0.0,966.161972,1336.897964,
09/30/1994,1392.116943,296.413002,204.399002,92.014,256.585999,,,348.738007,,,,,77.467003,,,,979.203979,390.673004,715.609985,-324.937012,0.0,22.24,,,,,22.24,412.913004,,60.897999,60.897999,,,,12.55,,,,,,179.514998,,,,179.514998,252.962997,14.754,,,,,116.712997,,,116.712997,131.466997,384.429995,0.0,160.862,,,-157.212006,,1004.037018,1007.687012,0.0,1007.687012,1392.117006,
12/31/1994,1399.724976,301.807991,230.580994,71.226997,220.985992,,,362.105011,,,,,79.586998,,,,964.486023,405.730011,736.911987,-331.182007,0.0,29.509001,,,,,29.509001,435.239012,,56.861,56.861,,,,9.74,,,,,,193.121992,,,,193.121992,259.722992,14.342,,,,,117.581001,,,117.581001,131.923001,391.645993,0.0,160.492004,,,-156.057999,,1003.644974,1008.078979,0.0,1008.078979,1399.724972,
03/31/1995,1519.640991,298.528992,219.651993,78.876999,282.619995,,,396.341003,,,,,82.557999,,,,1060.047974,431.390015,785.515991,-354.126007,0.0,28.202999,,,,,28.202999,459.593014,,69.874001,69.874001,,,,11.021,,,,,,211.700001,,,,211.700001,292.595001,15.102,,,,,116.622002,,,116.622002,131.724002,424.319003,0.0,158.695007,,,-150.292999,,1086.920013,1095.322021,0.0,1095.322021,1519.641025,
06/30/1995,1535.19104,277.543007,183.350006,94.193001,294.821991,,,405.050995,,,,,88.452003,,,,1065.868042,441.441986,805.145996,-363.70401,0.0,27.881001,,,,,27.881001,469.322987,,62.661999,62.661999,,,,13.811,,,,,,204.801995,,,,204.801995,281.274994,15.603,,,,,119.074997,,,119.074997,134.677997,415.952991,0.0,158.393005,,,-169.472,,1130.316971,1119.237976,0.0,1119.237976,1535.190967,
09/30/1995,1517.115967,285.367996,150.671997,134.695999,279.420013,,,405.234985,,,,,77.695,,,,1047.718018,441.86499,811.620972,-369.756012,0.0,27.533001,,,,,27.533001,469.397991,,55.055,55.055,,,,11.618,,,,,,194.233006,,,,194.233006,260.906006,12.089,,,,,123.689003,,,123.689003,135.778003,396.684009,0.0,157.794006,,,-183.151001,,1145.789001,1120.432007,0.0,1120.432007,1517.116015,
12/31/1995,1534.269043,296.932991,251.429993,45.502998,245.311005,,,414.546997,,,,,79.185997,,,,1035.977051,468.584991,839.205994,-370.621002,0.0,29.707001,,,,,29.707001,498.291992,,63.282001,63.282001,,,,12.185,,,,,,200.934,,,,200.934,276.401001,11.616,,,,,129.692001,,,129.692001,141.308001,417.709002,0.0,156.945999,,,-184.856003,,1144.470017,1116.560013,0.0,1116.560013,1534.269015,
03/31/1996,1544.999023,285.128002,230.246002,54.882,286.136993,,,399.669006,,,,,72.022003,,,,1042.956055,471.717987,847.468994,-375.751007,0.0,30.325001,,,,,30.325001,502.042988,,63.215,63.215,,,,15.055,,,,,,194.340992,,,,194.340992,272.610992,10.283,,,,,130.848007,,,130.848007,141.131007,413.742,0.0,155.917007,,,-180.820999,,1156.161026,1131.257034,0.0,1131.257034,1544.999034,
06/30/1996,1547.732056,302.470001,226.800003,75.669998,290.820007,,,376.432007,,,,,89.258003,,,,1058.97998,458.584015,857.622986,-399.039001,0.0,30.167999,,,,,30.167999,488.752014,,53.249001,53.249001,,,,16.978001,,,,,,221.586994,,,,221.586994,291.813995,9.892,,,,,132.701996,,,132.701996,142.593996,434.407991,0.0,153.613998,,,-180.324997,,1140.035019,1113.32402,0.0,1113.32402,1547.732012,
09/30/1996,1534.093994,309.155003,247.091003,62.063999,275.653015,,,369.708008,,,,,84.172997,,,,1038.688965,465.302002,875.617981,-410.31601,0.0,30.103001,,,,,30.103001,495.405003,,54.495998,54.495998,,,,12.51,,,,,,221.83,,,,221.83,288.835999,8.834,,,,,134.845993,,,134.845993,143.679993,432.515991,0.0,153.444,,,-205.886002,,1154.019974,1101.577972,0.0,1101.577972,1534.093964,
12/31/1996,1506.912964,317.982994,261.369995,56.612999,244.751007,,,369.078003,,,,,74.543999,,,,1006.356018,467.796997,878.223999,-410.427002,0.0,32.759998,,,,,32.759998,500.556995,,57.681,57.681,,,,18.929001,,,,,,203.853988,,,,203.853988,280.463989,8.289,,,,,141.623001,,,141.623001,149.912001,430.37599,0.0,152.949997,,,-230.539993,,1154.126968,1076.536972,0.0,1076.536972,1506.912962,
03/31/1997,1463.784058,261.391006,207.255005,54.136002,282.437988,,,358.152008,213.757996,18.541,125.852997,,74.925003,,,,976.906006,453.39801,853.575012,-400.177002,0.0,33.48,0.0,,,,33.48,486.87801,,62.051998,62.051998,,,,18.282,,,,,,204.706987,,,,204.706987,285.040985,6.977,,,,,142.119995,,,142.119995,149.096995,434.13798,0.0,153.164001,,,-260.681,,1137.162994,1029.645996,0.0,1029.645996,1463.783977,
06/30/1997,1478.823975,254.855007,208.529007,46.326,297.542999,,,349.501007,201.733994,16.518999,131.248001,,90.476997,,,,992.375977,452.746002,859.232971,-406.487,0.0,33.702,0.0,,,,33.702,486.448002,,62.189999,62.189999,,,,22.903,,,,,,216.564991,,,,216.564991,301.65799,7.351,,,,,139.697006,,,139.697006,147.048006,448.705996,0.0,152.016998,,,-270.489014,,1148.590027,1030.118011,0.0,1030.118011,1478.824007,
09/30/1997,1473.406982,280.521999,233.459,47.063,273.690002,,,356.47699,198.104996,16.379,141.992996,,82.726997,,,,993.416016,446.484985,859.356995,-412.872009,0.0,33.506001,0.0,,,,33.506001,479.990986,,58.804001,58.804001,,,,18.674,,,,,,213.324001,,,,213.324001,290.802002,6.08,,,,,143.371002,,,143.371002,149.451002,440.253004,0.0,150.632996,,,-266.191986,,1148.712982,1033.153992,0.0,1033.153992,1473.406996,
12/31/1997,1422.260986,260.446003,216.994003,43.452,234.690002,,,360.074005,193.136002,13.593,153.345001,,80.249001,,,,935.458984,446.509003,810.901001,-364.391998,0.0,40.292999,0.0,,,,40.292999,486.802002,,57.832001,57.832001,,,,10.49,,,,,,196.538991,,,,196.538991,264.860992,5.114,,,,,151.798004,,,151.798004,156.912004,421.772996,0.0,151.888,,,-271.897003,,1120.496979,1000.487976,0.0,1000.487976,1422.260972,
03/31/1998,1389.51,172.102,159.286,12.816,288.754,288.754,,366.915,217.046,10.677,139.192,,77.093,,,,904.864,443.239,808.232,-364.993,0.0,41.407,0.0,,,,41.407,484.646,,65.793,65.793,,,,10.978,,,,,,195.339,,,,195.339,272.11,4.232,,,,,151.74,,,151.74,155.972,428.082,0.0,151.571,,,-331.296,1189.066,-56.235,953.106,0.0,953.106,1381.188,
06/30/1998,1384.649048,161.962993,150.054993,11.908,287.881989,,,375.743988,211.031998,6.908,157.804001,,68.968002,,,,894.557007,448.294006,825.491028,-377.196991,0.0,41.798,0.0,,,,41.798,490.092007,,62.095001,62.095001,,,,16.280001,,,,,,202.691984,,,,202.691984,281.066986,3.9,,,,,151.917007,,,151.917007,155.817008,436.883994,0.0,150.964996,,,-348.313995,,1145.113983,947.764984,0.0,947.764984,1384.648978,
09/30/1998,1417.092041,143.05,142.138,0.912,287.957001,,,402.076996,233.735992,7.267,161.074005,,67.183998,,,,900.268005,474.768005,878.922974,-404.154999,0.0,42.056,0.0,,,,42.056,516.824005,,63.830002,63.830002,,,,28.572001,,,,,,205.383001,,,,205.383001,297.785004,3.131,,,,,158.169998,,,158.169998,161.300998,459.086002,0.0,150.876007,,,-388.007996,,1195.138,958.006012,0.0,958.006012,1417.092014,
12/31/1998,1388.063965,115.998999,114.959999,1.039,254.835007,,,403.960999,235.552002,8.251,160.158005,,73.233002,,,,848.028015,498.783966,913.396973,-414.613007,0.0,41.251999,0.0,,,,41.251999,540.035965,,60.331001,60.331001,,,,29.072001,,,,,,183.505018,,,,183.505018,272.90802,4.341,,,,,165.764008,,,165.764008,170.105008,443.013028,0.0,150.912994,,,-400.60199,,1194.73999,945.050995,0.0,945.050995,1388.064023,
03/31/1999,1375.952,103.05,101.845,1.205,278.383,278.383,,383.506,226.273,5.585,151.648,,61.624,,,,826.563,508.523,920.382,-411.859,,40.866,,,,,40.866,549.389,,69.191,69.191,,,,48.666,,,,,,162.542,,,,162.542,280.399,3.948,,,,,168.406,,,168.406,172.354,452.753,0.0,150.787,,,-400.677,1219.103,-46.014,923.199,,923.199,1375.952,
06/30/1999,1385.025,87.137,85.893,1.244,291.768,291.768,,386.988,234.251,6.488,146.249,,68.498,,,,834.391,509.697,924.904,-415.207,,40.937,,,,,40.937,550.634,,73.813,73.813,,,,49.191,,,,,,196.143,,,,196.143,319.147,3.63,,,,,166.883,,,166.883,170.513,489.66,0.0,150.3,,,-398.4,1206.22,-62.755,895.365,,895.365,1385.025,
09/30/1999,1437.806,92.175,91.365,0.81,300.671,300.671,,408.494,235.647,8.173,164.674,,68.849,,,,870.189,525.364,955.85,-430.486,,42.253,,,,,42.253,567.617,,80.193,80.193,,,,55.485,,,,,,205.393,,,,205.393,341.071,3.921,,,,,169.091,,,169.091,173.012,514.083,0.0,149.895,,,-398.499,1215.041,-42.714,923.723,,923.723,1437.806,
12/31/1999,1401.494995,62.970998,62.134998,0.836,280.105011,,,415.269012,229.895996,7.423,177.949997,0.0,77.069,,,,835.414001,523.916016,948.919983,-425.003998,0.0,42.165001,0.0,,,,42.165001,566.081017,,71.988998,71.988998,,,,92.473999,,,,,,205.238998,,,,205.238998,369.701996,3.832,,,,,169.464005,,,169.464005,173.296005,542.998,0.0,148.949997,,,-445.108002,,1154.654999,858.496994,0.0,858.496994,1401.494994,
03/31/2000,1357.349,51.772,51.063,0.709,298.236,308.554,,387.325,212.076,9.255,165.994,,73.624,,,,810.957,517.662,947.758,-430.096,,28.73,,,,,28.73,546.392,,51.934,51.934,,,,138.172,,,,,,193.853,,,,193.853,383.959,14.834,,,,,168.515,,,168.515,183.349,567.308,0.0,147.685,,,-501.88,1216.413,-72.177,790.041,,790.041,1357.349,
06/30/2000,1384.587,53.386,52.403,0.983,324.477,334.87,,370.443,211.291,8.652,150.5,,80.481,,,,828.787,520.553,960.232,-439.679,,35.247,,,,,35.247,555.8,,55.982,55.982,,,,188.444,,,,,,218.234,,,,218.234,462.66,17.002,,,,,170.641,,,170.641,187.643,650.303,0.0,147.583,,,-567.635,1226.699,-72.363,734.284,,734.284,1384.587,
09/30/2000,1366.938,107.144,106.82,0.324,273.399,283.592,,358.363,201.829,9.659,146.875,,87.437,,,,826.343,506.693,944.855,-438.162,,33.902,,,,,33.902,540.595,,48.714,48.714,,,,250.936,,,,,,232.554,,,,232.554,532.204,15.617,,,,,173.519,,,173.519,189.136,721.34,0.0,147.583,,,-619.496,1217.789,-100.278,645.598,,645.598,1366.938,
12/31/2000,2489.032959,129.238003,128.869003,0.369,332.220001,,,435.312012,243.326996,21.212,170.772995,0.0,122.169998,,,,1018.940002,679.874023,1141.301025,-461.427002,,790.218994,755.922974,,,,34.296021,1470.093018,,75.021004,75.021004,,,,852.984985,,,,,,251.010979,,,,251.010979,1179.016968,417.402008,,,,,261.355011,,,261.355011,678.757019,1857.773987,0.0,147.511002,,,-643.234985,,1126.982971,631.258987,0.0,631.258987,2489.032974,
03/31/2001,2406.962,71.403,65.934,5.469,346.732,346.732,,417.683,216.944,21.621,179.118,,134.803,,,,970.621,603.965,1050.988,-447.023,,832.376,1439.787,790.025,649.762,,-607.411,1436.341,,80.582,80.582,,,,443.902,,,,,,259.582,,,,259.582,784.066,838.532,,,,,251.482,,,251.482,1090.014,1874.08,,144.369,,,-670.909,1210.468,-151.045,532.883,,532.883,2406.963,
06/30/2001,2385.306,61.097,60.689,0.408,367.475,367.475,,418.618,218.463,17.749,182.406,,129.392,,,,976.582,584.629,1043.161,-458.532,,824.095,1429.479,780.544,648.935,,-605.384,1408.724,,86.957,86.957,,,,445.252,,,,,,244.481,,,,244.481,776.69,816.278,,,,,253.729,,,253.729,1070.007,1846.697,,143.546,,,-675.588,1229.116,-158.465,538.609,,538.609,2385.306,
09/30/2001,2374.634,66.79,66.384,0.406,362.353,362.353,,419.963,220.003,16.244,183.716,,112.244,,,,961.35,576.951,1065.035,-488.084,,836.333,1432.641,773.779,658.862,,-596.308,1413.284,,76.235,76.235,,,,306.156,,,,,,256.121,,,,256.121,638.512,944.61,,,,,250.839,,,250.839,1195.449,1833.961,,142.362,,,-689.035,1248.397,-161.051,540.673,,540.673,2374.634,
12/31/2001,2268.051025,48.905,48.521,0.384,318.02301,,,415.984009,212.270004,10.853,192.860992,0.0,113.448997,,,,896.361023,532.473022,975.630005,-443.157013,0.0,839.21698,795.919983,643.728821,152.191162,,43.296997,1371.690002,,85.658997,85.658997,,,,227.945007,227.945007,0.0,0.0,,,246.609985,,,,246.609985,560.213989,939.403992,939.403992,0.0,0.0,,244.263,,,244.263,1183.666992,1743.880981,0.0,140.639999,,,-698.851013,,1082.381012,524.169998,0.0,524.169998,2268.05098,
03/31/2002,2239.348,34.868,34.472,0.396,339.628,339.628,,408.248,205.27,10.217,192.761,,101.812,,,,884.556,526.884,961.599,-434.715,,827.908,1470.631,684.189,786.442,,-642.723,1354.792,,101.875,101.875,,,,222.581,,,,,,229.747,,,,229.747,554.203,930.728,,,,,216.768,,,216.768,1147.496,1701.699,,134.431,,,-702.176,1291.103,-185.709,537.649,,537.649,2239.348,
06/30/2002,2285.704,34.476,34.115,0.361,369.827,369.827,,406.495,216.238,9.354,180.903,,114.585,,,,925.383,520.732,959.956,-439.224,,839.589,1467.473,684.189,783.284,,-627.884,1360.321,,97.469,97.469,,,,162.901,,,,,,231.42,,,,231.42,491.79,978.837,,,,,235.562,,,235.562,1214.399,1706.189,,119.221,,,-696.669,1322.261,-165.298,579.515,,579.515,2285.704,
09/30/2002,2225.52,23.668,23.144,0.524,350.017,350.017,,398.049,206.277,6.179,185.593,,110.417,,,,882.151,508.615,943.241,-434.626,,834.754,1464.315,684.189,780.126,,-629.561,1343.369,,94.889,94.889,,,,22.703,,,,,,246.531,,,,246.531,364.123,1053.708,,,,,232.301,,,232.301,1286.009,1650.132,,117.075,,,-710.021,1357.711,-189.377,575.388,,575.388,2225.52,
12/31/2002,2232.694092,15.165,14.858,0.307,314.372986,,,421.602997,222.160995,12.68,186.761993,0.0,115.608002,,,,866.749023,520.499023,950.213989,-429.714996,0.0,845.445984,782.703003,642.655029,140.047974,,62.742981,1365.945007,,104.007004,104.007004,,,,49.662998,49.662998,0.0,0.0,,,205.827007,,,,205.827007,359.497009,1007.085022,1007.085022,0.0,0.0,,291.43399,,,291.43399,1298.519012,1658.016022,0.0,124.205002,,,-712.875977,,1163.348969,574.677994,0.0,574.677994,2232.694016,
03/31/2003,2290.722,16.334,15.866,0.468,355.35,355.35,,422.872,218.734,14.855,189.283,,151.416,,,,945.972,511.805,960.471,-448.666,,832.945,779.545,642.655,136.89,,53.4,1344.75,,98.741,98.741,,,,294.385,,,,,,222.776,,,,222.776,615.902,793.208,,,,,293.216,,,293.216,1086.424,1702.326,,120.667,,,-721.082,1400.454,-211.643,588.396,,588.396,2290.722,
06/30/2003,2321.043,15.881,15.426,0.455,370.556,370.556,,441.636,229.122,15.272,197.242,,154.115,,,,982.188,491.033,962.23,-471.197,,847.822,776.387,642.655,133.732,,71.435,1338.855,,102.609,102.609,,,,295.307,,,,,,210.365,,,,210.365,608.281,712.936,,,,,346.602,,,346.602,1059.538,1667.819,,119.339,,,-734.134,1436.877,-168.858,653.224,,653.224,2321.043,
09/30/2003,2300.429,15.454,14.994,0.46,366.16,366.16,,429.781,222.364,14.439,192.978,,148.389,,,,959.784,486.911,972.845,-485.934,,853.734,773.229,642.655,130.574,,80.505,1340.645,,93.816,93.816,,,,262.814,,,,,,232.577,,,,232.577,589.207,700.417,,,,,341.76,,,341.76,1042.177,1631.384,,111.434,,,-735.491,1472.989,-179.887,669.045,,669.045,2300.429,
12/31/2003,2306.89209,12.555,12.081,0.474,320.768005,,,454.631012,233.313004,15.815,205.503006,0.0,114.718002,,,,902.671997,510.612,1010.396973,-499.785004,0.0,893.607971,799.413025,647.226013,152.187012,,94.194946,1404.219971,,104.932999,104.932999,,,,194.304001,194.304001,0.0,0.0,,,226.812012,,,,226.812012,526.049011,690.231018,690.231018,0.0,0.0,,347.980988,,,347.980988,1038.212006,1564.261017,0.0,109.608002,,,-727.447998,1496.104004,-135.632996,742.631012,0.0,742.631012,2306.892029,
03/31/2004,2342.026,12.279,11.796,0.483,364.404,364.404,,451.079,230.174,18.519,202.386,,124.798,,,,952.56,501.7,1016.513,-514.813,,887.766,796.337,647.566,148.771,,91.429,1389.466,,109.063,109.063,,,,196.924,,,,,,221.501,,,,221.501,527.488,679.161,,,,,351.348,,,351.348,1030.509,1557.997,,100.154,,,-700.91,1537.336,-152.551,784.029,,784.029,2342.026,
06/30/2004,2343.002,11.711,11.245,0.466,371.636,371.636,,459.962,228.237,17.334,214.391,,126.406,,,,969.715,485.967,1014.06,-528.093,,887.32,792.628,647.566,145.062,,94.692,1373.287,,116.314,116.314,,,,170.813,,,,,,227.557,,,,227.557,514.684,666.57,,,,,351.721,,,351.721,1018.291,1532.975,,99.682,,,-704.058,1577.283,-162.88,810.027,,810.027,2343.002,
09/30/2004,2305.432,14.733,14.264,0.469,356.698,356.698,,437.114,203.29,11.534,222.29,,139.483,,,,948.028,473.287,979.653,-506.366,,884.117,788.918,647.566,141.352,,95.199,1357.404,,93.549,93.549,,,,64.918,,,,,,282.244,,,,282.244,440.711,663.324,,,,,359.313,,,359.313,1022.637,1463.348,,97.002,,,-711.479,1603.051,-146.49,842.084,,842.084,2305.432,
