Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/28/2002,1517.131958,184.583996,149.298996,35.285,415.584991,,,314.498993,,,,,92.291,,,,,1006.958984,137.162994,238.223007,-101.059998,0.0,,373.01001,303.358002,294.438995,8.919007,,69.652008,510.173004,,260.196991,260.196991,,,,8.746,,,,,,157.698,,,157.698,426.640991,242.139999,,,,,21.077,,,,,,21.077,263.216999,689.85799,0.0,435.460999,,,-1.156,,385.902002,820.207001,7.067,827.274001,1517.131991,
12/28/2002,1558.052,231.86,200.651,31.209,368.263,368.263,,323.08,,,,,104.326,,,,,1027.529,142.532,244.051,-101.519,77.643,,310.348,310.348,302.687,7.661,,0.0,530.523,,243.166,243.166,,,,7.452,,,,,,172.712,,,172.712,423.33,242.561,,,,,24.196,,,,,,24.196,266.757,690.087,,436.994,,,-1.156,430.389,-5.01,861.217,6.748,867.965,1558.052,
03/29/2003,1551.281982,201.436996,186.994995,14.442,381.127991,,,334.910004,0.0,0.0,334.910004,0.0,96.570999,,,,,1014.046021,148.727997,257.125,-108.397003,0.0,,388.507996,314.424988,305.638,8.786987,,74.083008,537.235992,,213.867996,213.867996,,,,5.813,,,,,,163.239994,,,163.239994,382.92099,242.867996,,,,,25.108999,,,,,,25.108999,267.976995,650.897985,0.0,440.809998,,,0.0,,450.503998,891.313995,9.07,900.383995,1551.281981,
06/28/2003,1613.796021,137.312002,121.161003,16.150999,418.470001,,,343.744995,0.0,0.0,343.744995,0.0,101.152,,,,,1000.679016,150.436996,264.535004,-114.098,0.0,,462.679993,377.493988,353.746002,23.747986,,85.186005,613.116989,,228.466995,228.466995,,,,9.58,,,,,,185.750002,,,185.750002,423.796997,247.179001,,,,,26.339001,,,,,,26.339001,273.518002,697.314999,0.0,475.463013,,,0.0,463.519012,-31.96701,907.015015,9.466,916.481015,1613.796014,
09/27/2003,1696.987,105.759,92.857,12.902,498.016,498.016,,372.082,,,,,111.906,,,,,1087.763,150.817,,,81.008,,377.399,377.399,354.402,22.997,,0.0,609.224,,246.71,246.71,,,,10.832,,,,,,202.94,,,202.94,460.482,245.389,,,,,28.955,,,,,,28.955,274.344,734.826,,439.773,,,,501.024,11.323,952.12,10.041,962.161,1696.987,
12/27/2003,1819.37,160.363,157.351,3.012,467.085,467.085,,385.846,,,,,143.19,,,,,1156.484,154.205,286.681,-132.476,72.242,,436.439,436.439,398.888,37.551,,0.0,662.886,,278.163,278.163,,,,9.312,,,,,,231.713,,,231.713,519.188,247.1,,,,,37.432,,,,,,37.432,284.532,803.72,,445.556,,,0.0,533.654,24.908,1004.118,11.532,1015.65,1819.37,
03/27/2004,1832.589966,73.085999,73.085999,0.0,472.927002,,,408.072998,0.0,0.0,408.072998,0.0,131.944,,,,,1086.029907,151.496002,,,0.0,,595.062012,440.200989,401.318024,38.882965,,154.861023,746.558014,,258.70401,258.70401,,,,13.801,,,,,,206.693019,,,206.693019,479.198029,273.326996,,,,,38.582001,,,,,,38.582001,311.908997,791.107025,0.0,457.518005,,,0.0,552.190979,19.773071,1029.482056,11.999,1041.481055,1832.58808,
06/26/2004,2200.27002,106.336998,106.336998,0.0,518.807983,,,444.979004,0.0,0.0,444.979004,0.0,176.550003,,,,,1246.669922,158.035995,,,0.0,,795.562988,670.281006,570.419983,99.861023,,125.281982,953.598984,,287.713989,287.713989,,,,88.147003,,,,,,273.274994,,,273.274994,649.135986,420.876984,,,,,68.443001,,,,,,68.443001,489.319984,1138.455971,0.0,453.820007,,,0.0,575.122986,19.611023,1048.554016,13.263,1061.817016,2200.272986,
09/25/2004,2212.271,72.971,72.971,,542.523,542.523,,449.844,,,,,194.915,,,,,1260.253,171.683,,,81.479,,698.856,698.856,564.236,134.62,,0.0,952.018,,262.083,262.083,,,,10.72,,,,,,257.254,,,257.254,530.057,522.767,,,,,88.766,,,,,,88.766,611.533,1141.59,,446.259,,,0.0,590.536,22.519,1059.314,11.367,1070.681,2212.271,
12/25/2004,2433.67,186.621,186.621,0.0,554.666,554.666,,486.494,0.0,0.0,486.494,0.0,202.962,,,,,1430.743,176.103,311.329,-135.226,0.0,,826.824,756.5,627.215,129.285,,70.324,1002.927,,367.213,367.213,,,,9.875,,,,,,316.811,,,316.811,693.899,525.682,,,,,95.598,,,,,,95.598,621.28,1315.179,0.0,446.44,,,0.0,615.265,44.348,1106.053,12.438,1118.491,2433.67,
03/26/2005,2340.14209,114.740997,114.740997,0.0,550.262024,550.262024,,495.574005,0.0,0.0,495.574005,0.0,168.070007,,,,,1328.646973,175.315002,,,0.0,,836.179993,767.271973,633.965027,133.306946,,68.90802,1011.494995,,304.487,304.487,,,,9.852,,,,,,257.726979,,,257.726979,572.065979,517.093018,,,,,109.494003,,,,,,109.494003,626.587021,1198.653,0.0,455.22699,,,0.0,639.015991,34.208984,1128.451965,13.037,1141.488965,2340.141965,
06/25/2005,2439.887939,187.108002,187.108002,0.0,580.698975,580.698975,,494.322998,0.0,0.0,494.322998,0.0,157.733994,,,,,1419.864014,184.287003,,,74.857002,,760.880005,760.880005,629.096008,131.783997,,0.0,1020.02401,,322.256012,322.256012,,,,12.658,,,,,,288.556996,,,288.556996,623.471008,518.953979,,,,,120.711998,,,,,,120.711998,639.665977,1263.136986,0.0,465.531006,,,0.0,676.10498,20.748047,1162.384033,14.367,1176.751033,2439.888019,
09/24/2005,2481.622,228.502,220.077,8.425,612.04,612.04,,483.281,,,483.281,,158.73,,,,,1482.553,180.878,,,62.792,,755.399,755.399,630.719,124.68,,0.0,999.069,,343.653,343.653,,,,10.811,,,,,,280.538,,,280.538,635.002,513.592,,,,,121.823,,,,,,121.823,635.415,1270.417,,476.072,,,0.0,698.868,24.409,1199.349,11.856,1211.205,2481.622,
12/31/2005,2583.12,334.693,210.683,124.01,582.617,582.617,,505.542,0.0,0.0,505.542,0.0,161.557,,,,,1584.409,190.746,330.724,-139.978,0.0,,807.965,750.073,626.869,123.204,,57.892,998.711,,371.392,371.392,,,,35.106,,,,,,317.616,,,317.616,724.114,489.52,,,,,107.979,,,,,,107.979,597.499,1321.613,0.0,560.137,,,0.0,667.958,21.059,1249.154,12.353,1261.507,2583.12,
04/01/2006,2566.944092,240.065002,159.889999,80.175003,546.414001,546.414001,,511.949005,0.0,0.0,511.949005,0.0,195.078003,,,,,1493.505981,194.257996,,,62.762001,,816.41803,816.41803,682.481995,133.936035,,0.0,1073.438026,,340.651001,340.651001,,,,34.097,,,,,,274.327011,,,274.327011,649.075012,488.213989,,,,,116.519997,,,,,,116.519997,604.733986,1253.808998,0.0,587.98999,,,0.0,684.21698,26.670044,1298.877014,14.258,1313.135015,2566.944013,
07/01/2006,2650.052979,239.441002,138.334,101.107002,579.765991,579.765991,,551.552002,0.0,0.0,551.552002,,151.981003,,,,,1522.73999,209.876007,,,59.432999,,858.004028,858.004028,717.734009,140.27002,,0.0,1127.313034,,351.56601,351.56601,,,,33.444,,,,,,287.073975,,,287.073975,672.083984,486.014008,,,,,119.853996,,,,,,119.853996,605.868004,1277.951988,0.0,594.002014,,,0.0,716.099976,44.746033,1354.848022,17.253,1372.101023,2650.053011,
09/30/2006,2717.62,176.07,176.07,,605.058,605.058,,572.569,0.0,0.0,572.569,,162.953,,,,,1516.65,218.154,,,69.729,,913.087,913.087,751.664,161.423,,0.0,1200.97,,365.704,365.704,,,,43.167,,,,,,315.375,,,315.375,724.246,456.487,,,,,113.613,,,,,,113.613,570.1,1294.346,0.0,611.603,,,0.0,754.01,41.164,1406.777,16.497,1423.274,2717.62,
12/30/2006,2881.146,296.646,248.647,47.999,610.02,610.02,,584.103,0.0,0.0,584.103,0.0,154.079,,,,,1644.848,225.038,412.303,-187.265,0.0,,1011.26,935.343,773.801,161.542,,75.917,1236.298,,414.062,414.062,,,,43.564,,,,,,352.462,,,352.462,810.088,455.806,,,,,122.543,,,,,,122.543,578.349,1388.437,0.0,615.436,,,0.0,808.164,47.363,1470.963,21.746,1492.709,2881.146,
03/31/2007,2815.39209,201.954994,154.455994,47.499001,617.427002,617.427002,,583.236023,0.0,0.0,583.236023,0.0,149.160995,,,,,1551.779053,221.233994,,,97.487,,944.892029,944.892029,787.018005,157.874023,,0.0,1263.613022,,343.490997,343.490997,,,,39.854,,,,,,314.827,,,314.827,698.171997,457.317993,,,,,128.841995,,,,,,128.841995,586.159988,1284.331985,0.0,629.939026,,,0.0,833.375977,45.819031,1509.134033,21.926001,1531.060034,2815.392019,
06/30/2007,2896.652,278.971,190.971,88.0,637.229,637.229,,579.474,0.0,0.0,579.474,0.0,153.184,,,,,1648.858,223.227,,,97.11,,927.457,927.457,771.834,155.623,,0.0,1247.794,,361.031,361.031,,,,30.197,,,,,,342.277,,,342.277,733.505,450.26,,,,,120.919,,,,,,120.919,571.179,1304.684,0.0,643.924,,,0.0,867.213,56.144,1567.281,24.687,1591.968,2896.652,
09/29/2007,3283.493,235.208,207.458,27.75,764.59,764.59,,676.557,0.0,0.0,676.557,0.0,177.114,,,,,1853.469,236.309,,,103.041,,1090.674,1090.674,887.285,203.389,,0.0,1430.024,,514.83,514.83,,,,31.906,,,,,,467.155,,,467.155,1013.891,432.279,,,,,134.122,,,,,,134.122,566.401,1580.292,0.0,665.908,,,0.0,926.786,80.861,1673.555,29.646,1703.201,3283.493,
12/29/2007,3313.984,248.587,247.59,0.997,708.307,708.307,0.0,666.786,,,,,225.119,,,,,1848.799,247.671,470.974,-223.303,107.9,,1109.614,1109.614,917.194,192.42,,0.0,1465.185,,474.009,474.009,,0.0,,33.296,,,,,,0.0,0.0,,0.0,940.639,423.274,,,,,134.166,0.0,0.0,0.0,0.0,,134.166,557.44,1498.079,0.0,674.659,,,0.0,1005.055,100.268,1779.982,35.923,1815.905,3313.984,
03/29/2008,3388.469,238.961,203.036,35.925,702.519,702.519,0.0,701.767,,,,,230.055,,,,,1873.302,255.765,,,118.367,,1141.035,1141.035,947.885,193.15,,0.0,1515.167,,428.691,428.691,,,,30.044,,,,,,0.0,,,0.0,889.52,428.541,,,,,144.559,,,,,,144.559,573.1,1462.62,0.0,694.271,,,0.0,1057.385,134.141,1885.797,40.052,1925.849,3388.469,
06/28/2008,3469.515,283.357,271.432,11.925,731.499,731.499,,693.556,,,,,222.711,,,,,1931.123,254.11,,,139.04,,1145.242,1145.242,954.203,191.039,,0.0,1538.392,,453.8,453.8,,,,29.831,,,,,,438.187,,,438.187,921.818,424.47,,,,,147.343,,,,,,147.343,571.813,1493.631,0.0,694.031,,,0.0,1103.206,131.831,1929.068,46.816,1975.884,3469.515,
09/27/2008,3506.574,288.364,288.364,,767.304,767.304,,731.514,,,,,227.08,,,,,2014.262,247.345,,,152.937,,1092.03,1092.03,917.258,174.772,,0.0,1492.312,,511.655,511.655,,,,160.028,,,,,,429.015,,,429.015,1100.698,268.99,,,,,138.654,,,,,,138.654,407.644,1508.342,0.0,713.569,,,0.0,1156.95,77.003,1947.522,50.71,1998.232,3506.574,
12/27/2008,3599.21,369.57,369.57,0.0,734.027,734.027,0.0,731.654,,,,,230.815,,,,,2066.066,247.835,498.278,-250.443,148.264,,1137.045,1137.045,922.952,214.093,,0.0,1533.144,,554.773,554.773,,0.0,,161.341,,,,,,0.0,0.0,,0.0,1183.665,256.648,,,,,153.508,0.0,0.0,0.0,0.0,,153.508,410.156,1593.821,0.0,560.917,,,0.0,1181.454,29.721,1772.092,233.297,2005.389,3599.21,
03/28/2009,3432.544,308.156,308.156,0.0,677.193,677.193,0.0,740.947,,,,,214.02,,37.386,,176.634,1940.316,242.175,,,147.006,147.006,1103.047,1103.047,899.884,203.163,,0.0,1492.228,,854.93,426.066,84.304,,344.56,156.955,1.911,,,,155.044,0.0,,,0.0,1011.885,256.333,256.333,,,,142.266,,,,,86.135,56.131,398.599,1410.484,0.0,730.841,0.902,729.939,0.0,1236.305,-15.58,1951.566,70.494,2022.06,3432.544,
06/27/2009,3645.49,393.873,393.873,0.0,730.996,730.996,0.0,737.956,0.0,0.0,737.956,0.0,226.465,,38.667,,187.798,2089.29,254.008,,,146.901,146.901,1155.291,1155.291,948.862,206.429,,0.0,1556.2,,901.347,435.579,91.091,,374.677,156.265,2.014,,,,154.251,0.0,,,0.0,1057.612,261.229,261.229,,,,155.024,,,,,96.542,58.482,416.253,1473.865,0.0,741.088,0.902,740.186,0.0,1309.778,45.578,2096.444,75.181,2171.625,3645.49,
09/26/2009,3703.339,317.607,317.607,0.0,764.285,764.285,0.0,770.37,,,,,227.491,,40.747,,186.744,2079.753,257.602,,,0.0,,1365.984,1189.096,977.054,212.042,,176.888,1623.586,,1003.47,507.462,83.951,,412.057,25.664,1.731,,,,23.933,0.0,,,0.0,1029.134,242.511,242.511,,,,179.991,,,,,107.953,72.038,422.502,1451.636,0.0,534.412,0.904,533.508,0.0,1406.199,71.863,2012.474,239.229,2251.703,3703.339,
12/26/2009,3835.985,471.154,471.154,0.0,725.397,725.397,0.0,775.199,0.0,0.0,775.199,0.0,231.783,0.0,48.001,,183.782,2203.533,259.576,556.634,-297.058,182.036,182.036,1190.84,1190.84,986.395,204.445,,0.0,1632.452,,1051.762,521.079,86.034,0.0,444.649,24.492,0.932,,,,23.56,0.0,0.0,0.0,0.0,1076.254,243.373,243.373,,,,354.85,0.0,0.0,0.0,0.0,100.976,253.874,598.223,1674.477,0.0,604.678,0.906,603.772,0.0,1492.607,64.194,2161.479,0.029,2161.508,3835.985,
03/27/2010,4262.631,382.368,355.388,26.98,803.044,803.044,0.0,806.115,,,,,227.845,,44.445,,182.022,2219.372,249.72,,,185.16,185.16,1608.379,1608.379,1258.722,349.657,,0.0,2043.259,,988.232,483.299,97.379,,407.554,25.639,0.009,,,,25.63,0.0,,,0.0,1013.871,522.882,522.882,,,,534.308,,,,,173.269,361.039,1057.19,2071.061,,608.592,0.913,607.679,0.0,1553.507,29.307,2191.406,0.164,2191.57,4262.631,
