Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
09/26/1998,,36.200001,43.099998,-2.3,44.200001,121.199997,-39.698002,0.0,-42.599998,0.0,0.0,2.902,-80.300003,-14.7,-568.400024,496.899994,-4.5,7.5,-0.2,3.1,1.202,,
12/26/1998,,-43.0,41.700001,109.099998,2.1,109.900002,-95.697998,0.0,-68.900002,0.0,0.0,-26.798,-33.700001,-14.6,-39.799999,0.2,-0.7,20.5,-1.6,2.3,-19.497999,,
03/27/1999,,22.4,44.0,6.0,-56.400002,16.0,90.900002,0.0,-37.400002,0.0,0.0,128.300003,-50.299999,-14.7,-49.599998,0.0,-2.8,19.5,0.0,-2.7,56.599998,,
06/26/1999,,173.399994,38.299999,-208.399994,58.900002,62.200001,567.400024,0.0,-37.0,0.0,0.0,604.400024,-382.100006,-14.9,-153.899994,0.0,-26.700001,16.299999,-1.5,-201.399994,247.5,,
09/25/1999,,231.800003,33.700001,-276.600006,84.800003,73.699997,556.299988,0.0,-27.6,0.0,0.0,583.900024,-112.199997,-12.6,-138.699997,29.5,0.0,19.5,-12.0,2.1,517.799988,,
12/25/1999,,17.200001,40.200001,294.700012,-280.600006,71.5,-51.299999,0.0,-53.900002,0.0,0.0,2.6,-144.199997,-17.299999,-72.5,0.0,-31.6,7.0,-30.4,0.6,-124.0,,
03/25/2000,,39.099998,31.9,3.2,-7.7,66.5,90.400002,0.0,-15.1,0.0,0.0,105.5,-260.200012,-15.0,-7.9,0.0,-0.1,8.7,-242.600006,-3.3,-103.300003,,
06/24/2000,,34.599998,40.200001,-1.8,33.900002,106.900002,-47.799999,0.0,-19.0,0.0,0.0,-28.799999,7.3,-14.2,16.1,0.0,-4.0,11.3,0.0,-1.9,66.400002,,
09/23/2000,,14.7,36.099998,10.6,-13.6,47.799999,-186.399994,0.0,-26.700001,0.0,0.0,-159.699997,-23.4,-14.1,-12.8,13.2,0.0,6.8,-8.5,-8.0,-162.0,,
12/30/2000,,-5.0,39.5,19.1,60.200001,113.800003,-26.200001,0.0,-34.200001,0.0,0.0,8.0,-55.5,-13.6,-7.0,,-41.299999,0.9,,5.5,32.099998,,
03/31/2001,,-1.0,38.599998,-19.6,57.799999,75.800003,61.299999,0.0,-20.200001,0.0,0.0,81.5,-21.200001,-14.0,-1.0,2.0,0.0,3.5,-0.4,-11.3,115.900002,,
06/30/2001,,6.8,36.5,4.7,24.1,72.099998,-13.9,0.0,-18.200001,0.0,0.0,4.3,-84.900002,-13.2,-11.4,0.0,-57.0,0.0,0.0,-3.3,-26.700001,,
09/29/2001,,23.299999,38.299999,11.6,-72.400002,0.8,3.3,0.0,-17.4,0.0,0.0,20.700001,-114.400002,-14.4,16.200001,0.0,-124.900002,1.6,-0.3,7.4,-110.300003,,
12/29/2001,,-7.899999,41.700008,34.400002,-33.599998,34.600002,-75.400002,0.0,-40.599998,0.0,0.0,-34.800003,-63.999996,-14.2,8.399999,14.200001,-69.999992,0.0,0.0,-2.4,-104.800003,,
03/30/2002,,8.8,33.299999,21.700001,-34.099998,29.700001,-7.7,0.0,-21.1,0.0,0.0,13.4,-54.799999,-13.9,-9.0,0.0,-30.5,2.3,-0.9,-2.8,-32.799999,,
06/29/2002,,21.799999,32.400002,45.099998,-16.299999,83.0,-28.299999,0.0,-21.700001,0.0,0.0,-6.6,-136.699997,-14.0,-4.0,75.0,-0.4,0.1,0.0,-193.399994,-82.0,,
09/29/2002,,9.4,31.9,-22.799999,44.799999,63.299999,-25.4,0.0,-17.700001,0.0,0.0,-7.7,-114.699997,-7.0,-20.5,0.0,-89.5,0.1,0.0,2.2,-76.800003,,
12/28/2002,,32.400002,32.5,66.699997,-64.400002,67.199997,-32.099998,0.0,-31.4,0.0,0.0,-0.7,87.199997,-6.9,1.4,150.0,-62.700001,,0.0,5.4,122.300003,,
03/29/2003,,15.6,33.200001,3.2,-21.9,30.1,-23.5,0.0,-15.3,0.0,0.0,-8.2,-40.5,-7.0,-0.5,0.0,-4.4,0.0,-30.799999,2.2,-33.900002,,
06/28/2003,,28.299999,30.799999,-6.4,-43.299999,9.4,-17.700001,0.0,-19.700001,0.0,0.0,2.0,3.1,-7.0,0.5,0.0,-1.8,0.6,0.0,10.8,-5.2,,
09/27/2003,,32.299999,31.299999,-0.1,25.700001,89.199997,-23.200001,0.0,-22.6,0.0,0.0,-0.6,-33.799999,-6.7,-1.4,210.100006,-194.399994,3.7,-41.200001,-3.9,32.200001,,
12/27/2003,,49.400002,29.6,29.0,11.5,119.5,-29.700001,0.0,-33.900002,0.0,0.0,4.2,14.6,-7.0,0.0,0.0,-0.1,7.8,0.0,13.9,104.400002,,
03/27/2004,,23.5,29.299999,-22.299999,-11.5,19.0,-19.4,0.0,-18.9,0.0,0.0,-0.5,-1.5,-6.8,0.0,0.0,-0.6,24.5,-18.4,-0.2,-1.9,,
06/26/2004,,41.400002,33.099998,3.6,0.4,78.5,-26.6,0.0,-27.0,0.0,0.0,0.4,-8.7,-6.9,0.0,0.0,-0.4,28.0,-26.5,-2.9,43.200001,,
09/25/2004,,43.299999,30.700001,-16.5,28.4,85.900002,-28.4,0.0,-27.6,0.0,0.0,-0.8,1.5,-7.0,0.0,0.0,-0.2,20.6,-12.4,0.5,59.0,,
12/25/2004,,45.700001,31.200001,1.7,22.5,101.099998,-47.299999,0.0,-45.400002,0.0,0.0,-1.9,-214.899994,-6.9,0.3,0.1,-195.399994,4.7,-21.700001,4.0,-161.100006,,
03/26/2005,,33.299999,32.0,4.6,-56.799999,13.1,-27.5,0.0,-14.9,0.0,0.0,-12.6,-4.4,-6.9,0.0,0.1,-0.2,24.4,-23.299999,1.5,-18.799999,,
06/25/2005,,37.299999,30.299999,9.5,0.0,77.099998,-22.700001,0.0,-21.4,0.0,0.0,-1.3,-19.1,-7.1,0.0,,,19.4,-19.1,-12.3,35.299999,,
09/24/2005,,-105.2,30.1,90.1,44.1,59.1,-31.2,0.0,-30.1,0.0,0.0,-1.1,9.8,-7.0,0.0,,-0.4,17.2,-1.2,1.2,37.7,,
12/31/2005,,52.599998,33.299999,24.6,-20.5,90.0,-271.700012,0.0,-49.599998,0.0,0.0,-222.100006,346.299988,-7.1,-2.1,0.0,-325.100006,685.299988,-1.5,-3.2,164.600006,,
04/01/2006,,11.8,32.599998,7.3,-35.700001,16.0,-64.900002,0.0,-30.1,0.0,0.0,-34.799999,-34.200001,-7.2,0.0,0.1,-27.0,0.0,-1.2,1.1,-83.099998,,
07/01/2006,,-15.1,33.700001,1.7,-10.7,9.6,-36.700001,0.0,-36.400002,0.0,0.0,-0.3,-121.400002,-7.2,0.0,,-116.400002,0.1,-0.6,2.7,-148.5,,
09/30/2006,,2.8,32.1,2.9,26.3,64.1,-23.2,0.0,-23.6,0.0,0.0,0.4,-7.0,-7.2,0.0,,-0.2,0.2,-0.8,1.0,33.9,,
12/30/2006,,15.4,32.200001,-4.2,-7.8,35.599998,-31.700001,0.0,-17.6,0.0,0.0,-14.1,-26.9,-7.2,0.1,1.2,-18.1,0.1,-0.6,-2.4,-23.0,,
03/31/2007,,18.4,33.099998,114.5,-141.699997,24.299999,-34.200001,0.0,-15.1,-15.0,2.3,-6.4,-9.6,-7.1,0.0,0.0,-0.4,0.0,-3.1,1.0,-19.5,,
06/30/2007,,15.0,34.3,-3.1,0.2,46.4,-13.9,0.0,-14.5,0.0,0.5,0.1,34.8,-7.3,0.0,0.0,-0.2,43.9,-1.3,-0.3,67.3,,
