Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,18.100463,,6.411684,4.315507,4.315507,4.082646,,32.693081,55.063832,,
06/30/1990,,,,,,,19.386982,,7.932333,5.164214,5.164214,4.926646,,34.896655,44.435018,,
09/30/1990,,,,,,,18.810528,,7.082594,4.919402,4.919402,4.690114,,30.542368,48.543372,,
12/31/1990,,,,,,,0.868285,,0.868285,1.635188,1.635188,1.394934,,,152.587784,,
03/31/1991,,6.739249,0.65149,,9.542074,,20.882181,-10.657986,6.789239,3.854264,0.666273,0.354221,,43.229813,89.047621,0.738108,
06/30/1991,,5.571866,0.548146,,8.001044,,21.118576,-16.061427,6.854912,3.904122,5.002724,4.748502,,43.046358,93.532334,0.36037,
09/30/1991,,4.993951,0.485088,,8.022629,,19.6159,-16.672679,6.943977,4.260314,5.417645,5.182824,,38.647349,80.000023,0.998789,
12/31/1991,,1.362538,0.160832,,-3.142104,,-11.244378,-22.885201,-11.244378,-8.325249,-6.834818,-7.072934,,,,,
03/31/1992,,4.018708,0.380008,,6.176178,,22.693971,,9.912614,6.275929,7.379292,7.088004,,36.687444,56.489672,1.748553,
06/30/1992,,4.047162,0.414202,,-3.62849,,24.570921,52.989561,12.742876,7.893458,4.881801,4.363666,,38.055911,42.91987,2.310125,
09/30/1992,,4.661828,0.474894,,-3.316842,,23.227324,130.348402,11.771864,7.090702,7.090703,6.595814,,39.765682,48.093485,2.419792,
12/31/1992,,7.797882,0.762283,5.477545,10.689966,,28.833979,,14.866243,8.872778,1.21503,0.592199,,40.315937,49.752483,3.918242,
03/31/1993,,7.814627,0.730008,5.361526,3.025329,,24.456049,148.447392,12.872062,8.093994,7.989556,7.467363,,37.119678,45.74713,4.239659,
07/01/1993,,9.972233,0.951333,5.970217,14.291861,,25.990935,,15.245159,9.666255,10.210136,9.723939,,36.594593,35.278275,6.454201,
09/30/1993,,11.631538,1.082035,7.00543,14.982131,,18.656965,-259.401361,8.303011,11.668873,11.486933,11.007277,,,28.750923,8.287363,
12/31/1993,,12.17146,1.088527,6.98874,11.680481,,22.366303,,12.467785,7.740014,1.83634,1.361147,,37.919895,42.239461,7.030301,
03/31/1994,,12.046126,1.055458,6.464448,9.942327,,23.296097,7.870354,13.372186,8.394041,8.33738,7.859802,,37.227605,38.752562,7.377943,
06/30/1994,,12.22849,1.001464,6.638411,10.635409,,22.942041,,12.487162,7.754953,7.754952,7.314747,,37.89659,35.105312,7.935641,
09/30/1994,,11.164736,0.883308,5.839786,10.702949,,22.5917,51.943202,11.784437,7.649674,7.649675,7.190257,,35.086636,35.80122,7.167624,
12/31/1994,,15.015396,1.117677,6.755342,10.556486,,25.541594,53.072599,13.958695,8.203352,8.20335,7.719526,,41.231241,32.36669,10.155409,
03/31/1995,,13.4292,1.02675,6.155811,10.661095,,22.456881,16.855762,10.60894,6.779303,6.779303,6.455474,,36.09821,37.731734,8.36213,
06/30/1995,,13.024097,1.026275,6.393437,10.457674,,24.358002,33.211006,12.605946,7.450981,7.450981,7.166351,,40.893125,30.361872,9.069737,
09/30/1995,,14.315869,1.097237,7.028092,10.429361,,22.868708,24.678438,11.402733,9.296737,9.296737,9.012143,,18.469217,23.929823,10.890107,
12/31/1995,,14.129807,1.065223,7.042137,11.758202,,23.445732,1.721548,11.505532,7.204952,7.204953,6.915174,,37.378365,32.666668,9.51407,
03/31/1996,,14.870041,1.068327,,,,7.746703,-136.812827,,,9.160973,8.811378,,,,,
06/30/1996,,13.250393,1.03184,,,,8.715524,-87.980772,,,8.345154,8.014185,,,,,
09/30/1996,,11.981606,0.937197,,,,12.489574,-127.738858,,,7.916319,7.624409,,,,,
12/31/1996,,11.24896,0.932407,,,,8.451646,-139.976914,,,9.009142,8.696944,,,,,
03/31/1997,,11.468802,0.857418,,,,15.925656,106.701917,8.534985,5.90379,5.90379,5.71793,,30.828351,42.31995,6.615211,
06/30/1997,,18.786934,1.466648,,,,19.181623,100.613144,11.43775,7.883528,27.086097,27.086097,,31.07448,27.989369,13.52859,
09/30/1997,,18.487426,1.503094,,,,17.845851,,10.974495,10.461603,10.538888,10.538888,,4.673496,20.953661,14.613634,
12/31/1997,,18.17524,1.570263,8.440835,9.12501,,22.380095,144.213335,14.988993,12.620906,11.667,11.667,,15.798843,16.754758,15.130023,
03/31/1998,,20.024727,1.672154,8.944966,12.216512,,21.412533,61.690729,14.68343,9.859515,9.859516,9.859516,,32.852775,20.559533,15.907737,
06/30/1998,,13.840451,1.217847,8.14887,12.412892,,22.281974,62.17426,15.472333,9.874303,9.874303,9.874303,,36.180906,20.472442,11.006972,
09/30/1998,,12.338278,1.14806,7.373555,8.878971,,19.742231,60.391664,12.861651,8.330537,8.330537,8.330537,,35.229644,25.141015,9.236309,
12/31/1998,,13.35575,1.289258,7.503404,9.096682,,28.340409,54.814797,21.991721,15.071324,15.071327,15.071327,,31.468189,11.235552,11.855158,
03/31/1999,,13.171371,1.262193,7.474974,8.930778,,20.999937,,13.273724,10.666835,10.666834,10.666834,,19.639469,18.417946,10.745475,
