Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Source: Bloomberg
03/31/1994,,,5.65,,4.353,4.353,,,,,,,,,,,
06/30/1994,,,7.261,,7.261,7.261,,,,,,,,,,,
09/30/1994,,,12.823,,12.823,12.823,,,,,,,,,,,
12/31/1994,,,9.639,,9.639,9.639,,,,,,,,,,,
03/31/1995,,,12.396,,12.396,12.396,,,,,,,,,,,
06/30/1995,,,16.648001,,16.648001,16.648001,,,,,,,,,,,
09/30/1995,,,27.377001,,27.377001,27.377001,,,,,,,,,,,
12/31/1995,,,0.0,,30.851999,30.851999,,,,,,,,,,,
03/31/1996,,,39.625999,,39.625999,39.625999,,,,,,,,,,,
06/30/1996,,,46.486,,46.486,46.486,,,,,,,,,,,
09/30/1996,,,21.153,,21.153,21.153,,,,,,,,,,,
12/31/1996,,,0.0,,-5.709,-5.709,,,,,,,,,,,
03/31/1997,,,-2.895,,-2.895,-2.895,,,,,,,,,,,
06/30/1997,,,4.219,,4.219,4.219,,,,,,,,,,,
09/30/1997,,,-1.965,,-1.965,-1.965,,,,,,,,,,,
12/31/1997,,,0.0,,-3.872024,-3.872024,,,,,,,,,,,
03/31/1998,,,-22.812,,-30.837999,-30.837999,,,,,,,,,,,
06/30/1998,,,-43.445,,-148.645004,-148.645004,,,,,,,,,,,
09/30/1998,,,-64.949997,,-64.949997,-64.949997,,,,,,,,,,,
12/31/1998,,,-66.598999,,-71.899002,-71.899002,,,,,,,,,,,
03/31/1999,,,-50.254002,,-50.254,-50.254,,,,,,,,,,,
06/30/1999,,,-39.312,,-39.312,-39.312,,,,,,,,,,,
09/30/1999,,,-33.716999,,-33.717,-33.717,,,,,,,,,,,
12/31/1999,,,-33.945,,-28.198,-28.198,,,,,,,,,,,
03/31/2000,,,-27.339001,,-27.339001,-27.339001,,,,,,,,,,,
06/30/2000,,,-15.51,,-15.51,-15.51,,,,,,,,,,,
09/30/2000,,,-2.281,,-2.281,-2.281,,,,,,,,,,,
12/31/2000,,,1.74,,1.74,1.74,,,,,,,,,,,
03/31/2001,,,-17.566999,,-17.567,-17.567,,,,,,,,,,,
06/30/2001,,,,,-355.322,-355.322,,,,,,,,,,,
09/30/2001,,,-67.311996,,-67.442001,-67.442001,,,,,,,,,,,
12/31/2001,,,-72.278,,-82.338004,-82.338004,,,,,,,,,,,
03/31/2002,,,-16.711,,-18.124,-18.124,,,,,,,,,,,
06/30/2002,,,9.331,,5.978,5.978,,,,,,,,,,,
09/30/2002,,,-40.280998,,-45.685999,-45.685999,,,,,,,,,,,
12/31/2002,,,28.235001,,35.735001,35.735001,,,,,,,,,,,
03/31/2003,,,19.74,,19.74,19.74,,,,,,,,,,,
06/30/2003,,,27.275999,,27.275999,27.275999,,,,,,,,,,,
09/30/2003,,,35.196999,,35.196999,35.196999,,,,,,,,,,,
12/31/2003,,,34.403999,,34.403999,34.403999,,,,,,,,,,,
03/31/2004,,,35.905998,,35.905998,35.905998,,,,,,,,,,,
06/30/2004,,,60.601002,,60.601002,60.601002,,,,,,,,,,,
09/30/2004,,,59.720001,,59.720001,59.720001,,,,,,,,,,,
12/31/2004,,,82.581001,,69.974,69.974,,,,,,,,,,,
03/31/2005,,,52.525002,,57.038,57.038,,,,,,,,,,,
