Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2017,97,0,0,,0,0,79,79,0.874425,0.0,0.0,,0.666575,0.0,0.0,,
06/30/2018,93,118,0,211.0,0,32,12,44,0.885967,1.124131,0.0,2.010098,0.568947,0.721889,0.0,1.290836,
09/30/2018,111,128,115,,0,29,12,41,1.064238,1.227229,1.102589,,0.681483,0.785855,0.706041,,
12/31/2018,66,148,115,,0,30,12,42,0.632547,1.41844,1.102166,,0.40673,0.91206,0.708695,,
03/31/2019,72,149,115,336.0,0,34,12,46,0.688468,1.424747,1.099637,3.212851,0.448375,0.927886,0.716154,2.092415,
06/30/2019,74,158,113,345.0,0,38,11,49,0.71768,1.532344,1.095917,3.345941,0.471008,1.005665,0.719241,2.195914,
09/30/2019,77,116,112,305.0,0,38,0,38,0.783396,1.180181,1.139485,3.103062,0.474342,0.714594,0.689953,1.878889,
12/31/2019,77,103,109,289.0,0,35,0,35,0.760344,1.017083,1.076331,2.853757,0.472915,0.6326,0.669451,1.774966,
03/31/2020,54,154,125,333.0,0,32,0,32,0.630252,1.797386,1.458917,3.886555,0.374272,1.067369,0.866371,2.308012,
06/30/2020,54,122,123,299.0,0,37,0,37,0.6437,1.454285,1.466206,3.564191,0.378655,0.85548,0.862492,2.096627,
