Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2009,,,,,,,,,,,,,,,,,,,,
06/30/2009,,,,,,,,,,,,,,,,,,,,
09/30/2009,,-25229.0,1741.0,676.0,15474.0,0.0,,36460.0,42.441031,,,,,,,,,,,
12/31/2009,,-22813.0,6998.0,708.0,15783.0,0.0,,44738.0,35.278734,,,,,,,,,,,
03/31/2010,,-23463.0,6998.0,814.0,14174.0,0.0,,44225.0,32.049746,,,,,,,,,,,
06/30/2010,,-31534.0,6998.0,886.0,8161.0,0.0,,39060.0,20.893497,,,,,,,,,,,
09/30/2010,,-33476.0,6998.0,971.0,8566.0,0.0,,39282.0,21.806425,,,,,,,,,,,
12/31/2010,55295.049746,-26616.0,10391.0,979.0,11590.0,195.0,51834.049746,48749.0,23.774847,0.223598,0.38228,4.305511,10.145635,6.688794,14.611898,63841.52,60380.52,34.552877,,
03/31/2011,48430.258339,-29593.0,10391.0,888.0,12484.0,333.0,42933.258339,51570.0,24.207873,0.290777,0.305989,3.903023,8.824925,7.926756,58.632335,56381.51,50884.51,27.507989,,
06/30/2011,45565.635802,-32769.0,10391.0,914.0,12021.0,193.0,36315.635802,54053.0,22.239284,0.331014,0.247873,3.308339,6.708967,,,50215.44,40965.44,24.196803,,
09/30/2011,31568.919461,-31977.0,10391.0,872.0,11665.0,307.0,22826.919461,57281.0,20.364519,0.511019,0.153028,2.33261,4.16094,3.910697,33.966297,33942.76,25200.76,14.591796,,
12/31/2011,31717.022148,-32219.0,10391.0,871.0,13833.0,-7966.0,16627.022148,52824.0,26.18696,0.831959,0.110643,1.905894,2.939714,,,33810.36,18720.36,10.626147,,
03/31/2012,40163.866743,-32064.0,10391.0,884.0,14224.0,609.0,34207.866743,54364.0,26.164373,0.415811,0.225287,3.910811,5.998223,,,43399.8,37443.8,21.846298,,
06/30/2012,30880.357467,-33565.0,10391.0,910.0,14793.0,952.0,24361.357467,56403.0,26.227328,0.607232,0.16232,3.019504,4.80216,2.351775,9.573335,32952.12,26433.12,15.557008,,
09/30/2012,35626.042611,-33731.0,10391.0,970.0,16653.0,-9256.0,20653.042611,59282.0,28.091158,0.806322,0.13683,2.4272,4.240871,1.764426,5.861933,37833.25,22860.25,13.188575,,
12/31/2012,39392.548755,-27410.0,10391.0,756.0,16050.0,-9589.0,29590.548755,53050.0,30.254477,0.542403,0.194347,,,,,48290.25,38488.25,21.656266,,
03/31/2013,38948.0,-27203.0,10391.0,748.0,18424.0,-10352.0,30956.0,56759.0,32.46005,0.595167,0.204491,,,,,41924.74,33932.74,22.111429,,
06/30/2013,46634.0,-25955.0,10391.0,630.0,26748.0,-21029.0,37419.0,65752.0,40.680131,0.714824,0.244821,,,,,55860.87,46645.87,26.727857,,
09/30/2013,50358.0,-28570.0,7964.0,583.0,32123.0,-21919.0,40539.0,69484.0,46.230787,0.792397,0.262815,,,,,60465.57,50646.57,28.956429,,
12/31/2013,57218.0,-28993.0,3109.0,567.0,36183.0,-27972.0,40112.0,79357.0,45.595222,0.902049,0.258076,3.045247,7.817579,3.11701,7.562959,68988.56,51882.56,28.651429,,
03/31/2014,55072.0,-28142.0,3109.0,618.0,37767.0,-27695.0,40729.0,80607.0,46.853251,0.927275,0.261165,3.44577,11.198515,2.899752,6.113922,58204.22,43861.22,25.455625,,
06/30/2014,58080.0,-29799.0,3109.0,591.0,40076.0,-30864.0,41193.0,82661.0,48.482356,0.972884,0.263172,3.644108,29.111661,3.154413,6.979678,61274.4,44387.4,25.745625,,
09/30/2014,51104.0,-27630.0,3109.0,561.0,41105.0,-32257.0,35992.0,84668.0,48.548448,1.142059,0.229545,3.935703,93.243523,3.47513,10.333557,54010.54,38898.54,22.495,,
12/31/2014,55856.0,-28176.0,,567.0,46665.0,-34341.0,40571.0,82689.0,56.43435,1.150206,0.260189,4.627167,26.516993,3.885233,12.105832,58578.98,43293.98,25.356875,,
