Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
05/02/1993,,-19.306999,35.648998,0.0,27.526999,,,89.228999,30.849836,,,,,,,,,,,
08/01/1993,686.883745,-144.791,0.0,0.0,28.947,,571.039744,217.038001,13.337296,0.050692,,,,,,532.717516,416.873516,7.274299,,
10/30/1993,884.789987,-134.845001,0.0,0.0,31.375,,781.319985,220.942996,14.200495,0.040156,,,,,,1005.851233,902.381232,9.934391,,
01/30/1994,820.937514,-117.947998,0.003,0.0,42.295001,,745.287517,234.443001,18.040633,0.05675,2.253271,42.673204,84.461413,143.29138,,853.500009,777.850011,9.456763,,
04/30/1994,742.61252,-100.471001,0.0,0.0,53.685001,,695.82652,245.689007,21.850795,0.077153,1.622688,39.30557,92.690357,,,1262.596537,1215.810538,8.081609,,
07/31/1994,884.708247,-98.228996,0.0,0.0,63.101,,849.580251,261.108003,24.166628,0.074273,1.596727,44.334407,124.864821,,,1554.566259,1519.438263,9.843016,,
10/30/1994,1067.634983,-65.176003,0.0,0.0,63.589,,1066.04798,263.628996,24.12064,0.059649,1.811824,43.377603,126.0104,,,1110.776997,1109.189994,12.315,,
01/29/1995,1126.675034,-88.516998,15.803,0.0,80.667003,,1134.628039,339.144994,23.785403,0.071096,1.387831,42.543233,140.094831,,,1168.75,1176.703005,11.539216,,
04/30/1995,968.275471,-77.087997,0.0,0.0,67.841001,,959.028474,276.107001,24.570547,0.070739,1.087938,31.104971,86.050109,-51.220934,,1649.058745,1639.811748,11.018757,,
07/30/1995,1461.518478,-85.605003,0.0,0.0,75.925999,,1451.839474,311.700985,24.358601,0.052296,1.549483,35.635833,76.678962,,,1459.39452,1449.715515,14.652317,,
10/29/1995,1686.473272,-77.380997,0.0,0.0,78.495001,,1687.587276,327.042997,24.001431,0.046513,1.622866,36.03261,65.962605,,,1755.533511,1756.647515,16.635982,,
01/28/1996,1557.106472,-88.303001,6.511,0.0,87.973,,1563.287471,389.771011,22.570432,0.056274,1.338367,24.845242,40.652385,,,1498.597222,1504.778221,14.243818,,
04/28/1996,2245.252573,-51.751999,0.0,0.0,98.830002,,2292.330576,375.084991,26.348695,0.043113,1.811374,32.075821,49.788897,,,2342.779432,2389.857435,22.20605,,
07/28/1996,2280.291824,-54.837002,0.0,0.0,105.862999,,2331.317822,397.811989,26.611314,0.045409,1.692811,28.564471,42.311437,-183.236232,-33.486795,2556.451544,2607.477541,22.236699,,
10/27/1996,2879.740477,-46.525002,0.0,0.0,96.469997,,2929.685472,413.28201,23.342414,0.032928,1.961882,31.422256,45.297176,-193.226268,-33.54079,3256.064647,3306.009643,27.84978,,
02/02/1997,2592.5445,-39.868,0.0,0.0,96.68,,2649.3565,457.724994,21.121853,0.036492,1.684625,24.317624,32.804494,-131.088769,-21.882957,2705.566568,2762.378568,23.248535,,
05/04/1997,1389.609902,-48.643002,0.0,0.0,110.141998,,1451.108899,474.443008,23.215011,0.075902,0.877047,12.888321,17.797156,198.24523,-15.090687,1385.826853,1447.32585,12.661608,,
08/03/1997,1281.188397,-34.511002,0.0,0.0,148.909,,1395.586396,481.937004,30.898022,0.1067,0.804208,16.081704,25.580805,,,1276.682786,1391.080785,12.118357,,
11/02/1997,879.11674,-42.353001,0.0,0.0,164.460999,,1001.224738,499.981007,32.893449,0.16426,0.553473,13.660392,24.920347,,,883.379101,1005.487099,8.684101,,
02/01/1998,859.990671,-125.082001,0.0,0.0,278.760996,,1013.669666,613.454996,45.441149,0.275002,0.566106,17.834679,47.068613,,,861.790579,1015.469574,8.76657,,
05/03/1998,1431.453332,-99.511002,0.0,0.0,275.675986,,1607.618317,613.275001,44.951447,0.171481,0.857621,30.993817,109.922616,,,1444.942131,1621.107116,13.897957,,
08/02/1998,950.871696,-120.166,0.0,0.0,284.171991,,1114.877687,622.282003,45.666111,0.254891,0.569252,17.049666,43.813475,18.604679,-410.724971,950.60147,1114.60746,9.599677,,
11/01/1998,834.892788,-119.912003,0.0,0.0,285.591994,,1000.57278,628.504989,45.439893,0.285429,0.490903,13.059069,29.273633,14.197756,101.777227,839.55749,1005.237482,8.613821,,
01/31/1999,1048.149,-153.336,0.0,0.0,296.205,,1191.018,661.023,44.81009,0.248699,0.564645,11.788289,20.801628,16.704718,37.721123,1264.032,1406.901,10.226754,,
05/02/1999,1087.225068,-120.224998,0.0,0.0,291.164988,,1258.165057,658.905983,44.189155,0.23142,0.57797,11.578171,19.743045,16.530091,38.226277,1097.226669,1268.166658,10.776667,,
08/01/1999,886.491375,-76.605,0.0,0.0,287.083,,1096.969375,656.21,43.748648,0.261706,0.49157,9.276304,15.035628,17.126678,307.418167,896.027688,1106.505688,9.35805,,
10/31/1999,432.794887,-38.624001,0.0,0.0,301.992001,,696.162887,615.991993,49.025313,0.433795,0.313276,5.739372,9.302265,17.373713,-19.066111,444.071121,707.439121,6.233048,,
01/30/2000,506.122495,-41.498001,0.0,0.0,276.543989,,741.168483,590.967985,46.795088,0.373119,0.335296,3.258127,3.964676,,,507.010616,742.056604,6.635587,,
04/30/2000,361.10425,-37.415,,0.0,293.097,,616.78625,605.515,48.404581,0.4752,0.282882,2.737671,3.31966,,,362.3555,618.0375,5.551182,,
07/30/2000,395.932687,-41.039001,0.0,0.0,289.709999,,644.603685,596.432983,48.573772,0.449439,0.299204,2.834831,3.432504,,,395.879252,644.55025,5.799977,,
10/29/2000,396.883869,-40.082001,0.0,0.0,280.785004,,637.586872,585.568016,47.950878,0.440387,0.291952,2.973112,3.60677,-7.093854,-5.288203,396.410072,637.113075,5.723093,,
01/28/2001,445.612,-43.827,0.0,2.9,253.936,,658.621,537.415,47.251379,0.385557,0.296113,9.462537,26.708069,,,445.62,658.629,5.912058,,
04/29/2001,486.658854,-54.063999,0.0,2.317,248.213999,,683.125854,532.906983,46.577359,0.36335,0.300614,9.999939,32.466415,,,487.831682,684.298682,6.120157,,
07/29/2001,756.181914,-61.997002,0.0,1.597,239.646002,,935.427914,527.000006,45.473624,0.256189,0.403846,19.00079,11004.993294,,,769.315731,948.561731,8.374767,,
10/28/2001,854.080077,-35.667,0.0,1.135,253.338999,,1072.887076,547.121986,46.303933,0.236128,0.452009,17.098075,114.51458,,,871.71278,1090.519779,9.57217,,
02/03/2002,1234.19464,-137.111,0.0,0.0,341.387,,1438.47064,667.193,51.167653,0.237326,0.575155,11.118098,20.354181,6.766228,13.38216,1488.60912,1692.88512,12.774029,,
