Date,Assets,Cash & Near Cash Items,Short-Term Investments,Accounts & Notes Receivable,Inventories,Other Current Assets,Total Current Assets,LT Investments & LT Receivables,Net Fixed Assets,Gross Fixed Assets,Accumulated Depreciation,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,Short-Term Borrowings,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/1989,,33.580002,,103.083,188.195007,4.217,329.075012,48.02,228.488007,368.783997,-140.296005,94.948997,371.457004,700.531982,,48.143002,7.008,85.875,141.026001,146.253006,79.957001,226.210007,367.236008,,,104.134003,229.162003,333.296006,700.532014,
09/30/1989,,33.132999,,115.047997,185.709,1.271,335.161011,49.320999,231.072006,366.772003,-135.699997,97.276001,377.669006,712.830017,,50.230999,7.729,79.087997,137.048004,146.317001,77.425003,223.742004,360.790008,,,104.134003,247.906006,352.040009,712.830017,
12/31/1989,,32.931,,96.428001,195.516998,0.785,325.661011,51.161999,234.003998,370.812012,-136.807999,102.727997,387.893994,713.554993,,47.23,8.059,83.508003,138.796997,146.281998,78.744003,225.026001,363.822998,,,110.884003,238.848007,349.73201,713.555008,
03/31/1990,,32.097,19.941,110.355003,198.403,2.574,363.369995,57.325001,233.356003,374.070007,-140.714005,100.681999,391.363003,754.732971,,59.868,7.456,114.956001,182.279999,146.220993,74.427002,220.647995,402.927994,,,110.524002,241.281006,351.805008,754.733002,
06/30/1990,,72.288002,21.573999,120.696999,182.130997,36.471001,433.161011,58.766998,192.494003,336.467987,-143.973999,108.810997,360.071998,793.232971,,46.167,6.971,125.211998,178.350006,166.455002,76.240997,242.695999,421.046005,,,111.102997,261.084015,372.187012,793.233017,
09/30/1990,,98.385002,29.739,112.352997,182.779999,,423.256989,60.896999,197.358994,344.006012,-146.647003,115.527,373.782993,797.039978,,57.766998,1.747,108.304001,167.817993,165.945999,80.362,246.307999,414.125992,,,110.593002,272.321014,382.914016,797.040008,
12/31/1990,,105.513,31.061001,86.157997,191.798004,,414.529999,61.775002,200.042999,343.640991,-143.598007,120.292,382.110001,796.640015,,45.650002,1.356,109.228996,156.235001,165.912003,81.913002,247.825005,404.060006,,,109.873001,282.707001,392.580002,796.640008,
03/31/1991,,99.195,29.892,120.959999,191.822998,,441.869995,66.793999,203.830002,349.067993,-145.238007,114.842003,385.466004,827.335999,,56.77,1.592,133.744995,192.106995,164.490997,76.181,240.671997,432.778992,,,98.862999,295.694,394.556999,827.335991,
06/30/1991,,96.389999,50.087002,107.348999,204.281998,,458.108002,69.348999,204.755997,354.19101,-149.434998,127.110001,401.214997,859.322998,,50.786999,4.158,142.675995,197.621002,164.421997,78.777,243.198997,440.819999,,,100.933998,317.569,418.502998,859.322997,
09/30/1991,,87.371002,44.0,118.116997,212.563004,,462.050995,73.349998,204.761993,355.002991,-150.240997,130.832001,408.943992,870.994995,,61.152,39.087002,122.277,222.516006,126.345001,84.144997,210.489998,433.006004,,,98.899002,339.089996,437.988998,870.995002,
