Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,6421.069824,9865.330078,-3444.26001,1284.985962,312.855988,8018.912109,7.416,61.410999,0.0,447.255005,301.721008,14.724,0.0,832.526978,0.0,115.225998,,154.656006,505.484985,775.366989,9626.805664,,5.208,148.0,248.184006,142.386002,53.993999,597.771973,1218.635986,323.345001,2958.194092,156.307999,4656.483032,1862.729004,0,1828.922974,680.898987,0.0,4372.550964,9626.805664,
06/30/1990,,6474.171875,9993.418945,-3519.24707,1376.75,310.877014,8161.798828,3.885,94.643997,0.0,475.942993,300.257996,10.941,0.0,885.671021,0.0,117.0,,170.175003,513.659973,800.834976,9848.304688,,45.417999,161.320999,284.18399,112.532997,55.657001,659.112976,1240.449951,322.084015,3104.387939,130.363007,4797.284912,1862.800049,0,1853.902954,675.203979,0.0,4391.906982,9848.304688,
09/30/1990,,6505.581055,10094.897461,-3589.315918,1457.452026,348.661987,8311.695312,8.582,56.659,0.0,563.02002,272.796997,9.115,0.0,910.172974,0.0,100.859001,,180.317993,511.419006,792.596001,10014.463867,,5.443,148.0,253.822006,205.375,73.816002,686.455994,1246.110962,320.609009,3105.041992,146.501007,4818.262939,1862.819946,0,1971.740967,675.184021,0.0,4509.744934,10014.463867,
12/31/1990,,6637.227051,10261.589844,-3624.362061,1521.390991,317.997986,8476.616211,8.21,54.834999,0.0,463.485992,295.522003,10.853,0.0,832.906006,0.0,100.365997,,163.199005,510.420013,773.985016,10083.509766,,5.662,185.0,299.802002,108.457001,86.757004,685.677979,1256.223022,322.802002,3102.746094,149.274994,4831.046143,1862.978027,0,1953.779053,750.026001,0.0,4566.783081,10083.509766,
03/31/1991,,6669.754883,10357.638672,-3687.884033,1554.597046,310.735992,8535.087891,10.931,12.072,0.0,487.014008,332.973999,14.061,0.0,857.052002,0.0,95.200996,,190.544006,511.197998,796.943001,10189.083008,,55.771999,155.0,239.766998,120.611,78.376999,649.526978,1261.374023,320.859009,3196.822998,156.011002,4935.067017,1863.012939,0,1993.884033,747.59198,0.0,4604.488953,10189.083008,
06/30/1991,,7533.615234,11303.826172,-3770.210938,811.304993,263.897003,8608.817383,10.942,15.452,0.0,523.828979,295.911011,10.392,0.0,856.526001,0.0,94.483002,,172.768005,529.237,796.488007,10261.831055,,55.917,160.0,262.855011,113.797997,58.636002,651.205994,1260.503052,318.812012,3194.477051,171.593002,4945.38501,1889.625977,0,2035.357056,740.257019,0.0,4665.240051,10261.831055,
09/30/1991,,7821.28418,11673.476562,-3852.193115,583.559021,255.835999,8660.678711,16.159,16.559,0.0,536.359009,287.592987,9.965,0.0,866.63501,0.0,95.848,,172.466995,551.231995,819.546989,10346.861328,,106.013,0.0,291.281006,173.546997,73.922997,644.763977,1275.438965,316.382996,3160.498047,152.653,4904.973022,1914.887939,0,2142.024902,740.210999,0.0,4797.12384,10346.861328,
12/31/1991,,7941.443848,11866.719727,-3925.274902,501.941986,282.248993,8725.634766,10.281,92.002998,0.0,508.89801,288.656006,10.672,0.0,910.51001,0.0,99.004997,,160.794006,574.671021,834.470024,10470.620117,,106.251999,86.0,336.488007,119.727997,93.667999,742.135986,1293.593994,307.743011,3159.574951,161.119003,4922.031006,1924.998047,0,2141.259033,740.190979,0.0,4806.448059,10470.620117,
03/31/1992,,7974.294922,11966.821289,-3992.525879,386.742004,334.298004,8695.334961,11.36,86.663002,0.0,479.003998,291.48999,13.636,0.0,882.153015,,99.306,,195.852997,584.375977,879.534973,10457.023438,,56.279999,77.0,245.401993,143.654999,74.523003,596.859985,1309.154053,304.916992,3266.495117,170.600006,5051.166138,1926.307983,0,2146.204102,736.484985,0.0,4808.99707,10457.023438,
06/30/1992,,7976.763184,12049.958984,-4073.196045,422.126007,302.136993,8701.026367,10.197,86.504997,0.0,514.502991,308.985992,10.81,0.0,931.000977,,100.030998,,198.057999,586.934021,885.023018,10517.049805,,6.53,214.0,259.477997,140.608002,57.139999,677.755981,1287.19397,302.09201,3173.110107,241.031006,5003.427124,1926.909058,0,2128.958008,780.0,0.0,4835.867065,10517.049805,
