Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,61.051881,43.437573,,3.139066,3.707652,3.707652,,49.038462,0.0,,
06/30/1994,,,,,,,62.962499,43.154352,,2.728292,2.018189,2.018189,,5.194805,309.876516,,
09/30/1994,,,,,,,70.010279,47.50371,,25.191361,18.725009,18.725009,,0.0,159.853568,,
12/31/1994,,,,,,,57.228554,41.421715,,17.726455,13.037393,13.037393,,0.0,200.920238,,
03/31/1995,,8.387614,2.048706,2.894126,7.774871,,68.094843,46.644694,57.557437,18.419848,13.613476,6.527511,,0.0,367.461353,-22.433627,
06/30/1995,,5.752348,2.703373,3.759459,8.381616,,68.637152,47.190907,58.425797,25.992117,18.385116,11.291358,,0.0,189.033192,-5.121499,
09/30/1995,,4.823425,2.600942,3.632237,8.587588,,68.517843,47.141295,45.719414,19.501092,14.457393,7.283322,,0.0,333.375027,-11.25667,
12/31/1995,,8.829709,3.907688,5.347837,10.068281,,54.558534,45.783134,84.732162,65.222083,49.658334,42.573277,,0.0,56.325239,3.856354,
03/31/1996,,7.165506,3.294833,4.548557,10.068796,,,46.252379,39.461174,19.023714,-0.493336,-7.226934,,0.0,198.289974,-7.042974,
06/30/1996,,8.547649,3.794151,5.242683,11.133473,,,47.89859,57.058184,41.254042,26.875957,20.171856,,0.0,87.845851,1.038894,
09/30/1996,,6.560787,3.653446,5.036423,10.523879,,,48.631366,57.53128,26.327693,17.406224,11.112845,,0.0,201.950443,-6.688751,
12/31/1996,,3.708196,2.571095,3.457132,8.111621,,,50.569976,66.046504,31.225107,24.357917,18.822963,,0.0,176.020937,-2.819005,
03/31/1997,,6.052294,3.344278,4.334256,7.772219,,,49.7709,55.58096,30.957899,26.241172,23.880114,,0.0,133.521443,-2.028816,
06/30/1997,,7.406634,4.19982,5.273576,8.634711,,,50.572012,54.58727,37.390195,31.940757,28.518898,,0.0,104.078763,-0.302099,
09/30/1997,,9.174743,5.523542,6.810444,9.710588,,,50.716724,53.638548,57.39249,49.906711,46.857792,,0.0,66.009517,3.118539,
12/31/1997,,8.643119,5.071933,6.112753,8.53777,,,48.211586,44.742958,34.623718,29.542576,26.803746,,0.0,109.729975,-0.840973,
03/31/1998,,8.684461,4.66287,5.714732,7.814949,,,48.843223,46.989766,34.685298,28.470326,25.326915,,0.0,106.141845,-0.533386,
06/30/1998,,8.768667,4.691709,5.987152,8.378315,,,48.664942,45.579975,31.577453,23.822749,21.061103,,0.0,124.636599,-2.160301,
09/30/1998,,7.006737,3.870558,5.194485,7.88266,,,47.333924,40.37092,30.648372,20.452665,17.772809,,0.0,125.858672,-1.811849,
12/31/1998,,5.788671,3.151863,4.525276,7.654201,,,48.999635,51.23477,33.042188,12.623912,9.979449,,0.0,115.331304,-0.887479,
03/31/1999,,5.942741,2.982577,4.46143,7.512785,,,49.436413,52.163876,34.493952,24.945412,22.493362,,0.0,109.904237,-0.588583,
06/30/1999,,6.521505,2.934959,4.453655,7.336879,,,50.785147,71.686396,35.345866,25.434124,24.757868,,0.0,113.550974,-0.883727,
09/30/1999,,8.339612,3.374054,5.109771,7.75792,,,50.690158,72.20261,48.04345,34.635052,34.240298,,0.0,76.756423,1.938424,
12/31/1999,,10.862891,4.369069,6.491046,8.822113,,,51.41729,63.869868,49.243266,33.303807,33.007694,,0.0,71.83323,3.059726,
03/31/2000,,12.107768,4.757793,7.200988,9.608484,,,52.835392,73.23769,47.915825,32.24909,31.953157,,0.0,78.659068,2.583911,
06/30/2000,,12.622864,4.540257,7.042123,9.379122,,,53.864474,68.166088,38.239178,24.221919,23.91776,,0.0,108.901814,-1.123664,
09/30/2000,,11.873869,3.936997,6.302795,8.709774,,,51.630134,55.320908,33.671184,21.641538,21.641538,,0.0,109.083813,-1.0786,
12/31/2000,,11.318673,3.784124,6.093056,8.879276,,,54.695151,67.748459,34.619899,22.415748,22.415748,,0.0,100.294639,-0.033349,
03/31/2001,,10.871958,3.652658,5.933786,9.055088,,,52.891637,53.101938,33.765715,22.049491,22.049491,,0.0,116.752647,-1.821341,
06/30/2001,,11.239778,3.495982,5.600092,8.755513,,,54.199411,55.951645,34.713673,22.817157,22.817157,,0.0,112.110687,-1.361214,
09/30/2001,,12.377436,3.730523,5.841773,9.029384,,,54.256775,86.333232,41.648452,29.079163,29.079163,,0.0,86.878308,1.624129,
12/31/2001,,12.475041,3.718061,5.828913,8.985088,,,51.612471,,32.456359,21.212179,21.212179,,0.0,145.910678,-5.727376,
03/31/2002,,12.595417,3.725254,5.853278,,,,52.912248,-51.432591,34.825548,22.860844,22.860844,,,,,
06/30/2002,,14.98861,4.302208,6.387303,,,,55.52635,199.999353,38.267656,41.892394,41.892394,,0.0,108.128544,-1.218356,
09/30/2002,,14.228314,3.979838,6.006256,,,,51.943847,-100.491601,33.974792,21.75223,21.75223,,0.0,151.102332,-7.271,
12/31/2002,,12.045157,3.585592,5.432989,,,,48.170183,-191.539998,30.278401,18.857738,18.857738,,0.0,150.973451,-6.139832,
03/31/2003,,11.874997,3.489427,5.321666,,,68.485465,45.937791,9.975999,27.33791,17.342148,17.342148,,,,,
06/30/2003,,9.183812,2.67907,4.467321,,,65.579115,45.331086,9.063634,25.006506,14.999617,14.999617,,0.0,168.183692,-6.261862,
09/30/2003,,9.006562,2.544511,4.331628,,,64.60258,42.118235,11.621404,23.136897,13.539277,13.539277,,0.0,187.514291,-7.882029,
12/31/2003,,6.590163,2.017789,3.54997,,,63.757163,38.788837,7.692305,19.449471,10.43288,8.687782,,0.0,334.908136,-15.48083,
03/31/2004,,5.853037,1.715586,3.151147,6.153265,,63.800941,36.759483,,16.978668,9.46275,8.746809,,0.0,349.144914,-14.582545,
06/30/2004,,5.045302,1.46722,2.803278,5.893988,,62.104352,37.703069,,16.329422,7.858646,7.187367,,0.0,309.413776,-10.565557,
09/30/2004,,9.952382,2.841758,4.41564,7.661866,,63.107511,42.646426,44.080995,49.793814,39.685057,39.132208,,0.276801,53.371808,4.640616,
12/31/2004,,13.851547,3.856094,5.345792,8.529727,,61.032916,36.883991,24.52793,51.155888,42.488988,41.851254,,0.0,57.330941,5.910325,
03/31/2005,,17.429162,4.634992,6.148675,9.31973,,,40.159998,53.624966,36.765602,31.481915,30.909155,,0.320737,76.34858,4.122244,
06/30/2005,,23.173355,6.059514,7.566528,9.505293,,,35.668,21.342111,21.43597,46.827423,46.239642,,5.82103,156.384569,-13.066197,
09/30/2005,,18.32075,4.869399,6.160606,8.167311,,61.248022,38.273796,,15.325571,9.888085,9.336423,,8.038258,229.619935,-23.747345,
