Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1991,26.729132,19.161883,5.54081,13.621073,0.566025,,,0.871786,,,,,0.181872,,,,20.781567,0.850825,2.155827,-1.305002,0.0,,5.09674,,,,5.09674,5.947565,,0.2274,0.2274,,,,0.0,,,,,,0.613018,,,0.613018,0.840418,0.0,,,,,8.181911,,,,,,8.181911,8.181911,9.022329,0.0,33.187187,,,0.0,,-15.480385,17.706802,0.0,17.706802,26.729132,
03/31/1992,25.758101,18.364502,4.650652,13.71385,0.577828,,,0.820562,,,,,0.210102,,,,19.973,0.618302,2.002134,-1.383832,0.0,,5.166803,,,,5.166803,5.785105,,0.421076,0.421076,,,,0.0,,,,,,0.750659,,,0.750659,1.171735,0.0,,,,,8.30574,,,,,,8.30574,8.30574,9.477475,0.0,0.064291,,,0.0,,16.216339,16.28063,0.0,16.28063,25.758106,
06/27/1992,24.646917,16.979226,4.313353,12.665873,0.53283,,,1.01512,,,,,0.223416,,,,18.750591,0.662023,2.09277,-1.430747,0.0,,5.234302,,,,5.234302,5.896325,,0.327131,0.327131,,,,0.0,,,,,,0.662551,,,0.662551,0.989682,0.0,,,,,8.408573,,,,,,8.408573,8.408573,9.398255,0.0,33.344654,,,0.0,,-18.095993,15.248661,0.0,15.248661,24.646916,
09/26/1992,23.486322,15.845919,3.173531,12.672388,0.478676,,,1.021458,,,,,0.169996,,,,17.516048,0.681013,2.164058,-1.483045,0.0,,5.289261,,,,5.289261,5.970274,,0.27275,0.27275,,,,0.0,,,,,,0.678597,,,0.678597,0.951347,0.0,,,,,8.488491,,,,,,8.488491,8.488491,9.439838,0.0,33.351791,,,0.0,,-19.305305,14.046486,0.0,14.046486,23.486324,
12/26/1992,22.806658,14.558732,3.498757,11.059975,0.857202,,,1.217259,,,,,0.135905,,,,16.769098,0.681144,2.222159,-1.541015,0.0,,5.356416,,,,5.356416,6.03756,,0.334671,0.334671,,,,0.0,,,,,,0.663783,,,0.663783,0.998454,0.0,,,,,8.591324,,,,,,8.591324,8.591324,9.589778,0.0,33.362259,,,0.0,,-20.145378,13.216881,0.0,13.216881,22.806659,
03/31/1993,22.35013,9.485883,0.69947,8.786413,0.803349,,,1.513642,,,,,0.149564,,,,11.95244,0.654851,2.260607,-1.605756,4.307054,,5.435787,,,,5.435787,10.397692,,0.476991,0.476991,,,,0.0,,,,,,0.747804,,,0.747804,1.224795,0.0,,,,,8.665521,,,,,,8.665521,8.665521,9.890316,0.0,33.366402,,,0.0,,-20.90659,12.459812,0.0,12.459812,22.350128,
06/30/1993,21.540171,1.559118,1.559118,0.0,0.960674,,,1.671238,,,,,0.234245,,,,4.425275,0.624481,2.280722,-1.656241,10.98835,,5.502065,,,,5.502065,17.114896,,0.309016,0.309016,,,,0.0,,,,,,0.812962,,,0.812962,1.121978,0.0,,,,,8.742465,,,,,,8.742465,8.742465,9.864443,0.0,33.378185,,,0.0,,-21.702459,11.675726,0.0,11.675726,21.540169,
09/30/1993,21.143999,0.423,0.423,0.0,1.406,,,1.853,,,,,0.194,,,,3.876,0.613,2.344,-1.731,11.085,,5.57,,,,5.57,17.268,,0.155,0.155,,,,0.0,,,,,,0.816,,,0.816,0.971,0.0,,,,,8.819,,,,,,8.819,8.819,9.79,0.0,0.065,,,0.0,,11.289,11.354,0.0,11.354,21.144,
12/31/1993,21.212,0.72,0.72,0.0,1.687,,,2.033,,,,,0.138,,,,4.578,0.608,2.407,-1.799,10.387,,5.64,,,,5.64,16.635,,0.347,0.347,,,,0.0,,,,,,0.961,,,0.961,1.308,0.0,,,,,8.896,,,,,,8.896,8.896,10.204,0.0,33.438,,,0.0,,-22.43,11.007999,0.0,11.007999,21.211999,
03/31/1994,15.426,3.067,0.48,2.587,1.702,,,2.225,,,,,0.112,,,,7.106,0.584,2.459,-1.875,7.219,,0.516,,,,0.516,8.319,,0.4,0.4,,,,0.0,,,,,,0.663,,,0.663,1.063,0.0,,,,,3.773,,,,,,3.773,3.773,4.836,0.0,33.478001,,,0.0,,-22.889,10.589001,0.0,10.589001,15.425001,
06/30/1994,15.056,1.755,1.755,0.0,2.352,,,2.443,,,,,0.295,,,,6.845,0.535,2.459,-1.924,7.192,,0.484,,,,0.484,8.211,,0.968,0.968,,,,,,,,,,0.0,,,0.0,0.968,0.0,,,,,3.709,,,,,,3.709,3.709,4.677,0.0,33.484001,,,0.0,,-23.105,10.379002,0.0,10.379002,15.056002,
09/30/1994,14.71,2.625,0.356,2.269,1.279,,,2.494,,,,,0.2,,,,6.598,0.52,2.495,-1.974,7.141,,0.451,,,,0.451,8.112,,0.779,0.779,,,,,,,,,,0.0,,,0.0,0.779,0.0,,,,,3.64,,,,,,3.64,3.64,4.419,0.0,33.487,,,0.0,,-23.195999,10.291,0.0,10.291,14.71,
12/31/1994,14.876,3.451,0.606,2.845,1.873,,,1.965,,,,,0.123,,,,7.411,0.465,2.508,-2.043,6.585,,0.416,,,,0.416,7.466,,1.056,1.056,,,,,,,,,,0.0,,,0.0,1.056,0.0,,,,,3.558,,,,,,3.558,3.558,4.614,0.0,33.487999,,,0.0,,-23.225,10.262999,0.0,10.262999,14.876999,
03/31/1995,14.73,4.491,0.614,3.877,1.776,,,1.409,,,,,0.054,,,,7.73,0.467,2.591,-2.124,6.533,,0.0,,,,0.0,7.0,,0.198,0.198,,,,1.227,,,,,,0.001,,,0.001,1.426,0.0,,,,,0.0,,,,,,0.0,0.0,1.426,0.0,36.546001,,,0.0,,-23.240999,13.305002,0.0,13.305002,14.731002,
06/30/1995,15.352,5.984,0.615,5.369,2.014,,,1.27,,,,,0.139,,,,9.407,0.449,2.62,-2.171,5.096,,0.4,,,,0.4,5.945,,0.474,0.474,,,,0.0,,,,,,1.489,,,1.489,1.963,0.0,,,,,0.0,,,,,,0.0,0.0,1.963,0.0,36.546001,,,0.0,,-23.157,13.389002,0.0,13.389002,15.352002,
09/30/1995,15.486,9.818,0.334,9.484,2.34,,,1.253,,,,,0.24,,,,13.651,0.474,2.692,-2.218,0.663,,0.698,,,,0.698,1.835,,0.702,0.702,,,,0.0,,,,,,1.23,,,1.23,1.932,0.0,,,,,0.0,,,,,,0.0,0.0,1.932,0.0,36.662998,,,0.0,,-23.108999,13.553999,0.0,13.553999,15.485999,
12/31/1995,16.212999,9.377,1.719,7.658,2.377,,,1.54,,,,,0.207,,,,13.501,0.524,2.789,-2.265,1.525,,0.663,,,,0.663,2.712,,0.953,0.953,,,,0.0,,,,,,1.499,,,1.499,2.452,0.0,,,,,0.0,,,,,,0.0,0.0,2.452,0.0,36.681,,,0.0,,-22.92,13.761,0.0,13.761,16.213,
03/31/1996,16.209,10.647,2.938,7.709,2.606,,,1.654,,,,,0.092,,,,14.999,0.583,2.914,-2.331,0.0,,0.627,,,,0.627,1.21,,0.778,0.778,,,,0.0,,,,,,1.487,,,1.487,2.265,0.0,,,,,0.0,,,,,,0.0,0.0,2.265,0.0,36.694,,,0.0,,-22.75,13.944,0.0,13.944,16.209,
06/30/1996,16.389999,10.859,1.382,9.477,2.412,,,1.682,,,,,0.179,,,,15.132,0.666,3.058,-2.392,0.0,,0.592,,,,0.592,1.258,,0.608,0.608,,,,0.0,,,,,,1.257,,,1.257,1.865,0.0,,,,,0.0,,,,,,0.0,0.0,1.865,0.0,36.891998,,,0.0,,-22.367001,14.524998,0.0,14.524998,16.389998,
09/30/1996,17.009001,10.494,7.304,3.19,2.944,,,1.818,,,,,0.204,,,,15.46,0.993,3.446,-2.453,0.0,,0.556,,,,0.556,1.549,,0.927,0.927,,,,0.0,,,,,,1.234,,,1.234,2.161,0.0,,,,,0.0,,,,,,0.0,0.0,2.161,0.0,36.960999,,,0.0,,-22.113001,14.847998,0.0,14.847998,17.008998,
12/31/1996,16.768,9.473,1.341,8.132,3.214,,,2.05,,,,,0.183,,,,14.92,1.328,3.847,-2.519,0.0,,0.52,,,,0.52,1.848,,0.834,0.834,,,,0.0,,,,,,1.395,,,1.395,2.229,0.0,,,,,0.0,,,,,,0.0,0.0,2.229,0.0,37.033001,,,0.0,,-22.493999,14.539001,0.0,14.539001,16.768002,
03/31/1997,18.372999,9.325,1.58,7.745,4.551,,,1.469,,,,,0.173,,,,15.518,1.882,3.871,-1.989,0.0,,0.973,,,,0.973,2.855,,1.289,1.289,,,,0.0,,,,,,1.859,,,1.859,3.148,0.0,,,,,0.0,,,,,,0.0,0.0,3.148,0.0,37.240002,,,0.0,,-22.014999,15.225003,0.0,15.225003,18.373003,
06/30/1997,19.714001,8.766,1.605,7.161,5.86,,,2.014,,,,,0.203,,,,16.843,2.422,5.156,-2.734,0.0,,0.449,,,,0.449,2.871,,1.216,1.216,,,,0.0,,,,,,2.336,,,2.336,3.552,0.0,,,,,0.0,,,,,,0.0,0.0,3.552,0.0,37.306,,,0.0,,-21.143999,16.162001,0.0,16.162001,19.714001,
09/30/1997,36.348,24.311,0.711,23.6,6.258,,,1.848,,,,,0.391,,,,32.807999,2.636,5.625,-2.989,0.0,,0.904,,,,0.904,3.54,,1.133,1.133,,,,0.0,,,,,,2.567,,,2.567,3.7,0.0,,,,,0.0,,,,,,0.0,0.0,3.7,0.0,53.304001,,,0.0,,-20.656,32.648001,0.0,32.648001,36.348001,
12/31/1997,39.688999,28.750999,0.038,28.712999,4.595,,,2.116,,,,,0.365,,,,35.827,3.151,6.259,-3.108,0.0,,0.711,,,,0.711,3.862,,1.441,1.441,,,,0.0,,,,,,2.7,,,2.7,4.141,0.0,,,,,0.0,,,,,,0.0,0.0,4.141,0.0,57.431,,,0.0,,-21.882999,35.548,0.0,35.548,39.689,
03/31/1998,38.615002,26.398,2.683,23.715,5.356,,,2.327,1.321,0.483,0.523,,0.208,,,,34.289001,3.687,6.412,-2.725,0.0,,0.639,0.0,,,0.639,4.326,,2.057,2.057,,,,0.0,,,,,,2.873,,,2.873,4.93,0.0,,,,,0.667,,,,,,0.667,0.667,5.597,0.0,57.542,,,0.0,,-24.524,33.018,0.0,33.018,38.614999,
06/30/1998,37.646999,23.782,2.389,21.393,6.212,,,2.832,1.401,0.637,0.794,,0.345,,,,33.171001,4.002,7.065,-3.063,0.0,,0.474,0.0,0.0,0.0,0.474,4.476,,1.539,1.539,,,,0.0,,,,,,2.84,,,2.84,4.379,0.0,,,,,0.645,,,,,,0.645,0.645,5.024,0.0,57.688,,,0.0,,-25.065001,32.622999,0.0,32.622999,37.646999,
09/30/1998,35.448002,22.155999,1.717,20.438999,4.955,,,3.209,1.436,0.516,1.257,,0.413,,,,30.733,4.193,7.61,-3.417,0.0,,0.522,0.0,0.0,0.0,0.522,4.715,,1.244,1.244,,,,0.0,,,,,,2.948,,,2.948,4.192,0.0,,,,,0.611,,,,,,0.611,0.611,4.803,0.0,58.192001,,,0.0,,-27.547001,30.645,0.0,30.645,35.448,
12/31/1998,33.507752,20.101953,3.48989,16.612063,5.199486,5.199486,,3.424218,1.678105,0.67515,1.070963,0.0,0.302143,,,,29.0278,4.083568,7.87328,-3.789712,0.0,,0.396384,0.0,0.0,0.0,0.396384,4.479952,,1.166157,1.166157,,,,0.0,,,,,,3.496562,,,3.496562,4.662719,0.0,,,,,0.470343,,,,,,0.470343,0.470343,5.133062,0.0,58.228159,,,0.0,-29.853469,0.0,28.37469,0.0,28.37469,33.507752,
03/31/1999,32.983002,18.181001,9.279,8.902,6.437,,,2.896,1.403,0.636,0.856,0.0,0.335,,,,27.849001,3.863,7.747,-3.884,0.0,,1.271,0.0,0.0,0.0,1.271,5.134,,0.875,0.875,,,,0.0,,,,,,4.831,,,4.831,5.706,0.0,,,,,0.205,,,,,,0.205,0.205,5.911,0.0,58.306999,,,0.0,,-31.235001,27.071999,0.0,27.071999,32.982998,
06/30/1999,31.832001,15.68,5.71,9.97,7.781,,,3.065,1.228,0.566,1.271,0.0,0.494,,,,27.02,3.497,7.994,-4.497,0.0,,1.315,0.0,0.0,0.0,1.315,4.812,,0.81,0.81,,,,0.0,,,,,,4.48,,,4.48,5.29,0.0,,,,,0.19,,,,,,0.19,0.19,5.48,0.0,58.325001,,,0.0,,-31.973,26.352001,0.0,26.352001,31.832001,
09/30/1999,29.659,13.66,5.117,8.543,6.916,,,3.559,1.494,1.122,0.943,0.0,0.579,,,,24.715,3.808,8.917,-5.11,0.0,,1.136,0.0,0.0,0.0,1.136,4.944,,1.729,1.729,,,,0.0,,,,,,4.439,,,4.439,6.168,0.0,,,,,0.159,,,,,,0.159,0.159,6.327,0.0,58.374001,,,0.0,,-35.042,23.332001,0.0,23.332001,29.659001,
12/31/1999,28.018822,12.711296,5.006089,7.705207,6.861816,6.861816,,3.616971,1.390933,0.726496,1.499542,0.0,0.460566,,,,23.650649,3.335047,8.788208,-5.453161,0.0,,1.033126,0.0,0.0,0.0,1.033126,4.368173,,1.945154,1.945154,,,,0.132596,0.065076,0.06752,0.06752,,,5.189995,,,5.189995,7.267745,0.325504,0.17896,0.146544,0.146544,,0.186136,,,,,,0.186136,0.51164,7.779385,0.0,58.858457,,,0.0,-38.61902,0.0,20.239437,0.0,20.239437,28.018822,
03/31/2000,121.788002,106.384,101.917,4.467,6.691,,,3.546,1.49,0.713,1.343,0.0,0.526,,,,117.147003,3.951,9.326,-5.375,0.0,,0.69,0.0,0.0,0.0,0.69,4.641,,1.553,1.553,,,,0.236,0.167,0.069,0.069,,,6.36,,,6.36,8.149,0.0,-0.129,0.129,0.129,,0.715,,,,,,0.715,0.715,8.864,0.0,154.613007,,,0.0,,-41.688999,112.924007,0.0,112.924007,121.788008,
06/30/2000,118.869003,102.976004,91.910004,11.066,6.494,,,3.749,1.696,0.678,1.375,0.0,0.818,,,,114.037003,4.18,10.002,-5.822,0.0,,0.652,0.0,0.0,0.0,0.652,4.832,,1.396,1.396,,,,0.237,,,,,,5.515,,,5.515,7.148,0.0,,,,,0.655,,,,,,0.655,0.655,7.803,0.0,154.740005,,,0.0,,-43.674,111.066006,0.0,111.066006,118.869005,
09/30/2000,123.787003,99.903999,90.987,8.917,8.049,,,3.912,1.686,0.693,1.533,0.0,0.583,,,,112.447998,4.253,10.523,-6.27,0.0,,7.086,0.0,0.0,0.0,7.086,11.339,,1.459,1.459,,,,0.239,,,,,,5.471,,,5.471,7.169,0.0,,,,,0.498,,,,,,0.498,0.498,7.667,0.0,161.274002,,,0.0,,-45.153999,116.120003,0.0,116.120003,123.787003,
12/31/2000,120.632004,96.771001,87.234001,9.537,8.461,5.552,,3.806,1.779,0.532,1.495,0.0,0.543,,,,109.581001,4.445,11.162,-6.717,0.0,,6.606,0.0,0.0,0.0,6.606,11.051,,1.66,1.66,,,,0.24,,,,,,5.978,,,5.978,7.878,0.0,,,,,0.434,,,,,,0.434,0.434,8.312,0.0,161.229004,,,0.0,,-48.909,112.320004,0.0,112.320004,120.632004,
03/31/2001,112.078,92.498,90.462,2.036,9.524,9.524,,3.544,1.418,0.737,1.389,0.0,0.766,,,,106.332,4.752,11.881,-7.129,0.0,,0.994,0.994,0.0,0.994,0.0,5.746,,2.129,2.129,,,,0.242,0.167,0.075,0.075,,,9.585,,,9.585,11.956,0.368,0.314,0.054,0.054,,,,,,,,,0.368,12.324,0.0,162.521,,,0.0,-62.767,0.0,99.754,0.0,99.754,112.078,
06/30/2001,111.570999,88.091999,60.286999,27.805,8.001,,,3.602,1.406,0.845,1.351,0.0,1.435,,,,101.129997,4.8,10.658,-5.858,0.0,,5.641,0.0,0.0,0.0,5.641,10.441,,2.236,2.236,,,,0.077,0.077,0.0,0.0,,,6.562,,,6.562,8.875,0.0,0.0,0.0,0.0,,0.091,,,,,,0.091,0.091,8.966,0.0,158.850998,,,0.0,,-56.245998,102.605,0.0,102.605,111.571,
09/30/2001,104.805,83.75,51.605999,32.144001,5.695,,,4.259,1.5,1.222,1.537,0.0,1.161,,,,94.864998,4.704,10.951,-6.247,0.0,,5.236,0.0,0.0,0.0,5.236,9.94,,2.034,2.034,,,,0.078,0.078,0.0,0.0,,,6.6,,,6.6,8.712,0.0,0.0,0.0,0.0,,0.056,,,,,,0.056,0.056,8.768,0.0,159.384003,,,0.0,,-63.347,96.037003,0.0,96.037003,104.805002,
12/31/2001,99.682999,78.471001,42.202,36.269001,5.552,,,5.14,1.909,1.307,1.924,0.0,1.032,,,,90.195,4.698,11.378,-6.68,0.0,,4.79,0.0,0.0,0.0,4.79,9.488,,2.635,2.635,,,,0.073,0.073,0.0,0.0,,,7.286,,,7.286,9.994,0.0,0.0,0.0,0.0,,0.027,,,,,,0.027,0.027,10.021,0.0,159.453003,,,0.0,,-69.791,89.662003,0.0,89.662003,99.683003,
03/31/2002,89.524,71.321,45.667,25.654,7.341,7.341,,4.233,2.17,0.709,1.354,0.0,0.825,,,,83.72,4.707,11.753,-7.046,0.0,,1.097,1.097,0.0,1.097,0.0,5.804,,1.975,1.975,,,,0.054,0.053,0.001,0.001,,,8.17,,,8.17,10.199,0.0,-0.054,0.054,0.054,,,,,,,,,0.0,10.199,0.0,163.768,,,0.0,-84.443,0.0,79.325,0.0,79.325,89.524,
06/30/2002,82.003998,64.265998,53.301998,10.964,6.554,,,4.187,2.085,0.811,1.291,0.0,1.514,,,,76.521004,4.49,11.968,-7.478,0.0,,0.993,0.0,0.0,0.0,0.993,5.483,,1.251,1.251,,,,0.034,0.0,0.034,0.034,,,6.193,,,6.193,7.478,0.0,,,,,0.0,,,,,,0.0,0.0,7.478,0.0,163.828995,,,0.0,,-89.303001,74.525993,0.0,74.525993,82.003994,
09/30/2002,76.565002,60.864001,48.595001,12.269,5.408,,,4.074,1.925,0.734,1.415,0.0,0.86,,,,71.206001,4.387,12.299,-7.912,0.0,,0.972,0.0,0.0,0.0,0.972,5.359,,1.048,1.048,,,,0.014,0.0,0.014,0.014,,,6.032,,,6.032,7.094,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,7.094,0.0,164.063004,,,0.0,,-94.592003,69.471001,0.0,69.471001,76.565001,
12/31/2002,71.432999,58.091,49.987,8.104,4.351,,,3.425,1.552,0.792,1.081,0.0,0.621,,,,66.487999,4.195,12.409,-8.214,0.0,,0.75,0.75,0.0,0.75,0.0,4.945,,0.81,0.81,,,,0.0,0.0,0.0,0.0,,,5.591,,,5.591,6.401,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,6.401,0.0,164.063004,,,0.0,,-99.030998,65.032005,0.0,65.032005,71.433005,
03/31/2003,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
06/30/2003,63.558998,50.494001,41.852001,8.642,4.273,,,3.014,1.24,0.681,1.093,0.0,1.253,,,,59.034,3.825,12.693,-8.868,0.0,,0.7,0.0,0.0,0.0,0.7,4.525,,0.918,0.918,,,,0.0,0.0,0.0,0.0,,,3.689,,,3.689,4.607,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,4.607,0.0,164.207993,,,0.0,-105.255997,0.0,58.951996,0.0,58.951996,63.558996,
09/30/2003,60.615002,48.764,42.257,6.507,3.352,,,3.323,1.138,0.774,1.411,0.0,0.975,,,,56.414001,3.561,12.739,-9.178,0.0,,0.64,0.0,0.0,0.0,0.64,4.201,,0.788,0.788,,,,0.0,0.0,0.0,0.0,,,3.352,,,3.352,4.14,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,4.14,0.0,164.492004,,,0.0,-108.016998,0.0,56.475006,0.0,56.475006,60.615006,
12/31/2003,58.831001,28.392,15.21,13.182,3.854,,,2.998,0.94,0.481,1.577,0.0,0.609,,,,35.853001,3.305,12.787,-9.482,19.055,,0.618,0.0,0.0,0.0,0.618,22.978,,1.02,1.02,,,,0.0,0.0,0.0,0.0,,,2.963,,,2.963,3.983,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,3.983,0.0,164.832001,,,0.0,-109.984001,0.0,54.848,0.0,54.848,58.831,
03/31/2004,59.161,27.325,6.893,20.432,5.972,5.972,,2.695,0.69,0.45,1.555,0.0,0.987,,,,36.979,3.201,12.975,-9.774,18.216,,0.765,0.765,0.0,0.765,0.0,22.182,,1.368,1.368,,,,0.0,0.0,0.0,0.0,,,3.457,,,3.457,4.825,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,4.825,0.0,165.91,,,0.0,-111.517,-0.057,54.336,0.0,54.336,59.161,
06/30/2004,59.638,32.720999,6.223,26.497999,5.416,,,4.123,1.09,0.99,2.043,0.0,1.223,,,,43.483002,3.117,13.165,-10.048,12.433,,0.605,0.0,0.0,0.0,0.605,16.155,,1.309,1.309,,,,0.0,0.0,0.0,0.0,,,3.785,,,3.785,5.094,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,5.094,0.0,168.473999,,,0.0,-113.896004,-0.033997,54.543999,0.0,54.543999,59.637999,
