Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1995,1740.800049,,-1108.099976,,632.700073,,-288.399994,,,,,344.299988,14.599998,,20.5,,,-35.099998,358.899986,-136.399994,222.5,0.0,,,222.499992,-3.3,219.199997,0.0,,219.199997,219.199997,,413.0,0.53,0.53,0.53,413.0,0.53,0.53,0.53,
06/30/1995,1870.400024,,-1109.300049,,761.099975,,-400.399994,,,,,360.700012,-3.800001,,20.700001,,,-16.9,356.900011,-135.600006,221.300003,0.0,,,221.300005,-4.5,216.800003,0.0,,216.800003,216.800003,,410.399994,0.53,0.53,0.53,410.399994,0.53,0.53,0.53,
09/30/1995,1724.099976,,-1112.599976,,611.5,,-306.600006,,,,,304.899994,-24.800001,,21.200001,,,3.6,280.099993,-106.400002,173.699997,0.0,,,173.699991,-3.3,170.4,0.0,,170.4,170.4,,401.799988,0.425,0.425,0.425,401.799988,0.425,0.425,0.425,
12/31/1995,1722.400024,,-1213.599976,,508.800048,,-218.100006,,,,,290.700012,-24.300001,,22.200001,,,2.1,266.400011,-101.300003,165.100006,0.0,,,165.100008,-3.9,161.199997,0.0,,161.199997,161.199997,,401.799988,0.415,0.415,0.415,401.799988,0.415,0.415,0.415,
03/31/1996,1748.800049,,-1067.199951,,681.600098,,-380.700012,,,,,300.899994,-13.2,,22.0,,,-8.8,287.699994,-109.300003,178.399994,0.0,,,178.399991,-6.1,172.300003,0.0,,172.300003,172.300003,,382.799988,0.45,0.45,0.45,384.799988,0.445,0.445,0.445,
06/30/1996,1913.599976,,-1127.900024,,785.699952,,-394.299988,,,,,391.399994,-11.8,,24.6,,,-12.8,379.599994,-144.300003,235.300003,0.0,,,235.299991,-6.8,228.5,0.0,,228.5,228.5,,377.200012,0.6,0.6,0.6,377.200012,0.6,0.6,0.6,
09/30/1996,1801.199951,,-1157.400024,,643.799927,,-308.299988,,,,,335.5,-18.199999,,25.799999,,,-7.6,317.300001,-120.5,196.800003,0.0,,,196.800001,-5.7,191.100006,0.0,,191.100006,191.100006,,371.0,0.515,0.515,0.515,373.0,0.51,0.51,0.51,
12/31/1996,1754.5,,-1328.0,,426.5,,-160.100006,,,,,266.399994,-11.400001,,23.200001,,,-11.8,254.999993,-96.900002,158.100006,0.0,,,158.099991,-6.0,152.100006,0.0,,152.100006,152.100006,,366.600006,0.415,0.415,0.415,367.799988,0.41,0.41,0.41,
03/31/1997,1777.0,,-1087.0,,690.0,,-391.0,,,,,299.0,-21.0,,25.0,,,-4.0,278.0,-105.0,173.0,0.0,,,173.0,-7.0,166.0,0.0,,166.0,166.0,,364.600006,0.455,0.455,0.455,368.399994,0.45,0.45,0.45,
06/30/1997,1944.0,,-1146.0,,798.0,,-424.0,,,,,374.0,-12.0,,26.0,,,-14.0,362.0,-138.0,224.0,0.0,,,224.0,-6.0,218.0,0.0,,218.0,218.0,,360.200012,0.605,0.605,0.605,364.0,0.6,0.6,0.6,
09/30/1997,1812.0,,-1079.0,,733.0,,-417.0,,,,,316.0,-32.0,,25.0,,,7.0,284.0,-108.0,176.0,0.0,,,176.0,-5.0,171.0,0.0,,171.0,171.0,,357.600006,0.48,0.48,0.48,361.600006,0.475,0.475,0.475,
12/31/1997,1846.0,,-1433.0,,413.0,,-86.0,,,,,327.0,-76.0,,29.0,,,47.0,251.0,-84.0,167.0,0.0,,,167.0,-8.0,159.0,0.0,,159.0,159.0,,355.799988,0.445,0.445,0.49,359.200012,0.445,0.445,0.49,
03/31/1998,1913.0,,-1145.0,,768.0,,-419.0,,,,,349.0,-21.0,,30.0,,,-9.0,328.0,-126.0,202.0,0.0,,,202.0,-10.0,192.0,0.0,,192.0,192.0,,355.0,0.54,0.54,0.54,358.799988,0.535,0.535,0.535,
06/30/1998,2004.0,,-1186.0,,818.0,,-449.0,,,,,369.0,-33.0,,28.0,,,5.0,336.0,-130.0,206.0,0.0,,,206.0,-7.0,199.0,0.0,,199.0,199.0,,354.0,0.565,0.565,0.62,358.399994,0.555,0.555,0.61,
09/30/1998,1804.0,,-1082.0,,722.0,,-437.0,,,,,285.0,92.0,,27.0,,,-119.0,377.0,-124.0,253.0,0.0,,,253.0,-5.0,248.0,0.0,,248.0,248.0,,354.0,0.7,0.7,0.47,357.399994,0.695,0.695,0.465,
12/31/1998,1789.0,,-1417.0,,372.0,,-99.0,,,,,273.0,-20.0,,25.0,,,-5.0,253.0,-86.0,167.0,0.0,,,167.0,-5.0,162.0,0.0,,162.0,162.0,,352.799988,0.455,0.455,0.475,356.0,0.455,0.455,0.475,
03/31/1999,1803.0,,-1103.0,,700.0,,-444.0,,,,,256.0,-48.0,26.0,26.0,,,22.0,208.0,-79.0,129.0,0.0,,,129.0,-6.0,123.0,0.0,,123.0,123.0,,348.4,0.355,0.355,0.41,351.6,0.35,0.35,0.405,
06/30/1999,1947.0,,-1165.0,,782.0,,-461.0,,,,,321.0,-17.0,29.0,29.0,,,-12.0,304.0,-116.0,188.0,0.0,,,188.0,-4.0,184.0,0.0,,184.0,184.0,,347.0,0.53,0.53,0.53,350.4,0.525,0.525,0.525,
09/30/1999,1954.0,,-1206.0,,748.0,,-479.0,,,,,269.0,-85.0,35.0,35.0,,,50.0,184.0,-77.0,107.0,0.0,,,107.0,-8.0,99.0,0.0,,99.0,99.0,,347.4,0.285,0.285,0.45,350.8,0.28,0.28,0.445,
12/31/1999,2053.0,,-1611.0,,442.0,,-179.0,,,,,263.0,14.0,43.0,43.0,,,-57.0,277.0,-105.0,172.0,0.0,,,172.0,-10.0,162.0,0.0,,162.0,162.0,,347.8,0.465,0.465,0.47,351.2,0.46,0.46,0.465,
03/31/2000,2087.0,,-1347.0,,740.0,,-416.0,,,,,324.0,-68.0,43.0,43.0,,,25.0,256.0,-109.0,147.0,0.0,,,147.0,-8.0,139.0,0.0,,139.0,139.0,,348.2,0.4,0.4,0.5,351.4,0.395,0.395,0.495,
06/30/2000,2210.0,,-1421.0,,789.0,,-431.0,,,,,358.0,-15.0,44.0,44.0,,,-29.0,343.0,-132.0,211.0,0.0,,,211.0,-6.0,205.0,0.0,,205.0,205.0,,347.8,0.59,0.59,0.59,350.8,0.585,0.585,0.585,
09/30/2000,2078.0,,-1365.0,,713.0,,-419.0,,,,,294.0,-45.0,43.0,43.0,,,2.0,249.0,-92.0,157.0,0.0,,,157.0,-7.0,150.0,0.0,,150.0,150.0,,345.6,0.435,0.435,0.445,348.4,0.43,0.43,0.44,
12/31/2000,2058.0,,-1379.0,,679.0,,-453.0,,,,,226.0,-57.0,47.0,47.0,,0.0,10.0,169.0,-36.0,133.0,0.0,,,133.0,-7.0,126.0,0.0,,126.0,126.0,,338.0,0.375,0.375,0.375,339.2,0.375,0.375,0.375,
03/31/2001,2099.0,,-1418.0,,681.0,,-436.0,,,,,245.0,-131.0,48.0,48.0,,0.0,83.0,114.0,-48.0,66.0,0.0,,,66.0,-10.0,56.0,0.0,0.0,56.0,56.0,,336.6,0.165,0.165,0.375,338.2,0.165,0.165,0.375,
06/30/2001,2164.0,,-1436.0,,728.0,,-427.0,,,,,301.0,-40.0,46.0,46.0,,0.0,-6.0,261.0,-94.0,167.0,0.0,,,167.0,-12.0,155.0,0.0,0.0,155.0,155.0,,336.6,0.46,0.46,0.46,338.6,0.46,0.46,0.46,
09/30/2001,1999.0,,-1354.0,,645.0,,-432.0,,,,,213.0,-60.0,43.0,43.0,,0.0,17.0,153.0,-55.0,98.0,0.0,,,98.0,-5.0,93.0,0.0,0.0,93.0,93.0,,336.6,0.28,0.28,0.28,338.6,0.275,0.275,0.275,
12/31/2001,1907.0,,-1304.0,,603.0,,-438.0,,,,,165.0,-32.0,,32.0,,,,133.0,-45.0,88.0,0.0,,,88.0,-5.0,83.0,0.0,0.0,83.0,83.0,,336.8,0.245,0.245,0.245,338.2,0.245,0.245,0.245,
03/31/2002,1875.0,,-1280.0,,595.0,,-416.0,,,,,179.0,-95.0,33.0,33.0,,0.0,62.0,84.0,-33.0,51.0,9.0,,,42.0,-8.0,34.0,0.0,0.0,34.0,34.0,,337.2,0.1,0.125,0.29,339.0,0.1,0.125,0.29,
06/30/2002,2134.0,,-1417.0,,717.0,,-436.0,,,,,281.0,-799.0,33.0,33.0,,0.0,766.0,-518.0,186.0,-332.0,0.0,,,-332.0,-13.0,-345.0,0.0,0.0,-345.0,-345.0,,337.7998,-1.019999,-1.019999,0.45,340.2,-1.015,-1.015,0.445,
09/30/2002,2068.0,,-1383.0,,685.0,,-427.0,,,,,258.0,-10.0,33.0,33.0,,0.0,-23.0,248.0,-89.0,159.0,0.0,,,159.0,-11.0,148.0,0.0,0.0,148.0,148.0,,338.6,0.435,0.435,0.39,340.8,0.435,0.435,0.39,
12/31/2002,1990.0,,-1352.0,,638.0,,-445.0,,,,,193.0,-29.0,,29.0,,,,164.0,-63.0,101.0,0.0,,,101.0,-7.0,94.0,0.0,0.0,94.0,94.0,,338.8,0.28,0.28,0.29,340.2,0.275,0.275,0.285,
03/31/2003,2071.0,,-1439.0,,632.0,,-449.0,,,,,183.0,-32.0,28.0,28.0,,0.0,4.0,151.0,-55.0,96.0,6.0,,,90.0,-12.0,78.0,0.0,0.0,78.0,78.0,,339.2,0.23,0.245,0.255,340.6,0.23,0.245,0.255,
06/30/2003,2304.0,,-1537.0,,767.0,,-469.0,,,,,298.0,-35.0,28.0,28.0,,0.0,7.0,263.0,-93.0,170.0,0.0,,,170.0,-18.0,152.0,0.0,0.0,152.0,152.0,,339.4,0.45,0.45,0.475,341.2,0.445,0.445,0.47,
09/30/2003,2206.0,,-1463.0,,743.0,,-473.0,,,,,270.0,-31.0,25.0,25.0,,0.0,6.0,239.0,-86.0,153.0,0.0,,,153.0,-11.0,142.0,0.0,0.0,142.0,142.0,,339.8,0.415,0.415,0.43,342.0,0.415,0.415,0.43,
12/31/2003,2175.0,,-1461.0,,714.0,,-492.0,,,,,222.0,-32.0,26.0,26.0,,0.0,6.0,190.0,-59.0,131.0,0.0,,,131.0,-9.0,122.0,0.0,0.0,122.0,122.0,,340.6,0.36,0.36,0.385,343.6,0.355,0.355,0.38,
03/31/2004,2264.0,,-1538.0,,726.0,,-503.0,,,,,223.0,-25.0,23.0,23.0,,,2.0,198.0,-69.0,129.0,,,,129.0,-14.0,115.0,,,115.0,115.0,,342.4,0.335,0.335,0.345,345.4,0.335,0.335,0.345,
06/30/2004,2429.0,,-1620.0,,809.0,,-498.0,,,,,311.0,-13.0,25.0,25.0,,,-12.0,298.0,-99.0,199.0,,,,199.0,-16.0,183.0,,,183.0,183.0,,343.2,0.535,0.535,0.535,345.8,0.53,0.53,0.53,
09/30/2004,2409.0,,-1612.0,,797.0,,-496.0,,,,,301.0,-7.0,22.0,22.0,,,-15.0,294.0,-82.0,212.0,,,,212.0,-18.0,194.0,,,194.0,194.0,,343.6,0.565,0.565,0.565,346.4,0.56,0.56,0.56,
12/31/2004,2411.0,,-1602.0,,809.0,,-536.0,,,,,273.0,-8.0,8.0,20.0,,0.0,0.0,265.0,-72.0,193.0,0.0,,,193.0,-10.0,183.0,0.0,0.0,183.0,183.0,,344.2,0.535,0.535,0.55,347.2,0.53,0.53,0.545,
03/31/2005,2493.0,,-1653.0,,840.0,,-527.0,,,,,313.0,-168.0,21.0,21.0,,0.0,147.0,145.0,-34.0,111.0,0.0,,,111.0,-16.0,95.0,0.0,0.0,95.0,95.0,,345.0,0.275,0.275,0.5535,348.399994,0.275,0.275,0.55,
06/30/2005,2656.0,,-1735.0,,921.0,,-545.0,,,,,376.0,-16.0,20.0,20.0,,0.0,-4.0,360.0,-111.0,249.0,0.0,,,249.0,-18.0,231.0,0.0,0.0,231.0,231.0,,342.200012,0.675,0.675,0.715,345.200012,0.67,0.67,0.71,
09/30/2005,2547.0,,-1698.0,,849.0,,-522.0,,,,,327.0,-72.0,21.0,21.0,,0.0,51.0,255.0,-77.0,178.0,0.0,,,178.0,-21.0,157.0,0.0,0.0,157.0,157.0,,337.799988,0.465,0.465,0.55,340.0,0.46,0.46,0.545,
12/31/2005,2505.0,,-1727.0,,778.0,,-486.0,,,,,292.0,-105.0,6.0,19.0,,0.0,99.0,187.0,-60.0,127.0,0.0,,,127.0,-14.0,113.0,0.0,0.0,113.0,113.0,,332.0,0.34,0.34,0.4,334.2,0.34,0.34,0.4,
03/31/2006,2638.0,,-1773.0,,865.0,,-535.0,,,,,330.0,-61.0,20.0,20.0,,,41.0,269.0,-66.0,203.0,,,,203.0,-19.0,184.0,,,184.0,184.0,,330.799988,0.555,0.555,0.635,333.0,0.555,0.555,0.635,
06/30/2006,2824.0,,-1841.0,,983.0,,-573.0,,,,,410.0,-5.0,21.0,21.0,,0.0,-16.0,405.0,-107.0,298.0,0.0,,,298.0,-18.0,280.0,0.0,0.0,280.0,280.0,,331.799988,0.845,0.845,0.825,333.799988,0.84,0.84,0.82,
09/30/2006,2504.0,,-1650.0,,854.0,,-538.0,,,,,316.0,-215.0,22.0,22.0,,0.0,193.0,101.0,-14.0,87.0,-20.0,,,107.0,-17.0,90.0,0.0,0.0,90.0,90.0,124.0,331.4,0.27,0.21,0.585,333.2,0.27,0.21,0.58,
12/31/2006,1895.0,,-1230.0,,665.0,,-492.0,,,,,173.0,14.0,10.0,20.0,,0.0,-24.0,187.0,-54.0,133.0,-38.0,,,171.0,-14.0,157.0,0.0,0.0,157.0,157.0,,331.399994,0.475,0.36,0.37,333.0,0.47,0.355,0.365,
03/31/2007,2632.0,,-1755.0,,877.0,,-583.0,502.0,,,81.0,294.0,-43.0,,22.0,,0.0,21.0,251.0,-57.0,194.0,-18.0,,,212.0,-18.0,194.0,0.0,0.0,194.0,194.0,,329.2,0.59,0.535,0.555,331.8,0.585,0.53,0.55,
06/30/2007,3155.0,,-2104.0,,1051.0,,-651.0,,,,,400.0,-2.0,23.0,23.0,,0.0,-21.0,398.0,-125.0,273.0,1.0,,,272.0,-23.0,249.0,0.0,0.0,249.0,249.0,5.28,329.6,0.755,0.755,0.77,332.8,0.75,0.75,0.765,
09/30/2007,3073.0,,-2036.0,,1037.0,0.0,-681.0,595.0,,,86.0,356.0,-20.0,,22.0,,0.0,-2.0,336.0,-105.0,231.0,22.0,,,209.0,-18.0,191.0,0.0,0.0,191.0,191.0,,328.8,0.58,0.65,0.705,332.0,0.575,0.645,0.7,
12/31/2007,3104.0,,-2017.0,,1087.0,0.0,-802.0,706.0,,,96.0,285.0,20.0,,26.0,,,-46.0,305.0,-87.0,218.0,1.0,,,217.0,-17.0,200.0,0.0,0.0,200.0,200.0,,328.62,0.61,0.61,0.615,332.0,0.605,0.605,0.61,
03/31/2008,3962.0,,-2737.0,,1225.0,0.0,-1124.0,871.0,,,253.0,101.0,82.0,,64.0,,,-146.0,183.0,-57.0,126.0,,,,126.0,-26.0,100.0,0.0,0.0,100.0,100.0,,329.0,0.305,0.305,0.305,331.2,0.305,0.305,0.305,
06/30/2008,4474.0,,-2829.0,,1645.0,0.0,-1219.0,936.0,,,283.0,426.0,-32.0,,65.0,,,-33.0,394.0,-116.0,278.0,0.0,,,278.0,-28.0,250.0,0.0,0.0,250.0,250.0,,329.2,0.76,0.76,0.880923,331.2,0.755,0.755,0.870604,
09/30/2008,4225.0,,-2701.0,,1524.0,0.0,-1130.0,877.0,,,253.0,394.0,-191.0,,62.0,,,129.0,203.0,-65.0,138.0,0.0,,,138.0,-21.0,117.0,0.0,0.0,117.0,117.0,,329.4,0.355,0.355,0.865209,331.2,0.35,0.35,0.860507,
12/31/2008,3188.0,,-2029.0,,1159.0,0.0,-975.0,857.0,,,118.0,184.0,-56.0,,61.0,,,-5.0,128.0,-46.0,82.0,0.0,,,82.0,-11.0,71.0,0.0,0.0,71.0,71.0,,329.4,0.215,0.215,0.1915,331.0,0.215,0.215,0.1915,
03/31/2009,2783.0,2783.0,-1718.0,1718.0,1065.0,0.0,-1118.0,716.0,94.0,118.0,190.0,-53.0,-58.0,,48.0,,,10.0,-111.0,20.0,-91.0,0.0,0.0,0.0,-91.0,-20.0,-111.0,0.0,0.0,-111.0,33.3,144.3,328.0,-0.34,-0.34,0.101525,328.8,-0.34,-0.34,0.098868,
06/30/2009,3115.0,3115.0,-1898.0,1898.0,1217.0,0.0,-950.0,731.0,97.0,119.0,3.0,267.0,-14.0,,49.0,,,-35.0,253.0,-84.0,169.0,0.0,0.0,0.0,169.0,-23.0,146.0,0.0,0.0,146.0,149.95,3.95,327.6,0.445,0.445,0.457723,328.8,0.445,0.445,0.457014,
09/30/2009,3225.0,3225.0,-1989.0,1989.0,1236.0,0.0,-950.0,732.0,95.0,120.0,3.0,286.0,-11.0,,47.0,,,-36.0,275.0,-90.0,185.0,0.0,0.0,0.0,185.0,-26.0,159.0,0.0,0.0,159.0,165.55,6.55,330.4,0.48,0.48,0.501059,332.0,0.48,0.48,0.499729,
12/31/2009,3116.0,3116.0,-1934.0,1934.0,1182.0,0.0,-985.0,859.0,,123.0,3.0,197.0,3.0,,49.0,,,-52.0,200.0,-37.0,163.0,0.0,0.0,0.0,163.0,-21.0,142.0,0.0,0.0,142.0,129.05,-12.95,332.0,0.43,0.43,0.388705,334.2,0.425,0.425,0.38625,
03/31/2010,3126.0,3126.0,-1944.0,1944.0,1182.0,0.0,-947.0,727.0,96.0,121.0,3.0,235.0,-29.0,,45.0,,,-16.0,206.0,-147.0,59.0,0.0,0.0,0.0,59.0,-29.0,30.0,0.0,0.0,30.0,116.35,86.35,331.8,0.09,0.09,0.350663,334.0,0.09,0.09,0.348533,
06/30/2010,3458.0,3458.0,-2076.0,2076.0,1382.0,0.0,-960.0,745.0,97.0,115.0,3.0,422.0,-10.0,,46.0,,,-36.0,412.0,-111.0,301.0,0.0,0.0,0.0,301.0,-29.0,272.0,0.0,0.0,272.0,266.2,-5.8,330.8,0.82,0.82,0.804716,333.2,0.815,0.815,0.797593,
09/30/2010,3460.0,3460.0,-2108.0,2108.0,1352.0,0.0,-955.0,739.0,97.0,116.0,3.0,397.0,-11.0,37.0,46.0,-9.0,,-26.0,386.0,-94.0,292.0,0.0,0.0,0.0,292.0,-30.0,262.0,0.0,0.0,262.0,281.55,19.55,328.4,0.795,0.795,0.857339,330.8,0.79,0.79,0.849099,
12/31/2010,3379.0,3379.0,-2086.0,2086.0,1293.0,0.0,-992.0,871.0,,118.0,3.0,301.0,-10.0,,52.0,,,-42.0,291.0,-63.0,228.0,0.0,0.0,0.0,228.0,-23.0,205.0,0.0,0.0,205.0,209.6,4.6,325.6,0.63,0.63,0.643734,329.8,0.62,0.62,0.633948,
03/31/2011,3533.0,3533.0,-2127.0,2127.0,1406.0,0.0,-1020.0,797.0,103.0,117.0,3.0,386.0,-35.0,43.0,53.0,-10.0,,-8.0,351.0,-92.0,259.0,0.0,0.0,0.0,259.0,-31.0,228.0,0.0,0.0,228.0,236.45,8.45,320.8,0.71,0.71,0.737063,325.0,0.7,0.7,0.726,
06/30/2011,3986.0,3986.0,-2417.0,2417.0,1569.0,0.0,-1061.0,829.0,110.0,119.0,3.0,508.0,-8.0,44.0,55.0,-11.0,,-36.0,500.0,-128.0,372.0,0.0,0.0,0.0,372.0,-32.0,340.0,0.0,0.0,340.0,336.75,-3.25,316.4,1.075,1.075,1.064318,320.6,1.06,1.06,1.049863,
09/30/2011,3849.0,3849.0,-2353.0,2353.0,1496.0,0.0,-1033.0,806.0,108.0,116.0,3.0,463.0,-1.0,40.0,51.0,-11.0,,-39.0,462.0,-120.0,342.0,0.0,0.0,0.0,342.0,-31.0,311.0,0.0,0.0,311.0,314.9,3.9,313.6,0.99,0.99,1.004145,317.2,0.98,0.98,0.992295,
12/31/2011,3517.0,3517.0,-2184.0,2184.0,1333.0,0.0,-1029.0,911.0,,115.0,3.0,304.0,-20.0,41.0,51.0,-10.0,,-21.0,284.0,-45.0,239.0,0.0,0.0,0.0,239.0,-23.0,216.0,0.0,0.0,216.0,211.45,-4.55,307.4,0.705,0.705,0.687866,311.6,0.695,0.695,0.680398,
