Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/2007,,55355.546082,58210.587097,51469.884277,1.537449,,,,,,,112.410011,52647.19,
06/30/2007,,53234.866707,54822.46405,51422.805237,1.590701,,,,,,,117.510012,54042.09,
09/30/2007,,51378.801089,56656.827972,46614.188514,1.313344,,,,,,,98.40001,47471.6,
12/31/2007,24.0,43012.285366,48064.711063,38901.299189,1.091443,1.689947,5.909062,23.861185,2.65335,7.350964,15.211714,82.800008,42334.2,
03/31/2008,15.6125,40453.803047,42733.029633,38473.070987,0.976336,0.992584,3.429615,13.090984,2.426,6.749309,13.932366,74.940007,39456.46,
06/30/2008,11.220339,42745.436908,45844.198896,40490.462036,1.023782,0.772959,2.595975,8.744453,2.451109,6.787309,13.948061,79.440008,40560.96,
09/30/2008,7.934426,40767.83369,43900.553522,37795.178137,0.923967,0.556482,1.832355,5.713177,2.274673,6.290927,12.723551,72.600007,38412.4,
12/31/2008,6.986971,34171.728318,38059.801133,31045.467155,1.220965,0.489643,1.240541,3.726045,2.014224,4.066273,11.129023,64.350006,34644.65,
03/31/2009,3.290824,29600.879239,35816.570291,20321.927391,1.152492,0.234037,0.559683,1.627832,1.827341,3.706648,9.966481,24.8,31803.04,
06/30/2009,5.939793,33815.236153,35686.263354,31722.0107,1.409689,0.400557,0.88118,2.503621,1.90913,3.87961,10.213788,31.67,33562.508,
09/30/2009,13.002386,34921.887193,37817.820122,32658.457387,1.848438,0.830997,1.584143,4.392707,2.094425,4.273167,11.19678,43.09,37150.916,
12/31/2009,12.818829,36745.468652,37328.965881,35662.2955,1.679905,0.808506,2.792019,7.431241,2.02468,5.650886,10.906535,41.39,36176.975,
03/31/2010,17.21097,37958.262937,40431.278041,36153.093043,2.122089,1.038128,3.464822,8.442787,2.207023,6.057268,11.577438,53.31,39953.74,
06/30/2010,16.439627,39900.493937,41390.98,38403.22,2.017447,1.001627,3.470154,8.652577,2.136961,5.874405,11.25352,52.08,39241.024,
09/30/2010,15.820151,40101.370602,41676.593931,38848.998601,2.037013,1.027443,3.710684,9.292068,2.134139,5.857858,11.068835,53.99,39692.844,
12/31/2010,17.93538,42287.261326,44011.514796,39921.037746,2.497095,1.239654,4.481301,10.218014,2.299091,6.36246,11.759081,66.03,43379.249,
03/31/2011,16.917821,44556.493667,46079.158657,43471.635084,2.799219,1.314169,4.639185,9.825498,2.331057,6.465339,11.671174,71.34,44513.858,
06/30/2011,17.389208,45855.693344,47233.788893,44968.876617,3.186237,1.399949,4.812023,9.659239,2.413837,6.685057,11.771036,78.04,46601.532,
09/30/2011,13.782193,43581.023527,47889.772213,40768.397539,2.627436,1.088111,3.669686,7.050223,2.119746,5.873845,10.23773,62.67,41299.002,
12/31/2011,13.502824,41643.174167,44568.160874,39527.197116,2.659303,1.064241,3.690722,7.675326,2.114183,5.861972,10.222794,63.57,41596.55,
03/31/2012,16.099958,45347.922499,50116.041214,42004.715926,3.397459,1.313757,4.777386,10.450518,2.50526,6.953757,12.103506,81.5,50060.1,
06/30/2012,15.535902,49073.945778,50320.197371,47639.459529,3.439339,1.270818,4.697034,22.005132,2.427415,6.729213,11.77812,82.1,49621.22,
09/30/2012,16.991694,51570.444479,53664.740417,49770.667639,3.789157,1.419216,5.436806,30.08643,2.50549,6.954922,12.160209,95.06,52349.698,
12/31/2012,16.846876,52524.55961,54249.511966,50463.374759,3.974923,1.398211,5.41614,27.168096,2.439562,6.767734,11.737337,97.19,52172.463,
03/31/2013,16.330872,51013.128918,53666.843397,48283.794037,4.053959,1.339604,5.259966,27.172765,2.364955,6.619862,11.51319,96.06,51383.368,
06/30/2013,18.414868,51519.905086,55925.553994,50042.370283,4.815781,1.530309,6.022185,14.65019,2.537478,7.132133,12.306487,112.48,55502.256,
09/30/2013,17.474749,55550.285024,57325.087553,53876.738402,4.739063,1.481687,5.870394,14.264545,2.518687,7.067725,12.124484,111.6,55481.64,
12/31/2013,20.404073,59085.420517,62872.820952,55288.905231,5.423513,1.761115,6.769572,15.241603,2.811322,7.910756,13.577828,135.5,62186.45,
03/31/2014,19.539738,62711.920074,66126.399109,61566.732187,5.387419,1.747951,6.750649,15.584667,2.812766,7.933927,13.5558,137.18,62519.348,
06/30/2014,20.414847,63356.975418,65490.930332,61224.206014,5.552077,1.844613,6.999296,18.565115,2.915765,8.307502,14.237552,147.3,65321.89,
09/30/2014,19.42649,65649.921122,67422.369954,63898.351059,5.089765,1.773354,6.528803,18.796679,2.83263,8.114412,13.980038,143.49,64014.596,
12/31/2014,20.008324,64187.998633,67164.085372,60652.312618,5.328647,1.86148,6.688656,18.858026,2.8764,8.198981,14.1659,152.06,65616.448,
03/31/2015,20.112449,64780.614821,67786.209645,61101.717216,5.199768,1.825216,6.498937,20.349286,2.828231,8.060091,14.07204,149.88,65069.112,
06/30/2015,25.084587,69475.989284,74644.18407,64529.73303,5.924341,2.158578,7.750238,24.50046,3.144753,9.090719,16.253963,178.17,72980.293,
09/30/2015,26.119831,75413.939507,77192.864563,71813.523621,5.808757,2.159926,7.760165,24.079549,3.118154,9.176921,16.822946,179.37,73011.584,
12/31/2015,27.934638,74719.697172,76536.952177,72852.552178,5.845208,2.213335,8.02163,25.07221,3.119114,9.314889,17.436576,185.59,73913.647,
03/31/2016,30.068943,74892.973724,79630.212682,71076.815975,6.223667,2.403243,8.727608,28.838122,3.294507,9.826058,18.472989,204.62,79433.852,
