Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/2002,,,,,,,,,,,,,,,,,,,,
06/30/2002,,,,,,,,,,,,,,,,,,,,
09/30/2002,3264.4983,-254.5,110.7,0.0,6476.4,,9597.0983,9467.2,68.408822,0.674829,,,,,,2880.78,9213.38,58.649781,,
12/31/2002,3295.95098,-274.1,35.3,0.0,6591.0,,9648.15098,9622.1,68.498561,0.683136,2.233834,11.20575,17.69329,10.158138,21.632855,3187.23125,9539.43125,56.759839,,
03/31/2003,2965.656,-262.2,110.7,0.0,6646.8,-14.3,9446.656,9699.6,68.526537,0.703614,1.640443,9.880406,16.448992,9.005642,20.96597,2958.0,9439.0,55.425111,,
06/30/2003,3274.578076,-272.800003,110.699997,0.0,6543.699829,,9656.177899,9596.599899,68.18769,0.67767,1.404372,9.113901,15.783226,8.507533,22.222883,3266.416014,9648.015837,56.499605,,
09/30/2003,2961.515485,-376.0,35.3,,6580.0,-31.7,9169.115485,9669.9,68.046205,0.717626,1.244924,8.180867,14.466891,9.881398,39.315834,2954.88,9162.48,53.500418,,
12/31/2003,3356.37603,-129.0,63.2,0.0,6312.7,,9603.27603,9379.2,67.305314,0.657349,1.32071,9.287501,15.694192,10.529642,30.600925,3349.27324,9596.17324,55.907923,,
03/31/2004,3519.19568,-329.2,63.2,0.0,6477.6,-11.6,9719.19568,9568.2,67.699254,0.666475,1.36761,8.922423,14.76184,9.583844,20.647381,3511.592,9711.592,56.450501,,
06/30/2004,3155.32908,-83.9,63.2,0.0,6301.9,-26.5,9410.02908,9433.5,66.803413,0.6697,1.325394,8.033833,12.804503,11.70561,33.898951,3147.816,9402.516,54.515813,,
09/30/2004,3739.6876,-69.0,59.1,0.0,6019.7,-66.3,9683.1876,9507.3,63.316609,0.621665,1.380217,8.260696,13.181579,11.053939,26.683217,3486.48,9429.98,51.527147,,
12/31/2004,4015.142513,-29.5,54.9,0.0,5913.7,-42.0,9912.242513,9307.6,63.53625,0.596606,1.372298,8.381737,13.357017,10.463683,23.057112,4007.47776,9904.57776,52.633004,,
03/31/2005,3962.632458,-43.400002,54.900002,0.0,5856.800049,-35.299999,9795.632507,9316.699989,62.863461,0.597899,1.34967,8.291546,13.095765,10.215379,21.889178,3954.515872,9787.515921,51.887307,,
06/30/2005,4528.412763,-177.1,54.9,0.0,6020.6,-32.6,10394.212763,9500.4,63.372069,0.579226,1.426503,9.129743,14.584275,10.495775,21.523519,4524.66,10390.46,54.950259,,
09/30/2005,4409.950267,-249.7,54.9,0.0,5675.6,-30.6,9860.150267,9347.1,60.720437,0.57561,1.276626,8.571062,13.521874,7.72748,12.736165,4407.338,9857.538,52.029089,,
12/31/2005,4246.222464,-121.5,0.0,45.9,5470.5,-23.0,9618.122464,9100.5,60.112082,0.56877,1.192502,8.18285,12.856734,8.113019,13.387937,4232.404,9604.304,50.670308,,
03/31/2006,4338.461596,-50.799999,24.4,0.0,5582.39978,-22.4,9872.061377,9133.899694,61.117376,0.565475,1.201185,8.314015,12.943571,9.859251,19.653742,4327.820861,9861.420642,51.858078,,
06/30/2006,4496.564661,-32.9,24.4,0.0,5798.4,-13.0,10273.464661,9350.8,62.009668,0.564406,1.220851,8.773241,13.788035,13.624757,40.001156,4501.422,10278.322,53.874083,,
09/30/2006,4624.720236,-43.2,24.4,0.0,5678.7,-17.1,10267.520236,9309.8,60.997014,0.553074,1.204924,9.084693,14.582475,28.119563,-87.860192,4621.304,10264.104,53.660752,,
12/31/2006,4992.162894,-48.8,0.0,24.4,5580.0,-12.0,10535.762894,9216.6,60.542933,0.529625,1.259822,9.368454,14.8099,25.791166,-159.397958,4970.511,10514.111,54.893079,,
03/31/2007,5603.243647,-81.699997,0.0,6.2,5524.599976,-17.1,11035.243625,9185.399951,60.145448,0.500632,1.284692,9.979421,15.706296,16.103977,54.13424,5592.153911,11024.15389,57.153105,,
06/30/2007,5457.207205,-23.0,0.0,6.2,5599.8,-12.9,11027.307205,9283.4,60.320572,0.507812,1.259184,10.11494,15.814294,12.966758,32.516558,5448.24,11018.34,56.983371,,
09/30/2007,5247.241258,-26.0,0.0,6.2,5604.8,-441.3,10390.941258,9386.3,59.71256,0.539393,1.162571,9.43259,14.226371,11.467517,28.459009,5248.104,10391.804,53.625644,,
12/31/2007,5881.043064,-55.1,0.0,6.2,5361.6,-14.5,11179.243064,9386.2,57.122158,0.479603,1.193547,9.802914,14.434142,11.024555,28.618405,5845.7623,11143.9623,55.753239,,
03/31/2008,4978.516412,-316.2,0.0,6.2,5468.7,-448.9,9688.316412,9670.0,56.553257,0.564463,0.985737,8.020793,11.476328,8.782382,22.22837,4968.72,9678.52,48.105733,,
