Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,1.0,31.0,,32.0,,78.0,,78.0,0.032258,1.0,,1.032258,0.007774,0.240983,,0.248756,
06/30/2008,,16.0,,16.0,,64.0,,64.0,,0.454158,,0.454158,,0.122775,,0.122775,
09/30/2008,,15.0,,15.0,,28.0,,28.0,,0.3427,,0.3427,,0.125913,,0.125913,
12/31/2011,,,,,,,,,-1.787234,-0.170213,,-1.957447,0.89782,0.085507,,0.983326,
03/31/2012,15.0,1.0,,,,2.0,,,-0.554939,-0.036996,,,0.296853,0.01979,,,
06/30/2012,12.0,6.0,,18.0,,2.0,,2.0,-0.406091,-0.203046,,-0.609137,0.259853,0.129926,,0.389779,
12/31/2012,,,,,,,,,-0.299157,-0.027196,,-0.326353,0.254571,0.023143,,0.277713,
03/31/2013,35.0,3.0,0.0,38.0,,,,,-1.053899,-0.090334,0.0,-1.144234,0.854492,0.073242,0.0,0.927734,
06/30/2013,10.0,2.0,,12.0,,1.0,,1.0,-0.317158,-0.063432,,-0.38059,0.262123,0.052425,,0.314548,
09/30/2013,0.0,2.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,0.324675,0.0,0.324675,0.0,0.058651,0.0,0.058651,
12/31/2013,,,,,,,,,0.0,0.154321,0.0,0.154321,0.0,0.03125,0.0,0.03125,
03/31/2014,3.0,2.0,0.0,5.0,0.0,1364.0,,1364.0,1.003344,0.668896,0.0,1.672241,0.117371,0.078247,0.0,0.195618,
06/30/2014,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.182482,0.0,0.182482,0.0,0.035051,0.0,0.035051,
09/30/2014,4.0,4.0,0.0,8.0,0.0,691.0,0.0,691.0,0.759013,0.759013,0.0,1.518027,0.149309,0.149309,0.0,0.298619,
12/31/2014,3.0,2.0,0.0,5.0,0.0,678.0,0.0,678.0,1.003344,0.668896,0.0,1.672241,0.117371,0.078247,0.0,0.195618,
03/31/2015,4.0,4.0,0.0,8.0,0.0,1383.0,0.0,1383.0,1.619433,1.619433,0.0,3.238866,0.169996,0.169996,0.0,0.339992,
06/30/2015,,,,7.0,0.0,1368.0,0.0,1368.0,,,,3.0837,,,,0.301464,
09/30/2015,2.0,2.0,0.0,4.0,0.0,1364.0,0.0,1364.0,1.098901,1.098901,0.0,2.197802,0.090909,0.090909,0.0,0.181818,
03/31/2016,,,,,,406.0,,406.0,,,,,,,,,
06/30/2016,,,,,,650.0,,650.0,,,,,,,,,
03/31/2017,,,,,,411.0,,411.0,,,,,,,,,
06/30/2017,,,,,,414.0,,414.0,,,,,,,,,
09/30/2017,,,,,,411.0,,411.0,,,,,,,,,
12/31/2017,,,,,,,,,27.149321,,,27.149321,3.514938,,,3.514938,
03/31/2018,,,,,,377.0,,377.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
06/30/2018,,,,,,376.0,,376.0,,,,,,,,,
12/31/2018,,,,,,,,,30.588235,464.705882,3.529412,498.823529,3.443709,52.317881,0.397351,56.15894,
03/31/2019,,,,,,391.0,,391.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
12/31/2019,,,,,,,,,-2.135231,297.153025,2.491103,297.508897,-0.424028,59.010601,0.4947,59.081272,
03/31/2020,,,,,,106.0,,106.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
06/30/2020,,,,,,119.0,,119.0,0.0,,0.0,0.0,0.0,,0.0,0.0,
