Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
04/27/1989,,14.432,4.344,0.681,-17.122,2.335,,,,,,,,,,,,,,,,,
07/27/1989,,15.248,4.429,0.776,-3.73,16.723,,,,,,,,,,,,,,,,,
10/26/1989,,12.709,4.617,0.706,-7.879,10.153,,,,,,,,,,,,,,,,,
01/25/1990,,18.905001,4.78,8.118,2.268,34.070999,,,,,,,,,,,,,,,,,
04/26/1990,,14.801,5.066,1.068,-8.138,12.797,,,,,,,,,,,,,,,,,
07/26/1990,,15.66,5.304,0.383,-6.85,14.497,,,,,,,,,,,,,,,,,
10/25/1990,,11.964,5.414,0.401,-12.803,4.976,,,,,,,,,,,,,,,,,
01/31/1991,,17.197001,5.56,13.116,-14.468,21.405001,,,,,,,,,,,,,,,21.405001,,
05/02/1991,,14.07,5.389,1.561,-2.673,18.347,,,,,,,,,,,,,,,,,
08/01/1991,,14.21,5.551,2.087,6.231,28.079,,,,,,,,,,,,,,,,,
10/31/1991,,11.484,5.888,0.791,-3.863,14.3,,,,,,,,,,,,,,,,,
01/30/1992,,15.615,6.443,3.971,5.658,31.687,,,,,,,,,,,,,,,31.687,,
04/30/1992,,13.693,6.74,0.565,-12.993,8.005,,,,,,,,,,,,,,,,,
07/30/1992,,13.529,6.983,-0.165,3.186,23.533001,,,,,,,,,,,,,,,,,
10/29/1992,,9.275,7.286,2.137,-1.747,16.951,,,,,,,,,,,,,,,,,
01/28/1993,,16.496,7.42,4.106,-5.841,22.181,,,,,,,,,,,,,,,22.181,,
04/29/1993,,13.954,7.693,-3.618,8.539,26.568001,,,,,,,,,,,,,,,,,
07/29/1993,,12.963,8.07,1.389,3.251,25.673,,,,,,,,,,,,,,,,,
10/28/1993,,8.935,8.389,3.334,-1.078,19.58,,,,,,,,,,,,,,,,,
01/27/1994,,16.93,9.089,11.339,4.984,42.341999,,,,,,,,,,,,,,,42.341999,,
04/28/1994,,13.021,9.307,0.197,11.463,33.987999,,,,,,,,,,,,,,,,,
07/28/1994,,12.034,9.411,-0.112,-12.572,8.761,,,,,,,,,,,,,,,,,
10/27/1994,,6.422,9.498,1.693,-0.359,17.254,,,,,,,,,,,,,,,,,
01/27/1995,,17.254,9.595,2.813,-5.596,24.066,,,,,,,,,,,,,,,24.066,,
04/27/1995,,13.304,10.567,0.914,-10.28,14.505,,,-18.271,,,,,,,,,,,,,,
07/27/1995,,12.486,9.33,0.176,9.051,31.042999,,,-8.827,,,,,,,,,,,,,,
10/26/1995,,8.815,10.108,0.388,-12.762,6.549,,,-12.363,,,,,,,,,,,,,,
01/25/1996,,11.623,10.351,-1.468,21.695999,42.202,-9.713,,-9.713,,,,,,,,,,,,32.489,,
04/25/1996,,14.048,10.616,-1.35,1.593,24.907,,,-10.51,,,,,,,,,,,,,,
07/25/1996,,13.512,10.721,0.473,0.035,24.740999,,,-13.235,,,,,,,,,,,,,,
10/24/1996,,9.374,10.725,0.358,-28.886,-8.429,,,-15.099,,,,,,,,,,,,,,
01/30/1997,,21.677999,11.811,14.851,-8.98,39.360001,-31.179001,,-31.179001,,,,,,,,,,,,8.181,,
05/01/1997,,14.08,10.586,0.101,-30.132999,-5.366,-11.195,0.448,-11.643,0.0,0.0,0.0,8.362,-5.482,17.134001,0.0,0.0,0.0,-3.29,0.0,-8.199,,
07/31/1997,,12.264,10.916,-3.164,17.913,37.929001,-14.85,0.373,-15.223,0.0,0.0,0.0,-21.486,-5.491,-5.082,0.0,0.0,0.0,-10.913,0.0,1.593,,
10/30/1997,,9.995,11.282,-2.517,6.906,25.666,-19.996,1.187,-21.183001,0.0,0.0,0.0,-6.964,-5.422,0.987,0.0,0.0,0.0,-2.529,0.0,-1.294,,
01/29/1998,,21.386999,12.459,8.376,35.168999,77.390999,-21.466,8.492,-29.958,0.0,0.0,0.0,-22.306999,-5.413,-13.039,0.0,-0.06,0.0,-3.795,0.0,33.618,,
04/30/1998,,14.19,11.826,-0.791,-10.626,14.599,-19.701,0.419,-20.120001,0.0,0.0,0.0,-9.125,-5.436,0.0,0.0,-0.271,0.0,-3.418,0.0,-14.227,,
07/30/1998,,14.85,12.413,0.59,8.484,36.337002,-61.250999,0.443,-61.694,0.0,0.0,0.0,6.564,-5.447,12.0,0.0,0.0,0.0,0.0,0.011,-18.35,,
10/29/1998,,10.984,13.403,-0.759,-2.044,21.584,-33.356998,0.701,-34.057617,0.0,0.0,0.0,14.277,-5.447,0.0,20.0,-0.266,0.0,0.0,-0.01,2.504,,
01/28/1999,,23.334,13.646,11.593,-6.079,42.493999,-19.115,5.747,-24.862,0.0,0.0,0.0,-26.882,-5.453,-2.0,0.0,-19.429001,0.0,0.0,0.0,-3.503,,
04/29/1999,,16.35,13.238,1.605,0.464,31.657,-17.836,2.209,-20.045,0.0,0.0,0.0,29.33,-5.49,0.0,34.82,0.0,0.0,0.0,0.0,43.151001,,
07/29/1999,,16.364,13.275,2.881,12.933,45.452999,-21.326,9.656,-30.982,0.0,0.0,0.0,-4.743,-5.497,0.0,0.0,-0.266,1.02,0.0,0.0,19.384001,,
10/28/1999,,12.376,13.725,2.441,-29.157,-0.615,-136.921997,5.971,-142.893005,0.0,0.0,0.0,89.294998,-5.502,0.0,94.530998,0.0,0.266,0.0,0.0,-48.242001,,
01/27/2000,,23.884001,15.864,9.216,-21.988001,26.976,-63.896,0.611,-64.507004,0.0,0.0,0.0,24.055,-5.508,-10.0,38.833,0.0,0.73,0.0,0.0,-12.865,,
04/27/2000,,11.966,16.434999,-1.926,44.904999,71.379997,-33.069,1.251,-34.32,0.0,0.0,0.0,-13.976,-5.568,0.0,8.833,0.0,0.0,-17.240999,0.0,24.334999,,
07/27/2000,,17.219,17.104,-3.28,-6.994,24.049,-39.673,0.489,-40.161999,0.0,0.0,0.0,-12.285,-5.289,0.0,5.365,0.0,0.0,-12.361,0.0,-27.909,,
10/26/2000,,7.686,17.445999,0.698,-1.501,24.329,-28.363001,0.365,-28.728001,0.0,0.0,0.0,-13.2864,-5.234,0.0,3.313,0.0,0.0,-11.3654,0.0,-17.3204,,
01/25/2001,,8.013,18.298,0.856,45.763,72.93,-27.674999,3.208,-30.882999,0.0,0.0,0.0,3.9274,-5.232,20.0,0.632,0.0,0.0,-11.4726,0.0,49.1824,,
04/26/2001,,11.6,18.601,3.357,3.821,37.379002,-20.388,0.0,-20.388,0.0,0.0,0.0,-2.669,-5.275,-10.0,12.606,0.0,0.0,0.0,0.0,14.322,,
07/26/2001,,11.246,18.856001,5.062,15.851,51.014999,-27.975,0.0,-27.975,0.0,0.0,0.0,-20.533001,-5.29,0.0,0.0,-15.243,0.0,0.0,0.0,2.507,,
10/25/2001,,2.548,18.716,11.713,-9.579,23.398001,-35.912998,0.0,-30.149,0.0,0.0,-5.764,29.374001,-5.303,10.0,24.677,0.0,0.0,0.0,0.0,16.858999,,
01/31/2002,,21.774,22.02,0.537,46.115002,90.445999,-10.275,22.575001,-32.849998,0.0,0.0,0.0,-35.363998,-5.307,-20.0,12.717,-22.774,0.0,0.0,0.0,44.806999,,
05/02/2002,,-13.655,18.865999,30.409,-67.839996,-32.220001,-17.957001,0.121,-18.077999,0.0,0.0,0.0,-5.335,-5.335,0.0,0.0,0.0,0.0,0.0,0.0,-55.512001,,
07/26/2002,,10.941,19.216,4.261,-7.562,26.856001,-27.642,1.883,-29.525,0.0,0.0,0.0,-7.939,-5.362,0.0,0.0,-2.577,0.0,0.0,0.0,-8.725,,
10/31/2002,,2.988,19.594999,-0.419,-11.837,10.327,-19.332001,4.449,-23.781,0.0,0.0,0.0,-5.369,-5.369,0.0,0.0,0.0,0.0,0.0,0.0,-14.374,,
01/30/2003,,6.428,20.059,8.304,3.487,38.278,-22.226999,0.333,-22.559999,0.0,0.0,0.0,-20.431999,-5.383,0.0,0.0,-15.049,0.0,0.0,0.0,-4.381,,
05/01/2003,,5.833,21.796,6.675,-3.606,30.698,-29.565001,2.268,-31.833,0.0,0.0,0.0,7.495,-5.288,0.0,35.0,-2.194,0.0,-20.023001,0.0,8.628,,
07/31/2003,,5.26,21.891001,35.048,5.25,67.448997,-20.472,6.482,-26.954,0.0,0.0,0.0,-30.281,-5.23,0.0,0.0,-25.051001,0.0,0.0,0.0,16.695999,,
10/30/2003,,5.23,20.066,-31.016001,5.337,-0.383,-24.754,0.249,-25.003,0.0,0.0,0.0,14.706,-5.243,0.0,19.948999,0.0,0.0,0.0,0.0,-10.431,,
