Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2001,2887.944,94.297997,94.297997,0.0,677.179993,,,1955.38501,4.266,,,,,2731.128906,71.009003,153.550003,-82.541,0.0,85.806,0.0,0.0,0.0,85.806,156.815003,,1639.875977,1639.875977,,,,0.0,0.0,0.0,0.0,,,193.959023,,,,193.959023,1833.835,640.934021,640.934021,0.0,0.0,,10.25,,,,,,10.25,651.184021,2485.019021,0.0,315.549988,,,-6.22,,93.595,402.924988,0.0,402.924988,2887.944009,
09/30/2001,10291.25,297.626007,297.626007,0.0,2142.663086,,,5056.256836,15.956,,,,,7512.501953,289.569,378.196014,-88.626999,0.0,2489.174072,2125.258057,2125.258057,0.0,363.916015,2778.743072,,4991.883789,4991.883789,,,,2.468,2.468,0.0,0.0,,,538.101336,,,,538.101336,5532.453125,1871.911011,1871.911011,0.0,0.0,,48.317001,,,,,,48.317001,1920.228012,7452.681137,0.0,2710.721924,,,-6.22,128.177994,5.884009,2838.563927,0.0,2838.563927,10291.245064,
12/31/2001,10933.32,256.688995,256.688995,0.0,2106.068115,,,5778.904785,17.087999,,,,,8158.75,279.959991,379.190002,-99.230003,0.0,2494.610107,0.0,2133.388916,-2133.388916,2494.610107,2774.570098,,5122.085938,5122.085938,,,,15.0,,,,,,585.114062,,,,585.114062,5722.2,1974.349976,,,,,43.925999,,,,,,43.925999,2018.275975,7740.475975,274.783997,2724.329102,,,,,193.731003,3192.844102,0.0,3192.844102,10933.320077,
03/31/2002,10600.219,463.815,463.815,0.0,2061.331,2061.331,,5295.924,17.831,,,,,7838.901,277.475,393.655,-116.18,0.0,2483.843,2464.43,2126.121,338.309,19.413,2761.318,,5076.767,5076.767,,,,30.0,30.0,0.0,0.0,,,616.625,,,,616.625,5723.392,1783.841,1783.841,0.0,0.0,,43.26,,,,,,43.26,1827.101,7550.493,0.0,2767.363,,,,282.733,-0.37,3049.726,0.0,3049.726,10600.219,
06/30/2002,10432.694,363.406,363.406,0.0,2131.273,2131.273,,5174.024,18.793,,,,,7687.496,279.785,407.454,-127.669,0.0,2465.413,2344.079,2112.498,231.581,121.334,2745.198,,4764.316,4764.316,,,,45.0,,,,,,633.998,,,,633.998,5443.314,1768.631,,,,,30.678,,,,,,30.678,1799.309,7242.623,0.0,2820.318,,,,370.315,-0.562,3190.071,0.0,3190.071,10432.694,
09/30/2002,11213.009766,663.340027,663.340027,0.0,2222.156006,,,5437.87793,26.263,,,,,8349.636719,282.578003,422.5,-139.921997,0.0,2580.797119,2205.158936,2205.158936,0.0,375.638184,2863.375122,,5367.836914,5367.836914,,,,60.819,,,,,,670.861176,,,,670.861176,6099.51709,1756.494019,,,,,40.662998,,,,,,40.662998,1797.157017,7896.674107,0.0,2859.662109,,,0.0,,456.675995,3316.338104,0.0,3316.338104,11213.012211,
12/31/2002,11959.172,366.776001,366.776001,0.0,2328.397949,,,6381.477051,19.120001,,,,,9095.771484,281.806,432.644989,-150.839005,0.0,2581.594971,2571.243896,2206.345947,364.897949,10.351075,2863.400971,,5542.194824,5542.194824,,,,210.998001,210.998001,0.0,0.0,,,752.215175,,,,752.215175,6505.408,1991.706055,1991.706055,0.0,0.0,,42.034,,,,,,42.034,2033.740055,8539.148055,0.0,2873.283936,,,0.0,,546.73999,3420.023926,0.0,3420.023926,11959.171981,
03/31/2003,12323.639,225.956,225.956,0.0,2163.665,2163.665,,6898.825,16.211,,,,,9304.657,286.365,452.468,-166.103,0.0,2732.617,2596.748,2310.774,285.974,135.869,3018.982,,5782.858,5782.858,,,,60.948,60.948,0.0,0.0,,,744.518,,,,744.518,6588.324,2000.79,2000.79,0.0,0.0,,42.571,,,,,,42.571,2043.361,8631.685,0.0,3031.558,,,0.0,666.34,-5.944,3691.954,0.0,3691.954,12323.639,
06/30/2003,12609.772,224.822998,224.822998,0.0,2500.775879,,,6729.477051,15.161,,,,,9470.237305,309.906006,483.553009,-173.647003,0.0,2829.628906,2808.471924,2386.551025,421.920899,21.156982,3139.534912,,5588.138184,5588.138184,,,,60.907001,60.907001,0.0,0.0,,,789.498815,,,,789.498815,6438.544,2238.790039,2238.790039,0.0,0.0,,45.257999,,,,,,45.257999,2284.048038,8722.592038,0.0,3117.001953,,,0.0,776.120972,-5.942993,3887.179932,0.0,3887.179932,12609.77197,
09/30/2003,12040.129883,800.036011,800.036011,0.0,2295.437012,,,5733.836914,29.208,,,,,8858.517578,353.170013,538.656982,-185.487,0.0,2828.437012,2827.700928,2390.712891,436.988037,0.736084,3181.607025,,5393.769043,5393.769043,,,,61.43,,,,,,800.903008,,,,800.903008,6256.102051,1722.723999,,,,,55.981998,,,,,,55.981998,1778.705997,8034.808048,0.0,3126.680908,,,0.0,892.853027,-14.217041,4005.316895,0.0,4005.316895,12040.124943,
12/31/2003,11809.978,283.225,283.225,0.0,2623.384,2623.384,,5658.862,30.89,,,,,8596.361,388.819,590.481,-201.662,0.0,2824.798,2708.826,2390.932,317.894,115.972,3213.617,,5024.801,5024.801,,,,66.392,,,,,,832.261,,,,832.261,5923.454,1703.403,,,,,62.257,,,,,,62.257,1765.66,7689.114,0.0,3136.555,,,,998.525,-14.216,4120.864,,4120.864,11809.978,
03/31/2004,12427.058,663.763977,663.763977,0.0,2848.634033,,,5606.438965,29.403,,,,,9148.240234,413.837006,622.341003,-208.503998,0.0,2864.980957,2864.980957,2432.541016,432.439941,0.0,3278.817963,,5499.670898,5499.670898,,,,356.126007,356.126007,0.0,0.0,,,845.336095,,,,845.336095,6701.133,1398.547974,1398.547974,0.0,0.0,,64.421997,,,,,,64.421997,1462.969971,8164.102971,0.0,3139.13208,,,0.0,1137.871948,-14.04895,4262.955078,0.0,4262.955078,12427.058049,
06/30/2004,12242.551,903.171021,903.171021,0.0,2391.513916,,,5597.240234,17.169001,,,,,8909.09375,442.942993,659.71698,-216.774002,0.0,2890.513916,2890.51001,2447.540039,442.969971,0.003906,3333.456909,,5458.916016,5458.916016,,,,76.349998,76.349998,0.0,0.0,,,872.307986,,,,872.307986,6407.574,1379.719971,1379.719971,0.0,0.0,,61.817001,,,,,,61.817001,1441.536972,7849.110972,0.0,3146.649902,,,0.0,1260.839966,-14.049927,4393.439941,0.0,4393.439941,12242.550913,
09/30/2004,11654.003,871.343,871.343,,2260.973,2260.973,,5135.83,27.243,,,,,8295.389,465.264,709.911,-244.647,,2893.35,2769.078,2448.275,320.803,124.272,3358.614,,4947.037,4947.037,,,,281.36,,,,,,875.511,,,,875.511,6103.908,1157.111,,,,,53.939,,,,,,53.939,1211.05,7314.958,,3147.332,,,-144.756,1350.046,-13.577,4339.045,,4339.045,11654.003,
12/31/2004,11310.27,529.539,529.539,0.0,2210.474,2210.474,,5185.239,22.17,,,,,7947.422,470.159,728.781,-258.622,0.0,2892.689,2767.055,2449.061,317.994,125.634,3362.848,,5017.561,5017.561,,,,101.395,,,,,,796.769,,,,796.769,5915.725,1123.966,,,,,58.155,,,,,,58.155,1182.121,7097.846,0.0,3180.667,,,-366.537,1411.871,-13.577,4212.424,0.0,4212.424,11310.27,
03/31/2005,11632.812,1153.432,1153.432,0.0,2450.124,2450.124,,4623.581,18.764,,,,,8245.901,494.015,764.055,-270.04,0.0,2892.896,2760.169,2449.006,311.163,132.727,3386.911,,5655.556,5655.556,,,,101.433,,,,,,795.738,,,,795.738,6552.727,856.371,,,,,61.721,,,,,,61.721,918.092,7470.819,0.0,3201.618,,,-521.079,1495.031,-13.577,4161.993,0.0,4161.993,11632.812,
06/30/2005,11406.961,993.731,993.731,,2455.124,2455.124,,4533.744,19.316,,,,,8001.915,512.768,780.964,-268.196,,2892.278,2760.492,2451.365,309.127,131.786,3405.046,,5467.417,5467.417,,,,1.464,,,,,,801.454,,,,801.454,6270.335,856.068,,,,,96.193,,,,,,96.193,952.261,7222.596,,3226.057,,,-615.294,1587.197,-13.595,4184.365,,4184.365,11406.961,
09/30/2005,11381.174,1315.683,1315.683,0.0,2640.646,2640.646,,4003.69,27.673,,,,,7987.692,514.758,796.194,-281.436,0.0,2878.724,2987.448,2431.568,555.88,-108.724,3393.482,,5292.253,5292.253,,,,1.232,,,,,,758.611,,,,758.611,6052.096,951.479,,,,,97.242,,,,,,97.242,1048.721,7100.817,0.0,3316.372,,,-615.294,1604.093,-24.814,4280.357,0.0,4280.357,11381.174,
12/31/2005,12575.87793,1506.088013,1506.088013,0.0,2663.779053,2663.779053,,4972.288086,24.305,,,,,9166.459961,497.979004,795.013977,-297.035004,0.0,2911.438965,2765.086914,2460.624023,304.462891,146.352051,3409.417969,,6307.064941,6307.064941,,,,1.243,,,,,,797.798993,,,,797.798993,7106.106934,1051.432983,,,,,98.625,,,,,,98.625,1150.057983,8256.164917,0.0,3352.657959,,,-704.216003,1696.147949,-24.876953,4319.712952,0.0,4319.712952,12575.877869,
03/31/2006,12781.568,1835.67,1051.725,783.945,2990.279,2990.279,,4353.87,25.294,,,,,9205.113,524.341,830.884,-306.543,,3052.114,2900.437,2565.457,334.98,151.677,3576.455,,6319.118,6319.118,,,,3.043,,,,,,810.292,,,,810.292,7132.453,1077.533,,,,,104.99,,,,,,104.99,1182.523,8314.976,,3419.79,,,-747.52,1819.895,-25.573,4466.592,,4466.592,12781.568,
06/30/2006,12867.042,1658.34,1658.34,,3146.606,3146.606,,4471.178,28.451,,,,,9304.575,512.623,828.699,-316.076,,3049.844,2906.659,2574.021,332.638,143.185,3562.467,,6529.909,6529.909,,,,2.545,,,,,,907.54,,,,907.54,7439.994,1082.212,,,,,114.556,,,,,,114.556,1196.768,8636.762,,3442.396,,,-1121.258,1934.257,-25.115,4230.28,,4230.28,12867.042,
09/30/2006,12783.92,1329.108,1261.268,67.84,3427.139,3427.139,,4422.055,32.105,,,,,9210.407,509.746,823.935,-314.189,,3063.767,2923.882,2588.712,335.17,139.885,3573.513,,6499.264,6499.264,,,,1.56,,,,,,958.364,,,,958.364,7459.188,1093.931,,,,,89.644,,,,,,89.644,1183.575,8642.763,,3469.298,,,-1364.05,2051.212,-15.303,4141.157,,4141.157,12783.92,
12/31/2006,13042.917969,1244.041992,798.388977,445.653015,3422.833008,3422.833008,,4628.473145,36.533001,,,,,9331.880859,518.684021,846.611023,-327.927002,0.0,3192.353027,3060.375,2697.466064,362.908936,131.978027,3711.037048,,6766.051758,6766.051758,,,,1.155,,,,,,1020.115019,,,,1020.115019,7787.321777,1210.937988,,,,,105.387001,,,,,,105.387001,1316.324989,9103.646766,0.0,3486.0271,,,-1694.125977,2163.740967,-16.371002,3939.271088,0.0,3939.271088,13042.917854,
03/31/2007,13586.772,1608.837,778.382,830.455,3633.713,3633.713,,4602.195,30.065,,,,,9874.81,525.572,866.309,-340.737,0.0,3186.39,3056.233,2702.747,353.486,130.157,3711.962,,7301.994,7301.994,,,,0.833,,,,,,888.116,,,,888.116,8190.943,1199.138,,,,,102.007,,,,,,102.007,1301.145,9492.088,0.0,3556.747,,,-1729.201,2283.702,-16.564,4094.684,0.0,4094.684,13586.772,
06/30/2007,12891.22,1441.209,487.009,954.2,3549.026,3549.026,,4129.002,30.944,,,,,9150.181,528.987,885.854,-356.867,0.0,3212.052,3095.897,2738.455,357.442,116.155,3741.039,,6887.324,6887.324,,,,0.621,,,,,,952.949,,,,952.949,7840.894,1212.935,,,,,101.552,,,,,,101.552,1314.487,9155.381,,3576.63,,,-2235.708,2404.288,-9.371,3735.839,,3735.839,12891.22,
09/30/2007,12310.064,1107.623,640.204,467.419,3415.772,3415.772,,4097.811,316.646,,,,,8937.852,493.647,829.51,-335.863,0.0,2878.565,2743.285,2411.949,331.336,135.28,3372.212,,6964.594,6964.594,,,,0.476,,,,,,899.04,,,,899.04,7864.11,1227.077,,,,,119.157,,,,,,119.157,1346.234,9210.344,0.0,3585.766,,,-2767.288,2286.489,-5.247,3099.72,0.0,3099.72,12310.064,
12/31/2007,12611.757,524.139,524.139,,3461.562,3461.562,,4822.362,30.773,,,,,8838.836,523.747,827.4,-303.653,0.0,3249.174,3117.956,2779.504,338.452,131.218,3772.921,,7414.854,7414.854,,,,1.487,,,,,,895.17,,,,895.17,8311.511,1250.284,,,,,164.78,,,,,,164.78,1415.064,9726.575,0.0,3597.432,,,-3078.73,2374.515,-8.035,2885.182,0.0,2885.182,12611.757,
03/31/2008,12572.976,591.36,591.36,,3648.094,3648.094,,4528.11,41.192,,,,,8808.756,529.099,851.516,-322.417,0.0,3235.121,3111.711,2746.86,364.851,123.41,3764.22,,7396.677,7396.677,,,,1.616,,,,,,836.672,,,,836.672,8234.965,1223.768,,,,,166.444,,,,,,166.444,1390.212,9625.177,0.0,3622.119,,,-3162.463,2496.207,-8.064,2947.799,0.0,2947.799,12572.976,
06/30/2008,11988.34,583.086,583.086,,3667.083,3667.083,,4116.25,81.372,,,,,8447.791,521.223,805.436,-284.213,,3019.326,2896.395,2548.026,348.369,122.931,3540.549,,7039.074,7039.074,,,,1.872,,,,,,830.556,,,,830.556,7871.502,1231.199,,,,,161.674,,,,,,161.674,1392.873,9264.375,,3676.902,,,-3320.963,2376.097,-8.071,2723.965,,2723.965,11988.34,
09/30/2008,12217.786,878.114,878.114,0.0,3480.267,3480.267,,4211.775,99.605,,,,,8669.761,552.159,933.201,-381.042,0.0,2995.866,2875.366,2536.945,338.421,120.5,3548.025,,7326.58,7326.58,,,,1.719,,,,,,839.29,,,,839.29,8167.589,1187.412,,,,,152.74,,,,,,152.74,1340.152,9507.741,0.0,3694.429,,,-3446.972,2479.078,-16.49,2710.045,0.0,2710.045,12217.786,
12/31/2008,12561.146,470.917,470.917,0.0,3537.704,3537.704,,4963.704,34.744,,0.0,,34.744,9007.069,572.444,961.825,-389.381,,2981.633,2852.618,2520.348,332.27,129.015,3554.077,,7947.052,7655.869,35.488,,255.695,1.31,0.0,,,,1.31,558.435,,,,0.0,8506.797,1185.339,1185.339,,,,153.193,,,,,,153.193,1338.532,9845.329,,3703.134,2.406,3700.728,-3535.324,2574.563,-26.556,2715.817,,2715.817,12561.146,
03/31/2009,12549.716,655.329,655.329,0.0,3734.251,3734.251,,4578.95,36.849,,0.0,,36.849,9005.379,576.645,971.108,-394.463,,2967.692,2844.783,2517.763,327.02,122.909,3544.337,,7903.046,7651.455,,,251.591,0.695,0.0,,,,0.695,574.365,,,,0.0,8478.106,1159.351,1159.351,,,,153.563,,,,,,153.563,1312.914,9791.02,,3713.027,2.409,3710.618,-3629.324,2702.724,-27.731,2758.696,,2758.696,12549.716,
06/30/2009,12735.751,912.924,912.924,0.0,3746.643,3746.643,,4424.228,54.585,,0.0,,54.585,9138.38,595.045,1010.56,-415.515,,3002.326,2855.763,2534.794,320.969,146.563,3597.371,,7990.248,7700.516,,,289.732,0.71,0.0,,,,0.71,596.016,,,,0.0,8586.974,1190.225,1190.225,,,,174.234,,,,,,174.234,1364.459,9951.433,,3722.192,4.821,3717.371,-3723.295,2806.404,-20.983,2784.318,,2784.318,12735.751,
