Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,5.585686,,4.9612,6.244867,4.857119,,,
12/31/1980,6.487723,16.149068,5.550993,6.55711,4.68365,,,
03/31/1981,8.43057,29.946524,6.55711,8.465264,6.140786,,,
06/30/1981,9.3673,11.111111,8.499957,9.714237,6.938741,,,
09/30/1981,7.285678,-22.222222,9.419341,9.419341,6.765272,,,
12/31/1981,8.222408,12.857143,7.389759,8.846894,6.869353,,,
03/31/1982,5.672421,-31.012658,8.118327,8.326489,5.516299,,,
06/30/1982,5.776502,1.834862,5.724461,6.609151,5.62038,,,
09/30/1982,8.014246,38.738739,5.776502,8.482611,5.672421,,,
12/31/1982,15.768288,96.753247,7.962205,15.872369,7.702002,,,
03/31/1983,18.630519,18.151815,15.612167,19.463168,14.467274,,,
06/30/1983,22.793763,22.346369,18.630519,24.875386,17.79787,,,
09/30/1983,22.013155,-3.424658,22.637642,26.384562,20.139695,,,
12/31/1983,22.091216,0.35461,22.013155,24.042737,18.032052,,,
03/31/1984,19.437147,-12.014134,21.857033,22.403459,17.017262,,,
06/30/1984,17.017262,-12.449799,19.359087,19.359087,14.675437,,,
09/30/1984,19.046843,11.926606,17.095322,21.54479,15.612167,,,
12/31/1984,17.953992,-5.737705,18.968782,21.076425,16.236653,,,
03/31/1985,15.846349,-11.73913,18.422357,20.217756,14.831558,,,
06/30/1985,20.217756,27.586207,15.846349,20.295817,14.98768,,,
09/30/1985,20.60806,1.930502,20.295817,23.106007,19.124904,,,
12/31/1985,24.745284,20.075758,20.60806,24.745284,19.983573,,,
03/31/1986,27.477413,11.041009,24.745284,28.258022,23.41825,,,
06/30/1986,25.916197,-5.681818,27.399352,29.741177,24.979467,,,
09/30/1986,29.155721,12.5,25.916197,32.78555,20.60806,,,
12/31/1986,31.731729,8.835341,29.155721,32.668459,27.750626,,,
03/31/1987,37.820474,19.188192,31.731729,40.981938,31.614637,,,
06/30/1987,31.380455,-17.027864,37.4692,40.630664,30.209542,,,
09/30/1987,29.03863,-7.462687,31.380455,35.712831,28.453174,,,
12/31/1987,22.247338,-23.387097,29.272812,30.443725,17.329505,,,
03/31/1988,23.652432,6.315789,22.013155,25.642984,20.139695,,,
06/30/1988,24.120797,1.980198,23.535341,24.940436,19.788421,,,
09/30/1988,25.525892,5.825243,24.237889,26.696805,21.54479,,,
12/31/1988,26.813896,5.045872,25.642984,27.867717,23.652432,,,
03/31/1989,26.462622,-1.310044,26.930987,28.804447,25.760075,,,
06/30/1989,28.336082,7.079646,26.579714,29.624086,25.877166,,,
09/30/1989,27.750626,-2.066116,28.218991,32.200094,27.399352,,,
12/31/1989,26.579714,-4.219409,27.750626,28.687356,24.120797,,,
03/31/1990,23.41825,-11.894273,26.579714,27.399352,21.661881,,,
06/30/1990,25.057527,7.0,23.41825,25.408801,21.193516,,,
09/30/1990,17.79787,-28.971963,24.823345,25.29171,17.446596,,,
12/31/1990,24.589163,38.157895,17.914961,25.408801,17.329505,,,
03/31/1991,25.29171,2.857143,24.35498,27.399352,22.247338,2195.883064,,
06/30/1991,23.535341,-6.944444,25.29171,25.994257,22.247338,2045.074594,81.329002,
09/29/1991,21.076425,-10.447761,23.652432,25.057527,18.383326,1832.490005,81.396004,
12/29/1991,18.617509,-11.666667,21.193516,21.310607,15.92441,1619.832355,81.444,
03/29/1992,19.788421,6.289308,18.617509,21.896064,17.914961,1721.919909,81.500999,
06/28/1992,18.968782,-4.142012,19.905513,21.193516,18.7346,1651.671061,81.500999,
09/27/1992,17.095322,-9.876543,19.202965,20.490969,16.86114,1488.761934,81.564003,
12/31/1992,17.329505,1.369863,17.095322,18.032052,15.92441,1509.193055,81.564003,
03/28/1993,17.680779,2.027027,17.446596,18.617509,15.221862,1539.80367,81.578003,
06/27/1993,18.383326,3.97351,17.79787,21.896064,17.446596,1601.537419,81.579002,
09/26/1993,20.490969,11.464968,18.617509,21.54479,18.266235,1785.546875,81.607002,
12/31/1993,18.032052,-12.0,20.60806,20.60806,17.095322,1571.338962,81.625,
03/27/1994,17.095322,-5.194805,18.266235,18.968782,16.86114,1489.76569,81.625,
06/26/1994,16.041501,-6.164384,17.329505,17.79787,14.636406,1398.63295,81.630997,
09/25/1994,22.247338,38.686131,16.041501,23.184067,15.92441,1940.042429,81.671997,
12/25/1994,19.67133,-11.578947,22.247338,22.949885,18.617509,1715.595,81.685997,
03/26/1995,22.48152,14.285714,19.67133,24.120797,18.7346,1961.111938,81.695,
06/25/1995,25.642984,14.0625,22.48152,26.813896,21.778972,2244.257312,81.712997,
09/24/1995,32.5,26.740321,25.29171,36.75,23.769524,2756.259956,81.982002,
12/31/1995,24.125,-25.769231,32.25,33.875,22.0,2048.743179,84.807999,
03/31/1996,25.75,6.735751,24.125,28.625,22.375,2187.745712,84.921997,
06/30/1996,26.375,2.427184,25.0,27.5,24.25,2244.169572,84.960999,
09/29/1996,27.125,2.843602,26.375,27.875,24.375,2334.621632,85.086998,
12/29/1996,34.0,25.345622,27.25,35.0,27.25,6409.0,86.069,
03/30/1997,29.5,-13.235294,34.0,36.25,29.25,2547.236504,86.305,
06/29/1997,37.1875,26.059322,30.0,38.875,27.25,3222.929056,86.347,
09/28/1997,44.875,20.672269,37.125,45.0625,36.625,9347.462637,86.667,
12/28/1997,37.5,-16.43454,44.875,47.125,36.0,7848.750112,208.300003,
03/29/1998,48.1875,28.5,37.5,48.25,34.0,10254.300147,209.300003,
06/28/1998,43.75,-9.20882,47.75,53.0,41.0,9646.875,212.800003,
09/28/1998,33.625,-23.142857,43.5,45.625,26.5,7410.949795,220.5,
12/28/1998,38.6875,15.055762,33.625,41.375,31.625,8530.59375,220.399994,
03/29/1999,32.1875,-16.801292,38.5,41.75,27.75,7103.781152,220.5,
06/27/1999,36.75,14.174757,32.0625,40.75,31.375,8118.074776,220.699997,
09/28/1999,25.5,-30.612245,37.75,42.1875,25.25,5599.800156,220.899994,
12/28/1999,26.875,5.392157,25.625,29.75,23.9375,5751.25,219.600006,
03/26/2000,22.0625,-17.906977,26.8125,32.9375,16.4375,4586.793615,214.0,
06/25/2000,22.625,2.549575,22.1875,26.8125,20.5,4631.337431,205.770203,
09/24/2000,30.929688,36.705801,22.6875,33.9375,22.625,6334.400094,204.712402,
