Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/2000,,,,,,,,,,,,,
12/31/2000,,,,,,,,,,,,,
03/31/2001,,,,,,,,,,,,,
06/30/2001,,,,,,,,,,,,,
09/30/2001,,,,,,,,,,,,,
12/31/2001,,,,,,,,,,,,,
03/31/2002,,,,,,,,,,,,,
06/30/2002,,,,,,,,,,,,,
09/30/2002,,,,,,,,,,,,,
12/31/2002,,,,,,,,,,,,,
03/31/2003,,,,,,,,,,,,,
06/30/2003,,,,,,,,,,,,,
09/30/2003,,,,,,,,,,,,,
12/31/2003,,,,,,,,,,,,,
03/31/2004,,,,,,,,,,,,,
06/30/2004,,,,,,,,,,,,,
09/30/2004,,,,,,,,,,,,,
12/31/2004,,,,,,,,,,,,,
03/31/2005,,,,,,,,,,,,,
06/30/2005,,,,,,,,,,,,,
09/30/2005,,,,,,,,,,,,,
12/31/2005,,,,,,,,,,,,,
03/31/2006,,85.5,,,,,,,,,,,
06/30/2006,,94.7,,,,,,,,,,,
09/30/2006,,106.0,,,,,,,,,,,
12/31/2006,,113.0,,,,,,,,,,,
03/31/2007,,152.0,,,,,,,,,,,
06/30/2007,,164.0,,,,,,,,,,,
09/30/2007,,168.5,,,,,,,,,,,
12/31/2007,,181.75,190.589996,3.32884258760108,175.9,175.9,,5.14541387024608,,,,4.86382173314994,
03/31/2008,,156.4,155.199997,-2.21267196562835,155.2,155.2,,-1.01522842639594,,,,-0.767265345268548,
06/30/2008,,160.571,162.800003,2.87604030594517,162.8,162.8,,1.73697270471463,,,,1.38817283320152,
09/30/2008,,133.2,131.800003,-1.75771828978622,131.8,131.8,,-0.900900900900902,,,,-1.05104879879879,
12/31/2008,,65.411,65.400002,-11.4237350466964,31.9,31.9,,4.93827160493828,,,,-0.0168136857715074,
03/31/2009,,56.775,30.7,-6.08464023364142,30.7,86.925,,-42.0289855072464,,-54.8718944099379,,-45.92690444738,
06/30/2009,,66.933,75.7,5.01469970600588,75.7,107.16,,14.6496815286624,,-15.022639068564,,13.0981727996653,
09/30/2009,,96.789,105.2,2.86755328839496,105.2,105.85,,1.26582278481013,,12.216781120169,,8.69003709099175,
12/31/2009,,120.571,119.702,0.80109778569185,110.9,119.0,,-4.59363957597172,,-7.37797956867196,,-0.720737159018338,
03/31/2010,,110.338,120.0,-3.40441994293727,95.0,110.3,,2.66159695817491,,8.04776173030407,,8.75672932262684,
06/30/2010,,121.222,125.4,1.1308147005911,40.8,92.345,,2.66159695817491,,-1.32036136205698,,3.44656910461798,
09/30/2010,,165.667,185.0,-1.09654060998249,154.7,172.5,,11.1111111111111,,3.05217685414713,,11.6697954330072,
12/31/2010,,184.9,209.3,-0.188656540287484,175.2,192.555,,10.5527638190955,,3.31639722863742,,13.1963223363981,
03/31/2011,,196.556,191.7,-3.47519369793459,177.5,182.5,,-2.38095238095238,,-3.60655737704917,,-2.47054274608764,
06/30/2011,,201.7,207.1,-1.15473441108545,183.0,189.9,,3.28638497652582,,-5.58429973238179,,2.67724343083788,
09/30/2011,,193.8,192.3,-5.27589889640442,166.9,169.8,,3.96039603960395,,-7.38805970149254,,-0.773993808049536,
12/31/2011,,185.7,190.5,-1.3626808458019,202.3,208.04,,3.96039603960395,,-1.24937531234383,,2.5848142164782,
03/31/2012,,199.778,201.0,,193.9,194.8,,0.227790432801823,,1.97718631178707,,0.611678963649655,
06/30/2012,,193.583,184.7,-2.82192044688433,153.9,152.6,,-4.65116279069768,,-4.34102463824795,,-4.58872938222882,
09/30/2012,,200.643,188.4,-1.25165939692773,170.6,169.3,,-5.61797752808989,,-4.67931101800543,,-6.1018824479299,
12/31/2012,,213.714,202.6,-1.07872970932768,158.7,149.5,,-4.25531914893616,,-3.99403292546485,,-5.20040802193586,
03/31/2013,,210.714,232.0,0.413332160759832,222.2,219.0,,10.4033970276009,,8.77657808179914,,10.1018442058904,
06/30/2013,,230.6,223.7,-1.1592784931991,202.6,208.2,,-2.53411306042885,,-1.34275436628231,,-2.99219427580226,
09/30/2013,,232.071,246.0,0.351117581570601,228.1,229.5,,5.16252390057362,,5.31842317885582,,6.00204247837946,
12/31/2013,,250.357,258.1,-1.16175877369908,287.4,188.565,,2.29276895943563,,1.03103012545708,,3.09278350515465,
03/31/2014,,243.357,261.6,1.30067028407277,187.8,215.02,,8.10810810810809,,8.62820916325704,,7.49639418631887,
06/30/2014,,255.286,282.4,0.514299072703198,274.5,276.51,,10.9215017064847,,11.5965211010016,,10.6210289635938,
09/30/2014,,271.071,278.2,-1.48619829904011,256.0,256.6,,2.72873194221509,,3.48761627859934,,2.62993828185234,
12/31/2014,,268.786,272.6,-3.09677419354838,269.8,298.1,,1.44927536231884,,0.595769301096851,,1.41897271435269,
03/31/2015,,261.462,272.1,0.722667201109215,259.6,251.415,,4.47761194029851,,5.63052713777074,,4.06866007297429,
06/30/2015,,268.643,271.4,0.57448242025804,257.3,260.94,,1.94174757281554,,2.7348674859402,,1.02626906340385,
09/30/2015,,272.429,261.4,-2.93445121951219,249.3,246.187222,,-1.45395799676898,,-4.41378597070903,,-4.04839426052292,
12/31/2015,,256.714,243.8,-3.08354890735438,201.9,225.5,,-3.97350993377484,,-4.93273026173731,,-5.03050086867097,
03/31/2016,,230.727,204.8,-5.28786733210591,161.0,195.3,,-9.0909090909091,,-11.2985359643539,,-11.2370897207522,
06/30/2016,,227.875,233.0,-1.78364987613542,225.5,220.665,,3.51201478743069,,-24.3357783211084,,2.24904004388371,
09/30/2016,,250.444,246.2,-2.64138713336575,241.2,227.85,,-0.826446280991736,,-0.934306569343062,,-1.69459040743639,
12/31/2016,,237.75,240.1,-0.317062995410927,226.5,234.40037,,1.89982728842833,,2.97714275206414,,0.98843322818086,
03/31/2017,,229.625,250.5,-4.99731943635674,212.0,222.0,,9.3189964157706,,13.6230340266748,,9.09090909090909,
06/30/2017,,249.0,264.5,-2.32431380182985,239.6,226.0,,4.57516339869281,,-23.0611045828437,,6.22489959839357,
09/30/2017,,266.778,291.8,-0.439118785352773,267.5,259.1,,8.0669710806697,,8.628800572939,,9.37933412800156,
12/31/2017,,283.222,299.1,0.45766807635541,408.2,251.83871,,4.88505747126437,,2.09718670076726,,5.60620290796621,
