Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Tax Allowance/Credit,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,81.22,52.289999,103.732,88.389,15.343,-51.442001,28.930001,13.34,,,,17.655001,-2.065,-21.066,60.154,-57.578999,0.0,57.578999,2.575,0.0,0.0,2.575,-0.2,,2.375,0.0,,,2.375,0.0,2.375,0.0,,2.375,2.375,,231.208274,0.009877,0.009877,,231.208274,0.009877,0.009877,0.009877,
12/31/1992,74.498,53.912,99.384,86.737,12.647,-45.472,20.586,10.816,,,,22.319,-12.549,-13.831,60.667,-56.719002,0.0,56.719002,3.948,0.0,0.0,3.948,-2.661,,1.287,-2.661,,,3.948,0.0,3.948,0.0,,3.948,3.948,,231.20452,0.018342,0.007055,0.007055,231.20452,0.018342,0.007055,0.007055,
03/31/1993,83.418003,52.567002,93.553002,82.509003,11.044,-40.986,30.851001,4.883,,,,24.016001,1.952,-11.584,71.834003,-59.426998,0.0,59.426998,12.407,0.0,0.0,12.407,-0.15,,12.257,-15.0,,,27.257,0.0,27.257,0.0,,27.257,27.257,,231.300551,0.118519,0.053616,,231.300551,0.118519,0.053616,0.053616,
06/30/1993,83.471997,55.773996,95.334997,83.102997,12.232,-39.561001,27.698001,7.426,,,,21.968,-1.696,-14.343,69.128996,-60.275002,0.0,60.275002,8.854,0.0,0.0,8.854,-0.151,,8.703,0.0,,,8.703,0.0,8.703,0.0,,8.703,8.703,,232.427466,0.038095,0.038095,,232.427466,0.038095,0.038095,0.038095,
09/30/1993,83.422004,52.993004,92.149002,76.315002,15.834,-39.155998,30.429,5.263,,,,24.976,0.19,-12.152,71.270003,-62.839001,0.0,62.839001,8.431,0.0,0.0,8.431,0.6,,9.031,0.0,,,9.031,0.0,9.031,-1.407,,7.624,7.624,,232.973201,0.032451,0.032451,,232.973201,0.032451,0.032451,0.032451,
12/31/1993,87.240997,58.160997,98.039999,79.778,18.261999,-39.879002,29.08,11.395,,,,12.068,5.617,-10.881,76.359997,-64.412003,0.0,64.412003,11.948,0.0,0.0,11.948,-0.649,,11.299002,0.0,,,11.299,0.0,11.299002,-1.466,,9.833002,9.833002,,233.589825,0.042328,0.042328,0.042328,233.589825,0.042328,0.042328,0.042328,
03/31/1994,88.847002,61.555002,99.383001,80.749001,18.634001,-37.827999,27.291999,2.069,,,,26.226999,-1.004,-10.047,78.800002,-62.279999,0.0,62.279999,16.52,0.0,0.0,16.52,-0.15,,16.370001,-0.296,,,16.666,0.0,16.666,-1.466,,15.2,15.2,,234.695464,0.064903,0.063492,,234.695464,0.064903,0.063492,0.063492,
06/30/1994,84.105998,59.956999,98.726,79.570999,19.155001,-38.769001,24.148999,-2.893,,,,26.153999,0.888,-24.465,59.640998,-56.890999,0.0,56.890999,2.75,0.0,0.0,2.75,23.264,,26.014,0.0,,,26.014,0.0,26.014,-1.397,,24.617,24.617,,238.494386,0.102998,0.102998,,238.494386,0.102998,0.102998,0.102998,
09/30/1994,88.792005,62.073004,105.062002,83.939003,21.122999,-42.988998,26.719001,1.447,,,,26.568001,-1.296,-4.859,83.933004,-61.924999,0.0,61.924999,22.007999,0.0,0.0,22.007999,-8.715,,13.293,0.0,,,13.292999,0.0,13.293,-1.218,,12.075,12.075,,245.532274,0.049383,0.049383,,245.532274,0.049383,0.049383,0.049383,
12/31/1994,91.438002,62.959001,110.812002,83.317001,27.495001,-47.853001,28.479001,0.681,,,,29.676001,-1.878,8.315,99.753002,-76.150002,0.0,76.150002,23.603001,0.0,0.0,23.603001,-9.495,,14.108,0.0,,,14.108001,0.0,14.108,-0.889,,13.219,13.219,,258.311018,0.050794,0.050794,0.050794,258.311018,0.050794,0.050794,0.050794,
03/31/1995,93.830998,62.267998,115.008999,92.196999,22.812,-52.741001,31.563001,-0.047,,,,31.787001,-0.177,-6.556,87.274998,-60.786999,0.0,60.786999,26.488001,0.0,0.0,26.488001,-10.779,,15.709,0.0,,,15.709001,0.0,15.709,-0.707,,15.002,15.002,,263.61956,0.056437,0.056437,,263.61956,0.056437,0.056437,0.056437,
06/30/1995,97.569997,55.768999,109.511,85.82,23.691,-53.742001,41.800998,3.919,,,,38.245998,-0.364,-12.491,85.078997,-56.720001,0.0,56.720001,28.358999,0.0,0.0,28.358999,-11.24,,17.118999,0.0,,,17.118999,0.0,17.118999,-0.65,,16.469,16.469,,267.000306,0.062081,0.062081,,267.000306,0.062081,0.062081,0.062081,
09/30/1995,97.082996,56.201996,114.596996,89.728996,24.868,-58.395,40.881,5.608,,,,34.812,0.461,-7.509,89.573996,-58.16,0.0,58.16,31.414,0.0,0.0,31.414,-11.977,,19.437,0.0,,,19.436999,0.0,19.437,-0.482,,18.955,18.955,,272.804971,0.069136,0.069136,,272.804971,0.069136,0.069136,0.069136,
12/31/1995,95.216001,57.361,116.682999,87.253998,29.429001,-59.321999,37.855001,2.12,,,,35.255001,0.48,-13.344,81.872001,-54.132999,0.0,54.132999,27.739,0.0,0.0,27.739,-9.004,,18.735001,0.0,,,18.735,0.0,18.735001,-0.361,,18.374001,18.374001,,276.837757,0.066314,0.066314,0.066314,276.837757,0.066314,0.066314,0.066314,
03/31/1996,103.099998,57.899996,117.299997,93.699997,23.6,-59.400002,45.200002,10.1,,,,35.400002,-0.3,-8.7,94.399998,-60.900002,0.0,60.900002,33.5,0.0,0.0,33.5,-12.7,,20.799999,0.0,,,20.8,0.0,20.799999,-0.3,,20.499999,20.499999,,276.603866,0.074074,0.074074,0.074074,288.369114,0.071958,0.071958,0.071958,
06/30/1996,100.100001,59.100002,120.700001,97.400002,23.299999,-61.599998,40.999999,5.1,,,,34.799999,1.1,-12.3,87.800001,-61.099998,0.0,61.099998,26.700001,0.0,0.0,26.700001,-8.5,,18.200001,0.0,,,18.200001,0.0,18.200001,-0.1,,18.100001,18.100001,,280.048391,0.063492,0.063492,0.063492,288.744762,0.063492,0.063492,0.063492,
09/30/1996,98.799998,55.099998,116.799999,94.099998,22.700001,-61.700001,43.7,5.5,,,,38.0,0.2,-17.5,81.299998,-70.300003,0.0,70.300003,11.0,0.0,0.0,11.0,9.5,,20.5,0.0,,,20.5,0.0,20.5,-0.2,,20.3,20.3,,283.450388,0.071958,0.071958,0.071958,288.9361,0.069841,0.069841,0.069841,
12/31/1996,109.200002,62.400004,125.200003,104.800003,20.4,-62.799999,46.799998,5.9,,,,40.599998,0.3,-12.6,96.600002,-66.699997,0.0,66.699997,29.9,0.0,0.0,29.9,-9.3,,20.6,0.0,,,20.6,0.0,20.6,0.0,,20.6,20.6,,287.277645,0.071958,0.071958,0.071958,289.219605,0.071958,0.071958,0.071958,
03/31/1997,117.200003,65.700003,132.700003,111.300003,21.4,-67.0,51.5,7.9,,,,42.5,1.1,-10.8,106.400003,-71.599998,0.0,71.599998,34.799999,0.0,0.0,34.799999,-12.8,,22.0,0.0,,,21.999999,0.0,22.0,0.0,,22.0,22.0,,287.943855,0.07619,0.07619,0.07619,289.737008,0.07619,0.07619,0.07619,
06/30/1997,118.000004,60.800005,128.000002,105.900002,22.1,-67.199997,57.199999,13.8,,,,43.099998,0.3,-7.3,110.700003,-77.5,0.0,77.5,33.200001,0.0,0.0,33.200001,-11.3,,21.9,0.0,,,21.900001,0.0,21.9,0.0,,21.9,21.9,,288.366744,0.07619,0.07619,0.07619,289.973245,0.07619,0.07619,0.07619,
09/30/1997,134.300001,66.000002,136.199999,115.099998,21.1,-70.199997,68.299999,19.700001,,,,48.099998,0.5,-13.8,120.500001,-82.5,0.0,82.5,38.0,0.0,0.0,38.0,-14.7,,23.299999,0.0,,,23.3,0.0,23.299999,0.0,,23.299999,23.299999,,288.744753,0.080423,0.080423,0.080423,290.303994,0.080423,0.080423,0.080423,
12/31/1997,133.499999,60.5,127.900002,106.400002,21.5,-67.400002,72.999999,18.299999,,,,51.5,3.2,-8.0,125.499999,-87.400002,0.0,87.400002,38.099998,0.0,0.0,38.099998,-12.9,,25.200001,0.0,,,25.199998,0.0,25.200001,0.0,,25.200001,25.200001,,288.886495,0.086772,0.086772,0.086772,290.351255,0.086772,0.086772,0.086772,
03/31/1998,142.400001,69.700001,140.899998,119.199997,21.700001,-71.199997,72.7,15.7,,,,55.5,1.5,-13.1,129.3,-89.900002,0.0,89.900002,39.400002,0.0,0.0,39.400002,-14.0,,25.4,0.0,,,25.400002,0.0,25.4,0.0,,25.4,25.4,,293.989506,0.086772,0.086772,0.086772,295.359742,0.086772,0.086772,0.086772,
06/30/1998,149.300002,68.000002,141.900003,116.300003,25.6,-73.900002,81.3,21.299999,,,,58.700001,1.3,-7.8,141.500002,-95.300003,0.0,95.300003,46.200001,0.0,0.0,46.200001,-17.5,,28.700001,0.0,,,28.700001,0.0,28.700001,0.0,,28.700001,28.700001,,302.919753,0.095238,0.095238,0.095238,304.101003,0.095238,0.095238,0.095238,
09/30/1998,145.5,73.500002,152.199999,120.599998,31.6,-78.699997,71.999998,10.0,,,,60.599998,1.4,-8.6,136.9,-92.199997,0.0,92.199997,44.700001,0.0,0.0,44.700001,-17.0,,27.700001,0.0,,,27.700001,0.0,27.700001,0.0,,27.700001,27.700001,,303.061497,0.091005,0.091005,0.091005,304.053743,0.091005,0.091005,0.091005,
12/31/1998,160.500002,76.0,158.099998,125.099998,33.0,-82.099998,84.500002,10.6,,,,59.900002,14.0,-16.299999,144.200003,-101.099998,0.0,101.099998,43.099998,0.0,0.0,43.099998,-33.200001,,9.9,0.0,,,9.899998,0.0,9.9,0.0,,9.9,9.9,,302.589004,0.033862,0.033862,0.091005,302.967013,0.033862,0.033862,0.091005,
03/31/1999,160.299999,83.599998,162.799995,128.399994,34.400002,-79.199997,76.7,10.3,,,,63.0,3.4,-16.299999,144.0,-101.199997,0.0,101.199997,42.799999,0.0,0.0,42.799999,-14.9,,27.9,0.0,,,27.9,0.0,27.9,0.0,0.0,27.9,27.9,,298.714506,0.093122,0.093122,0.093122,299.753994,0.093122,0.093122,0.093122,
06/30/1999,159.299997,83.5,165.099998,126.699997,38.400002,-81.599998,75.799997,8.9,,,,65.199997,1.7,-12.5,146.799997,-103.0,0.0,103.0,43.799999,0.0,0.0,43.799999,-14.8,,29.0,0.0,,,28.999999,0.0,29.0,0.0,0.0,29.0,29.0,,292.430247,0.099471,0.099471,0.099471,293.564255,0.099471,0.099471,0.099471,
09/30/1999,159.799995,86.799992,170.699993,132.899994,37.799999,-83.900002,73.000003,0.8,,,,70.800003,1.4,-13.9,145.899995,-102.400002,0.0,102.400002,43.5,0.0,0.0,43.5,-15.2,,28.299999,0.0,,,28.3,0.0,28.299999,0.0,0.0,28.299999,28.299999,,288.461246,0.097354,0.097354,0.097354,289.311748,0.097354,0.097354,0.097354,
12/31/1999,159.300001,84.000004,168.200001,131.5,36.700001,-84.199997,75.299997,2.6,,,,69.199997,3.5,-11.8,147.5,-107.199997,0.0,107.199997,40.299999,0.0,0.0,40.299999,-13.5,,26.799999,0.0,,,26.799999,0.0,26.799999,0.0,0.0,26.799999,26.799999,,288.461246,0.093122,0.093122,0.093122,289.311748,0.093122,0.093122,0.093122,
03/31/2000,165.700001,90.300003,179.200005,142.600006,36.599998,-88.900002,75.399998,8.5,,,,64.599998,2.3,-12.9,152.800002,-111.199997,0.0,111.199997,41.599998,0.0,0.0,41.599998,-14.6,,27.0,0.0,,,26.999998,0.0,27.0,0.0,0.0,27.0,27.0,,288.461246,0.093122,0.093122,0.093122,289.359008,0.093122,0.093122,0.093122,
06/30/2000,164.300007,94.600006,183.300003,146.800003,36.5,-88.699997,69.700001,5.9,,,,61.200001,2.6,-13.4,150.900007,-110.400002,0.0,110.400002,40.5,0.0,0.0,40.5,-14.0,,26.5,0.0,,,26.5,0.0,26.5,0.0,0.0,26.5,26.5,,289.217246,0.091005,0.091005,0.091005,289.973245,0.091005,0.091005,0.091005,
09/30/2000,170.899997,98.799995,196.299995,158.199997,38.099998,-97.5,72.100001,5.6,,,,63.900002,2.6,-17.6,153.299996,-113.599998,0.0,113.599998,39.700001,0.0,0.0,39.700001,-13.5,,26.200001,0.0,,,26.200001,0.0,26.200001,0.0,0.0,26.200001,26.200001,,289.311748,0.091005,0.091005,0.091005,290.067747,0.091005,0.091005,0.091005,
12/31/2000,177.199995,101.399994,207.999992,167.899994,40.099998,-106.599998,75.800001,3.3,,,,66.900002,5.6,-16.0,161.199995,-117.5,0.0,117.5,43.700001,0.0,0.0,43.700001,-15.0,,28.700001,0.0,,,28.700001,0.0,28.700001,0.0,0.0,28.700001,28.700001,,289.40625,0.099471,0.099471,0.099471,290.209491,0.099471,0.099471,0.099471,
03/31/2001,161.399995,96.999996,204.199993,165.899994,38.299999,-107.199997,64.399999,0.9,,,,60.799999,2.7,-28.6,132.799995,-112.199997,0.0,112.199997,20.6,0.0,0.0,20.6,-7.3,,13.3,0.0,,,13.3,0.0,13.3,0.0,0.0,13.3,13.3,,289.642496,0.046561,0.046561,0.046561,290.398496,0.046561,0.046561,0.046561,
06/30/2001,139.999992,85.499992,180.899994,143.899994,37.0,-95.400002,54.499999,-3.4,,,,56.299999,1.6,-19.200001,120.799991,-103.699997,0.0,103.699997,17.1,49.0,-49.0,66.1,-23.0,,43.099998,0.0,,,43.1,0.0,43.099998,0.0,0.0,43.099998,43.099998,,290.256751,0.148148,0.148148,0.031746,290.918249,0.148148,0.148148,0.031746,
09/30/2001,141.999989,87.099991,176.999992,141.899994,35.099998,-89.900002,54.899999,2.4,,,,50.599998,1.9,-25.5,116.499989,-104.400002,0.0,104.400002,12.1,6.4,-6.4,18.5,-6.3,,12.2,0.0,,,12.2,0.0,12.2,0.0,0.0,12.2,12.2,,290.445756,0.042328,0.042328,0.027513,291.107253,0.042328,0.042328,0.027513,
12/31/2001,151.100008,84.400007,165.000006,133.600006,31.4,-80.599998,66.700001,8.1,,,,56.200001,2.4,-22.799999,128.300009,-111.199997,0.0,111.199997,17.1,-6.0,6.0,11.1,-3.9,,7.2,0.0,,,7.2,0.0,7.2,0.0,0.0,7.2,7.2,,290.634742,0.025397,0.025397,0.038095,291.154495,0.025397,0.025397,0.038095,
03/31/2002,152.400003,91.700005,163.400002,130.0,33.400002,-71.699997,60.699998,2.6,,,,56.599998,1.5,-26.5,125.900003,-109.800003,0.0,109.800003,16.1,0.5,-0.5,16.6,-5.4,,11.2,0.0,,,11.2,0.0,11.2,0.0,0.0,11.2,11.2,,290.823746,0.038095,0.038095,0.038095,291.343499,0.038095,0.038095,0.038095,
06/30/2002,139.800005,82.200005,149.300003,113.800003,35.5,-67.099998,57.600001,-0.1,,,,56.200001,1.5,-14.3,125.500005,-109.0,0.0,109.0,16.5,1.5,-1.5,18.0,-5.7,,12.3,0.0,,,12.3,0.0,12.3,0.0,0.0,12.3,12.3,,291.296257,0.042328,0.042328,0.040212,291.674248,0.042328,0.042328,0.040212,
09/30/2002,149.099995,89.999996,154.399998,120.099998,34.299999,-64.400002,59.099999,0.0,,,,57.799999,1.3,-21.4,127.699996,-108.099998,0.0,108.099998,19.6,0.6,-0.6,20.2,-5.4,,14.8,0.0,,,14.8,0.0,14.8,0.0,0.0,14.8,14.8,,291.579746,0.050794,0.050794,0.048677,291.76875,0.050794,0.050794,0.048677,
12/31/2002,155.200002,87.300003,147.100002,113.400002,33.700001,-59.799999,67.899999,2.6,,,,62.299999,3.0,-15.5,139.700002,-114.099998,0.0,114.099998,25.6,0.0,0.0,25.6,-8.5,,17.1,0.0,,,17.1,0.0,17.1,0.0,0.0,17.1,17.1,,291.674248,0.059259,0.059259,0.059259,291.815992,0.059259,0.059259,0.059259,
03/31/2003,106.900002,70.200001,121.700001,97.400002,24.299999,-51.5,36.700002,-0.5,,,,36.400002,0.8,-7.9,99.000002,-85.699997,0.0,85.699997,13.3,9.1,-9.1,22.400001,-5.1,,17.299999,1.3,,,16.000001,0.0,16.0,0.0,0.0,16.0,16.0,,290.5875,0.055026,0.059259,0.02963,292.004996,0.055026,0.059259,0.02963,
06/30/2003,114.800002,71.000002,115.300001,94.400002,20.9,-44.299999,43.800001,7.2,,,,35.200001,1.4,-0.8,114.000002,-88.400002,0.0,88.400002,25.6,0.0,0.0,25.6,-8.5,,17.1,1.6,,,15.5,0.0,15.5,0.0,0.0,15.5,15.5,,292.099499,0.053968,0.057143,0.057143,292.288503,0.053968,0.057143,0.057143,
09/30/2003,110.099998,68.199999,107.199999,88.599998,18.6,-39.0,41.899999,5.7,,,,34.799999,1.4,-4.0,106.099998,-83.5,0.0,83.5,22.6,0.0,0.0,22.6,-7.8,,14.8,-0.1,,,14.9,0.0,14.9,0.0,0.0,14.9,14.9,,292.241243,0.050794,0.050794,0.050794,292.619251,0.050794,0.050794,0.050794,
12/31/2003,105.499999,72.200001,110.0,89.5,20.5,-37.799999,33.299999,1.8,,,,36.599998,-5.1,-4.0,101.499999,-86.900002,0.0,86.900002,14.6,0.0,0.0,14.6,-1.1,,13.5,-3.9,,,17.4,0.0,17.4,0.0,0.0,17.4,17.4,,292.808256,0.059259,0.046561,0.046561,293.469753,0.059259,0.046561,0.046561,
03/31/2004,107.8,73.3,107.2,88.7,18.5,-33.9,34.5,-3.8,,,,37.0,1.3,0.1,107.9,-227.7,0.0,227.7,-119.8,0.0,0.0,-119.8,41.7,,-78.1,-197.3,,,119.2,0.0,119.2,0.0,0.0,119.2,119.2,,292.95,0.406349,-0.266667,0.050794,295.3125,0.404233,-0.268783,0.048677,
06/30/2004,119.0,80.0,104.7,87.4,17.3,-24.7,39.0,1.2,,,,34.6,3.2,-7.1,111.9,-83.7,0.0,83.7,28.2,0.0,0.0,28.2,-5.8,,22.4,-2.6,,,25.0,0.0,25.0,0.0,0.0,25.0,25.0,,294.21,0.085714,0.07619,0.07619,295.785,0.085714,0.07619,0.07619,
09/30/2004,124.4,85.7,110.9,91.5,19.4,-25.2,38.7,0.9,,,,35.0,2.8,-4.3,120.1,-83.8,0.0,83.8,36.3,0.0,0.0,36.3,-12.8,,23.5,-4.0,,,27.5,0.0,27.5,0.0,0.0,27.5,27.5,,294.21,0.092063,0.079365,0.079365,296.1,0.092063,0.079365,0.079365,
12/31/2004,126.6,88.1,114.4,97.2,17.2,-26.3,38.5,0.7,,,,36.3,1.5,-2.0,124.6,-83.5,0.0,83.5,42.0,0.0,0.0,42.0,-14.5,,26.6,-1.4,,,28.9,0.0,28.0,0.0,0.0,28.0,28.0,,294.336,0.095238,0.088889,0.088889,296.604,0.095238,0.088889,0.088889,
03/31/2005,128.5,91.2,119.9,102.7,17.2,-28.7,37.3,0.5,,,,35.5,1.3,-1.3,127.2,-81.3,0.0,81.3,45.9,0.0,0.0,45.9,-16.1,,29.8,-1.6,,,31.4,0.0,31.4,0.0,0.0,31.4,31.4,,295.47,0.107937,0.101587,0.101587,297.045,0.104762,0.101587,0.101587,
06/30/2005,131.4,92.7,125.6,109.1,16.5,-32.9,38.7,1.1,,,,36.6,1.0,-0.9,130.5,-83.7,0.0,83.7,46.8,-2.0,2.0,44.8,-15.4,,29.4,-7.6,,,37.0,0.0,37.0,0.0,0.0,37.0,37.0,,296.31,0.12381,0.1,0.104762,297.78,0.12381,0.1,0.104762,
09/30/2005,136.6,92.5,128.6,114.9,13.7,-36.1,44.1,1.4,,,,39.6,3.1,-1.1,135.5,-85.8,0.0,85.8,49.7,0.0,0.0,49.7,-17.3,,32.4,-1.1,,,33.5,0.0,33.5,0.0,0.0,33.5,33.5,,296.52,0.114286,0.109524,0.109524,297.99,0.114286,0.109524,0.109524,
12/31/2005,136.9,93.3,133.8,121.2,12.6,-40.5,43.6,0.9,,,,39.8,2.9,-5.3,131.6,-86.0,0.0,86.0,45.6,4.0,-4.0,49.6,-15.3,,34.3,-0.9,,,35.2,0.0,35.2,0.0,0.0,35.2,35.2,,296.688,0.119048,0.114286,0.104762,298.116,0.119048,0.114286,0.104762,
03/31/2006,136.4,94.0,137.8,125.9,11.9,-43.8,42.4,0.4,,,,37.8,4.2,2.3,138.7,-86.4,0.0,86.4,52.3,-1.2,1.2,51.1,-17.2,,33.9,-0.9,,,34.8,0.0,34.8,0.0,0.0,34.8,34.8,,296.94,0.114286,0.114286,0.114286,298.2,0.114286,0.114286,0.114286,
06/30/2006,135.3,96.1,144.3,135.1,9.2,-48.2,39.2,-3.4,,,,37.5,5.1,-0.2,135.1,-86.6,0.0,86.6,48.5,0.0,0.0,48.5,-16.3,,32.2,-0.7,,,32.9,0.0,32.9,0.0,0.0,32.9,32.9,,297.36,0.109524,0.109524,0.109524,298.62,0.109524,0.109524,0.109524,
09/30/2006,116.7,96.2,149.4,142.7,6.7,-53.2,20.5,-22.7,,,,38.2,5.0,-4.1,112.6,-87.1,0.0,87.1,25.5,0.0,0.0,25.5,-8.6,,16.9,-0.1,,,17.0,,17.0,,0.0,17.0,17.0,,297.57,0.057143,0.052381,0.104762,298.83,0.057143,0.052381,0.104762,
12/31/2006,142.0,96.1,150.6,148.4,2.2,-54.5,45.9,0.5,,,,39.5,5.9,-1.4,140.6,-111.1,0.0,111.1,29.5,24.9,-24.9,54.4,-15.7,,38.7,-0.6,,,39.3,0.0,39.3,0.0,0.0,39.3,39.3,,297.57,0.138095,0.133333,0.133333,299.208,0.133333,0.128571,0.128571,
03/31/2007,138.9,95.3,149.4,148.3,1.1,-54.1,43.6,0.7,,,,37.8,5.1,-0.8,138.1,-88.1,0.0,88.1,50.0,0.0,0.0,50.0,-16.9,,33.1,-0.5,,,33.6,0.0,33.6,0.0,0.0,33.6,33.6,,297.78,0.114286,0.114286,0.114286,299.25,0.114286,0.114286,0.114286,
06/30/2007,177.5,132.0,187.5,186.5,1.0,-55.5,45.5,0.9,,,,38.5,6.1,-1.8,175.7,-155.7,0.0,155.7,20.0,0.0,0.0,20.0,-6.9,,13.1,-0.4,,,13.5,0.0,13.5,0.0,0.0,13.5,13.5,,291.0,0.05,0.05,0.18,292.4,0.05,0.05,0.18,
